assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_000963635.1	0.0643979963241918	0.0649526109048974	0.065507225485603	+	False
GCF_000963635.1	0.1069696205268658	0.1075242351075713	0.108078849688277	+	False
GCF_000963635.1	0.1843006955205593	0.1848553101012648	0.1854099246819705	+	False
GCF_000963635.1	0.2101596453926267	0.2107142599733324	0.2112688745540379	+	False
GCF_000963635.1	0.5538426609967927	0.5543972755774984	0.5549518901582039	+	False
GCF_000963635.1	-0.3581676979751955	-0.3575838167394463	-0.3569999355036971	-	False
GCF_000963675.1	0.0644143657160154	0.0649689723021038	0.0655235788881921	+	False
GCF_000963675.1	0.1069853762603876	0.107539982846476	0.1080945894325643	+	False
GCF_000963675.1	0.1843153365478172	0.1848699431339056	0.1854245497199939	+	False
GCF_000963675.1	0.2101739136702055	0.2107285202562938	0.2112831268423821	+	False
GCF_000963675.1	0.5538476507600164	0.5544022573461047	0.5549568639321931	+	False
GCF_000963675.1	-0.3576118151599128	-0.3570274213232742	-0.3564430274866356	-	False
GCF_002285575.1	0.0162914705160527	0.0168637469043528	0.0174360232926529	+	False
GCF_002285575.1	0.0602738299755323	0.0608461063638323	0.0614183827521325	+	False
GCF_002285575.1	0.1400407547057555	0.1406130310940556	0.1411853074823557	+	False
GCF_002285575.1	0.166723187791437	0.1672950923302321	0.1678669968690271	+	False
GCF_002285575.1	0.520402638644088	0.5209749150323881	0.5215471914206882	+	False
GCF_002285575.1	-0.3599374943671837	-0.3593914216554199	-0.3588453489436562	-	False
GCF_002285615.1	0.0470417441173504	0.0475961469185435	0.0481505497197366	+	False
GCF_002285615.1	0.089649706768109	0.0902041095693022	0.0907585123704952	+	False
GCF_002285615.1	0.1669253159267424	0.1674797187279355	0.1680341215291286	+	False
GCF_002285615.1	0.192774391561838	0.193328794363031	0.1938831971642242	+	False
GCF_002285615.1	0.5353823542125967	0.5359367570137898	0.536491159814983	+	False
GCF_002285615.1	-0.3396327676997241	-0.3390693550371069	-0.3385059423744896	-	False
GCF_002285815.1	0.0165814126394052	0.0171535315985129	0.0177256505576208	+	False
GCF_002285815.1	0.0605509293680297	0.0611230483271376	0.0616951672862453	+	False
GCF_002285815.1	0.1402959107806691	0.140868029739777	0.1414401486988847	+	False
GCF_002285815.1	0.1669710037174721	0.16754312267658	0.1681152416356877	+	False
GCF_002285815.1	0.5205256505576208	0.5210977695167287	0.5216698884758364	+	False
GCF_002285815.1	-0.3597926977123208	-0.3592464742142758	-0.3587002507162307	-	False
GCF_007963885.1	0.366306031190475	0.3668667155524321	0.3674273999143893	+	False
GCF_007963885.1	-0.5542484331655194	-0.553638691525263	-0.5530289498850066	-	False
GCF_007963885.1	-0.1784183862987931	-0.1778086446585367	-0.1771989030182804	-	False
GCF_007963885.1	-0.1500628314457555	-0.1494530898054991	-0.1488433481652427	-	False
GCF_007963885.1	-0.0652941222960744	-0.064684380655818	-0.0640746390155616	-	False
GCF_007963885.1	-0.0185538493151767	-0.0179441076749203	-0.0173343660346639	-	False
GCF_007964225.1	0.3581146214017788	0.3586614602972988	0.359208299192819	+	False
GCF_007964225.1	-0.5461858070086182	-0.5455910919938949	-0.5449963769791715	-	False
GCF_007964225.1	-0.1795800379260903	-0.178985322911367	-0.1783906078966436	-	False
GCF_007964225.1	-0.1340810631638992	-0.1334863481491759	-0.1328916331344526	-	False
GCF_007964225.1	-0.1024744461403265	-0.1018797311256032	-0.1012850161108798	-	False
GCF_007964225.1	-0.0181158749980728	-0.0175211599833495	-0.0169264449686261	-	False
GCF_007964465.1	0.332926615503037	0.3335145907798771	0.3341025660567169	+	False
GCF_007964465.1	-0.5545157395895274	-0.5539596734958647	-0.553403607402202	-	False
GCF_007964465.1	-0.2111350163071877	-0.2105789502135251	-0.2100228841198623	-	False
GCF_007964465.1	-0.1852756004829089	-0.1847195343892462	-0.1841634682955835	-	False
GCF_007964465.1	-0.1079690794096978	-0.1074130133160351	-0.1068569472223723	-	False
GCF_007964465.1	-0.0653433518928951	-0.0647872857992324	-0.0642312197055696	-	False
GCF_007964805.1	0.34922762391034	0.3498105136229221	0.3503934033355042	+	False
GCF_007964805.1	-0.5771954033389133	-0.5766136572712603	-0.5760319112036073	-	False
GCF_007964805.1	-0.1731137552971693	-0.1725320092295164	-0.1719502631618634	-	False
GCF_007964805.1	-0.0912907750079174	-0.0907090289402645	-0.0901272828726115	-	False
GCF_007964805.1	-0.0469883424572833	-0.0464065963896304	-0.0458248503219774	-	False
GCF_007964805.1	-0.0194815183459258	-0.0188997722782728	-0.0183180262106199	-	False
GCF_007964925.1	0.3581257571236072	0.3586726227647796	0.3592194884059522	+	False
GCF_007964925.1	-0.5435635506847616	-0.5429655952814614	-0.5423676398781613	-	False
GCF_007964925.1	-0.1749657037892469	-0.1743677483859467	-0.1737697929826465	-	False
GCF_007964925.1	-0.129218821450439	-0.1286208660471388	-0.1280229106438387	-	False
GCF_007964925.1	-0.1014113762662471	-0.1008134208629469	-0.1002154654596467	-	False
GCF_007964925.1	-0.0181828046162312	-0.017584849212931	-0.0169868938096308	-	False
GCF_007965585.1	0.3629813852377593	0.3635367328428902	0.3640920804480212	+	False
GCF_007965585.1	-0.5740652841781874	-0.5734727342549923	-0.5728801843317972	-	False
GCF_007965585.1	-0.1733440860215054	-0.1727515360983103	-0.1721589861751152	-	False
GCF_007965585.1	-0.1457880184331797	-0.1451954685099846	-0.1446029185867895	-	False
GCF_007965585.1	-0.0633202764976958	-0.0627277265745007	-0.0621351766513056	-	False
GCF_007965585.1	-0.0179861751152073	-0.0173936251920122	-0.0168010752688172	-	False
GCF_007965905.1	0.3300974805038992	0.3306759898020397	0.3312544991001799	+	False
GCF_007965905.1	-0.5425816833553283	-0.5420369275916146	-0.541492171827901	-	False
GCF_007965905.1	-0.2068236043413821	-0.2062788485776685	-0.2057340928139547	-	False
GCF_007965905.1	-0.1814901665053229	-0.1809454107416093	-0.1804006549778955	-	False
GCF_007965905.1	-0.1057560525083831	-0.1052112967446694	-0.1046665409809557	-	False
GCF_007965905.1	-0.0639973281194946	-0.0634525723557809	-0.0629078165920672	-	False
GCF_007966105.1	0.3638348880818439	0.3643898214502785	0.3649447548187133	+	False
GCF_007966105.1	-0.5378620298214395	-0.5372702798060993	-0.536678529790759	-	False
GCF_007966105.1	-0.173126188869117	-0.1725344388537768	-0.1719426888384365	-	False
GCF_007966105.1	-0.1456073203657114	-0.1450155703503712	-0.1444238203350309	-	False
GCF_007966105.1	-0.0633398785052463	-0.062748128489906	-0.0621563784745658	-	False
GCF_007966105.1	-0.0179787690986071	-0.0173870190832668	-0.0167952690679266	-	False
GCF_007973265.1	0.3847249319154886	0.3853670737310311	0.3860092155465738	+	False
GCF_007973265.1	-0.5835527689195706	-0.5829974013259716	-0.5824420337323726	-	False
GCF_007973265.1	-0.1652504733042032	-0.1646951057106042	-0.1641397381170051	-	False
GCF_007973265.1	-0.0870447821360956	-0.0864894145424965	-0.0859340469488975	-	False
GCF_007973265.1	-0.0447511823606901	-0.0441958147670911	-0.043640447173492	-	False
GCF_007973265.1	-0.0185758402499334	-0.0180204726563343	-0.0174651050627353	-	False
GCF_007973365.1	0.3847269803537719	0.3853691200314286	0.3860112597090853	+	False
GCF_007973365.1	-0.5835420895780244	-0.5829867259822341	-0.5824313623864438	-	False
GCF_007973365.1	-0.1652471242027671	-0.1646917606069767	-0.1641363970111864	-	False
GCF_007973365.1	-0.0870419959976389	-0.0864866324018486	-0.0859312688060582	-	False
GCF_007973365.1	-0.044748700672339	-0.0441933370765487	-0.0436379734807584	-	False
GCF_007973365.1	-0.0185728271354324	-0.018017463539642	-0.0174620999438517	-	False
GCF_007973825.1	0.3844383788653854	0.3850802006909879	0.3857220225165904	+	False
GCF_007973825.1	-0.5860703306806102	-0.5855162036371995	-0.5849620765937886	-	False
GCF_007973825.1	-0.1649079208205246	-0.1643537937771138	-0.163799666733703	-	False
GCF_007973825.1	-0.0868769213089321	-0.0863227942655213	-0.0857686672221104	-	False
GCF_007973825.1	-0.0446777946964691	-0.0441236676530583	-0.0435695406096474	-	False
GCF_007973825.1	-0.0185602034073605	-0.0180060763639497	-0.0174519493205389	-	False
GCF_007974025.1	0.3844378667704896	0.3850796891300332	0.3857215114895769	+	False
GCF_007974025.1	-0.5864938294676164	-0.5859393081241151	-0.5853847867806137	-	False
GCF_007974025.1	-0.1650259830804505	-0.1644714617369491	-0.1639169403934478	-	False
GCF_007974025.1	-0.0869394590631715	-0.0863849377196702	-0.0858304163761688	-	False
GCF_007974025.1	-0.0447103048250185	-0.0441557834815171	-0.0436012621380157	-	False
GCF_007974025.1	-0.0185741290457057	-0.0180196077022044	-0.017465086358703	-	False
GCF_007974045.1	0.384723907691232	0.385366050575723	0.3860081934602137	+	False
GCF_007974045.1	-0.5835464086727422	-0.5829910450769519	-0.5824356814811615	-	False
GCF_007974045.1	-0.1652514432974848	-0.1646960797016945	-0.1641407161059042	-	False
GCF_007974045.1	-0.0870463150923566	-0.0864909514965663	-0.085935587900776	-	False
GCF_007974045.1	-0.0447530197670568	-0.0441976561712664	-0.0436422925754761	-	False
GCF_007974045.1	-0.0185771462301501	-0.0180217826343598	-0.0174664190385695	-	False
GCF_007974065.1	0.3844377411481271	0.385079554964719	0.3857213687813108	+	False
GCF_007974065.1	-0.5864944511528952	-0.5859399258237019	-0.5853854004945086	-	False
GCF_007974065.1	-0.1650199815996779	-0.1644654562704847	-0.1639109309412914	-	False
GCF_007974065.1	-0.0869328963256857	-0.0863783709964924	-0.0858238456672991	-	False
GCF_007974065.1	-0.0447034385601748	-0.0441489132309815	-0.0435943879017882	-	False
GCF_007974065.1	-0.0185670749238111	-0.0180125495946179	-0.0174580242654246	-	False
GCF_007974085.1	0.3805317335816746	0.3811130299290388	0.3816943262764032	+	False
GCF_007974085.1	-0.5318334849863512	-0.531248483469821	-0.5306634819532908	-	False
GCF_007974085.1	-0.1711798604792235	-0.1705948589626933	-0.1700098574461631	-	False
GCF_007974085.1	-0.1439748255990294	-0.1433898240824992	-0.142804822565969	-	False
GCF_007974085.1	-0.0626455868971792	-0.062060585380649	-0.0614755838641188	-	False
GCF_007974085.1	-0.0178017895056111	-0.0172167879890809	-0.0166317864725508	-	False
GCF_007974105.1	0.3721104541278648	0.3727349254721983	0.3733593968165317	+	False
GCF_007974105.1	0.4015435733683005	0.4021680447126339	0.4027925160569673	+	False
GCF_007974105.1	-0.5772611324093188	-0.5766923473901504	-0.5761235623709821	-	False
GCF_007974105.1	-0.1442863462105573	-0.143717561191389	-0.1431487761722205	-	False
GCF_007974105.1	-0.064191241521675	-0.0636224565025066	-0.0630536714833382	-	False
GCF_007974105.1	-0.0208758478324977	-0.0203070628133293	-0.019738277794161	-	False
GCF_007974125.1	0.3736068328538901	0.3742304188736007	0.3748540048933114	+	False
GCF_007974125.1	0.4029982242145362	0.4036218102342468	0.4042453962539575	+	False
GCF_007974125.1	-0.5764799728194636	-0.575910141737634	-0.5753403106558043	-	False
GCF_007974125.1	-0.1427081563767163	-0.1421383252948866	-0.141568494213057	-	False
GCF_007974125.1	-0.06246574735396	-0.0618959162721303	-0.0613260851903006	-	False
GCF_007974125.1	-0.0190706915526142	-0.0185008604707845	-0.0179310293889549	-	False
GCF_007974145.1	0.3733799804192098	0.374003189148494	0.3746263978777784	+	False
GCF_007974145.1	0.4027535890037384	0.4033767977330227	0.404000006462307	+	False
GCF_007974145.1	-0.5764825798255397	-0.5759127403260236	-0.5753429008265073	-	False
GCF_007974145.1	-0.142705094210017	-0.1421352547105008	-0.1415654152109846	-	False
GCF_007974145.1	-0.062461499826426	-0.0618916603269098	-0.0613218208273936	-	False
GCF_007974145.1	-0.019065802982517	-0.0184959634830008	-0.0179261239834846	-	False
GCF_007974165.1	0.3831699033092287	0.3838130911867838	0.3844562790643388	+	False
GCF_007974165.1	-0.5872088101302149	-0.5866553072425297	-0.5861018043548445	-	False
GCF_007974165.1	-0.1665150482476593	-0.1659615453599742	-0.165408042472289	-	False
GCF_007974165.1	-0.0885719410266527	-0.0880184381389675	-0.0874649352512824	-	False
GCF_007974165.1	-0.0464203465222226	-0.0458668436345374	-0.0453133407468522	-	False
GCF_007974165.1	-0.0203321734763425	-0.0197786705886573	-0.0192251677009721	-	False
GCF_007974375.1	0.3847184908475287	0.3853607914408763	0.3860030920342238	+	False
GCF_007974375.1	-0.5874424626006904	-0.5868875863060989	-0.5863327100115074	-	False
GCF_007974375.1	-0.1651431242807825	-0.1645882479861911	-0.1640333716915995	-	False
GCF_007974375.1	-0.1228869390103567	-0.1223320627157652	-0.1217771864211737	-	False
GCF_007974375.1	-0.0967340333716916	-0.0961791570771001	-0.0956242807825086	-	False
GCF_007974375.1	-0.018611910241657	-0.0180570339470655	-0.0175021576524741	-	False
GCF_007974525.1	0.3844374194085104	0.3850792396322948	0.3857210598560792	+	False
GCF_007974525.1	-0.5860726854844502	-0.5855185664009194	-0.5849644473173885	-	False
GCF_007974525.1	-0.1649120160884866	-0.1643578970049558	-0.1638037779214249	-	False
GCF_007974525.1	-0.0868821374703727	-0.0863280183868419	-0.085773899303311	-	False
GCF_007974525.1	-0.0446836170365582	-0.0441294979530273	-0.0435753788694965	-	False
GCF_007974525.1	-0.018566400919342	-0.0180122818358112	-0.0174581627522804	-	False
GCF_007974745.1	0.2856079904059105	0.2862219452859964	0.2868359001660822	+	False
GCF_007974745.1	0.4099619053530658	0.4105758602331515	0.4111898151132375	+	False
GCF_007974745.1	-0.5689631015404212	-0.5683489232973769	-0.5677347450543326	-	False
GCF_007974745.1	-0.153712534331091	-0.1530983560880467	-0.1524841778450026	-	False
GCF_007974745.1	-0.1069386617840226	-0.1063244835409784	-0.1057103052979341	-	False
GCF_007974745.1	-0.0205437248736217	-0.0199295466305775	-0.0193153683875333	-	False
GCF_007975085.1	0.3790327341905012	0.379665360141695	0.380297986092889	+	False
GCF_007975085.1	-0.5868623094352905	-0.5862965733183741	-0.5857308372014578	-	False
GCF_007975085.1	-0.1684515036188046	-0.1678857675018882	-0.1673200313849718	-	False
GCF_007975085.1	-0.0888832669702502	-0.0883175308533339	-0.0877517947364175	-	False
GCF_007975085.1	-0.0458007934238217	-0.0452350573069054	-0.044669321189989	-	False
GCF_007975085.1	-0.0190502379538171	-0.0184845018369007	-0.0179187657199844	-	False
GCF_007975225.1	0.3805325203925865	0.381113820243852	0.3816951200951177	+	False
GCF_007975225.1	-0.5318054291780406	-0.5312204276615105	-0.5306354261449803	-	False
GCF_007975225.1	-0.1711783439490445	-0.1705933424325143	-0.1700083409159842	-	False
GCF_007975225.1	-0.1439733090688504	-0.1433883075523203	-0.1428033060357901	-	False
GCF_007975225.1	-0.0626440703670003	-0.06205906885047	-0.0614740673339399	-	False
GCF_007975225.1	-0.0178002729754322	-0.017215271458902	-0.0166302699423718	-	False
GCF_007975365.1	0.3777535654919052	0.3783874946282415	0.3790214237645777	+	False
GCF_007975365.1	-0.587629182890769	-0.587064510934801	-0.5864998389788331	-	False
GCF_007975365.1	-0.1699615013028076	-0.1693968293468395	-0.1688321573908715	-	False
GCF_007975365.1	-0.0905429340984278	-0.0899782621424598	-0.0894135901864917	-	False
GCF_007975365.1	-0.047541499546213	-0.046976827590245	-0.046412155634277	-	False
GCF_007975365.1	-0.020841262405949	-0.0202765904499809	-0.0197119184940129	-	False
GCF_007975575.1	0.2856221966848859	0.2862361803926312	0.2868501641003766	+	False
GCF_007975575.1	0.4099819505502376	0.410595934257983	0.4112099179657283	+	False
GCF_007975575.1	-0.5689404553415062	-0.56832630154434	-0.567712147747174	-	False
GCF_007975575.1	-0.153705620124184	-0.1530914663270179	-0.1524773125298519	-	False
GCF_007975575.1	-0.1069336092978825	-0.1063194555007164	-0.1057053017035503	-	False
GCF_007975575.1	-0.0205421111288011	-0.0199279573316351	-0.019313803534469	-	False
GCF_007975765.1	0.3308475803896124	0.3314300372712044	0.3320124941527968	+	False
GCF_007975765.1	-0.5601223823749556	-0.5595601027044085	-0.5589978230338614	-	False
GCF_007975765.1	-0.2134971900592744	-0.2129349103887272	-0.2123726307181802	-	False
GCF_007975765.1	-0.1873488167347257	-0.1867865370641785	-0.1862242573936315	-	False
GCF_007975765.1	-0.109178459477601	-0.1086161798070539	-0.1080539001365067	-	False
GCF_007975765.1	-0.0660764248487529	-0.0655141451782058	-0.0649518655076587	-	False
GCF_007976025.1	0.3674351091527409	0.3679972863926875	0.3685594636326341	+	False
GCF_007976025.1	-0.5183158562773502	-0.5177465298020087	-0.5171772033266672	-	False
GCF_007976025.1	-0.1665355579989816	-0.1659662315236401	-0.1653969050482986	-	False
GCF_007976025.1	-0.1400594785663156	-0.1394901520909741	-0.1389208256156326	-	False
GCF_007976025.1	-0.0608245825062172	-0.0602552560308757	-0.0596859295555342	-	False
GCF_007976025.1	-0.0172672329183608	-0.0166979064430193	-0.0161285799676779	-	False
GCF_007976245.1	0.3635016522969017	0.3640673266078091	0.3646330009187166	+	False
GCF_007976245.1	-0.5213120765011293	-0.5207463113431697	-0.5201805461852101	-	False
GCF_007976245.1	-0.1717330087119767	-0.1711672435540172	-0.1706014783960576	-	False
GCF_007976245.1	-0.1454225455398785	-0.1448567803819189	-0.1442910152239594	-	False
GCF_007976245.1	-0.066683288844563	-0.0661175236866035	-0.0655517585286439	-	False
GCF_007976245.1	-0.0233984042709219	-0.0228326391129624	-0.0222668739550027	-	False
GCF_007976445.1	0.384740943467527	0.3853831120078441	0.3860252805481614	+	False
GCF_007976445.1	-0.5835342897659788	-0.5829789301679396	-0.5824235705699005	-	False
GCF_007976445.1	-0.1652488140571124	-0.1646934544590732	-0.1641380948610341	-	False
GCF_007976445.1	-0.0870442488068586	-0.0864888892088195	-0.0859335296107803	-	False
GCF_007976445.1	-0.0447512579272813	-0.0441958983292422	-0.043640538731203	-	False
GCF_007976445.1	-0.0185755728158135	-0.0180202132177743	-0.0174648536197352	-	False
GCF_007976625.1	0.3847424798214751	0.3853846467582431	0.3860268136950111	+	False
GCF_007976625.1	-0.5835237293137826	-0.5829683777110732	-0.5824130261083638	-	False
GCF_007976625.1	-0.1652442755234989	-0.1646889239207895	-0.16413357231808	-	False
GCF_007976625.1	-0.0870408361586801	-0.0864854845559706	-0.0859301329532612	-	False
GCF_007976625.1	-0.0447484541573988	-0.0441931025546893	-0.0436377509519799	-	False
GCF_007976625.1	-0.0185731458886705	-0.018017794285961	-0.0174624426832516	-	False
GCF_007976765.1	0.6380879569493413	0.6386606049359806	0.6392332529226201	+	False
GCF_007976765.1	-0.3444842557507638	-0.3438480536669237	-0.3432118515830835	-	False
GCF_007976765.1	-0.2165998029134179	-0.2159636008295777	-0.2153273987457377	-	False
GCF_007976765.1	-0.1270218898046863	-0.1263856877208462	-0.1257494856370061	-	False
GCF_007976765.1	-0.0785707511967443	-0.0779345491129042	-0.077298347029064	-	False
GCF_007976765.1	-0.0485896764563997	-0.0479534743725595	-0.0473172722887194	-	False
GCF_007976905.1	0.3847321367615298	0.3853744656972204	0.3860167946329109	+	False
GCF_007976905.1	-0.5874227767988781	-0.5868679204574059	-0.5863130641159336	-	False
GCF_007976905.1	-0.1651393433780431	-0.1645844870365709	-0.1640296306950987	-	False
GCF_007976905.1	-0.1228846776223524	-0.1223298212808803	-0.1217749649394081	-	False
GCF_007976905.1	-0.0967327124312273	-0.0961778560897551	-0.0956229997482829	-	False
GCF_007976905.1	-0.0186133985400409	-0.0180585421985688	-0.0175036858570966	-	False
GCF_007977085.1	0.3834476061118277	0.3840912769461553	0.3847349477804828	+	False
GCF_007977085.1	-0.5881854207647135	-0.5876315562766523	-0.587077691788591	-	False
GCF_007977085.1	-0.1666561373784944	-0.1661022728904331	-0.1655484084023719	-	False
GCF_007977085.1	-0.1244770054704438	-0.1239231409823825	-0.1233692764943213	-	False
GCF_007977085.1	-0.0983717891653624	-0.0978179246773012	-0.09726406018924	-	False
GCF_007977085.1	-0.020392120263615	-0.0198382557755538	-0.0192843912874926	-	False
GCF_007977225.1	0.3847329693330602	0.3853752982687508	0.3860176272044412	+	False
GCF_007977225.1	-0.5874244865082562	-0.5868696421379668	-0.5863147977676774	-	False
GCF_007977225.1	-0.1651501639721535	-0.1645953196018641	-0.1640404752315747	-	False
GCF_007977225.1	-0.1228964098728496	-0.1223415655025602	-0.1217867211322708	-	False
GCF_007977225.1	-0.0967450089177837	-0.0961901645474944	-0.095635320177205	-	False
GCF_007977225.1	-0.0186273804729302	-0.0180725361026408	-0.0175176917323514	-	False
GCF_007977495.1	0.3847169541138977	0.385359256311462	0.3860015585090263	+	False
GCF_007977495.1	-0.5874350030565644	-0.5868801467150921	-0.58632529037362	-	False
GCF_007977495.1	-0.1651508504441008	-0.1645959941026287	-0.1640411377611564	-	False
GCF_007977495.1	-0.1228961846884102	-0.122341328346938	-0.1217864720054658	-	False
GCF_007977495.1	-0.096744219497285	-0.0961893631558128	-0.0956345068143406	-	False
GCF_007977495.1	-0.0186249056060987	-0.0180700492646265	-0.0175151929231543	-	False
GCF_007977645.1	0.2841821730893131	0.2847973533295485	0.2854125335697837	+	False
GCF_007977645.1	0.4087842794536976	0.4093994596939327	0.4100146399341681	+	False
GCF_007977645.1	-0.5698174219792792	-0.5692044587809064	-0.5685914955825335	-	False
GCF_007977645.1	-0.1553970952774423	-0.1547841320790695	-0.1541711688806966	-	False
GCF_007977645.1	-0.1087157566897603	-0.1081027934913875	-0.1074898302930146	-	False
GCF_007977645.1	-0.0224917371130744	-0.0218787739147016	-0.0212658107163287	-	False
GCF_007977825.1	0.3846806973323533	0.3853229070331743	0.3859651167339953	+	False
GCF_007977825.1	-0.5694604945157092	-0.5688867819297267	-0.5683130693437441	-	False
GCF_007977825.1	-0.1707387990332775	-0.170165086447295	-0.1695913738613125	-	False
GCF_007977825.1	-0.1269618888269195	-0.1263881762409369	-0.1258144636549544	-	False
GCF_007977825.1	-0.0462517196504926	-0.04567800706451	-0.0451042944785276	-	False
GCF_007977825.1	-0.019211005763153	-0.0186372931771704	-0.0180635805911879	-	False
GCF_007978045.1	0.3777540767813682	0.3783880053968156	0.3790219340122628	+	False
GCF_007978045.1	-0.5876183923526226	-0.5870536955980735	-0.5864889988435245	-	False
GCF_007978045.1	-0.1699762849321485	-0.1694115881775995	-0.1688468914230504	-	False
GCF_007978045.1	-0.0905542299190467	-0.0899895331644976	-0.0894248364099486	-	False
GCF_007978045.1	-0.0475509068817613	-0.0469862101272122	-0.0464215133726632	-	False
GCF_007978045.1	-0.0208494971527279	-0.0202848003981789	-0.0197201036436298	-	False
GCF_007978185.1	0.3721099458979929	0.3727344177477896	0.3733588895975859	+	False
GCF_007978185.1	0.4015430889623487	0.4021675608121453	0.4027920326619418	+	False
GCF_007978185.1	-0.5772661255243698	-0.5766973363118277	-0.5761285470992856	-	False
GCF_007978185.1	-0.1442881472142967	-0.1437193580017546	-0.1431505687892125	-	False
GCF_007978185.1	-0.0641924520233856	-0.0636236628108435	-0.0630548735983013	-	False
GCF_007978185.1	-0.0208767389909981	-0.020307949778456	-0.0197391605659139	-	False
GCF_007978365.1	0.3733801849832384	0.3740033927056827	0.3746266004281271	+	False
GCF_007978365.1	0.4027537461125247	0.4033769538349689	0.4040001615574135	+	False
GCF_007978365.1	-0.5764801902679706	-0.5759103465595179	-0.5753405028510651	-	False
GCF_007978365.1	-0.1427046710195881	-0.1421348273111353	-0.1415649836026826	-	False
GCF_007978365.1	-0.0624604839424468	-0.0618906402339941	-0.0613207965255414	-	False
GCF_007978365.1	-0.0190644665701539	-0.0184946228617012	-0.0179247791532484	-	False
GCF_007978505.1	0.331277129936325	0.3318605653614048	0.3324440007864845	+	False
GCF_007978505.1	-0.5619641368416434	-0.5613999356452297	-0.5608357344488161	-	False
GCF_007978505.1	-0.214153661640169	-0.2135894604437553	-0.2130252592473417	-	False
GCF_007978505.1	-0.187915929268257	-0.1873517280718433	-0.1867875268754296	-	False
GCF_007978505.1	-0.1094784338389083	-0.1089142326424945	-0.1083500314460809	-	False
GCF_007978505.1	-0.0662291029822585	-0.0656649017858448	-0.0651007005894312	-	False
