assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000597965.1	NZ_CP007454.1	1114250	2507670	0.1164111969376649	-0.127027866199095	-13621.261431094694	2599.869361765878	2764699
GCF_000626615.2	NZ_CP007539.2	2381930	935620	0.1198569683570797	-0.1245841754142768	-6544.994692061421	11478.305633382464	2810186
GCF_000695215.1	NZ_CP007659.1	2540	1414360	0.1245372070011568	-0.1196596798569398	0.0482758620689655	17585.707407450645	2846320
GCF_000695875.1	NZ_CP007690.1	20	1439040	0.1195217632701064	-0.1207934385844563	-121.15038053012232	17203.55717987138	2872916
GCF_000746505.1	NZ_CP007499.1	20	1516790	0.1216070759442132	-0.1209105203888598	-0.0404529059946123	18449.27267718673	2955646
GCF_000756205.1	NZ_CP009361.1	20	1401060	0.1251064470363113	-0.118456268766041	-0.0206916099773242	17542.346526826394	2778854
GCF_000772025.1	NZ_CP009554.1	2877270	1445500	0.1141861446150642	-0.1180755876285847	-300.18832925243174	16763.559355993664	2886017
GCF_000815045.1	NZ_CP010295.1	20	1425090	0.1232211477736724	-0.1221969351592312	-130.57419721909113	17564.02156112041	2872768
GCF_000815085.1	NZ_CP010296.1	20	1425090	0.123218132457962	-0.1221862829074371	-129.5839606056944	17563.591857524487	2872779
GCF_000815125.1	NZ_CP010297.1	20	1425090	0.12321975979291	-0.1221859981127658	-129.18863797675297	17563.823764145913	2872764
GCF_000815165.1	NZ_CP010298.1	20	1425090	0.1232156561217475	-0.1221874573935203	-130.10688737545166	17563.2299087184	2872779
GCF_000815205.1	NZ_CP010299.1	20	1425090	0.1232232558833008	-0.1221910396991002	-129.6646731565185	17564.321981499234	2872781
GCF_000815245.1	NZ_CP010300.1	20	1425090	0.1232236450905061	-0.122185305568293	-128.6568815145524	17564.377446250437	2872771
GCF_000969225.1	NZ_CP011147.1	2840030	1368590	0.1213188804023341	-0.1176342340773956	-586.8199021875686	16871.15736432232	2849811
GCF_001018645.2	NZ_CP026964.1	760390	2149890	0.1172933372527717	-0.1281460411756976	-9424.279811469334	6873.656958415361	2800003
GCF_001018655.2	NZ_CP026962.1	143960	1495680	0.1256133298376228	-0.1187774116270331	-1446.6185999034597	15536.484576056642	2697644
GCF_001018685.2	NZ_CP026076.1	903460	2278250	0.1258860896086588	-0.1206164714685103	-10431.633917624811	6879.243968162325	2811767
GCF_001018735.2	NZ_CP026080.1	2002200	650480	0.1187817613358996	-0.1255775028785307	-9262.903566945046	7715.357085575583	2697640
GCF_001018775.2	NZ_CP026063.1	867070	2238360	0.1270312898500145	-0.1164090781729077	-9965.6436066659	7454.19783087946	2764708
GCF_001018805.1	NZ_CP026960.1	2164310	751650	0.1286114771652375	-0.1166633876345968	-6886.171289247002	9594.405138494572	2799899
GCF_001018835.2	NZ_CP026064.1	1457980	75730	0.1181709055269426	-0.1266381962448115	-17213.962117660438	295.4715732451596	2834014
GCF_001018845.2	NZ_CP026067.1	494590	1928460	0.122706565986234	-0.1152177997510271	-5698.186725564049	11896.35525089609	2881244
GCF_001018915.2	NZ_CP026070.1	1033700	2422340	0.1196613640223159	-0.1255643514090059	-12642.805933776554	3977.57727465026	2740361
GCF_001018975.2	NZ_CP026071.1	2252070	785120	0.1168574341081009	-0.1192250573348675	-8062.076725651194	9427.948905947933	2861652
GCF_001019125.2	NZ_CP026957.1	2131920	749640	0.1184673450048601	-0.1270699848619131	-8608.285026230782	8956.365339472137	2820631
GCF_001019205.2	NZ_CP026953.1	1277740	2708140	0.1264098207236032	-0.1163625111475157	-15546.33856555919	2535.328949724479	2834575
GCF_001019275.2	NZ_CP026077.1	742130	2093720	0.125647669182424	-0.1187918087474981	-8598.061119994345	8388.001552998376	2697122
GCF_001019305.2	NZ_CP026079.1	870820	2305300	0.1166854209716721	-0.1224064788486794	-10218.999559085236	6519.462347100297	2814696
GCF_001019395.2	NZ_CP026066.1	576590	2005330	0.1191130506669581	-0.1190515290734045	-6689.2485982804	10343.637415758129	2818312
GCF_001019415.2	NZ_CP026068.1	2200160	854330	0.1255820952776047	-0.1187819407291821	-5348.35597591267	10640.796453814592	2697471
GCF_001019485.2	NZ_CP026072.1	1646040	160770	0.1195144599392289	-0.1234446546362723	-17041.15582684596	1293.7270876266684	2955890
GCF_001019535.2	NZ_CP026073.1	2120510	738400	0.1184786350167668	-0.1270594137885821	-8587.802500529502	8973.219201870392	2819334
GCF_001019575.2	NZ_CP026074.1	1357200	2728070	0.1268458145009944	-0.1189148557358552	-16823.039888610758	565.8790428667496	2877716
GCF_001021875.1	NZ_CP007670.1	2885000	1419900	0.1224504557825753	-0.1209917102947119	-203.2230005123025	17674.55629407285	2896143
GCF_001021895.1	NZ_CP007674.1	20	1379760	0.1271311484965925	-0.1188145153737752	-0.0404529059946121	17540.77567183585	2839253
GCF_001027045.1	NZ_CP011528.1	2540	1350100	0.128146497260462	-0.1183863362049083	0.0555555555555554	17271.910376078173	2725654
GCF_001027105.1	NZ_CP011526.1	20	1407290	0.1260296486569692	-0.1184257849927969	-0.0404529059946126	17739.46174155262	2755072
GCF_001045795.2	NZ_CP007672.1	2570	1407530	0.1244693915503976	-0.1205463898609008	-0.0068027210884353	17492.75556238062	2840312
GCF_001045995.2	NZ_CP007676.1	30	1384500	0.128187699168395	-0.1189016956259996	-0.0404529059946131	17747.171642600693	2842022
GCF_001046095.2	NZ_CP007657.1	30	1421240	0.1240593467406434	-0.1205380714734412	-0.0404529059946126	17635.63939176152	2830976
GCF_001183705.3	NZ_CP012119.2	2027240	522680	0.1214861435735888	-0.1189190713899734	-11017.222386140227	6874.871770420217	2917985
GCF_001183725.2	NZ_CP012120.2	1369310	2805770	0.1205479212661289	-0.1200830526134637	-16711.46706779272	608.2639306214714	2864345
GCF_001278745.1	NZ_CP012593.1	2570	1387460	0.1275512840815283	-0.1165716044847074	0.0555555555555557	17667.387233413443	2798705
GCF_001281145.1	NZ_CP010890.1	2570	1388930	0.1265061699466133	-0.1155973636006469	0.0555555555555555	17540.79083478327	2783537
GCF_001296985.1	NZ_CP010402.1	2570	1359310	0.1267450511905996	-0.11757792842272	0.0555555555555556	17198.929842110636	2792802
GCF_001298325.2	NZ_CP019945.1	2540	1470520	0.1217171700156768	-0.1151035436170955	0.0489510489510488	17870.93871780229	2885865
GCF_001307235.1	NZ_CP012756.1	1351620	2784980	0.1211379558791019	-0.1135727474323071	-15762.74964068222	1600.70681234072	2846866
GCF_001444345.1	NZ_CP013137.1	2300890	878960	0.1230780881858513	-0.1188690393566838	-5963.540737666933	10938.8202300665	2803594
GCF_001456215.1	NZ_CP009828.1	2220	1420110	0.1210088078378496	-0.1205732584735955	0.089655172413793	17158.958422322114	2709797
GCF_001457495.1	NZ_LN831036.1	2050	1389100	0.124573078713933	-0.1196932379506103	-3.0430932853094066	17275.904172822535	2797452
GCF_001465635.1	NZ_CP013616.1	2570	1411390	0.1202661027079225	-0.1180753612162744	0.0206896551724138	16945.345758614156	2777077
GCF_001465675.1	NZ_CP013619.1	2570	1442010	0.1215613576742655	-0.1167246023772961	0.0206896551724136	17500.35046260938	2769573
GCF_001465755.1	NZ_CP013621.1	2570	1473480	0.1175094308146515	-0.1153545204764878	0.0206896551724138	17286.902081502354	2894543
GCF_001471715.2	NZ_CP027101.1	2265920	796740	0.1204676690244576	-0.120142208497313	-7894.086058933081	9761.012768001428	2907137
GCF_001515665.1	NZ_CP012015.1	2974350	1515660	0.1149156133225971	-0.1216842943862446	-185.80433514774867	17722.92240956662	2987124
GCF_001515685.1	NZ_CP012013.1	2984380	1522970	0.1139136426734627	-0.1212760959041319	-214.08565711560263	17682.867435785192	2998480
GCF_001515705.1	NZ_CP012018.1	2979220	1514930	0.1153293059259212	-0.1213195251167464	-191.50908216363115	17731.83490609559	2988028
GCF_001515745.1	NZ_CP012011.1	2570	1564410	0.1171586561866253	-0.1203571298917959	0.0349650349650348	18301.49482763897	3046545
GCF_001515765.1	NZ_CP012012.1	2570	1514850	0.1166459950245184	-0.1211109105539272	-91.58676772180344	17659.19123657277	2976370
GCF_001548295.1	NZ_AP014942.1	2570	1399960	0.1256020073549635	-0.1165749805599727	0.0704225352112674	17558.728537013027	2775733
GCF_001548415.1	NZ_AP017320.1	2570	1414450	0.1222677841603914	-0.1174622501991166	0.0629370629370628	17265.438487615753	2860370
GCF_001549655.1	NZ_AP014652.1	2540	1390200	0.1217220139055075	-0.1173385133356286	0.0563380281690141	16893.829095746245	2770164
GCF_001549675.1	NZ_AP014653.1	2540	1390200	0.1217241198402971	-0.1173385133356286	0.0563380281690142	16894.121327893252	2770164
GCF_001558795.2	NZ_CP014064.2	1982280	584820	0.1259067436685748	-0.1159027389365133	-8652.044787453979	7545.077802779872	2801196
GCF_001580495.1	NZ_CP010998.1	1991730	589780	0.1254398837046759	-0.1159964666189575	-8626.011481089157	7637.940739945766	2815416
GCF_001580515.1	NZ_CP013231.1	1906320	468250	0.1201341069325135	-0.1204488153139985	-11265.675231935244	6059.512671389668	2898306
GCF_001594205.1	NZ_CP014791.1	2570	1349920	0.1230751329949705	-0.1181566933800167	0.0769230769230769	16586.5791426709	2664662
GCF_001611325.1	NZ_CP012979.1	2540	1361910	0.1257292264993766	-0.1159489223668277	0.0629370629370628	17095.366805247857	2679642
GCF_001611345.1	NZ_CP012978.1	2540	1361350	0.125761441540697	-0.1159347415964672	0.0629370629370631	17092.710160254726	2678881
