assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000759575.2	NZ_CP073712.1	1770690	926110	0.0933256092339064	-0.1132188011057802	-846.7415086560716	8764.44849132848	1778460
GCF_001314285.1	NZ_CP012696.1	1635520	816640	0.1051921356957372	-0.1151868174503167	-838.9569659796529	8593.902896068454	1635803
GCF_001412295.1	NZ_CP012149.1	1610920	814910	0.0968793767764965	-0.1127469314280061	-1024.2655540607404	7997.614796146484	1616662
GCF_001432345.1	NZ_CP013116.1	160	772850	0.1054592302611523	-0.097301143756322	-1.791103151125332	8147.060163008357	1565978
GCF_001506185.1	NZ_CP010471.1	1604550	761730	0.0973898123942886	-0.0958956255100923	-622.2591627030578	7460.688179879599	1642794
GCF_001506205.1	NZ_CP010472.1	1630240	813170	0.0952962414436709	-0.1116152081528839	-1358.4338610224634	7834.781325700886	1669766
GCF_001506225.1	NZ_CP010473.1	1533530	715470	0.0935494670010405	-0.0987627808191203	-1820.875339655564	6334.062788700418	1633831
GCF_001506245.1	NZ_CP010474.1	72850	843410	0.1087669515317021	-0.0915996723498688	-104.40649878545013	8276.750336201876	1642281
GCF_001506265.1	NZ_CP010475.1	1630190	801030	0.0971741407523073	-0.1116993464665753	-1503.1351106699974	7822.589656030574	1672553
GCF_001506285.1	NZ_CP010476.1	1528020	707900	0.096188822548453	-0.1004201437011391	-1815.197129716464	6483.877782248412	1668425
GCF_001506305.1	NZ_CP010477.1	1631520	762720	0.0979086098812356	-0.1090848805150798	-2014.5504719093656	7526.399407880101	1667602
GCF_001506345.1	NZ_CP010479.1	1611880	761510	0.0938864615137797	-0.1107341733007425	-2092.890398852023	7387.321660626385	1665175
GCF_001506385.1	NZ_CP010481.1	1600370	778120	0.0966355532933227	-0.1114049311625027	-1630.5900508019606	7529.690365679669	1637642
GCF_001506425.1	NZ_CP010483.1	1595080	766890	0.0961619920905991	-0.1100825179305172	-1731.598728411407	7448.08107012027	1633693
GCF_001506445.1	NZ_CP010488.1	1594790	774740	0.0966156881568873	-0.1114858995440268	-1652.4123092879363	7490.008636975873	1632718
GCF_001506465.1	NZ_CP010489.1	1603340	786260	0.0969271248217718	-0.1116366251195791	-1478.8758220178383	7706.412298578604	1649284
GCF_001506485.1	NZ_CP010490.1	1605070	762120	0.0973480359847311	-0.106569721803395	-1537.8472170051157	7445.467236568079	1643038
GCF_001506505.1	NZ_CP010491.1	1584820	767240	0.095967339030862	-0.1118988285785774	-1763.7439576790698	7384.890420893122	1631266
GCF_001506525.1	NZ_CP010492.1	1627400	816060	0.0958984405348473	-0.1130451805247555	-1306.1488598032306	7865.672181271901	1666051
GCF_001506545.1	NZ_CP010493.1	1607700	762340	0.0977824416502454	-0.1065596068157426	-1544.046269968976	7464.096405962658	1644975
GCF_001506585.1	NZ_CP010496.1	1638290	811600	0.095965243587483	-0.111829252885839	-1454.7003768783943	7866.323403110976	1675989
GCF_001506625.1	NZ_CP010498.1	1597060	769450	0.0966197536494332	-0.1099999659187186	-1678.281974780162	7488.812524937925	1633145
GCF_001506685.1	NZ_CP010495.1	1633570	765920	0.0953707498866523	-0.100258304406617	-1256.5887412345796	7505.686156125352	1675952
