assembly_accession	start	end	orientation
GCF_000019565.1	454678	456217	+
GCF_000019565.1	1223036	1224575	+
GCF_000019565.1	4545081	4546620	-
GCF_000019565.1	4945528	4947067	-
GCF_000019565.1	5345086	5346625	-
GCF_000019565.1	5390081	5391620	-
GCF_000019565.1	5488518	5490057	-
GCF_000019565.1	5589268	5590807	-
GCF_000812205.2	450692	452232	+
GCF_000812205.2	1222384	1223926	+
GCF_000812205.2	4468443	4469982	-
GCF_000812205.2	4838251	4839794	-
GCF_000812205.2	5207633	5209172	-
GCF_000812205.2	5252731	5254270	-
GCF_000812205.2	5344595	5346134	-
GCF_000812205.2	5449760	5451301	-
GCF_000828055.2	456052	457601	+
GCF_000828055.2	1260656	1262205	+
GCF_000828055.2	4446114	4447663	-
GCF_000828055.2	4848077	4849626	-
GCF_000828055.2	5227164	5228713	-
GCF_000828055.2	5272299	5273848	-
GCF_000828055.2	5364256	5365805	-
GCF_000828055.2	5469202	5470751	-
GCF_000941635.2	446482	448020	+
GCF_000941635.2	1174602	1176141	+
GCF_000941635.2	4330822	4332360	-
GCF_000941635.2	4708917	4710457	-
GCF_000941635.2	5093358	5094897	-
GCF_000941635.2	5138357	5139895	-
GCF_000941635.2	5230209	5231746	-
GCF_001969305.1	458534	460073	+
GCF_001969305.1	1220313	1221852	+
GCF_001969305.1	4544907	4546446	-
GCF_001969305.1	4935717	4937256	-
GCF_001969305.1	5310575	5312114	-
GCF_001969305.1	5355655	5357194	-
GCF_001969305.1	5447686	5449225	-
GCF_001969305.1	5548410	5549949	-
GCF_001989495.1	16079	17618	+
GCF_001989495.1	119570	121109	+
GCF_001989495.1	211441	212980	+
GCF_001989495.1	256452	257991	+
GCF_001989495.1	618069	619608	+
GCF_001989495.1	1026149	1027688	+
GCF_001989495.1	4290631	4292170	-
GCF_001989495.1	5092405	5093944	-
GCF_001989515.1	16079	17628	+
GCF_001989515.1	119570	121119	+
GCF_001989515.1	211441	212990	+
GCF_001989515.1	256452	258001	+
GCF_001989515.1	618069	619618	+
GCF_001989515.1	1026149	1027698	+
GCF_001989515.1	4289843	4291392	-
GCF_001989515.1	5092393	5093942	-
GCF_001989535.1	16079	17618	+
GCF_001989535.1	119570	121109	+
GCF_001989535.1	211441	212980	+
GCF_001989535.1	256452	257991	+
GCF_001989535.1	618069	619608	+
GCF_001989535.1	1026148	1027687	+
GCF_001989535.1	4289842	4291381	-
GCF_001989535.1	5091615	5093154	-
GCF_002156765.1	1144508	1146047	-
GCF_002156765.1	1948654	1950193	-
GCF_002156765.1	2467134	2468673	+
GCF_002156765.1	2570633	2572172	+
GCF_002156765.1	2662574	2664113	+
GCF_002156765.1	2707569	2709108	+
GCF_002156765.1	3074281	3075820	+
GCF_002156765.1	3475847	3477386	+
GCF_002164805.3	445167	446716	+
GCF_002164805.3	1190517	1192066	+
GCF_002164805.3	4487530	4489079	-
GCF_002164805.3	4871981	4873530	-
GCF_002164805.3	5209957	5211506	-
GCF_002164805.3	5254965	5256514	-
GCF_002164805.3	5346841	5348390	-
GCF_002164805.3	5456147	5457696	-
GCF_002852915.4	466410	467959	+
GCF_002852915.4	1224093	1225642	+
GCF_002852915.4	4488787	4490336	-
GCF_002852915.4	4893928	4895477	-
GCF_002852915.4	5260866	5262415	-
GCF_002852915.4	5305861	5307410	-
GCF_002852915.4	5397805	5399354	-
GCF_002852915.4	5501344	5502893	-
GCF_003285185.1	479490	481039	+
GCF_003285185.1	1258654	1260203	+
GCF_003285185.1	4471660	4473209	-
GCF_003285185.1	4881984	4883533	-
GCF_003285185.1	5252313	5253862	-
GCF_003285185.1	5297454	5299003	-
GCF_003285185.1	5389318	5390867	-
GCF_003285185.1	5494356	5495905	-
GCF_003290425.1	445212	446751	+
GCF_003290425.1	1186218	1187757	+
GCF_003290425.1	4391536	4393075	-
GCF_003290425.1	4779707	4781246	-
GCF_003290425.1	5143799	5145338	-
GCF_003290425.1	5188902	5190440	-
GCF_003290425.1	5280762	5282301	-
GCF_003290425.1	5387591	5389130	-
GCF_003429625.1	3262883	3264432	-
GCF_003429625.1	3652875	3654424	-
GCF_003429625.1	4033175	4034724	-
GCF_003429625.1	4078242	4079791	-
GCF_003429625.1	4170193	4171742	-
GCF_003429625.1	4278139	4279688	-
GCF_003429625.1	4770164	4771713	+
GCF_003429625.1	5587723	5589272	+
GCF_004014895.1	133060	134599	-
GCF_004014895.1	178055	179594	-
GCF_004014895.1	270000	271539	-
GCF_004014895.1	373538	375077	-
GCF_004014895.1	891930	893469	+
GCF_004014895.1	1684191	1685730	+
GCF_004014895.1	4888517	4890056	-
GCF_004014895.1	5310563	5312102	-
GCF_008693465.1	3108797	3110336	-
GCF_008693465.1	3847383	3848922	-
GCF_008693465.1	4360622	4362161	+
GCF_008693465.1	4461425	4462964	+
GCF_008693465.1	4553292	4554831	+
GCF_008693465.1	4598290	4599829	+
GCF_008693465.1	4992856	4994395	+
GCF_008693465.1	5391785	5393324	+
GCF_009497715.1	444767	446306	+
