assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000019565.1	PRJNA224116	SAMN02603449			na		244366	244366	Klebsiella variicola	strain=342		latest	Complete Genome	Major	Full	2008/09/24	ASM1956v1	J. Craig Venter Institute	GCA_000019565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/565/GCF_000019565.1_ASM1956v1	./data/refseq/bacteria/GCF_000019565.1/GCF_000019565.1_ASM1956v1_assembly_stats.txt
GCF_000812205.2	PRJNA224116	SAMN03018135			na		244366	244366	Klebsiella variicola	strain=DX120E		latest	Complete Genome	Major	Full	2016/07/11	ASM81220v2	Zhejiang University	GCA_000812205.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/812/205/GCF_000812205.2_ASM81220v2	./data/refseq/bacteria/GCF_000812205.2/GCF_000812205.2_ASM81220v2_assembly_stats.txt
GCF_000828055.2	PRJNA224116	SAMN01174581			na	assembly from type material	244366	244366	Klebsiella variicola	strain=DSM 15968		latest	Complete Genome	Major	Full	2016/07/29	ASM82805v2	Zhejiang university	GCA_000828055.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/828/055/GCF_000828055.2_ASM82805v2	./data/refseq/bacteria/GCF_000828055.2/GCF_000828055.2_ASM82805v2_assembly_stats.txt
GCF_000941635.2	PRJNA224116	SAMEA3140791			na		244366	244366	Klebsiella variicola	strain=8917		latest	Complete Genome	Major	Full	2020/11/01	ASM94163v2	INSTITUTO NACIONAL DE SALUD	GCA_000941635.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/941/635/GCF_000941635.2_ASM94163v2	./data/refseq/bacteria/GCF_000941635.2/GCF_000941635.2_ASM94163v2_assembly_stats.txt
GCF_001969305.1	PRJNA224116	SAMN04419546			na		244366	244366	Klebsiella variicola	strain=LMG 23571		latest	Complete Genome	Major	Full	2017/01/23	ASM196930v1	Zhejiang University	GCA_001969305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/969/305/GCF_001969305.1_ASM196930v1	./data/refseq/bacteria/GCF_001969305.1/GCF_001969305.1_ASM196930v1_assembly_stats.txt
GCF_001989495.1	PRJNA224116	SAMN05361763			na		244366	244366	Klebsiella variicola	strain=GJ1		latest	Complete Genome	Major	Full	2017/02/07	ASM198949v1	Gwangju Institute of Science and Technology	GCA_001989495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/495/GCF_001989495.1_ASM198949v1	./data/refseq/bacteria/GCF_001989495.1/GCF_001989495.1_ASM198949v1_assembly_stats.txt
GCF_001989515.1	PRJNA224116	SAMN05361854			na		244366	244366	Klebsiella variicola	strain=GJ2		latest	Complete Genome	Major	Full	2017/02/07	ASM198951v1	Gwangju Institute of Science and Technology	GCA_001989515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/515/GCF_001989515.1_ASM198951v1	./data/refseq/bacteria/GCF_001989515.1/GCF_001989515.1_ASM198951v1_assembly_stats.txt
GCF_001989535.1	PRJNA224116	SAMN05361855			na		244366	244366	Klebsiella variicola	strain=GJ3		latest	Complete Genome	Major	Full	2017/02/07	ASM198953v1	Gwangju Institute of Science and Technology	GCA_001989535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/535/GCF_001989535.1_ASM198953v1	./data/refseq/bacteria/GCF_001989535.1/GCF_001989535.1_ASM198953v1_assembly_stats.txt
GCF_002156765.1	PRJNA224116	SAMN06438458			na		244366	244366	Klebsiella variicola	strain=KPN1481		latest	Complete Genome	Major	Full	2017/05/23	ASM215676v1	Houston Methodist Hospital	GCA_002156765.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/156/765/GCF_002156765.1_ASM215676v1	./data/refseq/bacteria/GCF_002156765.1/GCF_002156765.1_ASM215676v1_assembly_stats.txt
GCF_002164805.3	PRJNA224116	SAMN06909163			na		244366	244366	Klebsiella variicola	strain=WCHKP19		latest	Complete Genome	Major	Full	2019/08/16	ASM216480v3	West China Hospital, Sichuan University	GCA_002164805.3	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/164/805/GCF_002164805.3_ASM216480v3	./data/refseq/bacteria/GCF_002164805.3/GCF_002164805.3_ASM216480v3_assembly_stats.txt
GCF_002852915.4	PRJNA224116	SAMN07609116			na		244366	244366	Klebsiella variicola	strain=WCHKV030666		latest	Complete Genome	Major	Full	2019/08/22	ASM285291v4	West China Hospital, Sichuan University	GCA_002852915.4	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/852/915/GCF_002852915.4_ASM285291v4	./data/refseq/bacteria/GCF_002852915.4/GCF_002852915.4_ASM285291v4_assembly_stats.txt
GCF_003285185.1	PRJNA224116	SAMN09476128			na		244366	244366	Klebsiella variicola	strain=13450		latest	Complete Genome	Major	Full	2018/07/02	ASM328518v1	Beijing Institute of Microbiology and Epidemiology	GCA_003285185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/285/185/GCF_003285185.1_ASM328518v1	./data/refseq/bacteria/GCF_003285185.1/GCF_003285185.1_ASM328518v1_assembly_stats.txt
GCF_003290425.1	PRJNA224116	SAMN05341158			na		244366	244366	Klebsiella variicola	strain=E57-7		latest	Complete Genome	Major	Full	2018/07/09	ASM329042v1	Zhejiang University	GCA_003290425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/290/425/GCF_003290425.1_ASM329042v1	./data/refseq/bacteria/GCF_003290425.1/GCF_003290425.1_ASM329042v1_assembly_stats.txt
GCF_003429625.1	PRJNA224116	SAMN05439979			na		244366	244366	Klebsiella variicola	strain=X39		latest	Complete Genome	Major	Full	2018/08/28	ASM342962v1	Peking University People's Hospital	GCA_003429625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/429/625/GCF_003429625.1_ASM342962v1	./data/refseq/bacteria/GCF_003429625.1/GCF_003429625.1_ASM342962v1_assembly_stats.txt
GCF_004014895.1	PRJNA224116	SAMN10036351			na		244366	244366	Klebsiella variicola	strain=15WZ-82		latest	Complete Genome	Major	Full	2019/01/14	ASM401489v1	The Hong Kong Polytechnic University	GCA_004014895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/014/895/GCF_004014895.1_ASM401489v1	./data/refseq/bacteria/GCF_004014895.1/GCF_004014895.1_ASM401489v1_assembly_stats.txt
GCF_008693465.1	PRJNA224116	SAMN11056342			na		244366	244366	Klebsiella variicola	strain=FDAARGOS_627		latest	Complete Genome	Major	Full	2019/09/25	ASM869346v1	US Food and Drug Administration	GCA_008693465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/693/465/GCF_008693465.1_ASM869346v1	./data/refseq/bacteria/GCF_008693465.1/GCF_008693465.1_ASM869346v1_assembly_stats.txt
GCF_009497715.1	PRJNA224116	SAMN08366846			na		244366	244366	Klebsiella variicola	strain=13450		latest	Complete Genome	Major	Full	2019/11/04	ASM949771v1	Beijing Institute of Genomics,Chinese Academy of Sciences	GCA_009497715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/497/715/GCF_009497715.1_ASM949771v1	./data/refseq/bacteria/GCF_009497715.1/GCF_009497715.1_ASM949771v1_assembly_stats.txt
GCF_011784425.1	PRJNA224116	SAMN13716639			na		244366	244366	Klebsiella variicola	strain=AHKv-S01		latest	Complete Genome	Major	Full	2020/03/31	ASM1178442v1	Anhui Academy of Agricutural Sciences	GCA_011784425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/784/425/GCF_011784425.1_ASM1178442v1	./data/refseq/bacteria/GCF_011784425.1/GCF_011784425.1_ASM1178442v1_assembly_stats.txt
GCF_012273075.1	PRJNA224116	SAMN11056343			na		244366	244366	Klebsiella variicola	strain=FDAARGOS_628		latest	Chromosome	Major	Full	2020/04/12	ASM1227307v1	US Food and Drug Administration	GCA_012273075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/273/075/GCF_012273075.1_ASM1227307v1	./data/refseq/bacteria/GCF_012273075.1/GCF_012273075.1_ASM1227307v1_assembly_stats.txt
