assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001704215.1	NZ_CP016341.1	3686570	1767310	0.0397004555809645	-0.0402878710303964	-736.811771895825	6999.1008691734205	3694378
GCF_002859845.1	NZ_CP018890.1	3673320	1757400	0.0395405497131911	-0.039361431661266	-613.6651631909978	6927.678637067626	3680984
GCF_002859865.1	NZ_CP018891.1	3684010	1769250	0.0395785265750668	-0.0403229997409013	-739.8116765610694	6981.080003849012	3691669
GCF_002859885.1	NZ_CP018893.1	3692270	1768260	0.0395448800010458	-0.0402537190397466	-773.6844714463957	6971.176298044151	3699930
GCF_002859905.1	NZ_CP018892.1	3691930	1789070	0.0395757400370395	-0.0402672250087154	-603.2689872983301	7059.024973460637	3699592
GCF_002859945.1	NZ_CP018894.1	3690700	1768220	0.0395364048084596	-0.0402716212563862	-772.6205299952339	6969.52617222465	3698359
GCF_002859985.1	NZ_CP018899.1	3680190	1763230	0.0396098981655615	-0.0392987314676809	-570.3950962737679	6963.021042232041	3687853
GCF_002860025.1	NZ_CP018896.1	3680080	1768520	0.0396913002671963	-0.0404606098524276	-736.235903353129	6998.058946946642	3687739
GCF_003184445.1	NZ_CP020647.1	3688960	1767530	0.0397827147894103	-0.0401989992698242	-713.7850619639435	7010.179640151189	3696624
GCF_003186245.1	NZ_CP020653.1	3690460	1769290	0.0394459526345135	-0.0401952508437678	-763.9156585153319	6958.413931920247	3698268
GCF_004634545.1	NZ_CP019933.1	3691230	1836800	0.0402212501469301	-0.0397680588105294	-7.896362661601986	7366.818271249957	3698889
GCF_009625815.1	NZ_CP043066.1	3688830	1768450	0.0396890580053431	-0.0402877691599145	-739.4083845656442	6997.377495019578	3696492
GCF_009625855.1	NZ_CP043068.1	3688840	1768450	0.0396890697743632	-0.040290196743684	-739.8774537831574	6997.419714497493	3696506
GCF_009626095.1	NZ_CP043080.1	3687540	1767140	0.0396875442709992	-0.0402871346287772	-744.835030428258	6991.9126701107925	3695202
GCF_009626475.1	NZ_CP043101.1	3688830	1768440	0.0396888633401714	-0.0402893375360245	-739.8318486202991	6997.29722448141	3696490
GCF_009626575.1	NZ_CP043106.1	3687250	1768420	0.0396732402111571	-0.0402685644619922	-732.4071750758776	6994.450571773424	3694912
GCF_009626815.1	NZ_CP043118.1	3684960	1767230	0.0396715218348821	-0.0403860878295579	-752.9721768528522	6995.625515722422	3693267
GCF_009626895.1	NZ_CP043122.1	3688960	1769610	0.0396052545646411	-0.0402442346018165	-737.1795236763328	6987.109116434398	3696624
GCF_009626915.1	NZ_CP043123.1	3688240	1768490	0.0396668940299615	-0.0403001100357694	-740.4482362587528	6996.349954213699	3696547
GCF_009626935.1	NZ_CP043124.1	3688870	1767260	0.0396861887196701	-0.0402410896740553	-740.6260795146067	6995.600224651879	3696532
GCF_009626955.1	NZ_CP043125.1	3688930	1768550	0.0396916033542342	-0.0402773794750289	-736.5504672810088	6998.245317757911	3696594
GCF_009626995.1	NZ_CP043127.1	3689890	1768500	0.0397274852344193	-0.0402131135862807	-722.0715475188206	7004.447384313432	3697555
GCF_009627015.1	NZ_CP043128.1	3687680	1768470	0.0396927346505774	-0.0402419491005235	-725.1684821727146	6998.109882512933	3695342
GCF_009627035.1	NZ_CP043129.1	3688950	1767550	0.0396795298437273	-0.0402541306315117	-741.7716721182629	6996.292567460386	3696747
GCF_009627075.1	NZ_CP043131.1	3688870	1768490	0.0396864530812584	-0.0402949280181011	-741.0491973055889	6997.118125169318	3696535
GCF_009627095.1	NZ_CP043132.1	3688900	1767310	0.0397085999608728	-0.0402389961508828	-735.9648313640262	6999.809538413015	3696559
GCF_009627115.1	NZ_CP043133.1	3685900	1765500	0.0397079386789114	-0.0402928879678694	-748.840125947615	6989.011066215895	3693560
GCF_009627135.1	NZ_CP043134.1	3688910	1767300	0.0396988894882204	-0.040245938045854	-739.1425494895608	6998.0462597593305	3696569
GCF_009627155.1	NZ_CP043135.1	3688900	1768500	0.039687222189099	-0.0402887172195382	-739.8063738888956	6997.243867765097	3696560
GCF_009627175.1	NZ_CP043137.1	3689200	1768800	0.0397134063042658	-0.0402971982333479	-735.5714976394163	7003.110846002727	3696864
GCF_009627195.1	NZ_CP043136.1	3688860	1767340	0.039703432909153	-0.0402536817298834	-738.699666496405	6999.7484909535615	3696668
GCF_009627215.1	NZ_CP043138.1	3685900	1767540	0.0397133733901809	-0.0403748555001208	-747.224071161523	7001.59184093347	3693564
GCF_009627275.1	NZ_CP043141.1	3688910	1768510	0.0396950519800861	-0.0402871500794594	-738.0889846344078	6998.663404213985	3696571
GCF_009627295.1	NZ_CP043143.1	3688930	1768530	0.0397009055692454	-0.0402908715118249	-737.6845438953644	6999.782508824524	3696591
GCF_009627375.1	NZ_CP043147.1	2890	1881510	0.0400809965797984	-0.0393085234400409	0.0551724137931034	7533.624638994483	3696562
GCF_009627395.1	NZ_CP043148.1	3688770	1768520	0.0396926782978419	-0.0402899839527127	-737.7837520434136	6999.038995767169	3696578
GCF_009627415.1	NZ_CP043149.1	3688900	1768510	0.0396918347131516	-0.0402911970432798	-739.3377519601439	6998.154937512156	3696565
GCF_009627435.1	NZ_CP043150.1	3689780	1768490	0.0396876295297503	-0.0403270607112654	-750.113321629293	6998.02464588099	3697588
GCF_009627455.1	NZ_CP043151.1	3687900	1767190	0.0397086469483304	-0.0403945642028502	-762.7741698134579	6995.853436845799	3695562
GCF_009627475.1	NZ_CP043152.1	3689960	1769560	0.0395945894539263	-0.0402839261733249	-751.1324926558284	6985.000777258281	3697619
GCF_009627515.1	NZ_CP043153.1	3686780	1767470	0.0397836818535435	-0.0402442439779172	-713.9841747041095	7010.143742459553	3694444
GCF_009627535.1	NZ_CP043154.1	2890	1839340	0.0403017319912827	-0.0392048587126696	0.0551724137931034	7408.619340675625	3699174
GCF_009627575.1	NZ_CP043156.1	3687820	1767460	0.03978106618552	-0.0402883655689423	-727.198443090427	7009.623099831336	3695479
GCF_009627595.1	NZ_CP043157.1	3687680	1767460	0.0397787499799621	-0.0402932420788998	-727.3774446871846	7009.950065078165	3695488
GCF_009627615.1	NZ_CP043158.1	3687830	1767460	0.039782908065224	-0.040289006333615	-727.0348262313472	7009.950065078165	3695489
GCF_009627655.1	NZ_CP043160.1	3689110	1767410	0.0397842762551962	-0.0402458506759016	-723.8717971981345	7010.179838267049	3696773
GCF_009627775.1	NZ_CP043166.1	3689710	1769590	0.0397417772451323	-0.0403167901760209	-730.0254512509505	7011.290449440577	3697374
GCF_009627795.1	NZ_CP043167.1	3691400	1768760	0.0397582227674181	-0.0401299874255899	-704.6823612947695	7010.876063944621	3699061
GCF_009627815.1	NZ_CP043168.1	3688850	1767240	0.0398214299377374	-0.0402464068486857	-717.6877874581062	7019.561979694166	3696516
GCF_009627835.1	NZ_CP043169.1	3688880	1768500	0.0398273081721715	-0.0402788801183837	-712.9551872535453	7022.128451842762	3696540
GCF_009627855.1	NZ_CP043170.1	3689420	1767450	0.0397784803073408	-0.0402655464435038	-729.6461873533293	7009.276014973152	3697080
GCF_009627895.1	NZ_CP043172.1	3690460	1766220	0.0397853938966902	-0.0401568091935189	-721.5193369689105	7009.074507755327	3698119
GCF_009627935.1	NZ_CP043174.1	2890	1835780	0.0402486019421964	-0.0391992406119498	0.0551724137931033	7381.054460903634	3696827
GCF_009627955.1	NZ_CP043175.1	3688970	1767530	0.0397825998825693	-0.0401996167569158	-713.9760184506966	7010.145657039253	3696629
GCF_009627975.1	NZ_CP043176.1	3692340	1772470	0.0397744103882831	-0.0402488441006952	-698.7296531721885	7028.530151712411	3699999
GCF_012974165.1	NZ_CP052852.1	3692100	1770650	0.0394832230753827	-0.0401971474868475	-754.1654165602799	6969.523887002812	3699764
GCF_012974205.1	NZ_CP052849.1	3691220	1767720	0.0398164255371754	-0.0401404609647349	-703.8927152092498	7017.1314529380925	3698886
GCF_016804285.1	NZ_CP043142.1	3688930	1768540	0.039703374713088	-0.0402926952481766	-737.4808214924846	7000.298007510114	3696594
GCF_017357145.1	NZ_CP071603.1	2000	1899030	0.0401893857301782	-0.0385433730421047	-2.575121412750362	7621.479945921468	3696713
GCF_000341465.2	NZ_CP007159.1	1312220	3088070	0.039550192205328	-0.040451150233393	-5470.087124448417	1553.440281180507	3701221
GCF_000341485.2	NZ_CP007158.1	1299810	3075850	0.0396922941492281	-0.0402913907495851	-5381.224779515411	1668.2953568021003	3696428
