assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000635895.2	NZ_CP015727.1	4688540	1879430	0.1654996756118549	-0.1610626930901327	-13962.712355370724	31283.77826344428	5352307
GCF_000789315.1	NZ_CP009941.1	1080	2844310	0.1508870405061572	-0.1548296224288347	0.1714285714285714	42908.5389421217	5457398
GCF_000832525.1	NZ_CP009369.1	4995110	2401090	0.1600144436503334	-0.1651072354966225	-4143.203292024715	38685.96408839695	5295158
GCF_000832765.1	NZ_CP009596.1	3639970	1053050	0.1602128575261574	-0.1626055929841604	-25234.929298522096	16830.089817430722	5270991
GCF_000835185.1	NZ_CP009605.1	4185040	1597880	0.1602289032779608	-0.1625885656947598	-15733.282256520884	26330.98757184172	5271178
GCF_000978375.1	NZ_CP009686.1	1200	2663010	0.1656124865983069	-0.1608416811717254	-1.0031554889776333	44086.86972940085	5349617
GCF_001277915.1	NZ_CP012483.1	81520	2829600	0.159356237580929	-0.1643340252105403	-1712.9784191808612	42079.4117411552	5370032
GCF_001518875.1	NZ_CP011145.1	5386410	2484790	0.1590333589942121	-0.1623147123325499	-7064.094100222999	40690.46049195577	5418913
GCF_001635915.1	NZ_CP011151.1	770	2768250	0.1645505920518066	-0.1569167255321575	-2.259918987893601	45536.92210001745	5521782
GCF_001635955.1	NZ_CP011153.1	770	2753740	0.1643309012477121	-0.1569371502507494	-2.277831960776292	45237.53852117647	5506876
GCF_001635995.1	NZ_CP011155.1	5371890	2598980	0.162701809401571	-0.1599220209849421	-1533.6981185297616	43431.04079414447	5404176
GCF_001721145.1	NZ_CP012691.1	720	2678330	0.1662966763938607	-0.163403691765486	-449.2651942463618	44527.48280501146	5430118
GCF_001880305.1	NZ_CP015589.1	1677380	4214340	0.1644183533560717	-0.1601249071654007	-27028.5519214288	14684.806129508064	5160326
GCF_001941885.1	NZ_CP018933.1	5150800	2520380	0.1644692534429032	-0.1599998596766046	-993.6900296828792	41093.326971126735	5243376
GCF_001941905.1	NZ_CP018931.1	107950	2738420	0.1600053816553009	-0.1643396635591398	-2176.8418449698424	39912.43676590597	5242668
GCF_001941925.1	NZ_CP018935.1	1723200	4353400	0.1600250939209045	-0.163921383262754	-27761.841061320887	14327.964990961284	5229506
GCF_002000005.1	NZ_CP014486.1	5297190	2562080	0.1644281070167413	-0.1616352265078569	-1513.7745975312466	43376.87759325857	5331694
GCF_002117465.1	NZ_CP020937.1	5198340	2534790	0.1589744408359748	-0.1591623349111944	-1566.3447430989063	41440.58623795228	5231712
GCF_002214705.1	NZ_CP016315.1	1480	2630860	0.1665898968904181	-0.1599120982558355	-8.7829868746275	43800.02801648067	5369104
GCF_002214725.1	NZ_CP016316.1	5188800	2545480	0.1622022026949521	-0.1631484583341304	-1347.2613446462271	42385.93612640142	5218997
GCF_002214765.1	NZ_CP017234.1	1070	2628740	0.1660945540105952	-0.1601374065942481	-88.23710534214248	43643.39397377687	5358595
GCF_002215175.1	NZ_CP016595.1	5297730	2552470	0.1601090346632181	-0.1599743454930773	-2538.0579253685605	42039.35418340949	5329684
GCF_002216125.1	NZ_CP016360.1	5466710	2663390	0.1608050853482507	-0.1603831643373208	-1615.52246939048	43978.693259609885	5498820
GCF_002220285.1	NZ_CP017060.1	1230	2629820	0.1657442154610554	-0.1604072859342954	-333.70931905395315	43567.32937177341	5365433
GCF_002290105.1	NZ_CP023179.1	1230	2656960	0.1602557233832606	-0.1638778727617265	-438.683029159196	42556.52044129686	5279524
GCF_002813875.1	NZ_CP024655.1	19600	2742070	0.1576121767276832	-0.1231044504623892	0.2295719844357976	43255.990308596585	5561815
GCF_003013315.1	NZ_CP026678.1	2219200	4934070	0.1591390318907024	-0.1660194540055042	-36858.020557144	6346.175831235329	5417196
GCF_003020845.1	NZ_CP020383.1	5328710	2549220	0.1608657781443838	-0.1608493290734465	-3177.3530888796686	42189.94097446255	5361178
GCF_003568565.1	NZ_CP023245.1	720	2738600	0.1651094022293618	-0.1617366957653227	-0.2959306960260666	45204.69145468594	5482892
GCF_004006495.1	NZ_CP030982.1	5375550	2594020	0.1683976967121324	-0.1585493906345539	-762.291740382018	43338.70945122918	5466652
GCF_004771155.1	NZ_CP028516.1	1200	2631000	0.1661789746037241	-0.1595547928152015	-1.0757941118840102	43700.71682952435	5330209
GCF_004801195.1	NZ_CP039269.1	5214860	2551800	0.1632987219434746	-0.1649400562105661	-1719.6453254754415	42789.24199306388	5247580
GCF_005707595.1	NZ_CP029468.1	40	2618910	0.1673818960305562	-0.1598612559410807	-0.0116279069767441	43835.17885431125	5340498
GCF_006384875.1	NZ_CP029454.1	120	2580970	0.1657180916055983	-0.161176202362669	-592.8471068129566	42769.25008253035	5271204
GCF_008041975.1	NZ_CP042929.1	1480	2747480	0.1641159028446428	-0.1596741793935606	-1.3274775884549117	45064.91559237056	5544716
GCF_009497015.2	NZ_CP045606.2	1210	2701520	0.1642103066903749	-0.1573061066282693	-0.1401108123601851	44341.7432853178	5461537
GCF_009739925.1	NZ_CP040334.1	984220	3692780	0.1585624485625723	-0.1666522089414565	-16101.493450841168	26846.115037785206	5389366
GCF_009739965.1	NZ_CP040340.1	617390	3364890	0.1641117068019718	-0.1601668642551229	-9187.02451894322	35902.77593300319	5542157
GCF_009739985.1	NZ_CP040342.1	1163000	3906120	0.1621559394262865	-0.1665773012836069	-18394.745263146724	26086.59467446457	5291741
GCF_010223795.1	NZ_CP027920.1	5913560	2913010	0.1562840686322211	-0.1627084558669267	-2770.66577791339	46705.66466906335	5947158
GCF_010232525.2	NZ_CP028009.1	2074720	5107990	0.1630424120125571	-0.1603371325759947	-32836.452149489865	16618.73553463901	5945656
GCF_013112375.1	NZ_CP053289.1	46220	2801280	0.1624923213311606	-0.1688034478293813	-878.0230576464227	43913.28218323399	5328644
GCF_013177495.2	NZ_CP053656.2	5149510	2552530	0.158656183913154	-0.1611229829849163	-826.2505205179541	41600.39075340327	5182254
GCF_013267235.1	NZ_CP053965.1	274480	3027340	0.157826098427843	-0.1643267874769269	-4662.08378670306	38786.26461947969	5342923
GCF_013267255.1	NZ_CP053951.1	3626660	966260	0.1603892082504945	-0.1660228442901177	-29108.05571466048	15060.755309953904	5381556
GCF_013267275.1	NZ_CP053954.1	2431010	5091280	0.1660295333802753	-0.1603912402713496	-39285.904561694	4882.444072563279	5381410
GCF_013267455.1	NZ_CP053991.1	4782290	2098250	0.1625991727480954	-0.1602218445440127	-8913.335088462554	34091.12030756921	5271029
GCF_013267475.1	NZ_CP053997.1	3166590	579700	0.1602246830226944	-0.1626068909439606	-33423.08854238848	8641.79390119528	5271040
GCF_013267775.1	NZ_CP053931.1	1619680	4305560	0.1612665810546926	-0.1644319345435485	-25580.13345698337	17735.13323553279	5413450
GCF_013394245.1	NZ_CP043966.1	5462260	2612300	0.1618216392662195	-0.160713266544432	-3010.3620028990667	43430.309146946885	5494368
GCF_016027015.1	NZ_CP065650.1	3176440	496890	0.1647825492482245	-0.1608631854009524	-34494.85094887449	8609.41393109623	5270035
GCF_016117775.1	NZ_CP065881.1	4399200	1833490	0.1609514982640161	-0.1639622241302994	-11629.033657320222	30438.928177125134	5307522
GCF_016727405.1	NZ_CP068135.1	4184370	1562730	0.1588466366443663	-0.1670328960976641	-18132.147601542325	25657.874780015813	5323797
GCF_016774535.1	NZ_CP068717.1	20	2753560	0.1644314457199628	-0.156928111122428	-4.069546023826462e-17	45276.9924360043	5507441
GCF_016774555.1	NZ_CP068719.1	1200	2773470	0.1645394148615214	-0.1620701415471456	-0.5325197333918875	45617.655414711335	5549424
GCF_016774575.1	NZ_CP068724.1	1200	2618410	0.1693634686208158	-0.1628513386521768	-465.4700686794085	44325.616757949	5367656
GCF_016917795.1	NZ_CP070339.1	3898230	1254820	0.1604342717067538	-0.1658955617270055	-23167.11651172944	20685.907657103613	5387595
GCF_018309125.1	NZ_CP072766.1	5178980	2542880	0.1597841985200244	-0.1594870883186248	-887.4144756630276	41747.26283804784	5211756
GCF_018309145.1	NZ_CP072769.1	5173350	2548660	0.1609148539588748	-0.1609099915273969	-693.0713573058792	42124.99906218196	5206228
GCF_018309165.1	NZ_CP072774.1	1200	2608290	0.1658446525155632	-0.1603224852007561	-342.62634950243927	43236.4077718446	5325341
GCF_000008005.1	NC_003909.8	1270	2587970	0.1665070470023638	-0.158565195500428	-6.837258882200643	43081.40341667864	5224283
GCF_000007825.1	NC_004722.1	1510	2681160	0.1677749880373759	-0.1618875061211787	-2.4111825225345704	44955.420136931054	5411809
GCF_006094295.1	NZ_CP034551.1	1230	2681200	0.1680300818295793	-0.1615221941227961	-0.5733853566199377	45031.08217896584	5416249
GCF_000832805.1	NZ_CP009590.1	2476500	5208390	0.158343990445363	-0.1634618486498443	-40760.38860003396	2497.46371861966	5267792
GCF_000011625.1	NC_006274.1	5271080	2570580	0.1596554701895285	-0.1608674293140897	-1925.1215072446275	42115.34004482495	5300915
GCF_000833045.1	NZ_CP009968.1	159420	2891220	0.1612453112682942	-0.1639452277337555	-2896.263309624181	41152.74651547354	5305318
GCF_000283675.1	NC_016771.1	5188990	2522620	0.1581066439261409	-0.1598151956526006	-2212.918453926476	40995.97354901625	5221581
GCF_000239195.1	NC_016779.1	5190630	2491800	0.1618412075304237	-0.1594642430352206	-2186.672792733627	41441.54776607732	5222906
GCF_000013065.1	NC_011969.1	5183690	2509880	0.160177552905106	-0.1603855701521997	-2192.708770404071	41295.36130019039	5214195
GCF_000021305.1	NC_011772.1	5355900	2591150	0.1630762744146837	-0.1591909799093237	-1244.105518709882	43401.01057302726	5387334
GCF_000021205.1	NC_011725.1	5386970	2618260	0.1624472834352309	-0.1585884693137383	-854.6572166759714	43717.03720981896	5419036
GCF_000021225.1	NC_011658.1	5236560	2563840	0.1583305044656553	-0.1593735754667353	-1488.5870572233996	41702.49402471335	5269030
GCF_000021785.1	NC_011773.1	5258790	2574460	0.1582444789336939	-0.1613057908643726	-1865.695973010953	42337.455431883776	5302683
GCF_000832865.1	NZ_CP009641.1	4017770	1258820	0.1643936626524761	-0.1577948721269068	-21505.51915062535	22029.31571764708	5342933
GCF_000161035.1	NZ_CM000722.1	2709440	5246140	0.042196799886883	-0.028359821346976	-7684.061717563113	8906.094361758509	5246493
GCF_000160915.1	NZ_CM000716.1	5584560	2829030	0.0553229268850509	-0.0729693598780402	-4718.373408500892	15388.562582751316	5730178
GCF_000161015.1	NZ_CM000721.1	1260150	3715410	0.1379840443936244	-0.0035477294536463	0.2046783625730996	40595.62407167004	5234797
GCF_000832845.1	NZ_CP009628.1	2629200	36530	0.1611298187755624	-0.1663596097748151	-42796.42765024289	353.6616836032676	5269496
GCF_000161115.1	NZ_CM000726.1	1933590	4805540	0.1248489178442815	0.0090871305049859	-1720.073970825419	41841.1187873897	5397450
GCF_000161375.1	NZ_CM000739.1	2808920	5655260	0.1377793542046042	0.0547392808971663	-2286.942624489146	54608.283906687655	5656704
GCF_000022505.1	NC_012472.1	1550	2592350	0.1647637702640784	-0.1608781739762011	-409.53027924861584	42681.65254986015	5269628
GCF_000832405.1	NZ_CP009318.1	72600	2662470	0.1648661467734905	-0.1609219044368934	-995.3761079902388	41703.045781616194	5268427
GCF_000143605.1	NC_014335.1	5149880	2513830	0.1565455588426869	-0.1597933371710342	-2046.5030356832303	41095.851372665085	5196054
GCF_002224345.1	NZ_CP022445.1	810	2629850	0.1667194255901166	-0.158466980662934	-0.6508294003716639	43830.572208051686	5312355
GCF_000338315.1	NZ_CM001787.1	5243190	2531630	0.1624691537743198	-0.1625100198654426	-2817.134008805814	41248.44279616338	5255772
GCF_000292415.1	NC_018491.1	1579200	4160040	0.1604162495174114	-0.1626680589704421	-24984.727749394704	16416.150570143134	5083176
GCF_000832385.1	NZ_CP009300.1	4523520	1828620	0.1612996928111211	-0.1641750645441643	-13709.653053434964	30533.90587705224	5379685
