assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_001047225.1	PRJNA224116	SAMN03459415			na		485	485	Neisseria gonorrhoeae	strain=FA19		latest	Complete Genome	Major	Full	2015/07/07	ASM104722v1	Centers for Disease Control and Prevention	GCA_001047225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/225/GCF_001047225.1_ASM104722v1	./data/refseq/bacteria/GCF_001047225.1/GCF_001047225.1_ASM104722v1_genomic.fna.gz
GCF_001047225.1	PRJNA224116	SAMN03459415			na		485	485	Neisseria gonorrhoeae	strain=FA19		latest	Complete Genome	Major	Full	2015/07/07	ASM104722v1	Centers for Disease Control and Prevention	GCA_001047225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/225/GCF_001047225.1_ASM104722v1	./data/refseq/bacteria/GCF_001047225.1/GCF_001047225.1_ASM104722v1_rna_from_genomic.fna.gz
GCF_001047225.1	PRJNA224116	SAMN03459415			na		485	485	Neisseria gonorrhoeae	strain=FA19		latest	Complete Genome	Major	Full	2015/07/07	ASM104722v1	Centers for Disease Control and Prevention	GCA_001047225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/225/GCF_001047225.1_ASM104722v1	./data/refseq/bacteria/GCF_001047225.1/GCF_001047225.1_ASM104722v1_assembly_report.txt
GCF_001047225.1	PRJNA224116	SAMN03459415			na		485	485	Neisseria gonorrhoeae	strain=FA19		latest	Complete Genome	Major	Full	2015/07/07	ASM104722v1	Centers for Disease Control and Prevention	GCA_001047225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/225/GCF_001047225.1_ASM104722v1	./data/refseq/bacteria/GCF_001047225.1/GCF_001047225.1_ASM104722v1_assembly_stats.txt
GCF_001047225.1	PRJNA224116	SAMN03459415			na		485	485	Neisseria gonorrhoeae	strain=FA19		latest	Complete Genome	Major	Full	2015/07/07	ASM104722v1	Centers for Disease Control and Prevention	GCA_001047225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/225/GCF_001047225.1_ASM104722v1	./data/refseq/bacteria/GCF_001047225.1/GCF_001047225.1_ASM104722v1_feature_table.txt.gz
GCF_001047255.1	PRJNA224116	SAMN03459416			na		485	485	Neisseria gonorrhoeae	strain=FA6140		latest	Complete Genome	Major	Full	2015/07/07	ASM104725v1	Centers for Disease Control and Prevention	GCA_001047255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/255/GCF_001047255.1_ASM104725v1	./data/refseq/bacteria/GCF_001047255.1/GCF_001047255.1_ASM104725v1_genomic.fna.gz
GCF_001047255.1	PRJNA224116	SAMN03459416			na		485	485	Neisseria gonorrhoeae	strain=FA6140		latest	Complete Genome	Major	Full	2015/07/07	ASM104725v1	Centers for Disease Control and Prevention	GCA_001047255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/255/GCF_001047255.1_ASM104725v1	./data/refseq/bacteria/GCF_001047255.1/GCF_001047255.1_ASM104725v1_rna_from_genomic.fna.gz
GCF_001047255.1	PRJNA224116	SAMN03459416			na		485	485	Neisseria gonorrhoeae	strain=FA6140		latest	Complete Genome	Major	Full	2015/07/07	ASM104725v1	Centers for Disease Control and Prevention	GCA_001047255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/255/GCF_001047255.1_ASM104725v1	./data/refseq/bacteria/GCF_001047255.1/GCF_001047255.1_ASM104725v1_assembly_report.txt
GCF_001047255.1	PRJNA224116	SAMN03459416			na		485	485	Neisseria gonorrhoeae	strain=FA6140		latest	Complete Genome	Major	Full	2015/07/07	ASM104725v1	Centers for Disease Control and Prevention	GCA_001047255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/255/GCF_001047255.1_ASM104725v1	./data/refseq/bacteria/GCF_001047255.1/GCF_001047255.1_ASM104725v1_assembly_stats.txt
GCF_001047255.1	PRJNA224116	SAMN03459416			na		485	485	Neisseria gonorrhoeae	strain=FA6140		latest	Complete Genome	Major	Full	2015/07/07	ASM104725v1	Centers for Disease Control and Prevention	GCA_001047255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/255/GCF_001047255.1_ASM104725v1	./data/refseq/bacteria/GCF_001047255.1/GCF_001047255.1_ASM104725v1_feature_table.txt.gz
