assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000730425.1	NZ_CP008896.1	3869950	805660	0.0341728514448841	-0.0369073823428431	-8679.665443734733	2630.175942617485	6064456
GCF_001307155.1	NZ_CP012830.1	2287540	5522620	0.0385829384702579	-0.038916501502687	-9369.557592005816	3112.4437622094	6391871
GCF_001307275.1	NZ_CP012831.1	2549510	6043940	0.0332759244640988	-0.0339418386979351	-8633.273920095382	2994.772139020813	7119102
GCF_001623525.1	NZ_CP015225.1	4791250	1365600	0.0340481430512594	-0.0348786247860765	-7319.398175822615	4628.8096119768325	6921098
GCF_001747385.1	NZ_CP017296.1	4895950	1855510	0.0281270074672825	-0.0285300933947543	-3427.3508687895123	5249.773429147973	5841722
GCF_002865505.1	NZ_CP025542.1	6589850	3331080	0.0313215220254104	-0.0341116411550758	-639.8971155026538	10476.397381054609	6610571
GCF_003055645.1	NZ_CP028826.1	6196750	3180880	0.0284936597721765	-0.0308654403108466	-241.08262894048187	9067.538261721478	6207556
GCF_003352875.1	NZ_CP022313.1	6176430	3066840	0.0266494003229868	-0.0307204157199175	-1224.933100252374	8327.861988522689	6313875
GCF_003410335.1	NZ_CP031648.1	5502380	2272280	0.0317559117191218	-0.0342066033914426	-3934.872538425942	7114.209291175575	6610362
GCF_003612935.1	NZ_CP031450.1	6788330	3420460	0.0262650277017142	-0.027159355314231	-167.71485018332484	8979.250927836081	6791087
GCF_003626995.1	NZ_CP032618.1	6005850	3014090	0.0301376933038289	-0.0334043360852785	-855.2660552687299	9138.5189071153	6030573
GCF_004683905.1	NZ_CP038438.1	6131800	3074920	0.027004508361323	-0.0301502820712289	-913.0908114650128	8303.499172871847	6140320
GCF_010448615.1	NZ_CP048408.1	220750	3477770	0.0287450298950379	-0.0317313761271383	-739.4753931630459	8623.196132616526	6418441
GCF_010668965.1	NZ_CP048607.1	3199160	6449920	0.0336624845749232	-0.0329140033719975	-10867.175336348091	75.7113203983889	6766899
GCF_012974785.1	NZ_CP027561.1	6325360	3224450	0.0289180945334257	-0.0331576871603487	-947.5092930939232	9334.398642151691	6336169
GCF_013401475.1	NZ_CP058533.1	4381370	1318000	0.0296722666337723	-0.0292538398365823	-5307.455584159582	3654.0852497785377	6109123
GCF_015074865.1	NZ_CP063233.1	277150	3766870	0.02978932691625	-0.0303175993915176	-900.7906471784652	9494.859784513526	6957239
GCF_016728065.1	NZ_CP068151.1	4258110	1216630	0.0293318194049267	-0.0290189530605918	-5176.808114208069	3651.317209652925	6134597
GCF_017498465.1	NZ_CP071797.1	6497730	3456220	0.0244522879670065	-0.0320904667761374	-1306.1157095644924	8460.996106394663	6498941
GCF_017948385.1	NZ_CP072873.1	3028940	6396330	0.0271595166705367	-0.0262699870871228	-8023.99867828302	1121.680568270158	6790443
GCF_018502625.1	NZ_CP075566.1	5718500	2434980	0.025978387774064	-0.0279556170137089	-2777.73575471883	6401.5507522949165	6481491
GCF_900475215.1	NZ_LS483372.1	1840	3366350	0.0294522451597859	-0.0285216851828395	-3.756141408785846	9905.497115050892	6515171
GCF_900636635.1	NZ_LR134300.1	5631050	2164320	0.0317208184970028	-0.0318937771571036	-3660.854071954953	7395.865128637134	6866429
GCF_000012445.1	NC_007492.2	6428200	3150720	0.0269873404156895	-0.0308762290193024	-1611.3088073815015	8508.317171010889	6438405
GCF_000009225.2	NC_012660.1	2630	3326840	0.0276037873169754	-0.0258183501902494	-8.583801808987545	9169.791925423957	6722539
GCF_000297195.3	NZ_CP065593.1	5565240	2053520	0.0274166243380982	-0.0265596371978223	-3398.033304257888	5928.975830758966	7033070
GCF_000292795.1	NZ_CM001561.1	6249010	3030490	0.0280292963091315	-0.0306881006036706	-1384.4903760340758	8492.680743567478	6256692
GCF_000166515.1	NZ_CM001025.1	6245790	2934780	0.029393450998654	-0.0270877647137728	-290.7569963197554	8678.377723312131	6270867
GCF_000262325.2	NC_017911.1	5959890	2960780	0.029181282621552	-0.0292421055883256	-135.10410000903042	8634.996579437351	5962570
GCF_000281895.1	NZ_CM001558.1	6342850	3051410	0.030208798099127	-0.0309758181083183	-949.7848451217164	9245.72521146433	6368168
GCF_000263695.1	NZ_CM001512.1	7780	3403270	0.0327108470657881	-0.0333709579069902	-17.088394918832474	11091.987587164424	6602611
GCF_000293885.2	NZ_CP010945.1	1133270	4680230	0.0265467897987796	-0.0296899074507145	-3592.4589029615267	5823.595483974176	6998154
