assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000730425.1	PRJNA224116	SAMN02900729			na		294	294	Pseudomonas fluorescens	strain=UK4		latest	Complete Genome	Major	Full	2014/07/17	ASM73042v1	Aalborg University	GCA_000730425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/425/GCF_000730425.1_ASM73042v1	./data/refseq/bacteria/GCF_000730425.1/GCF_000730425.1_ASM73042v1_assembly_stats.txt
GCF_001307155.1	PRJNA224116	SAMN04094105			na		294	294	Pseudomonas fluorescens	strain=FW300-N2E3		latest	Complete Genome	Major	Full	2015/10/06	ASM130715v1	Lawrence Berkeley National Laboratory	GCA_001307155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/307/155/GCF_001307155.1_ASM130715v1	./data/refseq/bacteria/GCF_001307155.1/GCF_001307155.1_ASM130715v1_assembly_stats.txt
GCF_001307275.1	PRJNA224116	SAMN04094107			na		294	294	Pseudomonas fluorescens	strain=FW300-N2C3		latest	Complete Genome	Major	Full	2015/10/06	ASM130727v1	Lawrence Berkeley National Laboratory	GCA_001307275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/307/275/GCF_001307275.1_ASM130727v1	./data/refseq/bacteria/GCF_001307275.1/GCF_001307275.1_ASM130727v1_assembly_stats.txt
GCF_001623525.1	PRJNA224116	SAMN03294340			na		294	294	Pseudomonas fluorescens	strain=FW300-N2E2		latest	Chromosome	Major	Full	2016/04/19	ASM162352v1	Lawrence Berkeley National Laboratory	GCA_001623525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/623/525/GCF_001623525.1_ASM162352v1	./data/refseq/bacteria/GCF_001623525.1/GCF_001623525.1_ASM162352v1_assembly_stats.txt
GCF_001747385.1	PRJNA224116	SAMN05787338			na		294	294	Pseudomonas fluorescens	strain=Pt14		latest	Complete Genome	Major	Full	2016/09/28	ASM174738v1	University of Delhi	GCA_001747385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/747/385/GCF_001747385.1_ASM174738v1	./data/refseq/bacteria/GCF_001747385.1/GCF_001747385.1_ASM174738v1_assembly_stats.txt
GCF_002865505.1	PRJNA224116	SAMN08225789			na		294	294	Pseudomonas fluorescens	strain=2P24		latest	Complete Genome	Major	Full	2018/01/07	ASM286550v1	Chinese Academy of Agricultural Sciences	GCA_002865505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/865/505/GCF_002865505.1_ASM286550v1	./data/refseq/bacteria/GCF_002865505.1/GCF_002865505.1_ASM286550v1_assembly_stats.txt
GCF_003055645.1	PRJNA224116	SAMN08912468			na		294	294	Pseudomonas fluorescens	strain=MS82		latest	Complete Genome	Major	Full	2018/04/18	ASM305564v1	Jiangsu Academy of Agricultural Sciences	GCA_003055645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/055/645/GCF_003055645.1_ASM305564v1	./data/refseq/bacteria/GCF_003055645.1/GCF_003055645.1_ASM305564v1_assembly_stats.txt
GCF_003352875.1	PRJNA224116	SAMN07310584			na		294	294	Pseudomonas fluorescens	strain=NEP1		latest	Chromosome	Major	Full	2018/08/02	ASM335287v1	UFSC	GCA_003352875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/352/875/GCF_003352875.1_ASM335287v1	./data/refseq/bacteria/GCF_003352875.1/GCF_003352875.1_ASM335287v1_assembly_stats.txt
GCF_003410335.1	PRJNA224116	SAMN09829193			na		294	294	Pseudomonas fluorescens	strain=Pf275		latest	Complete Genome	Major	Full	2018/08/21	ASM341033v1	Chonbuk National University	GCA_003410335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/410/335/GCF_003410335.1_ASM341033v1	./data/refseq/bacteria/GCF_003410335.1/GCF_003410335.1_ASM341033v1_assembly_stats.txt
GCF_003612935.1	PRJNA224116	SAMN09762565			na		294	294	Pseudomonas fluorescens	strain=SIK_W1		latest	Complete Genome	Major	Full	2018/10/04	ASM361293v1	KAIST (Korea Advanced Institute of Science and Technology)	GCA_003612935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/612/935/GCF_003612935.1_ASM361293v1	./data/refseq/bacteria/GCF_003612935.1/GCF_003612935.1_ASM361293v1_assembly_stats.txt
GCF_003626995.1	PRJNA224116	SAMN10141492			na		294	294	Pseudomonas fluorescens	strain=PF08		latest	Complete Genome	Major	Full	2018/10/07	ASM362699v1	Dalian Minzu University of China	GCA_003626995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/995/GCF_003626995.1_ASM362699v1	./data/refseq/bacteria/GCF_003626995.1/GCF_003626995.1_ASM362699v1_assembly_stats.txt
GCF_004683905.1	PRJNA224116	SAMN11279263			na		294	294	Pseudomonas fluorescens	strain=LBUM677		latest	Complete Genome	Major	Full	2019/04/06	ASM468390v1	Universite de Moncton	GCA_004683905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/683/905/GCF_004683905.1_ASM468390v1	./data/refseq/bacteria/GCF_004683905.1/GCF_004683905.1_ASM468390v1_assembly_stats.txt
GCF_010448615.1	PRJNA224116	SAMN13972462			na		294	294	Pseudomonas fluorescens	strain=DR397		latest	Complete Genome	Major	Full	2020/02/12	ASM1044861v1	Yonsei University	GCA_010448615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/448/615/GCF_010448615.1_ASM1044861v1	./data/refseq/bacteria/GCF_010448615.1/GCF_010448615.1_ASM1044861v1_assembly_stats.txt
