assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000438605.1	NC_021823.1	2431420	938860	0.1004976414557904	-0.1015009884240437	-6124.982890421572	9024.66005586087	2988947
GCF_000438625.1	NC_021824.1	508330	1981210	0.0974942694314121	-0.1010585183836695	-5557.017579782572	8805.692762491417	2943218
GCF_000438645.1	NC_021837.1	523580	2030870	0.1022649325102897	-0.0967360092863293	-5458.744641957673	9955.567010044782	2958908
GCF_000438685.2	NC_021826.1	1920830	295470	0.0975734953063346	-0.1050342137116544	-14301.753469680829	2773.041695162834	3094342
GCF_000438705.2	NC_021839.1	2705370	1188360	0.0971565442170019	-0.1019334850946149	-4433.786580798065	11029.641680268687	2953719
GCF_000438725.2	NC_021827.1	240760	1757770	0.1019538853599798	-0.0971586347108564	-2811.918322269116	12654.607664785566	2953716
GCF_000600015.1	NZ_CP007492.1	2902900	1423490	0.0951946226452247	-0.1018873012394538	-1505.6004455325956	13589.637718359014	2904662
GCF_000681515.1	NZ_CP007600.1	250030	1720310	0.1009358657088457	-0.0968845209817451	-2956.409768148574	11887.01262666392	2906670
GCF_000746625.1	NZ_CP009258.1	2049930	593750	0.1028982470174479	-0.0983199372166908	-8291.771932482508	6025.403885104189	2989591
GCF_000800335.1	NZ_CP009897.1	2902740	1422900	0.0953327626932699	-0.1018989333570792	-1497.7343840543745	13603.542717685776	2904500
GCF_000808055.1	NZ_CP010346.1	2902490	1433140	0.0966830036126539	-0.1007915466029559	-936.955077732474	13895.259622031952	2904228
GCF_000950775.1	NZ_CP011004.1	120890	1547220	0.0944319231814779	-0.102151280244956	-1703.5233069195474	11781.865966387317	2911639
GCF_001005925.2	NZ_CP011398.2	3037810	1528960	0.0997295464697283	-0.1019193393335458	-109.21926218686596	15294.03369033194	3039878
GCF_001005985.1	NZ_CP011397.1	2916100	1451790	0.0982297116296217	-0.1010207364352733	-511.3426019689208	14300.13372027338	2918170
GCF_001027085.1	NZ_CP007688.1	2936640	1448350	0.0940662528581432	-0.102113432193808	-1471.3864491647669	13936.126417188576	2947477
GCF_001027125.1	NZ_CP007687.1	2894830	1435890	0.0967205529410947	-0.1018349180050415	-952.0732338505026	13924.889097390367	2896586
GCF_001027165.1	NZ_CP007686.1	2930750	1462720	0.0938520251465607	-0.1010538601322907	-1090.5684503368914	13778.286348234138	2932501
GCF_001027205.1	NZ_CP007685.1	2945540	1444980	0.0961750429259687	-0.1023283107605349	-1440.9488392111653	13934.49460470656	2947293
GCF_001047715.1	NZ_CP012021.1	2937730	1458560	0.0981991770476674	-0.1016625000020216	-694.9348107472324	14375.737396690582	2939733
GCF_001188025.2	NZ_CP026043.1	2771840	1299250	0.0970520872694962	-0.1007971858864489	-2671.56338792903	12171.748800010932	2906671
GCF_001188045.2	NZ_CP030101.1	1552870	85240	0.0958963435398715	-0.1011670114130514	-14031.576197549584	819.0032138655055	2899513
GCF_001188655.1	NZ_CP009242.1	2916720	1377230	0.0927427105206246	-0.1023512498140793	-2967.467291412544	12808.192880512855	2918502
GCF_001262395.1	NZ_CM003382.1	2929650	1440560	0.0964515072209415	-0.1020244675908901	-1280.967655000954	13930.924206906617	2931404
GCF_001454845.1	NZ_CP013285.1	938110	2361510	0.0956122153527799	-0.0977696567300849	-9056.21834622811	4553.246579649685	2942510
GCF_001454865.1	NZ_CP013286.1	2612430	1159580	0.0942281697173991	-0.0993151007203202	-3814.146647692478	10619.928299452631	2839870
GCF_001454885.1	NZ_CP013287.1	1419600	370	0.0912249033990934	-0.1010787293983101	-14344.095278229594	1.3076635116929811	2842039
GCF_001454925.1	NZ_CP013289.1	1953840	520960	0.0976993061208246	-0.0966249760078846	-8778.701232631114	5066.554799340652	2950749
GCF_001483405.1	NZ_CP013722.1	1529000	2924460	0.10691374959038	-0.0863450461787756	-13257.865527623631	1688.7346743658254	2927751
GCF_001483425.1	NZ_CP013723.1	2265660	762990	0.0959925767425619	-0.1018879914313042	-8046.502801628274	7263.905806999413	2905347
GCF_001483445.1	NZ_CP013724.1	1505280	12190	0.097744805767843	-0.1026680320130964	-15241.466864379749	91.42511642482842	2952608
GCF_001513695.1	NZ_CP013919.1	2902790	1478220	0.0975750335937644	-0.1026526161396022	-176.2684468333993	14447.341339264172	2905533
GCF_001548585.1	NZ_CP014252.1	3037820	1471000	0.0977657138712308	-0.1020854180935254	-1593.386123235046	14423.9548222444	3039887
GCF_001548635.1	NZ_CP014250.1	2978200	1508060	0.099128209592309	-0.1010904067164295	0.0276243093922652	14956.883465127084	2987563
GCF_001551855.1	NZ_CP014261.1	2862550	1402670	0.0943107973956262	-0.1017522175373979	-1609.405726012887	13266.420131602794	2864291
GCF_001596775.2	NZ_CP014790.1	2883880	1433700	0.0936126660741347	-0.1010927612590266	-1137.5459871886276	13727.030367129322	2894716
GCF_001644625.1	NZ_CP011345.1	267260	1728240	0.0994308054690984	-0.1016063846475673	-3081.8522687991854	11445.05648468153	3018390
GCF_001889585.2	NZ_CP018148.2	2949020	1434750	0.0962386505679632	-0.0977814769639145	-981.9773194758412	13846.634397771742	2950780
GCF_001889645.2	NZ_CP018149.2	2988110	1472100	0.0984733975340444	-0.0976333710779172	-287.7165198302577	14535.447251712858	2989866
GCF_001908335.1	NZ_CP016213.1	2479720	929020	0.0984560184135506	-0.1021041726530747	-7163.532714003168	8669.777978037368	3030827
GCF_001913195.1	NZ_CP018685.1	2920	1526030	0.103867941416393	-0.0972816291151183	-3.775740405277222	15816.460101029836	3005352
GCF_001952735.1	NZ_CP019164.1	2920	1526030	0.1038661762052869	-0.0974905427184974	-3.7757404052772223	15816.191239960866	3003994
GCF_001952755.1	NZ_CP019165.1	2920	1526030	0.1038564343135166	-0.0974237950076977	-3.775740405277218	15814.70744268363	3005328
GCF_001952775.1	NZ_CP019167.1	2920	1526030	0.1038581320808239	-0.0981405321847421	-3.775740405277218	15814.966031319973	3038647
GCF_001952795.1	NZ_CP019170.1	2920	1526030	0.1038730245946357	-0.0973221926738511	-3.7757404052772094	15817.234324991156	3005348
GCF_001998915.1	NZ_CP019614.1	2970800	1476930	0.0947312213022919	-0.1015991823656046	-1169.7860933017507	14030.845730751123	2972553
GCF_001998945.1	NZ_CP019615.1	1820	1576810	0.1024831026809907	-0.0938731334463733	-9.679686055474727	16131.320603654183	3072093
GCF_001999005.1	NZ_CP019617.1	2989150	1437950	0.0949165050864548	-0.0985844595496266	-1641.3570070587757	13651.075776343405	2989685
GCF_001999025.1	NZ_CP019618.1	2978870	1479110	0.0947392521229194	-0.1017871231496061	-1082.7805816758507	14396.686223514444	2996793
GCF_001999045.1	NZ_CP019619.1	2972570	1457240	0.085823894359957	-0.0863290332121817	-568.326088209183	12513.390789127548	2974450
GCF_001999085.1	NZ_CP019621.1	2965070	1429930	0.0885006113769391	-0.0927545431290088	-1568.6654042924276	12689.982663558403	2966818
GCF_001999105.1	NZ_CP019622.1	3068280	1606350	0.0911173782572164	-0.105382291237298	-753.4765879331172	14699.224114206369	3070031
GCF_001999125.1	NZ_CP019623.1	1850	1488120	0.1012108342543884	-0.1019874535016581	-3.24641925376831	15039.822408726905	2940913
GCF_001999165.1	NZ_CP019625.1	2927870	1426810	0.0967871881212607	-0.1014492363281804	-1401.3149476501987	13849.019537885662	2929632
GCF_002025165.1	NZ_CP020022.1	113460	1631330	0.0977177317668799	-0.0996342573281384	-1551.0441091554842	13281.245662390073	3030817
GCF_002043045.1	NZ_CP015593.1	2980930	1446100	0.0954575387453924	-0.1027722204515513	-1952.873506774767	13843.396428899552	2982685
GCF_002101275.1	NZ_CP020774.1	2890720	1426330	0.0951231468580603	-0.1016858621768162	-1306.334491658018	13607.21389762118	2892474
GCF_002105615.1	NZ_CP020827.1	2964530	1468720	0.0992659963355705	-0.1007404497414096	-468.81447173388926	14619.20480428492	2966603
GCF_002105635.1	NZ_CP020828.1	1530	1495760	0.1011712243650309	-0.1022362387028592	-5.132272956194815	15112.63879283494	2953920
GCF_002105655.1	NZ_CP020830.1	2905880	1405090	0.0957696586136555	-0.1015294307627754	-1780.6491683243214	13456.797912363416	2905907
GCF_002105675.1	NZ_CP020831.1	2910130	1438880	0.0986576468497041	-0.1021303751595147	-809.8578225352516	14235.66115947958	2912199
GCF_002105695.1	NZ_CP020832.1	338130	1802270	0.1015559179269707	-0.0973339665494713	-3985.5933069617786	10883.620627152097	2897335
GCF_002105715.1	NZ_CP020833.1	2974330	1476750	0.1003343901409999	-0.102628643399665	-532.4121017560038	14858.283258476937	2976340
GCF_002116675.1	NZ_CP007583.1	2990140	1431710	0.0916211497902316	-0.0993336453734854	-2321.0907938683413	13212.206812830978	2994702
GCF_002208215.1	NZ_CP022020.1	3084110	1473200	0.0974795482604014	-0.1038352965892146	-2346.0791053755047	14405.942434454577	3086176
GCF_002220325.1	NZ_CP016629.1	2932960	1464420	0.0937520888258676	-0.1014756514442213	-1153.3739952719754	13773.58421422002	2935033
GCF_002285655.1	NZ_CP023052.1	3086210	1473250	0.0977307403284528	-0.1038480807445336	-2351.72658362361	14401.317662978532	3086245
GCF_002285835.1	NZ_CP023050.1	3084190	1470880	0.0976213775503231	-0.1037018954852329	-2351.092072875255	14401.807100413767	3086261
GCF_002557735.1	NZ_CP023752.1	3055590	1495610	0.0993644692299398	-0.10190154847595	-1013.3294644829743	14902.716355073242	3057808
GCF_002557815.1	NZ_CP023754.1	3025990	1465030	0.0981138411463576	-0.1023330578242296	-1580.0880425953917	14423.21097122582	3027995
GCF_002740915.1	NZ_CP015508.1	1430	1562430	0.1035109838417584	-0.0970344279455275	0.0491803278688525	16160.954705102462	2994740
GCF_002831485.1	NZ_CP025082.1	2972210	1462500	0.0980911379883922	-0.1015097218605678	-960.459880853398	14384.466738225228	2974111
GCF_002843525.1	NZ_CP025259.1	3028950	1466520	0.0979650932293238	-0.102076755190548	-1564.7597525615	14408.748100373568	3030702
GCF_002848425.1	NZ_CP025442.1	3014280	1521380	0.0975192019427983	-0.1006095539544845	-166.46058514882083	14873.0505079084	3016037
GCF_002848465.1	NZ_CP025438.1	3028520	1464200	0.0981387461106915	-0.1019587292550329	-1561.3882287885565	14408.122106101924	3030421
GCF_002848485.1	NZ_CP025440.1	3028680	1464190	0.0981386987504662	-0.1020100912784841	-1571.2621466213986	14408.017023873052	3030581
GCF_002848505.1	NZ_CP025443.1	3008570	1515670	0.0977431247959176	-0.1006053908741648	-187.5438176969222	14851.397407809778	3010323
GCF_002966935.1	NZ_CP027029.1	2700830	1241280	0.0719866907995239	-0.0914836807356004	-1794.6452723654395	11558.267914659162	3101239
GCF_002969195.1	NZ_CP021325.1	3000360	1492450	0.0989739535404947	-0.1024370167768085	-654.0320745825936	14812.720741081132	3002491
GCF_003030165.1	NZ_CP028183.1	3060670	1505080	0.0994828135254182	-0.1025000051871471	-951.2460664235728	15022.879857852413	3062735
GCF_003030405.1	NZ_CP028333.1	390100	1909520	0.0976510684299114	-0.0974574795872414	-4666.857535979431	10170.521007727104	2994410
GCF_003031895.1	NZ_CP025219.1	2948910	1434450	0.0962334234600973	-0.0977797504606955	-984.132107956965	13845.774164365315	2950984
GCF_003031915.1	NZ_CP025220.1	1260	1515930	0.0997303960625946	-0.0977457605982047	-2.686723914863584	15103.19109067972	3031937
GCF_003031935.1	NZ_CP025221.1	2976280	1496570	0.0965224132344854	-0.1014824160106373	-463.4807689067521	14756.983359289188	2987434
GCF_003031955.1	NZ_CP025222.1	2993460	1435510	0.0955991696064711	-0.1039076336380048	-2445.0487591756464	13762.42148156669	2995531
GCF_003031975.1	NZ_CP025560.1	3013160	1499110	0.099126760728374	-0.1048372222780204	-992.0694452206678	14903.94873572267	3015231
GCF_003032055.1	NZ_CP025565.1	2994290	1437550	0.0960343164379571	-0.0987982401161273	-1554.9289344800727	13846.937246197758	2996364
GCF_003032075.1	NZ_CP025567.1	2976960	1463800	0.0981250685201488	-0.1016690441121491	-1000.19553464186	14403.199037943135	2979032
GCF_003043895.1	NZ_CP025568.1	3024410	1496610	0.097492780967095	-0.1037082229198359	-1234.4658140835984	14610.090768119378	3026819
GCF_003045185.1	NZ_CP028392.1	2892860	1433600	0.0954846267554922	-0.1017358030193862	-1139.4625591631611	13728.473843624315	2894711
GCF_003045205.1	NZ_CP028395.1	2892970	1436000	0.095272290739004	-0.1018503027408617	-1140.5572345273615	13726.440397906006	2894816
GCF_003045225.1	NZ_CP028396.1	2892970	1436000	0.0952756187841073	-0.1018503027408616	-1140.0787115621767	13726.918920871192	2894816
GCF_003045255.1	NZ_CP028397.1	2892970	1436000	0.0952762493659832	-0.1018503027408616	-1139.988043347147	13727.009589086225	2894816
GCF_003045285.1	NZ_CP028402.1	2892970	1436000	0.0952723299599218	-0.1018484395385803	-1140.280132164893	13726.446037285685	2894816
GCF_003045305.1	NZ_CP028403.1	2892970	1436000	0.095272806826542	-0.1018507233831878	-1140.5443152057	13726.51460355266	2894816
GCF_003045325.1	NZ_CP028405.1	2861460	1404490	0.0942188720933586	-0.1018520913595539	-1589.1672968353787	13278.09093197554	2863306
GCF_003045345.1	NZ_CP028406.1	2892860	1433600	0.0954873764860239	-0.1017320712837677	-1138.618776468896	13728.985239281428	2894710
GCF_003045365.1	NZ_CP028407.1	2892970	1433710	0.0954660758683491	-0.1017309195390391	-1140.4581772969543	13726.678698880562	2894817
GCF_003045385.1	NZ_CP028408.1	2892970	1436000	0.0952644902808995	-0.1018461150194264	-1141.0686849459526	13726.002721027198	2894813
GCF_003045405.1	NZ_CP028411.1	2892970	1436000	0.0952694923718116	-0.1018537149182636	-1141.456741765036	13726.721946668998	2894811
GCF_003045425.1	NZ_CP028412.1	2892970	1436000	0.095270441502982	-0.1018545049503565	-1141.435376245541	13726.51460355266	2894815
GCF_003045445.1	NZ_CP028413.1	2892970	1436000	0.0952678660336825	-0.1018485626587039	-1141.0351838978825	13726.002721027198	2894810
GCF_003045465.1	NZ_CP028393.1	2892970	1436000	0.0952708487032121	-0.1018503027408617	-1140.7645776436998	13726.233054789667	2894816
GCF_003045485.1	NZ_CP028394.1	2892970	1436000	0.0952704415029821	-0.1018483468491131	-1140.5381593686818	13726.51460355266	2894814
GCF_003045505.1	NZ_CP028399.1	2892970	1436000	0.0952729324279536	-0.1018493465597324	-1140.3256565597171	13726.544347535764	2894817
GCF_003045525.1	NZ_CP028400.1	2892970	1436000	0.0952755907994747	-0.1018522022341745	-1140.359485809793	13726.914897100783	2894816
GCF_003045545.1	NZ_CP028398.1	2883880	1433700	0.0935946150432851	-0.1010996707082879	-1140.2195791615256	13726.894815238278	2894815
GCF_003045565.1	NZ_CP028401.1	2892970	1436000	0.0952724228047574	-0.1018504461891214	-1140.5591454340954	13726.45938698037	2894816
GCF_003045585.1	NZ_CP028404.1	2892970	1436000	0.0952756187841073	-0.1018522022341745	-1140.3554620393838	13726.918920871192	2894816
GCF_003045605.1	NZ_CP028409.1	2892970	1433710	0.0954627290325215	-0.1017311978319833	-1140.9792458372688	13726.881560625932	2894813
GCF_003045625.1	NZ_CP028410.1	2892970	1436000	0.0952722715733707	-0.1018503027408617	-1140.5599902579422	13726.437642175426	2894816
GCF_003144075.1	NZ_CP029372.1	2893030	1433770	0.0954889742713914	-0.1017312789621013	-1137.5098902425548	13728.19809845661	2894782
GCF_003390475.1	NZ_CP031476.1	833340	2351130	0.0977150821244658	-0.0966282598614405	-8190.544753019232	6640.56393385767	2950983
GCF_003409075.1	NZ_CP031674.1	2671760	1210840	0.0969098136015884	-0.101135014111824	-3463.0794815877334	11314.791952189902	2954075
GCF_003433415.1	NZ_CP023321.1	2939610	1424500	0.0951141423918517	-0.0978892670410306	-1265.5510658732812	13587.599418285436	2941368
GCF_003722375.1	NZ_CP033612.1	2897560	1417660	0.0949402938474617	-0.1019137611584586	-1606.202324543745	13497.86295622168	2899315
GCF_003812545.1	NZ_CP033737.1	45510	1501200	0.1012892554877409	-0.0958949227854857	-556.6059737374185	14187.984007069175	2852069
GCF_003812565.1	NZ_CP033738.1	1268290	2733870	0.1003993199373677	-0.0920564962058635	-11611.88055526418	3102.4631510442177	2836861
GCF_003900515.1	NZ_CP041211.1	2902680	1402460	0.0942973608060163	-0.1023057810462792	-2103.770666837524	13264.93158818826	2904747
GCF_003999665.1	NZ_CP021174.1	2963780	1467350	0.0987658474387719	-0.1010002629357015	-601.1311921388825	14532.038287749623	2965849
GCF_004101665.1	NZ_CP035187.1	2907230	1435950	0.0970534074961089	-0.1008926742022878	-893.2923629127619	13953.678160960848	2908718
GCF_004142705.1	NZ_CP041213.1	3033990	1471260	0.0978849118581634	-0.1026368102869279	-1637.6530571893063	14401.718244729886	3034018
GCF_004768685.1	NZ_CP038642.1	2054560	550320	0.1030486950362928	-0.0993692783096317	-9578.912134218665	5372.631472304785	2986680
GCF_004771175.1	NZ_CP031141.1	2933740	1464410	0.0937451222419924	-0.1016531018147018	-1188.5667772733411	13772.726032956827	2935813
GCF_004771195.1	NZ_CP029175.1	2909400	1420750	0.0955348087510386	-0.1021429081216725	-1612.6203588175756	13612.217948548046	2911466
GCF_005154665.1	NZ_CP039751.1	3007750	1441130	0.0723455509733018	-0.0955510987934357	-4512.178525440322	10457.062177704742	3012854
GCF_006364655.1	NZ_CP040988.1	2286550	853420	0.0977228326766209	-0.0966358847419046	-5435.206488359357	8413.98901080955	2950983
GCF_008807195.1	NZ_CP030804.1	2826740	1331770	0.0943104366819382	-0.1016882064140596	-2785.36574765029	12416.735438714988	2919700
GCF_008807215.1	NZ_CP030805.1	2926720	1388310	0.0956398685888114	-0.1037769346745743	-2572.764920380771	13392.404759579264	3056334
GCF_008807235.1	NZ_CP030807.1	2882940	1391820	0.0967750569732387	-0.1013126761531844	-1783.2873314594935	13326.42463949456	2969094
GCF_008807255.1	NZ_CP030803.1	2707440	1184330	0.0958101613102976	-0.097508218040559	-3926.532504519842	10925.069567476532	3000197
GCF_008807275.1	NZ_CP030806.1	2727520	1272880	0.0931540933891516	-0.1008559470427006	-2891.0650341092755	11779.866998921409	2900563
GCF_008807435.1	NZ_CP030809.1	2868220	1358220	0.0969645246823521	-0.1016360775647036	-2574.961052585655	12772.108976069425	3006852
GCF_008807455.1	NZ_CP030810.1	2815070	1257920	0.0929327077025849	-0.1009144891230332	-4435.746149354591	11281.184764509097	3061766
GCF_008807475.1	NZ_CP030811.1	7130	1590830	0.0948238274178647	-0.013266341717756	0.1616766467065868	15085.10639121808	2952959
GCF_008807495.1	NZ_CP030812.1	2822420	1326500	0.0926313209631671	-0.1008101688740702	-3530.013966238426	11550.38958525437	3041603
GCF_008807515.1	NZ_CP030835.1	2792560	1299000	0.0937656338494206	-0.1007804689423725	-3277.436125074178	11775.004164141972	3043212
GCF_008807535.1	NZ_CP030837.1	2753380	1277800	0.0963271047287708	-0.1025369484131094	-3309.634771455728	11825.78448357718	2932625
GCF_008807555.1	NZ_CP030808.1	2730470	1228000	0.0959752283756216	-0.1008384916350784	-3608.331093050247	11542.360966325945	2978457
GCF_008807575.1	NZ_CP030813.1	2852970	1381750	0.0955410111824049	-0.1007948446172084	-2178.1317295181966	12651.264313928792	3031353
GCF_008807595.1	NZ_CP030836.1	2807850	1312930	0.094055842185647	-0.1006742946350173	-3403.709506989157	11646.543867077631	3039364
GCF_008807615.1	NZ_CP030834.1	2914500	1395670	0.0899646183266376	-0.1019669186180846	-3109.784411290194	12380.27118658066	3064197
