assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001022015.1	NZ_CP011572.1	2475600	4873630	0.0281036964080164	-0.0257234513913196	-6319.190636243387	420.1656209699539	4879702
GCF_001022055.1	NZ_CP011584.1	4342030	1944010	0.0256891383131883	-0.0280998640601751	-1530.9329013339443	5207.474336687535	4876110
GCF_001022075.1	NZ_CP011581.1	589310	2983550	0.0280342229557891	-0.0259294962954864	-1343.5514859347747	5368.523208800779	4881003
GCF_001022255.1	NZ_CP011650.1	4315390	1916580	0.0259708225972951	-0.028115822528951	-1538.491459639654	5205.965510945296	4849467
GCF_001874505.1	NZ_CP011662.1	344890	2742910	0.0281030956982806	-0.0257330372672487	-694.8456694623102	6044.340344662863	4878509
GCF_002237465.1	NZ_CP022532.1	1824850	4286010	0.0295314911521391	-0.0259092975614804	-4770.907434275076	2497.2693691350214	4810853
GCF_003051945.2	NZ_CP028538.2	4746670	2309680	0.024621287784522	-0.0276044791190414	-1042.6063349339736	5684.657050667595	4776086
GCF_003073995.1	NZ_CP029126.1	3148550	689610	0.0266085262883565	-0.0280597945509052	-5131.357161301276	1771.0315364538765	4891057
GCF_003186415.1	NZ_CP021162.1	4621500	2328690	0.0272326331588274	-0.0285307341822809	-203.48742829636	6338.081784282795	4656282
GCF_003186565.1	NZ_CP021167.1	4621440	2328670	0.0272302585012282	-0.0285264755754914	-202.96797932844945	6337.504785481983	4656223
GCF_003408555.1	NZ_CP031565.1	2099330	4448280	0.0283431464293812	-0.026494083123101	-5532.221719033761	1125.9503856690094	4722490
GCF_003408575.1	NZ_CP031571.1	4563070	2154160	0.0278054600887368	-0.0256798791251958	-74.9685774784866	6112.3500854909125	4843622
GCF_003408595.1	NZ_CP031574.1	1109400	3516290	0.02469762965396	-0.0294147705582047	-2922.4204141791583	3022.031220898204	4912800
GCF_003428425.1	NZ_CP031726.1	2696360	417530	0.0261357164075291	-0.0286101351686971	-5500.036913418684	1033.323808175548	4535860
GCF_003444755.1	NZ_CP019889.1	790	2629190	0.0279182875360382	-0.025025104105687	-0.3190601618883957	7337.729418341321	4899400
GCF_003660125.1	NZ_CP032841.1	710	2291420	0.0294432248038939	-0.0258805935281845	-0.1567922183255292	6744.443744135796	4739272
GCF_003965345.2	NZ_CP036310.1	780	2266990	0.0278441332685766	-0.0261491641365418	-0.4753886313482418	6309.601217301371	4639926
GCF_004118875.1	NZ_CP035385.1	4820870	2362930	0.0271632865657736	-0.0294455263639443	-818.0069150357469	6419.53878343258	4850296
GCF_008123985.1	NZ_CP043225.1	4600710	2309930	0.0241532748126239	-0.0262478752214349	-435.22651218080506	5577.590173371536	4635242
GCF_008124025.1	NZ_CP043226.1	4602050	2310620	0.0241413160773873	-0.02622162002976	-435.2355935684403	5576.644884601984	4635256
GCF_008505035.1	NZ_CP043853.1	3177870	791290	0.0306851129080272	-0.0260385966847016	-3672.665806623697	2542.8674688613914	4897642
GCF_008693905.1	NZ_CP044107.1	1251410	3496030	0.0292950964617058	-0.0255309339188973	-3257.8662739251054	3319.049430488176	4698106
GCF_008931325.1	NZ_CP042566.1	4686740	2274540	0.0253039267439826	-0.0280954625347114	-1030.6558170917508	5746.537184841362	4714649
GCF_008931405.1	NZ_CP042488.1	4745620	2282610	0.0258749456345449	-0.0290335621422995	-1252.378494391302	5898.632052838308	4780403
GCF_008931525.1	NZ_CP042571.1	4811610	2372960	0.0247761392242172	-0.0283481124026801	-1036.1593346170755	5876.961243946812	4841070
GCF_008931585.1	NZ_CP042540.1	4691660	2274540	0.0253011965190726	-0.0280905616850345	-1043.6792970323131	5746.152078290802	4719578
GCF_008931645.1	NZ_CP042551.1	5034240	2487490	0.0258754003921386	-0.0285226426126356	-826.9796135552605	6437.030249104912	5068785
GCF_008931785.1	NZ_CP043766.1	1926890	4403890	0.0266963165132332	-0.0286491640731002	-5275.814134706482	1338.263369906612	4951899
GCF_009497055.1	NZ_CP045611.1	1083070	3600420	0.028514604710439	-0.0252684599015274	-2902.697173933264	4275.435604753669	4869611
GCF_009728975.1	NZ_CP046271.1	4537470	2217490	0.0261921082404056	-0.0284327325016635	-794.8177794002079	5815.116584466836	4572253
GCF_009738085.1	NZ_CP033102.1	1790	2486940	0.0280074481418976	-0.0266070466143353	-1.405432107010755	6960.653030248053	5018729
GCF_009905155.1	NZ_CP047570.1	4396470	2071950	0.0285024095675262	-0.026468666098792	-88.37080702853315	6074.113367026589	4619717
GCF_009930835.1	NZ_CP023569.1	4804300	2285460	0.0243907486803193	-0.0305131399230745	-2121.444224204498	5572.901669222114	4833651
GCF_011044215.1	NZ_CP049046.1	3748590	1386450	0.0275975260458979	-0.0261637966470672	-1900.8651045991487	4279.834417025277	4719755
GCF_011045335.1	NZ_CP049188.1	2720150	287530	0.0285850281754499	-0.0274391455799033	-5828.978819611612	845.9286005181234	4782705
GCF_011045355.1	NZ_CP049192.1	2855330	504190	0.027347648115644	-0.0286665515072447	-5551.422002039597	1188.5015020484905	4783459
GCF_012562255.1	NZ_CP051132.1	2026070	4502200	0.0259817387727485	-0.0282329380140199	-5608.211549490467	825.2164644865944	4914558
GCF_013046845.1	NZ_CP053190.1	4639070	2323500	0.02652174791569	-0.0275023835524656	-204.5181579477085	6164.648139576134	4673152
GCF_013624605.1	NZ_CP058128.1	4835410	2336610	0.0255404162625911	-0.0296751378816082	-1451.244409173524	5970.678352795958	4864832
GCF_013624995.1	NZ_CP058146.1	4910360	2333960	0.0255932899711947	-0.0302210072940196	-1816.4534857822696	5969.69463438157	4939784
GCF_013625115.1	NZ_CP058149.1	4771250	2255560	0.025861899166468	-0.0294563609762879	-1580.1166442839135	5830.200642486315	4800673
GCF_013625265.1	NZ_CP058153.1	4703540	2285560	0.0260272939132976	-0.0272453711242293	-627.946825619466	5959.937445765356	4738678
