assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_001022015.1	PRJNA224116	SAMN03733748			na		158836	158836	Enterobacter hormaechei	strain=CAV1311		latest	Complete Genome	Major	Full	2015/06/09	ASM102201v1	University of Oxford	GCA_001022015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/015/GCF_001022015.1_ASM102201v1	./data/refseq/bacteria/GCF_001022015.1/GCF_001022015.1_ASM102201v1_genomic.fna.gz
GCF_001022015.1	PRJNA224116	SAMN03733748			na		158836	158836	Enterobacter hormaechei	strain=CAV1311		latest	Complete Genome	Major	Full	2015/06/09	ASM102201v1	University of Oxford	GCA_001022015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/015/GCF_001022015.1_ASM102201v1	./data/refseq/bacteria/GCF_001022015.1/GCF_001022015.1_ASM102201v1_rna_from_genomic.fna.gz
GCF_001022015.1	PRJNA224116	SAMN03733748			na		158836	158836	Enterobacter hormaechei	strain=CAV1311		latest	Complete Genome	Major	Full	2015/06/09	ASM102201v1	University of Oxford	GCA_001022015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/015/GCF_001022015.1_ASM102201v1	./data/refseq/bacteria/GCF_001022015.1/GCF_001022015.1_ASM102201v1_assembly_report.txt
GCF_001022015.1	PRJNA224116	SAMN03733748			na		158836	158836	Enterobacter hormaechei	strain=CAV1311		latest	Complete Genome	Major	Full	2015/06/09	ASM102201v1	University of Oxford	GCA_001022015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/015/GCF_001022015.1_ASM102201v1	./data/refseq/bacteria/GCF_001022015.1/GCF_001022015.1_ASM102201v1_assembly_stats.txt
GCF_001022015.1	PRJNA224116	SAMN03733748			na		158836	158836	Enterobacter hormaechei	strain=CAV1311		latest	Complete Genome	Major	Full	2015/06/09	ASM102201v1	University of Oxford	GCA_001022015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/015/GCF_001022015.1_ASM102201v1	./data/refseq/bacteria/GCF_001022015.1/GCF_001022015.1_ASM102201v1_feature_table.txt.gz
GCF_001022055.1	PRJNA224116	SAMN03733827			na		158836	158836	Enterobacter hormaechei	strain=CAV1668		latest	Complete Genome	Major	Full	2015/06/09	ASM102205v1	University of Oxford	GCA_001022055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/055/GCF_001022055.1_ASM102205v1	./data/refseq/bacteria/GCF_001022055.1/GCF_001022055.1_ASM102205v1_genomic.fna.gz
GCF_001022055.1	PRJNA224116	SAMN03733827			na		158836	158836	Enterobacter hormaechei	strain=CAV1668		latest	Complete Genome	Major	Full	2015/06/09	ASM102205v1	University of Oxford	GCA_001022055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/055/GCF_001022055.1_ASM102205v1	./data/refseq/bacteria/GCF_001022055.1/GCF_001022055.1_ASM102205v1_rna_from_genomic.fna.gz
GCF_001022055.1	PRJNA224116	SAMN03733827			na		158836	158836	Enterobacter hormaechei	strain=CAV1668		latest	Complete Genome	Major	Full	2015/06/09	ASM102205v1	University of Oxford	GCA_001022055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/055/GCF_001022055.1_ASM102205v1	./data/refseq/bacteria/GCF_001022055.1/GCF_001022055.1_ASM102205v1_assembly_report.txt
GCF_001022055.1	PRJNA224116	SAMN03733827			na		158836	158836	Enterobacter hormaechei	strain=CAV1668		latest	Complete Genome	Major	Full	2015/06/09	ASM102205v1	University of Oxford	GCA_001022055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/055/GCF_001022055.1_ASM102205v1	./data/refseq/bacteria/GCF_001022055.1/GCF_001022055.1_ASM102205v1_assembly_stats.txt
GCF_001022055.1	PRJNA224116	SAMN03733827			na		158836	158836	Enterobacter hormaechei	strain=CAV1668		latest	Complete Genome	Major	Full	2015/06/09	ASM102205v1	University of Oxford	GCA_001022055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/055/GCF_001022055.1_ASM102205v1	./data/refseq/bacteria/GCF_001022055.1/GCF_001022055.1_ASM102205v1_feature_table.txt.gz
GCF_001022075.1	PRJNA224116	SAMN03733769			na		158836	158836	Enterobacter hormaechei	strain=CAV1411		latest	Complete Genome	Major	Full	2015/06/09	ASM102207v1	University of Oxford	GCA_001022075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/075/GCF_001022075.1_ASM102207v1	./data/refseq/bacteria/GCF_001022075.1/GCF_001022075.1_ASM102207v1_genomic.fna.gz
GCF_001022075.1	PRJNA224116	SAMN03733769			na		158836	158836	Enterobacter hormaechei	strain=CAV1411		latest	Complete Genome	Major	Full	2015/06/09	ASM102207v1	University of Oxford	GCA_001022075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/075/GCF_001022075.1_ASM102207v1	./data/refseq/bacteria/GCF_001022075.1/GCF_001022075.1_ASM102207v1_rna_from_genomic.fna.gz
GCF_001022075.1	PRJNA224116	SAMN03733769			na		158836	158836	Enterobacter hormaechei	strain=CAV1411		latest	Complete Genome	Major	Full	2015/06/09	ASM102207v1	University of Oxford	GCA_001022075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/075/GCF_001022075.1_ASM102207v1	./data/refseq/bacteria/GCF_001022075.1/GCF_001022075.1_ASM102207v1_assembly_report.txt
GCF_001022075.1	PRJNA224116	SAMN03733769			na		158836	158836	Enterobacter hormaechei	strain=CAV1411		latest	Complete Genome	Major	Full	2015/06/09	ASM102207v1	University of Oxford	GCA_001022075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/075/GCF_001022075.1_ASM102207v1	./data/refseq/bacteria/GCF_001022075.1/GCF_001022075.1_ASM102207v1_assembly_stats.txt
GCF_001022075.1	PRJNA224116	SAMN03733769			na		158836	158836	Enterobacter hormaechei	strain=CAV1411		latest	Complete Genome	Major	Full	2015/06/09	ASM102207v1	University of Oxford	GCA_001022075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/075/GCF_001022075.1_ASM102207v1	./data/refseq/bacteria/GCF_001022075.1/GCF_001022075.1_ASM102207v1_feature_table.txt.gz
GCF_001022255.1	PRJNA224116	SAMN03733830			na		158836	158836	Enterobacter hormaechei	strain=CAV1669		latest	Complete Genome	Major	Full	2015/06/09	ASM102225v1	University of Oxford	GCA_001022255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/255/GCF_001022255.1_ASM102225v1	./data/refseq/bacteria/GCF_001022255.1/GCF_001022255.1_ASM102225v1_genomic.fna.gz
GCF_001022255.1	PRJNA224116	SAMN03733830			na		158836	158836	Enterobacter hormaechei	strain=CAV1669		latest	Complete Genome	Major	Full	2015/06/09	ASM102225v1	University of Oxford	GCA_001022255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/255/GCF_001022255.1_ASM102225v1	./data/refseq/bacteria/GCF_001022255.1/GCF_001022255.1_ASM102225v1_rna_from_genomic.fna.gz
GCF_001022255.1	PRJNA224116	SAMN03733830			na		158836	158836	Enterobacter hormaechei	strain=CAV1669		latest	Complete Genome	Major	Full	2015/06/09	ASM102225v1	University of Oxford	GCA_001022255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/255/GCF_001022255.1_ASM102225v1	./data/refseq/bacteria/GCF_001022255.1/GCF_001022255.1_ASM102225v1_assembly_report.txt
GCF_001022255.1	PRJNA224116	SAMN03733830			na		158836	158836	Enterobacter hormaechei	strain=CAV1669		latest	Complete Genome	Major	Full	2015/06/09	ASM102225v1	University of Oxford	GCA_001022255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/255/GCF_001022255.1_ASM102225v1	./data/refseq/bacteria/GCF_001022255.1/GCF_001022255.1_ASM102225v1_assembly_stats.txt
GCF_001022255.1	PRJNA224116	SAMN03733830			na		158836	158836	Enterobacter hormaechei	strain=CAV1669		latest	Complete Genome	Major	Full	2015/06/09	ASM102225v1	University of Oxford	GCA_001022255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/255/GCF_001022255.1_ASM102225v1	./data/refseq/bacteria/GCF_001022255.1/GCF_001022255.1_ASM102225v1_feature_table.txt.gz
