assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000783755.2	NZ_CP026056.1	4440610	1722410	0.0407909731289556	-0.0412104166292576	-4169.732767088193	7032.0925997357845	5064681
GCF_000783995.2	NZ_CP026045.1	1108740	3781160	0.0407072740139833	-0.041927218048894	-4809.8019930201535	6068.898058499959	5258481
GCF_001022155.1	NZ_CP011612.1	3179160	729100	0.0422529606930568	-0.0421645046135554	-7407.654129717609	2922.910858440909	4976908
GCF_001022275.1	NZ_CP011657.1	2878380	298790	0.0421835143071418	-0.0424673507585971	-9841.910120461484	1112.9353711026663	5029496
GCF_001702455.1	NZ_CP016762.1	1250	2599820	0.0419525826699371	-0.0393955993477857	0.0344827586206897	10902.631323030217	5134500
GCF_001718055.1	NZ_CP016952.1	1025470	3662690	0.0420154763809781	-0.0422961538647367	-4569.817334401641	6510.599403010516	5096586
GCF_001922445.1	NZ_CP018810.1	2093150	4586390	0.0448551300613091	-0.0402943058868707	-8977.331153018977	2206.5155320410663	5098116
GCF_002211705.1	NZ_CP022151.1	4290	2463290	0.0430087138975086	-0.0371927535002372	-0.8962238442080911	10590.70082834028	5242839
GCF_002215385.1	NZ_CP022273.1	3145950	660570	0.0414491624225277	-0.0416526083279795	-7871.182470280224	2481.392207011121	5215381
GCF_002786865.1	NZ_CP024819.1	702620	3407560	0.0403305320753356	-0.0454983271627778	-2812.975036150868	8096.20173932124	5311319
GCF_002796485.1	NZ_CP024898.1	1088410	3567450	0.0417228445707599	-0.0419865293494019	-4936.168150127991	5407.098237233624	4784670
GCF_002796505.1	NZ_CP024881.1	3430180	952290	0.0409489357217439	-0.0419581805178312	-6754.877520098226	3641.913453254208	4919453
GCF_002946635.1	NZ_CP026677.1	1461940	3892150	0.0424060277389981	-0.0409608590333727	-6311.84483919341	4031.401909438499	4784656
GCF_003019835.1	NZ_CP027849.1	2877130	366970	0.0393004356858872	-0.0387858898144988	-8641.016584564111	1097.8242588995597	5028563
GCF_003571565.1	NZ_CP032184.1	4896640	2244680	0.0383105721238669	-0.0412195312043493	-2383.1815329359943	8548.269626219682	5121015
GCF_003665535.1	NZ_CP024673.1	4251100	1689530	0.0418750982320523	-0.0414505628831157	-3644.603533948536	6975.617300928779	4996291
GCF_003665595.1	NZ_CP024679.1	4420860	1710960	0.0396220295941976	-0.0413862323379266	-4490.919670606614	6724.620186805707	5343952
GCF_003665615.1	NZ_CP024680.1	4120660	1645720	0.0409577022162412	-0.0413064424102662	-3414.053206897086	6809.144290424961	4859315
GCF_003665635.1	NZ_CP024683.1	4178920	1568130	0.0416609467465286	-0.0409176199174138	-4134.718778006708	6548.022247239088	4917351
GCF_003665655.1	NZ_CP024672.1	4194600	1676290	0.0435139326776314	-0.0431216103630667	-3513.2569478110345	7346.109689098152	4899014
GCF_003665675.1	NZ_CP024677.1	4428740	1712650	0.0423348292606708	-0.0422808847962176	-4127.82259576802	7359.8496490202015	5195086
GCF_003812325.1	NZ_CP033742.1	2553100	7810	0.0417344807465675	-0.0426825901917669	-10838.687942364351	25.635765488025104	4969137
