assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000695895.1	NZ_CP007755.1	12900	1009680	0.0326193585619601	-0.0347395893668849	-40.03912689486843	3211.3982604988933	1931057
GCF_000817045.1	NZ_CP010433.1	1956640	1009320	0.0316407329406408	-0.0373344816151465	-336.8162271473108	3203.123334406879	1958651
GCF_002220485.1	NZ_CP017098.1	1942350	1009320	0.0316170386990698	-0.0364492190364321	-203.39036011925103	3200.5672466334377	1944323
GCF_004135895.1	NZ_CP035497.1	1929630	1009320	0.0316449901735867	-0.0356624497676597	-81.6981233421042	3203.5058335658896	1931632
GCF_008041995.1	NZ_CP042940.1	1896850	949130	0.0325555803867187	-0.0363605823179468	-532.1473898404417	2913.822682250679	1944145
GCF_011770105.1	NZ_CP047190.1	1935410	1009320	0.0316388858579445	-0.0354911425517745	-87.75983259469112	3202.348736340816	1937197
GCF_015377505.1	NZ_CP045589.1	1942140	1009190	0.0316340421907676	-0.0364671699795435	-202.927400320411	3201.904256625566	1944283
GCF_016696725.1	NZ_CP065311.1	1023500	710	0.0283395229868533	-0.0381288619903254	-3901.34594092112	-0.0234113712374581	2021936
GCF_902387355.1	NZ_LR699002.1	1956640	1009320	0.0316407329406408	-0.0373344816151465	-336.8162271473108	3203.123334406879	1958651
GCF_000818055.1	NZ_CP009045.1	1938560	1009110	0.0317348281682111	-0.0367369501956035	-211.9004468507269	3202.624492310121	1938624
GCF_003390755.1	NZ_CP022724.1	515030	1511410	0.0325211860286574	-0.0363207546071153	-2000.735958248796	1239.6165982764478	1944072
GCF_003428375.1	NZ_CP031703.1	215330	1163050	0.036345564555417	-0.0325459826234519	-976.7041151019408	2467.8459779535083	1944141
GCF_003606305.1	NZ_CP031154.1	1933280	1009190	0.0316343748806511	-0.0356183808045067	-92.1480825838213	3201.936266231814	1935423
GCF_016835115.1	NZ_CP069248.1	1942350	929550	0.0342570086277377	-0.0335484974478793	-206.5459257956365	3201.495282004311	1944352
GCF_016835135.1	NZ_CP069249.1	1942340	1009310	0.0316169105725433	-0.0364919071190757	-207.2913929980141	3200.685728763968	1944351
GCF_001688645.2	NZ_CP015407.2	709560	1790500	0.038239866709431	-0.0358664244497002	-2690.2662003946816	1443.2428956718834	2027369
GCF_003671995.1	NZ_CP028460.1	1932550	944530	0.0340562179485692	-0.0336218806512905	-104.83628810100122	3227.4941621203247	1932687
GCF_000025245.2	NC_017214.2	1944080	1009190	0.0317297110346327	-0.0364149897075541	-202.0164271771807	3202.4054209283167	1944152
GCF_000092765.1	NC_017217.1	1942040	1009320	0.031635658823281	-0.03647927087916	-203.08546966613497	3202.55172443278	1944050
GCF_000022705.1	NC_012814.1	1936700	1009260	0.0316359508105713	-0.0368231473422903	-215.87717949266653	3202.399564062842	1938709
GCF_000260715.1	NC_017834.1	1930610	944650	0.0339631836980622	-0.0336931399843393	-106.57837646555166	3227.0739479700846	1932693
GCF_000277345.1	NC_017867.1	1936820	1009320	0.0316288172020128	-0.0368158098162964	-215.9491903702696	3201.870212431724	1938822
GCF_000220885.1	NC_017215.1	1941140	1009050	0.0316283473434471	-0.0364051931893328	-195.5708505199701	3201.10653683434	1943113
GCF_000224965.2	NC_017216.2	1938540	929380	0.034374293076293	-0.0337817358918573	-214.2677378727066	3202.328694482584	1938583
GCF_000471945.1	NC_022523.1	1961840	948240	0.0317926807610979	-0.0320870529984163	-233.8829950992942	3023.044601918714	1963012
GCF_000277325.1	NC_017866.1	1936590	929550	0.0342596389772656	-0.0338313497483524	-215.4613164918553	3202.0980887913297	1938595
GCF_000414215.1	NC_021593.1	1938540	1009180	0.0317263810711563	-0.0367521108153852	-213.611419068607	3201.9875778795235	1938606
GCF_000816205.1	NZ_CP007522.1	1944770	1009230	0.0316218518376469	-0.0376188195148916	-321.283433443924	3201.091732939912	1946899
