assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000730365.1	PRJNA224116	SAMN02899720			na		1719	1719	Corynebacterium pseudotuberculosis	strain=48252		latest	Complete Genome	Major	Full	2014/07/17	ASM73036v1	Oslo University Hospital, Rikshopitalet	GCA_000730365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/365/GCF_000730365.1_ASM73036v1	./data/refseq/bacteria/GCF_000730365.1/GCF_000730365.1_ASM73036v1_assembly_stats.txt
GCF_000730405.1	PRJNA224116	SAMN02899788			na		1719	1719	Corynebacterium pseudotuberculosis	strain=CS_10		latest	Complete Genome	Major	Full	2014/07/17	ASM73040v1	Oslo University Hospital, Rikshopitalet	GCA_000730405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/405/GCF_000730405.1_ASM73040v1	./data/refseq/bacteria/GCF_000730405.1/GCF_000730405.1_ASM73040v1_assembly_stats.txt
GCF_000814865.1	PRJNA224116	SAMN03177795			na		1719	1719	Corynebacterium pseudotuberculosis	strain=VD57		latest	Complete Genome	Major	Full	2015/01/06	ASM81486v1	Federal University of Minas Gerais	GCA_000814865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/814/865/GCF_000814865.1_ASM81486v1	./data/refseq/bacteria/GCF_000814865.1/GCF_000814865.1_ASM81486v1_assembly_stats.txt
GCF_000972805.1	PRJNA224116	SAMN03002797			na		1719	1719	Corynebacterium pseudotuberculosis	strain=226		latest	Complete Genome	Major	Full	2015/04/16	ASM97280v1	Rede Paraense de gen̫mica e prote̫mica	GCA_000972805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/972/805/GCF_000972805.1_ASM97280v1	./data/refseq/bacteria/GCF_000972805.1/GCF_000972805.1_ASM97280v1_assembly_stats.txt
GCF_001017615.1	PRJNA224116	SAMN03577816			na		1719	1719	Corynebacterium pseudotuberculosis	strain=12C		latest	Complete Genome	Major	Full	2015/06/02	ASM101761v1	  Federal Universityof Minas Gerais	GCA_001017615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/017/615/GCF_001017615.1_ASM101761v1	./data/refseq/bacteria/GCF_001017615.1/GCF_001017615.1_ASM101761v1_assembly_stats.txt
GCF_001026945.2	PRJNA224116	SAMN03290960			na		1719	1719	Corynebacterium pseudotuberculosis	strain=29156		latest	Complete Genome	Major	Full	2020/01/27	ASM102694v2	Federal University of Minas Gerais	GCA_001026945.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/026/945/GCF_001026945.2_ASM102694v2	./data/refseq/bacteria/GCF_001026945.2/GCF_001026945.2_ASM102694v2_assembly_stats.txt
GCF_001047215.2	PRJNA224116	SAMN03278295			na		1719	1719	Corynebacterium pseudotuberculosis	strain=262		latest	Complete Genome	Minor	Full	2017/06/09	ASM104721v2	Universidade Federal do Para	GCA_001047215.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/215/GCF_001047215.2_ASM104721v2	./data/refseq/bacteria/GCF_001047215.2/GCF_001047215.2_ASM104721v2_assembly_stats.txt
GCF_001186445.1	PRJNA224116	SAMN03278402			na		1719	1719	Corynebacterium pseudotuberculosis	strain=E19		latest	Complete Genome	Major	Full	2015/07/24	ASM118644v1	Universidade Federal do Para	GCA_001186445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/186/445/GCF_001186445.1_ASM118644v1	./data/refseq/bacteria/GCF_001186445.1/GCF_001186445.1_ASM118644v1_assembly_stats.txt
GCF_001298505.1	PRJNA224116	SAMN04038596			na		1719	1719	Corynebacterium pseudotuberculosis	strain=PO269-5		latest	Complete Genome	Major	Full	2015/09/24	ASM129850v1	Federal University of Minas Gerais	GCA_001298505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/298/505/GCF_001298505.1_ASM129850v1	./data/refseq/bacteria/GCF_001298505.1/GCF_001298505.1_ASM129850v1_assembly_stats.txt
GCF_001447295.1	PRJNA224116	SAMN04254308			na		1719	1719	Corynebacterium pseudotuberculosis	strain=N1		latest	Complete Genome	Major	Full	2015/11/23	ASM144729v1	  Federal Universityof Minas Gerais	GCA_001447295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/447/295/GCF_001447295.1_ASM144729v1	./data/refseq/bacteria/GCF_001447295.1/GCF_001447295.1_ASM144729v1_assembly_stats.txt
