assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000730365.1	NZ_CP008922.1	557540	1692960	0.0724578485807418	-0.0777147196026273	-4366.371133241038	3860.646066730528	2338139
GCF_000730405.1	NZ_CP008923.1	1038790	2241510	0.0777098559272617	-0.0724609543149699	-7586.610039540377	1759.7201764370502	2338144
GCF_000814865.1	NZ_CP009927.1	2337050	1138950	0.0722160400603488	-0.077984740085935	-1117.7827282775522	8225.588967790996	2337177
GCF_000972805.1	NZ_CP010889.1	2337700	1138930	0.0722153136095041	-0.0779971925471192	-1124.7522957232202	8225.33134505272	2337820
GCF_001017615.1	NZ_CP011474.1	2337330	1139150	0.0720931959914885	-0.0778861036175286	-1119.1015783797425	8213.111194924053	2337451
GCF_001026945.2	NZ_CP010795.2	2335630	1101480	0.0733984578829728	-0.0766303356983246	-1355.7289852649749	8110.741397628794	2337990
GCF_001047215.2	NZ_CP012022.2	2360990	1167610	0.0714715716444295	-0.0783051250377048	-999.2700659622352	8345.517117495174	2361125
GCF_001186445.1	NZ_CP012136.1	2367830	1163160	0.0719612099305	-0.0779370722954194	-1017.9773752593464	8370.89595189655	2367956
GCF_001298505.1	NZ_CP012695.1	2337000	1101370	0.0736542062879545	-0.0765814057611071	-1350.0982019912567	8112.538130799458	2337124
GCF_001447295.1	NZ_CP013146.1	2335640	1101730	0.0734417901232835	-0.0766925298567394	-1356.1106002003278	8116.481599563304	2337845
GCF_001456175.1	NZ_CP013327.1	2337800	1139350	0.0722789803181334	-0.0780714907003246	-1120.8974522956712	8235.604817243186	2337920
GCF_001481675.1	NZ_CP013697.1	2337400	1101370	0.0736363074840771	-0.0766329672348542	-1361.4500498015475	8110.632409370219	2337529
GCF_001481715.1	NZ_CP013698.1	2337380	1101080	0.0735278391917871	-0.0766489678186258	-1379.559110425481	8096.56469270796	2337508
GCF_001481755.1	NZ_CP013699.1	2335650	1100710	0.0736939655473055	-0.0766280738297392	-1351.0592457650646	8112.05410007826	2335773
GCF_001579825.2	NZ_CP013260.2	2370310	1162730	0.0718541685037902	-0.0777738951533977	-1036.6141706774606	8355.218365515875	2370431
GCF_001579885.2	NZ_CP013262.2	2367980	1164050	0.0717506953987259	-0.0779009606350091	-1026.0288904656286	8352.72181166161	2368101
GCF_001653295.1	NZ_CP014341.1	2335260	1100700	0.0737315808307659	-0.0766377812596866	-1345.278710147225	8116.1212093621	2335383
GCF_001653315.1	NZ_CP014543.1	2337450	1101410	0.0736062017284611	-0.0765653947464648	-1356.2287406013934	8107.568344738634	2337578
GCF_001663495.1	NZ_CP015309.1	2328310	1130160	0.0722395325425772	-0.074973838831231	-818.1967639862444	8164.813812090462	2328435
GCF_001682255.2	NZ_CP015100.2	2337450	1139150	0.0721927380103029	-0.0779874449716377	-1120.867673561127	8224.419395050742	2337578
GCF_001682275.1	NZ_CP014998.1	2342110	1143960	0.0723736573278298	-0.0780155653391815	-1067.6529096702343	8279.799950244556	2342237
GCF_001865765.1	NZ_CP016826.1	2337740	1101430	0.0736108328460423	-0.076595208495664	-1361.3098275086256	8108.246461745917	2337866
GCF_001866985.1	NZ_CP015192.1	2403330	1198220	0.0715205897962022	-0.0776305624637221	-785.1480076617192	8570.194737781723	2403454
GCF_001867005.1	NZ_CP015183.1	2403410	1198170	0.071539391373045	-0.077562389294475	-776.0461290611341	8572.089292458682	2403533
GCF_001867025.1	NZ_CP015184.1	2403420	1198150	0.0715429168942973	-0.0775750267696606	-777.4757490182753	8572.419259178378	2403550
GCF_001867045.1	NZ_CP015185.1	2403380	1198170	0.0715316032735897	-0.0776078798821178	-782.2214624099623	8571.163843055336	2403502
GCF_001867065.1	NZ_CP015186.1	2403290	1198010	0.0715532654859653	-0.0776115666139572	-781.7581413231602	8572.755691807799	2403412
GCF_001867085.1	NZ_CP015187.1	2401350	1198150	0.0713163813031362	-0.0776781511382724	-786.4581589685044	8569.901982413669	2403515
GCF_001867105.1	NZ_CP015188.1	2403450	1198180	0.0715131550873741	-0.0776694959132649	-792.2268090796371	8569.054281588198	2403579
GCF_001867125.1	NZ_CP015189.1	2362910	1161370	0.0715140572500782	-0.0777505221729044	-1021.5605184772388	8330.602860265655	2365075
GCF_001867145.1	NZ_CP015190.1	2364410	1161470	0.0715451969673656	-0.0776181324101276	-1012.2527600198166	8334.865914801632	2366565
GCF_001867165.1	NZ_CP015191.1	2401160	1197990	0.0713564715988246	-0.0776313791449791	-777.0784796922709	8573.543492795301	2403301
GCF_001922265.1	NZ_CP017291.1	2368010	1162910	0.0721108515387293	-0.0780404879813854	-1018.327091692954	8386.348332222344	2368140
GCF_001922285.1	NZ_CP017292.1	2365740	1163010	0.0717913693956325	-0.0779292371021508	-1008.3961823149032	8374.415222507021	2367880
GCF_001942005.2	NZ_CP024457.1	2337230	1139330	0.0722815838482049	-0.0780927640759392	-1119.0132550338085	8235.74968807375	2337352
GCF_001969085.2	NZ_CP026501.1	2367100	1162530	0.0716371606356283	-0.0778470597976992	-1034.144808482332	8353.25306710461	2369254
GCF_001969145.1	NZ_CP023395.1	2369770	1163010	0.071993711122961	-0.0777992671296427	-1015.0295564753908	8373.49107965977	2369898
GCF_001969165.3	NZ_CP021982.2	2369040	1162730	0.0718606198118905	-0.0778472654008352	-1034.820460145731	8355.993179124749	2369167
GCF_001975165.1	NZ_CP017711.1	2336960	1101370	0.0735982876537909	-0.0766010802710534	-1358.3412317143932	8106.423480764822	2337090
GCF_001989595.1	NZ_CP019587.1	2337970	1139500	0.0722968522074792	-0.0780774575316662	-1118.612530066653	8238.758228015591	2338093
GCF_002009415.1	NZ_CP019769.1	2337020	1138960	0.0722145447807856	-0.0779858078774283	-1117.69682690454	8225.486674079213	2337147
GCF_002794435.1	NZ_CP024602.1	2337630	1139240	0.07226340752945	-0.0780650839612407	-1122.1814429239294	8233.07387824578	2337756
GCF_002869805.1	NZ_CP024995.1	2337540	1101520	0.0736061954925835	-0.0739550618354669	-1032.554104091519	8108.461268560935	2337666
GCF_004323775.1	NZ_CP036258.1	2338010	1101930	0.0737282943862546	-0.0766238786978525	-1346.5023864972286	8124.848511030533	2338132
GCF_004332355.1	NZ_CP036457.1	2338010	1101930	0.0737314533044997	-0.0766186165550856	-1345.506196815168	8125.18578694788	2338134
GCF_004353245.1	NZ_CP036535.1	2337780	1101710	0.073678848551548	-0.0766329182996989	-1354.5746230354923	8117.809957691908	2337910
GCF_004771435.1	NZ_CP038431.1	2337390	1101870	0.0736552369672178	-0.0766649610553373	-1355.7551133451975	8116.363920747402	2337519
GCF_004941425.1	NZ_CP039633.1	2337430	1101690	0.073692917319777	-0.0766581977338399	-1353.8078951838156	8119.176667618181	2337554
GCF_006971245.1	NZ_CP035640.1	2335180	1101660	0.0734374683603162	-0.076722105212514	-1356.5839303071382	8116.576149967831	2337545
GCF_006971425.1	NZ_CP035678.1	2337730	1101660	0.0736698797978263	-0.076619298169538	-1354.278802000854	8116.433491245377	2337856
GCF_006974085.1	NZ_CP035714.1	2335790	1102150	0.0734737283192745	-0.076705332242715	-1347.831993986848	8124.165546202086	2338155
GCF_008461625.1	NZ_CP035745.1	2337690	1101960	0.0737198765904632	-0.07666222477616	-1349.2444566624051	8124.1543698042515	2337818
