assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000746605.1	NZ_CP009256.1	453650	2297890	0.0595118890236483	-0.0613180759198885	-2880.6105683357587	8094.828242864542	3803317
GCF_000761175.1	NZ_CP009534.1	18260	1923710	0.0614121938367062	-0.0584730105960282	-126.9450090521583	11577.40976908026	3875775
GCF_000814345.1	NZ_CP010397.1	3901290	1870090	0.0584692507891986	-0.0622080854274783	-1694.1800040941391	10945.583567116211	3902527
GCF_000820665.1	NZ_HG977522.1	3779240	1901800	0.0602823027102613	-0.0609349653195994	0.1076923076923074	11473.988783383282	3780190
GCF_000820685.1	NZ_HG977526.1	9490	1905120	0.060780964120453	-0.0603092050609421	0.1076923076923079	11585.613880840492	3788589
GCF_000828935.1	NZ_AP014649.1	3989100	1959170	0.0611741792989242	-0.0620726120003489	-542.6302912517108	12069.09529981298	4000970
GCF_000830055.1	NZ_CP010781.1	18100	2003840	0.0616991439946408	-0.0599982610073322	-126.09086508993656	12125.864898077953	3909008
GCF_000963815.1	NZ_CP008706.1	3971300	1996550	0.059582410596551	-0.0613910742765685	-219.9316094763077	11906.366161305554	3972672
GCF_001026965.1	NZ_CP010779.1	4086270	1973260	0.0602188729907526	-0.0621422580586935	-1241.46830000417	11891.468991605332	4087343
GCF_001077555.2	NZ_CP021342.1	1553380	3577200	0.0606497913998216	-0.0596739374951306	-8971.913727177498	3302.525156777337	3947826
GCF_001077565.2	NZ_CP021345.1	3271300	1271110	0.0613253097348971	-0.0608088613638312	-4413.723627754831	7749.235655732533	4018724
GCF_001077655.1	NZ_CP012006.1	3935380	1938280	0.0604212877337903	-0.0603524300726571	-340.8480702465423	11712.145349296588	3935688
GCF_001077675.1	NZ_CP012004.1	3857430	1935640	0.0583103748893869	-0.0650818642958407	-1219.8873268074583	11287.493903207793	3857743
GCF_001077965.2	NZ_CP021347.1	1505080	3349660	0.0579460725896804	-0.0580037324341082	-9101.95217998518	1586.7106577879154	3824908
GCF_001261895.2	NZ_LN868200.1	3818570	1860680	0.0590097458490098	-0.0629875295362228	-1352.3914815051014	10979.901207502906	3819158
GCF_001399655.1	NZ_CP012952.1	4052020	1990970	0.0562921352161198	-0.0643308906997001	-1986.1366899574944	11379.407158042264	4063596
GCF_001457535.1	NZ_LN865143.1	20	1962820	0.0613519054650284	-0.0610547771287966	-0.0095292115711854	12042.150362873645	3928513
GCF_001514375.1	NZ_CP013924.1	9080	2082240	0.0608886826814489	-0.0615049846174633	0.0434782608695651	12682.524050308555	4086879
GCF_001517645.1	NZ_LN997846.1	20	1962750	0.0613561964163317	-0.0608088538762419	-0.0095292115711856	12042.56639712272	3939746
GCF_001543995.1	NZ_CP014215.1	3742240	1671170	0.0620615426879239	-0.0586714193913723	-1987.809781163941	10163.4877348831	4075545
GCF_001573065.1	NZ_CP014538.1	3845540	1947230	0.0595263174766855	-0.0616915139849919	-113.3303046677469	11600.290456430204	3846621
GCF_001573105.1	NZ_CP014540.1	9150	1876870	0.064508380269921	-0.0556562301160174	0.024390243902439	12107.667812387184	3879636
GCF_001573125.1	NZ_CP014541.1	3907330	1904680	0.0603240701069989	-0.0618680576075621	-893.7468961375923	11498.412903620065	3908399
