assembly_accession	start	end	orientation
GCF_000761115.1	504606	506152	+
GCF_000761115.1	2044600	2046146	-
GCF_000761115.1	2258967	2260513	-
GCF_000761115.1	2301062	2302608	-
GCF_000761115.1	2377381	2378927	-
GCF_000761115.1	2396551	2398090	-
GCF_003722255.1	470560	472106	+
GCF_003722255.1	1841569	1843115	-
GCF_003722255.1	2064244	2065790	-
GCF_003722255.1	2106757	2108303	-
GCF_003722255.1	2186988	2188534	-
GCF_003722255.1	2206167	2207713	-
GCF_003722275.1	537561	539107	+
GCF_003722275.1	1984627	1986173	-
GCF_003722275.1	2221698	2223244	-
GCF_003722275.1	2264211	2265757	-
GCF_003722275.1	2344442	2345988	-
GCF_003722275.1	2363621	2365167	-
GCF_004194355.1	701865	703411	-
GCF_004194355.1	934973	936519	-
GCF_004194355.1	978779	980325	-
GCF_004194355.1	1052805	1054351	-
GCF_004194355.1	1071984	1073530	-
GCF_004194355.1	1567862	1569408	+
GCF_014334715.1	401115	402667	-
GCF_014334715.1	612828	614380	-
GCF_014334715.1	653302	654854	-
GCF_014334715.1	727344	728896	-
GCF_014334715.1	746523	748075	-
GCF_014334715.1	1250244	1251796	+
GCF_014884605.1	460890	462436	+
GCF_014884605.1	2022926	2024472	-
GCF_014884605.1	2265382	2266928	-
GCF_014884605.1	2306130	2307676	-
GCF_014884605.1	2399997	2401543	-
GCF_014884605.1	2419178	2420724	-
GCF_016028835.1	1175045	1176591	+
GCF_016028835.1	1194222	1195768	+
GCF_016028835.1	1281470	1283016	+
GCF_016028835.1	1319591	1321137	+
GCF_016028835.1	1552013	1553559	+
GCF_016028835.1	1680735	1682281	+
GCF_016127135.1	713230	714776	-
GCF_016127135.1	1186119	1187664	+
GCF_016127135.1	1205297	1206843	+
GCF_016127135.1	1330235	1331781	+
GCF_016127135.1	1372155	1373701	+
GCF_016127135.1	1621111	1622657	+
GCF_016406265.1	489513	491059	+
GCF_016406265.1	2069384	2070930	-
GCF_016406265.1	2284189	2285735	-
GCF_016406265.1	2327852	2329398	-
GCF_016406265.1	2402626	2404172	-
GCF_016406265.1	2421798	2423344	-
GCF_000807375.1	511120	512666	+
GCF_000807375.1	2146703	2148249	-
GCF_000807375.1	2357544	2359090	-
GCF_000807375.1	2396711	2398257	-
GCF_000807375.1	2467289	2468835	-
GCF_000807375.1	2486466	2488012	-
GCF_002078475.2	477622	479174	+
GCF_002078475.2	2014239	2015791	-
GCF_002078475.2	2224577	2226129	-
GCF_002078475.2	2262706	2264258	-
GCF_002078475.2	2360216	2361768	-
GCF_002078475.2	2379393	2380945	-
GCF_002078495.1	531271	532817	+
GCF_002078495.1	1937175	1938721	-
GCF_002078495.1	2236344	2237890	-
GCF_002078495.1	2278262	2279808	-
GCF_002078495.1	2371352	2372898	-
GCF_002078495.1	2390526	2392072	-
GCF_002078855.1	521215	522761	+
GCF_002078855.1	2011099	2012645	-
GCF_002078855.1	2259241	2260787	-
GCF_002078855.1	2301160	2302706	-
GCF_002078855.1	2391124	2392670	-
GCF_002078855.1	2419739	2421285	-
GCF_002078975.2	590892	592438	+
GCF_002078975.2	2222017	2223563	-
GCF_002078975.2	2433486	2435032	-
GCF_002078975.2	2476938	2478485	-
GCF_002078975.2	2549860	2551406	-
GCF_002078975.2	2569038	2570584	-
GCF_002078995.2	477615	479161	+
GCF_002078995.2	2014205	2015751	-
GCF_002078995.2	2224539	2226085	-
GCF_002078995.2	2262668	2264214	-
GCF_002078995.2	2360177	2361723	-
GCF_002078995.2	2379353	2380899	-
GCF_002804185.1	461258	462804	+
GCF_002804185.1	2276242	2277788	-
GCF_002804185.1	2316990	2318536	-
GCF_002804185.1	2410845	2412391	-
GCF_002804185.1	2430026	2431572	-
GCF_002804285.1	461247	462793	+
GCF_002804285.1	2022185	2023731	-
GCF_002804285.1	2299583	2301129	-
GCF_002804285.1	2393450	2394996	-
GCF_002804285.1	2412631	2414177	-
GCF_002895225.1	490025	491571	+
GCF_002895225.1	1996123	1997669	-
GCF_002895225.1	2202876	2204422	-
GCF_002895225.1	2245182	2246728	-
GCF_002895225.1	2325456	2327002	-
GCF_002895225.1	2344633	2346179	-
GCF_003176835.1	488635	490181	+
GCF_003176835.1	2195085	2196631	-
GCF_003176835.1	2406331	2407877	-
GCF_003176835.1	2446667	2448213	-
GCF_003176835.1	2520698	2522244	-
GCF_003176835.1	2577566	2579112	-
GCF_013395015.3	537699	539245	+
GCF_013395015.3	2163972	2165518	-
GCF_013395015.3	2423635	2425181	-
GCF_013395015.3	2461753	2463298	-
GCF_013395015.3	2551749	2553295	-
GCF_013395015.3	2570926	2572472	-
GCF_016952955.1	521208	522754	+
GCF_016952955.1	2034595	2036141	-
GCF_016952955.1	2284152	2285698	-
GCF_016952955.1	2326071	2327617	-
GCF_016952955.1	2416035	2417581	-
GCF_016952955.1	2444649	2446195	-
GCF_900088425.1	568886	570432	+
GCF_900088425.1	2198170	2199716	-
GCF_900088425.1	2413797	2415343	-
GCF_900088425.1	2456202	2457748	-
GCF_900088425.1	2566762	2568308	-
GCF_900088425.1	2601866	2603412	-
GCF_002148215.1	78389	79935	+
GCF_002148215.1	1488329	1489875	-
GCF_002148215.1	1751488	1753034	-
GCF_002148215.1	1794002	1795548	-
GCF_002148215.1	1874203	1875749	-
GCF_002148215.1	1893382	1894928	-
GCF_003627395.2	580323	581869	+
GCF_003627395.2	2048933	2050479	-
GCF_003627395.2	2317623	2319169	-
GCF_003627395.2	2360137	2361683	-
GCF_003627395.2	2440529	2442075	-
GCF_003627395.2	2459708	2461254	-
GCF_008728875.1	26206	27752	+
GCF_008728875.1	145747	147293	+
GCF_008728875.1	2051667	2053213	+
GCF_008728875.1	2082679	2084225	+
GCF_008728875.1	2164152	2165698	+
GCF_008728875.1	2206666	2208212	+
