assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000761115.1	NZ_CP009472.1	230	1279820	0.1028014806326505	-0.1054469176743954	-0.8854382548838376	13153.534202786144	2398091
GCF_003722255.1	NZ_CP033606.1	14090	1163000	0.1000172480444526	-0.0963839016943626	0.0069930069930069	11664.880215350506	2208218
GCF_003722275.1	NZ_CP033607.1	14090	1264310	0.0993780959221424	-0.0964869311878679	0.0069930069930071	12598.243295280525	2365672
GCF_004194355.1	NZ_CP035757.1	1061800	2338890	0.1014238835748246	-0.098455173486319	-10718.50407796866	2402.1391322389795	2458204
GCF_014334715.1	NZ_CP060580.1	729520	1982180	0.104584008746274	-0.1011270934326084	-7428.261440305425	5805.842306685784	2375093
GCF_014884605.1	NZ_CP059049.1	2402160	1188580	0.1010771278912493	-0.1031675940408888	-310.3708367264931	12347.819400436692	2421567
GCF_016028835.1	NZ_CP065737.1	1174350	2458420	0.1025787987993111	-0.0987825820516198	-11637.010268065273	1543.3454496684262	2518866
GCF_016127135.1	NZ_CP065984.1	1185400	1300	0.0928008551439303	-0.1052022929089991	-12465.659134272868	-0.149700598802395	2399760
GCF_016406265.1	NZ_CP066300.1	13870	1244630	0.1052559535820904	-0.0989517887015232	0.1134020618556701	13131.436064441858	2424276
GCF_000807375.1	NZ_CP010050.1	13890	1257780	0.1035969130836134	-0.0928653256728653	0.0804597701149426	13058.47548010247	2488699
GCF_002078475.2	NZ_CP015904.1	14290	1178510	0.1034207593910235	-0.0978302667173398	0.1065989847715736	12208.188551140598	2381789
GCF_002078495.1	NZ_CP015905.1	2373420	1145540	0.0967202455434795	-0.0983327027682357	-805.4180632504465	11403.503219649516	2392951
GCF_002078855.1	NZ_CP015908.1	2402800	1177410	0.0988540418323995	-0.0987335408087382	-268.25304682767245	11967.07866479926	2422150
GCF_002078975.2	NZ_CP015902.1	2551930	1300030	0.1011788875056413	-0.1081807938573816	-192.7496361512228	13491.425366174224	2571427
GCF_002078995.2	NZ_CP015903.1	14290	1178490	0.103398076129628	-0.0978370328281821	0.1065989847715738	12205.343648878465	2381741
GCF_002804185.1	NZ_CP024954.1	14590	1283830	0.1035857789753104	-0.098540894987001	0.0138888888888888	13318.493379256091	2432058
GCF_002804285.1	NZ_CP024958.1	2402450	1188860	0.1013893008119391	-0.10202756137854	-204.29667941811027	12349.018885340927	2414663
GCF_002895225.1	NZ_CP025500.1	14650	1204720	0.1063837832523678	-0.0971401788761061	-2.1122964699869802e-17	12832.843539453666	2346663
GCF_003176835.1	NZ_CP028160.1	14880	1278120	0.1052473790885148	-0.1004466325609345	0.0169491525423729	13471.4008545604	2579381
GCF_013395015.3	NZ_CP053671.2	2553920	1232600	0.1005733500367291	-0.1020654667132759	-894.592433164861	12730.96191418204	2573315
GCF_016952955.1	NZ_CP032058.1	14070	1281960	0.0983551171555445	-0.0985920803565371	0.1122448979591836	12642.935597082784	2447060
GCF_900088425.1	NZ_LT599049.1	14090	1348490	0.107057749397712	-0.104795331769396	0.0068965517241379	14461.069252300604	2603898
GCF_002148215.1	NZ_CP020604.1	1895550	771150	0.0995741394953078	-0.0991523144694855	-2968.4582447540115	8180.252635771627	2428349
GCF_003627395.2	NZ_CP061322.1	14090	1315830	0.0972395883910071	-0.101688545113152	0.006993006993007	12832.233446543363	2461759
GCF_008728875.1	NZ_CP043523.1	2075840	836860	0.106689768283862	-0.0891926064183759	-2115.697317878179	9059.094789113977	2416272
GCF_017869415.1	NZ_CP069378.1	2043790	902900	0.1080997091822969	-0.0920627748748384	-420.1898096490627	10083.17071616182	2409036
GCF_000014545.1	NC_008527.1	2424760	1211410	0.0949045794978269	-0.0973953155863417	-189.3719182765634	11794.075901757971	2438589
GCF_000006865.1	NC_002662.1	14090	1264300	0.0992354144045154	-0.0965388896188546	0.0069930069930071	12579.864434167195	2365589
GCF_000009425.1	NC_009004.1	2529370	1239390	0.0953810329370334	-0.101031674392939	-1210.7270491996846	11822.188497949255	2529478
GCF_000025045.1	NC_013656.1	10	1327910	0.1070882594731551	-0.1035450072421799	-0.0169491525423729	14220.255500302686	2598144
GCF_000143205.1	NC_017949.1	2516250	1240220	0.0924276445675867	-0.1008604198691445	-1277.4951790503246	11756.55627129788	2530294
GCF_000192705.1	NC_017486.1	14230	1245490	0.1041885314506063	-0.0998013630247849	-2.0508364660306183e-16	13003.361626818692	2399458
GCF_000344575.1	NC_020450.1	21350	1208980	0.1072456731830947	-0.095438587024678	0.1065989847715736	13015.9007438407	2421471
GCF_000236475.1	NC_017492.1	1650	1217680	0.0943186748878979	-0.0927468367672114	0.1025641025641024	11478.116430433904	2452616
GCF_000478255.1	NZ_CP009054.1	10	1336990	0.1064559349073187	-0.1030956342841797	-0.0169491525423729	14233.01613763356	2554693
GCF_000468955.1	NC_022369.1	720	1245880	0.1021311996534892	-0.104489800321941	0.0816326530612245	12721.34798372568	2427048
GCF_001856165.1	NZ_CM007353.1	1280	1376690	0.0985055545108586	-0.1024498739553639	0.0964467005076141	13553.266926979964	2642169
