assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_000953275.1	0.0048426504634925	0.0051862663457755	0.0055298822280584	+	True
GCF_000953275.1	0.0072653483285901	0.0076089642108729	0.007952580093156	+	True
GCF_000953275.1	0.0138791533597488	0.0142227692420318	0.0145663851243148	+	False
GCF_000953275.1	0.0591234363418406	0.0594670522241236	0.0598106681064065	+	True
GCF_000953275.1	0.0623019976390706	0.0626456135213535	0.0629892294036365	+	True
GCF_000953275.1	0.0671565442582746	0.0675001601405576	0.0678437760228406	+	True
GCF_000953275.1	0.0696524492354432	0.0699960651177262	0.0703396810000091	+	True
GCF_000953275.1	0.1749677431162437	0.1753113589985266	0.1756549748808096	+	False
GCF_000953275.1	0.5555797545731568	0.5559233704554398	0.5562669863377228	+	False
GCF_000953275.1	-0.5615233248982547	-0.5611669732745772	-0.5608106216508997	-	False
GCF_000953275.1	-0.1341841801706217	-0.1338278285469442	-0.1334714769232667	-	False
GCF_000953275.1	-0.0664697796266516	-0.0661134280029741	-0.0657570763792966	-	False
GCF_001577795.1	-0.1378209882808535	-0.1374545209672004	-0.1370880536535473	-	False
GCF_001577795.1	-0.0682244048687939	-0.0678579375551409	-0.0674914702414878	-	False
GCF_001577795.1	0.0051171509788552	0.0054717676057003	0.0058263842325454	+	True
GCF_001577795.1	0.0076079668331932	0.0079625834600383	0.0083172000868834	+	True
GCF_001577795.1	0.0144320939852109	0.014786710612056	0.0151413272389011	+	False
GCF_001577795.1	0.0611550774868022	0.0615096941136472	0.0618643107404924	+	True
GCF_001577795.1	0.0644264276742626	0.0647810443011076	0.0651356609279528	+	True
GCF_001577795.1	0.0694075871903597	0.0697622038172047	0.0701168204440499	+	True
GCF_001577795.1	0.0719819811311845	0.0723365977580297	0.0726912143848747	+	True
GCF_001577795.1	0.1829462928160621	0.1833009094429072	0.1836555260697523	+	False
GCF_001577795.1	0.5053626911199464	0.5057173077467914	0.5060719243736366	+	False
GCF_001577795.1	-0.5371708137819037	-0.5368043464682506	-0.5364378791545975	-	False
GCF_002007885.1	0.0706672081552895	0.0710355577529007	0.0714039073505118	+	False
GCF_002007885.1	0.1387059402871459	0.139074289884757	0.1394426394823682	+	False
GCF_002007885.1	0.5243861167025697	0.5247544663001809	0.5251228158977921	+	False
GCF_002007885.1	-0.5498058075528874	-0.5494457124225627	-0.549085617292238	-	False
GCF_002007885.1	-0.1910762576957747	-0.1907161625654501	-0.1903560674351253	-	False
GCF_002007885.1	-0.0737672375764782	-0.0734071424461535	-0.0730470473158288	-	True
GCF_002007885.1	-0.0711722510980264	-0.0708121559677017	-0.070452060837377	-	True
GCF_002007885.1	-0.0660844089836782	-0.0657243138533535	-0.0653642187230288	-	True
GCF_002007885.1	-0.0627519706937225	-0.0623918755633978	-0.0620317804330731	-	True
GCF_002007885.1	-0.0153282571587487	-0.0149681620284239	-0.0146080668980993	-	False
GCF_002007885.1	-0.0084279522046836	-0.0080678570743589	-0.0077077619440342	-	True
GCF_002007885.1	-0.005910163217553	-0.0055500680872283	-0.0051899729569036	-	True
GCF_002073735.2	-0.5513518547705357	-0.5509931750557602	-0.5506344953409845	-	False
GCF_002073735.2	-0.2160512754383199	-0.2156925957235443	-0.2153339160087687	-	False
GCF_002073735.2	-0.0734682083685565	-0.0731095286537809	-0.0727508489390053	-	True
GCF_002073735.2	-0.0708647954188338	-0.0705061157040581	-0.0701474359892826	-	True
GCF_002073735.2	-0.0658265633134173	-0.0654678835986417	-0.0651092038838661	-	True
GCF_002073735.2	-0.0625091341538549	-0.0621504544390794	-0.0617917747243037	-	True
GCF_002073735.2	-0.0152532011328738	-0.0148945214180983	-0.0145358417033226	-	False
GCF_002073735.2	-0.0083494524283715	-0.0079907727135959	-0.0076320929988203	-	True
GCF_002073735.2	-0.0058506344953409	-0.0054917159791574	-0.0051327974629738	-	True
GCF_002073735.2	0.0684844320867923	0.0688569805714229	0.0692295290560534	+	False
GCF_002073735.2	0.1395275926472521	0.1399001411318825	0.1402726896165131	+	False
GCF_002073735.2	0.5430571298884587	0.5434296783730892	0.5438022268577197	+	False
GCF_002080065.1	0.0048567695972732	0.0051962552606716	0.00553574092407	+	True
GCF_002080065.1	0.007250346944403	0.0075898326078014	0.0079293182711997	+	True
GCF_002080065.1	0.0137846548863785	0.0141241405497769	0.0144636262131752	+	False
GCF_002080065.1	0.0584851073832481	0.0588245930466464	0.0591640787100448	+	True
GCF_002080065.1	0.0616254627808893	0.0619649484442876	0.0623044341076861	+	True
GCF_002080065.1	0.0664216583716441	0.0667611440350426	0.0671006296984409	+	True
GCF_002080065.1	0.0688875628907362	0.0692270485541346	0.069566534217533	+	True
GCF_002080065.1	0.1729369804309795	0.1732764660943779	0.1736159517577763	+	False
GCF_002080065.1	0.5489740842701962	0.5493135699335947	0.549653055596993	+	False
GCF_002080065.1	-0.5686219951385906	-0.5682610897899829	-0.5679001844413752	-	False
GCF_002080065.1	-0.1358219943696843	-0.1354610890210766	-0.135100183672469	-	False
GCF_002080065.1	-0.0672422890722089	-0.0668813837236013	-0.0665204783749936	-	False
GCF_002234355.1	0.005243120295981	0.0056096799070666	0.0059762395181522	+	True
GCF_002234355.1	0.0078061090014545	0.00817266861254	0.0085392282236257	+	True
GCF_002234355.1	0.0148302892453069	0.0151968488563924	0.0155634084674782	+	False
GCF_002234355.1	0.063105360263181	0.0634719198742665	0.0638384794853522	+	True
GCF_002234355.1	0.0664976229756245	0.0668641825867102	0.0672307421977957	+	True
GCF_002234355.1	0.0716768027801911	0.0720433623912768	0.0724099220023623	+	True
GCF_002234355.1	0.0743183748377083	0.0746849344487938	0.0750514940598795	+	True
GCF_002234355.1	0.1905338786985425	0.1909004383096282	0.1912669979207137	+	False
GCF_002234355.1	0.5430910102597644	0.5434575698708499	0.5438241294819356	+	False
GCF_002234355.1	-0.5253663875679656	-0.5249979517717052	-0.5246295159754448	-	False
GCF_002234355.1	-0.1395150089754099	-0.1391465731791495	-0.1387781373828891	-	False
GCF_002234355.1	-0.0714603548856009	-0.0710919190893405	-0.0707234832930801	-	False
GCF_002812585.1	0.0635851741906682	0.0639433615622502	0.0643015489338321	+	True
GCF_002812585.1	0.0668398621050161	0.067198049476598	0.06755623684818	+	True
GCF_002812585.1	0.0718521005710012	0.0722102879425832	0.0725684753141651	+	True
GCF_002812585.1	0.0744338159403396	0.0747920033119216	0.0751501906835035	+	True
GCF_002812585.1	0.1870796902513893	0.1874378776229712	0.1877960649945532	+	False
GCF_002812585.1	0.5253845625535374	0.5257427499251193	0.5261009372967013	+	False
GCF_002812585.1	-0.5707361813726193	-0.5703774296947028	-0.5700186780167863	-	False
GCF_002812585.1	-0.1520123055169416	-0.1516535538390251	-0.1512948021611086	-	False
GCF_002812585.1	-0.0776704548168742	-0.0773117031389577	-0.0769529514610413	-	False
GCF_002812585.1	0.0051682002110014	0.0055263875825835	0.0058845749541653	+	True
GCF_002812585.1	0.0076926819124439	0.0080508692840259	0.0084090566556078	+	True
GCF_002812585.1	0.0145225662813568	0.0148807536529389	0.0152389410245208	+	False
GCF_002812605.1	0.0631681476418318	0.063534811053608	0.0639014744653842	+	True
GCF_002812605.1	0.0665613709598672	0.0669280343716434	0.0672946977834196	+	True
GCF_002812605.1	0.0717420173811151	0.0721086807928912	0.0724753442046675	+	True
GCF_002812605.1	0.0743843374670442	0.0747510008788203	0.0751176642905966	+	True
GCF_002812605.1	0.1906395859779318	0.191006249389708	0.1913729128014842	+	False
GCF_002812605.1	0.5432457767796114	0.5436124401913875	0.5439791036031637	+	False
GCF_002812605.1	-0.5193182920441539	-0.5189540613420762	-0.5185898306399984	-	False
GCF_002812605.1	-0.1378785380332512	-0.1375143073311735	-0.1371500766290957	-	False
GCF_002812605.1	-0.0706006169127204	-0.0702363862106427	-0.069872155508565	-	False
GCF_002812605.1	0.0052895225075676	0.0056561859193438	0.00602284933112	+	True
GCF_002812605.1	0.0078532369885753	0.0082199004003515	0.0085865638121277	+	True
GCF_002812605.1	0.0148794063079777	0.0152460697197538	0.0156127331315301	+	False
GCF_002812625.1	0.0628314228327986	0.0631952431104259	0.0635590633880533	+	True
GCF_002812625.1	0.0662283706180487	0.0665921908956761	0.0669560111733034	+	True
GCF_002812625.1	0.0713688459388258	0.0717326662164532	0.0720964864940805	+	True
GCF_002812625.1	0.0740100551979792	0.0743738754756067	0.0747376957532339	+	True
GCF_002812625.1	0.2121178797077423	0.2124816999853696	0.212845520262997	+	False
GCF_002812625.1	0.5455443884961094	0.5459082087737368	0.5462720290513641	+	False
GCF_002812625.1	-0.5443714252088973	-0.5440178886665882	-0.5436643521242791	-	False
GCF_002812625.1	-0.1329457455572555	-0.1325922090149465	-0.1322386724726374	-	False
GCF_002812625.1	-0.0658048723078733	-0.0654513357655642	-0.0650977992232552	-	False
GCF_002812625.1	0.0052630406073812	0.0056268608850085	0.0059906811626359	+	True
GCF_002812625.1	0.0078180181629159	0.0081818384405432	0.0085456587181705	+	True
GCF_002812625.1	0.0148197418280927	0.0151835621057201	0.0155473823833474	+	False
GCF_002812645.1	0.0633184130303218	0.0636858350730025	0.0640532571156831	+	True
GCF_002812645.1	0.0666672863753937	0.0670347084180744	0.067402130460755	+	True
GCF_002812645.1	0.0718586516149201	0.0722260736576008	0.0725934957002814	+	True
GCF_002812645.1	0.074506438692134	0.0748738607348147	0.0752412827774953	+	True
GCF_002812645.1	0.1900819532175358	0.1904493752602165	0.1908167973028971	+	False
GCF_002812645.1	0.5411192233157907	0.5414866453584712	0.5418540674011519	+	False
GCF_002812645.1	-0.5298061918193946	-0.5294364942231674	-0.5290667966269402	-	False
GCF_002812645.1	-0.1379001570353304	-0.1375304594391032	-0.137160761842876	-	False
GCF_002812645.1	-0.0688247948449091	-0.0684550972486819	-0.0680853996524547	-	False
GCF_002812645.1	0.005300955835479	0.0056683778781596	0.0060357999208403	+	True
GCF_002812645.1	0.0078905229085931	0.0082579449512738	0.0086253669939544	+	True
GCF_002812645.1	0.014931229454821	0.0152986514975017	0.0156660735401823	+	False
GCF_002945415.1	0.0050567945599556	0.0054156731003569	0.0057745516407582	+	True
GCF_002945415.1	0.007586147575061	0.0079450261154623	0.0083039046558636	+	True
GCF_002945415.1	0.014488466666348	0.0148473452067494	0.0152062237471507	+	False
GCF_002945415.1	0.0636457472176161	0.0640046257580173	0.0643635042984187	+	True
GCF_002945415.1	0.0669067154728738	0.0672655940132751	0.0676244725536764	+	True
GCF_002945415.1	0.0719286257006733	0.0722875042410746	0.0726463827814759	+	True
GCF_002945415.1	0.0745153228234327	0.0748742013638339	0.0752330799042353	+	True
GCF_002945415.1	0.1873747389648432	0.1877336175052446	0.1880924960456459	+	False
GCF_002945415.1	0.5261149844931976	0.526473863033599	0.5268327415740002	+	False
GCF_002945415.1	-0.5549496905055815	-0.5545791655442376	-0.5542086405828935	-	False
GCF_002945415.1	-0.1571262656313676	-0.1567557406700236	-0.1563852157086795	-	False
GCF_002945415.1	-0.0803447115579119	-0.0799741865965678	-0.0796036616352238	-	False
GCF_002945515.1	0.0049325912864594	0.0052774410403351	0.0056222907942105	+	True
GCF_002945515.1	0.007363070310778	0.0077079200646534	0.0080527698185291	+	True
GCF_002945515.1	0.0139386341929321	0.0142834839468077	0.0146283337006832	+	False
GCF_002945515.1	0.0611743259128646	0.0615191756667401	0.0618640254206156	+	True
GCF_002945515.1	0.0643078208801704	0.064652670634046	0.0649975203879215	+	True
GCF_002945515.1	0.0690783190066857	0.0694231687605613	0.0697680185144368	+	True
GCF_002945515.1	0.0715639005216369	0.0719087502755124	0.072253600029388	+	True
GCF_002945515.1	0.1800180001469399	0.1803628499008156	0.180707699654691	+	False
GCF_002945515.1	0.5041625339798692	0.5045073837337448	0.5048522334876203	+	False
GCF_002945515.1	-0.5559313490514289	-0.5555602227746013	-0.5551890964977737	-	False
GCF_002945515.1	-0.1573021936478599	-0.1569310673710323	-0.1565599410942048	-	False
GCF_002945515.1	-0.0803960327539941	-0.0800249064771665	-0.079653780200339	-	False
GCF_002945665.1	0.0051245843610012	0.0054828568293601	0.0058411292977191	+	True
GCF_002945665.1	0.0076496658190891	0.008007938287448	0.008366210755807	+	True
GCF_002945665.1	0.0144811728056407	0.0148394452739997	0.0151977177423586	+	False
GCF_002945665.1	0.0635597303653806	0.0639180028337396	0.0642762753020985	+	True
GCF_002945665.1	0.0668151915159552	0.0671734639843142	0.0675317364526732	+	True
GCF_002945665.1	0.0718286207702619	0.0721868932386209	0.0725451657069798	+	True
GCF_002945665.1	0.0744109494936002	0.0747692219619591	0.0751274944303181	+	True
GCF_002945665.1	0.187083585777871	0.18744185824623	0.1878001307145889	+	False
GCF_002945665.1	0.5253944098045483	0.5257526822729073	0.5261109547412662	+	False
GCF_002945665.1	-0.5559000194718483	-0.5555288682507065	-0.5551577170295646	-	False
GCF_002945665.1	-0.157313260526412	-0.15694210930527	-0.1565709580841282	-	False
GCF_002945665.1	-0.0804019305794011	-0.0800307793582593	-0.0796596281371174	-	False
GCF_002945755.1	0.0050562871504749	0.0054151296802431	0.0057739722100112	+	True
GCF_002945755.1	0.0075853863649395	0.0079442288947075	0.0083030714244758	+	True
GCF_002945755.1	0.014427763230825	0.0147866057605932	0.0151454482903614	+	False
GCF_002945755.1	0.063580111236406	0.0639389537661743	0.0642977962959423	+	True
GCF_002945755.1	0.0668407522791995	0.0671995948089676	0.0675584373387358	+	True
GCF_002945755.1	0.0718621585978861	0.0722210011276542	0.0725798436574224	+	True
GCF_002945755.1	0.0744485961659754	0.0748074386957435	0.0751662812255117	+	True
GCF_002945755.1	0.187303855048642	0.1876626975784101	0.1880215401081783	+	False
GCF_002945755.1	0.5262695667131745	0.5266284092429427	0.5269872517727108	+	False
GCF_002945755.1	-0.5673852198151086	-0.5670250480069214	-0.5666648761987343	-	False
GCF_002945755.1	-0.1527358669733482	-0.1523756951651611	-0.1520155233569739	-	False
GCF_002945755.1	-0.0780997316216459	-0.0777395598134588	-0.0773793880052716	-	False
GCF_002945855.1	0.0050384009922243	0.0053966512426657	0.0057549014931069	+	True
GCF_002945855.1	0.0075633258598483	0.0079215761102895	0.0082798263607308	+	True
GCF_002945855.1	0.0143944091971568	0.0147526594475981	0.0151109096980394	+	False
GCF_002945855.1	0.0634656299193817	0.0638238801698229	0.0641821304202642	+	True
GCF_002945855.1	0.0667208891857081	0.0670791394361494	0.0674373896865906	+	True
GCF_002945855.1	0.0717340075370891	0.0720922577875304	0.0724505080379716	+	True
GCF_002945855.1	0.0743161761198301	0.0746744263702714	0.0750326766207126	+	True
GCF_002945855.1	0.1869856413681248	0.1873438916185661	0.1877021418690073	+	False
GCF_002945855.1	0.5254252731002242	0.5257835233506656	0.5261417736011067	+	False
GCF_002945855.1	-0.5559444602575963	-0.5555733453513287	-0.5552022304450611	-	False
GCF_002945855.1	-0.1573863232050096	-0.157015208298742	-0.1566440933924745	-	False
GCF_002945855.1	-0.0804825185606869	-0.0801114036544193	-0.0797402887481518	-	False
GCF_002945945.1	0.0051243398989633	0.0054825952763717	0.0058408506537802	+	True
GCF_002945945.1	0.0076493009011243	0.0080075562785328	0.0083658116559412	+	True
GCF_002945945.1	0.0144804819989791	0.0148387373763876	0.015196992753796	+	False
GCF_002945945.1	0.0635524049859989	0.0639106603634074	0.0642689157408158	+	True
GCF_002945945.1	0.0668077108387755	0.067165966216184	0.0675242215935924	+	True
GCF_002945945.1	0.0718209009335629	0.0721791563109714	0.0725374116883798	+	True
GCF_002945945.1	0.0744031064700635	0.0747613618474718	0.0751196172248803	+	True
GCF_002945945.1	0.18707370710834	0.1874319624857485	0.1877902178631569	+	False
GCF_002945945.1	0.5254504429295844	0.525808698306993	0.5261669536844014	+	False
GCF_002945945.1	-0.555902542686995	-0.5555313944006524	-0.5551602461143097	-	False
GCF_002945945.1	-0.1573115223998616	-0.156940374113519	-0.1565692258271763	-	False
GCF_002945945.1	-0.0804008006128147	-0.080029652326472	-0.0796585040401294	-	False
GCF_002946035.1	0.0050034752923264	0.0053585697871796	0.0057136642820329	+	True
GCF_002946035.1	0.0075061585962655	0.0078612530911188	0.0082163475859721	+	True
GCF_002946035.1	0.0142761226139872	0.0146312171088405	0.0149863116036937	+	False
GCF_002946035.1	0.0629155574889003	0.0632706519837535	0.0636257464786068	+	True
GCF_002946035.1	0.0661421418202966	0.0664972363151499	0.0668523308100031	+	True
GCF_002946035.1	0.0711106277749145	0.0714657222697678	0.071820816764621	+	True
GCF_002946035.1	0.0736700505454081	0.0740251450402613	0.0743802395351146	+	True
GCF_002946035.1	0.1853456142756497	0.1857007087705029	0.1860558032653563	+	False
GCF_002946035.1	0.5207619164700487	0.5211170109649019	0.5214721054597552	+	False
