assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001021995.1	NZ_CP011574.1	3291020	781640	0.0387258035543763	-0.0376281128129779	-6360.2105727236585	3082.719257291548	5124987
GCF_001559215.2	NZ_CP014029.2	2884210	115110	0.038339895481525	-0.0380603338742637	-10156.363328641046	382.9332337182037	5317141
GCF_001571545.2	NZ_CP011539.1	4092670	1525860	0.0376102688612947	-0.0386259808161132	-3923.2180411486656	5991.34726454662	5452368
GCF_002591115.1	NZ_CP023963.1	5240130	2644000	0.0352808119039692	-0.0391618573465257	-823.2399357819995	9343.701298263226	5245455
GCF_002796405.1	NZ_CP024880.1	201260	2732670	0.0379249548087867	-0.0387915224723902	-580.4230982596645	9022.478595186434	5087312
GCF_002796425.1	NZ_CP024883.1	1351580	3721000	0.039907995280931	-0.0367717682862725	-5076.085959470465	4379.809040083085	5118619
GCF_002796525.1	NZ_CP024885.1	1546760	4095400	0.0383652061789788	-0.0384082484274117	-5592.783148177858	4185.1380015664445	5323040
GCF_002948835.2	NZ_CP026756.1	894050	3619090	0.0382588124078168	-0.0381040982152354	-3571.452909370547	6854.236430843959	5264003
GCF_003546885.1	NZ_CP031756.1	1772260	4354410	0.0384830642052255	-0.0381233755524327	-6453.915840961825	3506.388763746205	5387939
GCF_003812185.1	NZ_CP033817.1	1034730	3766490	0.0387154657496735	-0.0381949018366889	-4297.7654093049805	6279.059303400845	5259024
GCF_006874725.1	NZ_CP035466.1	1278090	3800800	0.0374282340865235	-0.0382266117985824	-4660.984215031185	4788.563524426192	5062651
GCF_007632255.1	NZ_CP041925.1	880	2638080	0.0392808444912352	-0.0370117072507255	-1.3046144191742088	10357.843688340976	5183422
GCF_008693885.1	NZ_CP044083.1	4088460	1517360	0.0370636259140614	-0.0375241655470222	-3616.334483237498	6031.511034028585	5286332
GCF_008727695.1	NZ_CP044214.1	3336020	843610	0.0391601242814648	-0.0379796469771992	-5945.697513077966	3522.2231624681804	5059877
GCF_008931665.1	NZ_CP042530.1	830	2508090	0.0394233826678096	-0.0368933555470092	-0.9044149983215284	9883.566605188034	5034705
GCF_009732795.1	NZ_CP045868.1	2511890	5243840	0.0385577149431269	-0.0383705267990111	-9547.579293704715	986.1996921809292	5266224
GCF_009732815.1	NZ_CP045869.1	2505330	5238970	0.0377174497836901	-0.0384864283272262	-9534.265708924688	794.0108387199248	5272156
GCF_009732835.1	NZ_CP045870.1	2542490	5267720	0.0386154138566491	-0.0390170977260017	-9832.845149010798	690.7518540776949	5295061
GCF_009909445.1	NZ_CP047669.1	4136180	1513650	0.0371844757613982	-0.0383144303985686	-4572.686663600752	5477.014346448193	5253477
GCF_010509815.1	NZ_CP048598.1	1852900	4372620	0.0382393263764506	-0.0386232171762768	-7241.746364048484	2393.5063873255053	5059706
GCF_011067245.1	NZ_CP049600.1	1700210	4493950	0.0357822882827484	-0.0398315136652219	-7083.720929269788	2912.9561841721297	5241093
GCF_011604725.1	NZ_CP050067.1	830	2385380	0.0386389859859811	-0.0365602790342171	-0.9044149983215304	9212.76848958498	4832387
GCF_013727635.1	NZ_CP056260.1	830	2776680	0.0385238015377463	-0.0371495394998155	-0.9682267465246917	10692.66515597497	5404196
GCF_013925105.1	NZ_CP055904.1	2237000	4959960	0.0404007811404088	-0.0375193401198525	-8562.875343772126	2440.0986748254627	5256479
GCF_014169215.1	NZ_AP022108.1	20	2583800	0.0389366111650287	-0.0365154784645184	-0.0103337159576062	10060.35897750066	5135838
GCF_014333355.1	NZ_CP060486.1	4845480	2320670	0.0369000995791793	-0.038163951315907	-1101.9822764257	8533.698543282657	5088348
GCF_016939495.1	NZ_CP070520.1	3528740	942590	0.0377785033645183	-0.0393430521695788	-6833.900505116076	3340.8152372177688	5110296
GCF_017742775.1	NZ_CP072327.1	1494980	4092700	0.0371207597173976	-0.0348079581141009	-5020.06967544965	4624.345842246906	5275806
GCF_018278705.1	NZ_CP073780.1	3984610	1402200	0.038189267960173	-0.038624949627746	-4733.810138663861	5240.742882758351	5116273
GCF_900636315.1	NZ_LR134254.1	5424190	2657450	0.0340258192867462	-0.0341055002270037	-389.4025404544053	9046.732763079948	5457304
GCF_900637945.1	NZ_LR134475.1	870	2643220	0.0385048947025356	-0.0383721661282244	-0.9707674210767008	10180.529674672423	5190487
GCF_904863085.1	NZ_LR890184.1	580	2568100	0.0392500018845705	-0.0379610414764086	-0.8669457115189195	10076.655185889706	5118036
GCF_000334515.1	NC_020181.1	3920600	1356620	0.0352814020116806	-0.036550543477398	-4348.952588329041	5045.224307718407	5419609
GCF_000215745.1	NC_015663.1	1495020	4063660	0.0375625412733095	-0.0371543386965293	-5354.81927020869	4293.658591652367	5280350
