assembly_accession	start	end	orientation
GCF_001021995.1	2295304	2296843	-
GCF_001021995.1	2701662	2703201	-
GCF_001021995.1	3044185	3045724	-
GCF_001021995.1	3089385	3090924	-
GCF_001021995.1	3181402	3182941	-
GCF_001021995.1	3273713	3275252	-
GCF_001021995.1	3779171	3780710	+
GCF_001021995.1	4523129	4524668	+
GCF_001559215.2	1584787	1586326	-
GCF_001559215.2	2394464	2396003	-
GCF_001559215.2	2901541	2903080	+
GCF_001559215.2	2993760	2995299	+
GCF_001559215.2	3082649	3084188	+
GCF_001559215.2	3127846	3129385	+
GCF_001559215.2	3493586	3495125	+
GCF_001559215.2	3897856	3899395	+
GCF_001571545.2	3077561	3079100	-
GCF_001571545.2	3481831	3483370	-
GCF_001571545.2	3847505	3849044	-
GCF_001571545.2	3892701	3894240	-
GCF_001571545.2	3981589	3983128	-
GCF_001571545.2	4073808	4075347	-
GCF_001571545.2	4581027	4582566	+
GCF_001571545.2	5392032	5393571	+
GCF_002591115.1	127736	129274	+
GCF_002591115.1	220031	221570	+
GCF_002591115.1	308923	310462	+
GCF_002591115.1	353921	355460	+
GCF_002591115.1	691042	692580	+
GCF_002591115.1	1094518	1096057	+
GCF_002591115.1	4100469	4102008	-
GCF_002591115.1	4868714	4870253	-
GCF_002796405.1	218592	220131	+
GCF_002796405.1	309682	311221	+
GCF_002796405.1	429629	431168	+
GCF_002796405.1	474721	476260	+
GCF_002796405.1	811440	812979	+
GCF_002796405.1	1215988	1217527	+
GCF_002796405.1	4003177	4004716	-
GCF_002796405.1	4796670	4798209	-
GCF_002796425.1	123911	125450	-
GCF_002796425.1	527378	528917	-
GCF_002796425.1	861458	862997	-
GCF_002796425.1	1369004	1370543	+
GCF_002796425.1	1460719	1462258	+
GCF_002796425.1	1552731	1554270	+
GCF_002796425.1	1597728	1599267	+
GCF_002796425.1	2340413	2341952	+
GCF_002796525.1	247282	248821	-
GCF_002796525.1	1056863	1058402	-
GCF_002796525.1	1564095	1565634	+
GCF_002796525.1	1656463	1658002	+
GCF_002796525.1	1745351	1746890	+
GCF_002796525.1	1790548	1792087	+
GCF_002796525.1	2156193	2157732	+
GCF_002796525.1	2560347	2561886	+
GCF_002948835.2	321121	322660	-
GCF_002948835.2	648885	650424	-
GCF_002948835.2	694081	695620	-
GCF_002948835.2	782967	784506	-
GCF_002948835.2	875185	876724	-
GCF_002948835.2	1382356	1383895	+
GCF_002948835.2	2145782	2147321	+
GCF_002948835.2	5179609	5181148	-
GCF_003546885.1	471183	472722	-
GCF_003546885.1	1280856	1282395	-
GCF_003546885.1	1788089	1789627	+
GCF_003546885.1	1880307	1881846	+
GCF_003546885.1	1969195	1970734	+
GCF_003546885.1	2014392	2015931	+
GCF_003546885.1	2380036	2381575	+
GCF_003546885.1	2784306	2785844	+
GCF_003812185.1	21983	23532	-
GCF_003812185.1	426302	427851	-
GCF_003812185.1	760406	761955	-
GCF_003812185.1	805603	807152	-
GCF_003812185.1	925148	926696	-
GCF_003812185.1	1017363	1018912	-
GCF_003812185.1	1524593	1526142	+
GCF_003812185.1	2332312	2333861	+
GCF_006874725.1	781804	783353	-
GCF_006874725.1	1295468	1297017	+
GCF_006874725.1	1386414	1387963	+
GCF_006874725.1	1475140	1476689	+
GCF_006874725.1	1520263	1521812	+
GCF_006874725.1	1855861	1857410	+
GCF_006874725.1	2259397	2260946	+
GCF_007632255.1	461079	462628	+
GCF_007632255.1	1224210	1225759	+
GCF_007632255.1	4152191	4153740	-
GCF_007632255.1	4559170	4560719	-
GCF_007632255.1	4900353	4901902	-
GCF_007632255.1	4945187	4946736	-
GCF_007632255.1	5037200	5038749	-
GCF_007632255.1	5130238	5131787	-
GCF_008693885.1	75739	77278	+
GCF_008693885.1	3044701	3046240	-
GCF_008693885.1	3453636	3455175	-
GCF_008693885.1	3843337	3844876	-
GCF_008693885.1	3888374	3889913	-
GCF_008693885.1	3980549	3982088	-
GCF_008693885.1	4069600	4071139	-
GCF_008693885.1	4585836	4587375	+
GCF_008727695.1	2346288	2347832	-
GCF_008727695.1	2751164	2752703	-
GCF_008727695.1	3088661	3090201	-
GCF_008727695.1	3133620	3135158	-
GCF_008727695.1	3225626	3227164	-
GCF_008727695.1	3317159	3318699	-
GCF_008727695.1	3819287	3820823	+
GCF_008727695.1	4606883	4608421	+
GCF_008931665.1	459346	460885	+
GCF_008931665.1	1215973	1217512	+
GCF_008931665.1	4002385	4003924	-
GCF_008931665.1	4406184	4407723	-
GCF_008931665.1	4756100	4757639	-
GCF_008931665.1	4801356	4802895	-
GCF_008931665.1	4890080	4891619	-
GCF_008931665.1	4982417	4983956	-
GCF_009732795.1	1524010	1525549	-
GCF_009732795.1	1933524	1935063	-
GCF_009732795.1	2269452	2270991	-
GCF_009732795.1	2314644	2316183	-
GCF_009732795.1	2403367	2404906	-
GCF_009732795.1	2493021	2494560	-
GCF_009732795.1	3000980	3002519	+
GCF_009732795.1	3741392	3742931	+
GCF_009732815.1	1516442	1517981	-
GCF_009732815.1	1925946	1927485	-
GCF_009732815.1	2263337	2264876	-
GCF_009732815.1	2308527	2310066	-
GCF_009732815.1	2398711	2400250	-
GCF_009732815.1	2488361	2489900	-
GCF_009732815.1	2996314	2997853	+
GCF_009732815.1	3737409	3738948	+
GCF_009732835.1	1554614	1556153	-
GCF_009732835.1	1964116	1965655	-
GCF_009732835.1	2300043	2301582	-
GCF_009732835.1	2345233	2346772	-
GCF_009732835.1	2433953	2435492	-
GCF_009732835.1	2523602	2525141	-
GCF_009732835.1	3031551	3033090	+
GCF_009732835.1	3768247	3769786	+
GCF_009909445.1	2859916	2861455	-
GCF_009909445.1	3653447	3654986	-
GCF_009909445.1	4151959	4153498	+
GCF_009909445.1	4241118	4242657	+
GCF_009909445.1	4333211	4334750	+
GCF_009909445.1	4378247	4379786	+
GCF_009909445.1	4843653	4845192	+
GCF_009909445.1	5248217	5249756	+
GCF_010509815.1	603148	604687	-
GCF_010509815.1	1360972	1362511	-
GCF_010509815.1	1870236	1871775	+
GCF_010509815.1	1961325	1962864	+
GCF_010509815.1	2050225	2051764	+
GCF_010509815.1	2095317	2096856	+
GCF_010509815.1	2435626	2437165	+
GCF_010509815.1	2839980	2841519	+
GCF_011067245.1	621383	622922	-
GCF_011067245.1	1439397	1440936	-
GCF_011067245.1	1484780	1486319	-
GCF_011067245.1	1589268	1590807	-
GCF_011067245.1	1681121	1682660	-
GCF_011067245.1	2200018	2201557	+
GCF_011067245.1	2544701	2546240	+
GCF_011067245.1	2941162	2942701	+
GCF_011604725.1	459467	461006	+
GCF_011604725.1	1156026	1157565	+
GCF_011604725.1	3823432	3824971	-
GCF_011604725.1	4216908	4218447	-
GCF_011604725.1	4551616	4553155	-
GCF_011604725.1	4596750	4598289	-
GCF_011604725.1	4688932	4690471	-
GCF_011604725.1	4780660	4782199	-
GCF_013727635.1	455558	457107	+
GCF_013727635.1	1265223	1266772	+
GCF_013727635.1	4356373	4357922	-
GCF_013727635.1	4760709	4762258	-
GCF_013727635.1	5126207	5127756	-
GCF_013727635.1	5171405	5172954	-
GCF_013727635.1	5260293	5261842	-
GCF_013727635.1	5352512	5354061	-
GCF_013925105.1	1241492	1243041	-
GCF_013925105.1	1648901	1650450	-
GCF_013925105.1	1993343	1994892	-
GCF_013925105.1	2038175	2039724	-
GCF_013925105.1	2126885	2128434	-
GCF_013925105.1	2218759	2220305	-
GCF_013925105.1	2721702	2723251	+
GCF_013925105.1	3524703	3526252	+
GCF_014169215.1	455071	456610	+
GCF_014169215.1	1196458	1197996	+
GCF_014169215.1	4112833	4114372	-
GCF_014169215.1	4516024	4517563	-
GCF_014169215.1	4855572	4857111	-
GCF_014169215.1	4900551	4902090	-
GCF_014169215.1	4989435	4990974	-
GCF_014169215.1	5081495	5083034	-
GCF_014333355.1	5042151	5043281	+
GCF_014333355.1	5084554	5086103	+
GCF_016939495.1	2266001	2267540	-
GCF_016939495.1	3040829	3042368	-
GCF_016939495.1	3546101	3547640	+
GCF_016939495.1	3637013	3638552	+
GCF_016939495.1	3725850	3727389	+
GCF_016939495.1	3770849	3772388	+
GCF_016939495.1	4115546	4117085	+
GCF_016939495.1	4520210	4521749	+
GCF_017742775.1	220099	221638	-
GCF_017742775.1	996120	997660	-
GCF_017742775.1	1512354	1513893	+
GCF_017742775.1	1604519	1606058	+
GCF_017742775.1	1693662	1695201	+
GCF_017742775.1	1738697	1740236	+
GCF_017742775.1	2128395	2129934	+
GCF_017742775.1	2536980	2538519	+
GCF_018278705.1	2737409	2738947	-
GCF_018278705.1	3496800	3498338	-
GCF_018278705.1	4002028	4003566	+
GCF_018278705.1	4094325	4095863	+
GCF_018278705.1	4186500	4188039	+
GCF_018278705.1	4231594	4233133	+
GCF_018278705.1	4570439	4571977	+
GCF_018278705.1	4969896	4971434	+
GCF_900636315.1	454005	455544	+
