assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_001281065.1	PRJNA224116	SAMN03263080			na		1747	1747	Cutibacterium acnes	strain=KCOM 1861 (= ChDC B594)		latest	Complete Genome	Major	Full	2015/09/11	ASM128106v1	Chosun University	GCA_001281065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/065/GCF_001281065.1_ASM128106v1	./data/refseq/bacteria/GCF_001281065.1/GCF_001281065.1_ASM128106v1_genomic.fna.gz
GCF_001281065.1	PRJNA224116	SAMN03263080			na		1747	1747	Cutibacterium acnes	strain=KCOM 1861 (= ChDC B594)		latest	Complete Genome	Major	Full	2015/09/11	ASM128106v1	Chosun University	GCA_001281065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/065/GCF_001281065.1_ASM128106v1	./data/refseq/bacteria/GCF_001281065.1/GCF_001281065.1_ASM128106v1_rna_from_genomic.fna.gz
GCF_001281065.1	PRJNA224116	SAMN03263080			na		1747	1747	Cutibacterium acnes	strain=KCOM 1861 (= ChDC B594)		latest	Complete Genome	Major	Full	2015/09/11	ASM128106v1	Chosun University	GCA_001281065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/065/GCF_001281065.1_ASM128106v1	./data/refseq/bacteria/GCF_001281065.1/GCF_001281065.1_ASM128106v1_assembly_report.txt
GCF_001281065.1	PRJNA224116	SAMN03263080			na		1747	1747	Cutibacterium acnes	strain=KCOM 1861 (= ChDC B594)		latest	Complete Genome	Major	Full	2015/09/11	ASM128106v1	Chosun University	GCA_001281065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/065/GCF_001281065.1_ASM128106v1	./data/refseq/bacteria/GCF_001281065.1/GCF_001281065.1_ASM128106v1_assembly_stats.txt
GCF_001281065.1	PRJNA224116	SAMN03263080			na		1747	1747	Cutibacterium acnes	strain=KCOM 1861 (= ChDC B594)		latest	Complete Genome	Major	Full	2015/09/11	ASM128106v1	Chosun University	GCA_001281065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/065/GCF_001281065.1_ASM128106v1	./data/refseq/bacteria/GCF_001281065.1/GCF_001281065.1_ASM128106v1_feature_table.txt.gz
GCF_001469555.1	PRJNA224116	SAMN03982898			na		1747	1747	Cutibacterium acnes	strain=PA_30_2_L1		latest	Chromosome	Major	Full	2015/12/18	ASM146955v1	None	GCA_001469555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/555/GCF_001469555.1_ASM146955v1	./data/refseq/bacteria/GCF_001469555.1/GCF_001469555.1_ASM146955v1_genomic.fna.gz
GCF_001469555.1	PRJNA224116	SAMN03982898			na		1747	1747	Cutibacterium acnes	strain=PA_30_2_L1		latest	Chromosome	Major	Full	2015/12/18	ASM146955v1	None	GCA_001469555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/555/GCF_001469555.1_ASM146955v1	./data/refseq/bacteria/GCF_001469555.1/GCF_001469555.1_ASM146955v1_rna_from_genomic.fna.gz
GCF_001469555.1	PRJNA224116	SAMN03982898			na		1747	1747	Cutibacterium acnes	strain=PA_30_2_L1		latest	Chromosome	Major	Full	2015/12/18	ASM146955v1	None	GCA_001469555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/555/GCF_001469555.1_ASM146955v1	./data/refseq/bacteria/GCF_001469555.1/GCF_001469555.1_ASM146955v1_assembly_report.txt
GCF_001469555.1	PRJNA224116	SAMN03982898			na		1747	1747	Cutibacterium acnes	strain=PA_30_2_L1		latest	Chromosome	Major	Full	2015/12/18	ASM146955v1	None	GCA_001469555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/555/GCF_001469555.1_ASM146955v1	./data/refseq/bacteria/GCF_001469555.1/GCF_001469555.1_ASM146955v1_assembly_stats.txt
GCF_001469555.1	PRJNA224116	SAMN03982898			na		1747	1747	Cutibacterium acnes	strain=PA_30_2_L1		latest	Chromosome	Major	Full	2015/12/18	ASM146955v1	None	GCA_001469555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/555/GCF_001469555.1_ASM146955v1	./data/refseq/bacteria/GCF_001469555.1/GCF_001469555.1_ASM146955v1_feature_table.txt.gz
GCF_001469565.1	PRJNA224116	SAMN03982939			na		1747	1747	Cutibacterium acnes	strain=PA_15_1_R1		latest	Complete Genome	Major	Full	2015/12/18	ASM146956v1	Aarhus University	GCA_001469565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/565/GCF_001469565.1_ASM146956v1	./data/refseq/bacteria/GCF_001469565.1/GCF_001469565.1_ASM146956v1_genomic.fna.gz
GCF_001469565.1	PRJNA224116	SAMN03982939			na		1747	1747	Cutibacterium acnes	strain=PA_15_1_R1		latest	Complete Genome	Major	Full	2015/12/18	ASM146956v1	Aarhus University	GCA_001469565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/565/GCF_001469565.1_ASM146956v1	./data/refseq/bacteria/GCF_001469565.1/GCF_001469565.1_ASM146956v1_rna_from_genomic.fna.gz
GCF_001469565.1	PRJNA224116	SAMN03982939			na		1747	1747	Cutibacterium acnes	strain=PA_15_1_R1		latest	Complete Genome	Major	Full	2015/12/18	ASM146956v1	Aarhus University	GCA_001469565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/565/GCF_001469565.1_ASM146956v1	./data/refseq/bacteria/GCF_001469565.1/GCF_001469565.1_ASM146956v1_assembly_report.txt
GCF_001469565.1	PRJNA224116	SAMN03982939			na		1747	1747	Cutibacterium acnes	strain=PA_15_1_R1		latest	Complete Genome	Major	Full	2015/12/18	ASM146956v1	Aarhus University	GCA_001469565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/565/GCF_001469565.1_ASM146956v1	./data/refseq/bacteria/GCF_001469565.1/GCF_001469565.1_ASM146956v1_assembly_stats.txt
GCF_001469565.1	PRJNA224116	SAMN03982939			na		1747	1747	Cutibacterium acnes	strain=PA_15_1_R1		latest	Complete Genome	Major	Full	2015/12/18	ASM146956v1	Aarhus University	GCA_001469565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/565/GCF_001469565.1_ASM146956v1	./data/refseq/bacteria/GCF_001469565.1/GCF_001469565.1_ASM146956v1_feature_table.txt.gz
GCF_001469595.1	PRJNA224116	SAMN03982942			na		1747	1747	Cutibacterium acnes	strain=PA_21_1_L1		latest	Complete Genome	Major	Full	2015/12/18	ASM146959v1	None	GCA_001469595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/595/GCF_001469595.1_ASM146959v1	./data/refseq/bacteria/GCF_001469595.1/GCF_001469595.1_ASM146959v1_genomic.fna.gz
GCF_001469595.1	PRJNA224116	SAMN03982942			na		1747	1747	Cutibacterium acnes	strain=PA_21_1_L1		latest	Complete Genome	Major	Full	2015/12/18	ASM146959v1	None	GCA_001469595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/595/GCF_001469595.1_ASM146959v1	./data/refseq/bacteria/GCF_001469595.1/GCF_001469595.1_ASM146959v1_rna_from_genomic.fna.gz
