assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000783915.2	PRJNA224116	SAMN02934514			na		615	615	Serratia marcescens	strain=FDAARGOS_65		latest	Complete Genome	Major	Full	2018/01/29	ASM78391v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_000783915.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/783/915/GCF_000783915.2_ASM78391v2	./data/refseq/bacteria/GCF_000783915.2/GCF_000783915.2_ASM78391v2_genomic.fna.gz
GCF_000783915.2	PRJNA224116	SAMN02934514			na		615	615	Serratia marcescens	strain=FDAARGOS_65		latest	Complete Genome	Major	Full	2018/01/29	ASM78391v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_000783915.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/783/915/GCF_000783915.2_ASM78391v2	./data/refseq/bacteria/GCF_000783915.2/GCF_000783915.2_ASM78391v2_rna_from_genomic.fna.gz
GCF_000783915.2	PRJNA224116	SAMN02934514			na		615	615	Serratia marcescens	strain=FDAARGOS_65		latest	Complete Genome	Major	Full	2018/01/29	ASM78391v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_000783915.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/783/915/GCF_000783915.2_ASM78391v2	./data/refseq/bacteria/GCF_000783915.2/GCF_000783915.2_ASM78391v2_assembly_report.txt
GCF_000783915.2	PRJNA224116	SAMN02934514			na		615	615	Serratia marcescens	strain=FDAARGOS_65		latest	Complete Genome	Major	Full	2018/01/29	ASM78391v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_000783915.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/783/915/GCF_000783915.2_ASM78391v2	./data/refseq/bacteria/GCF_000783915.2/GCF_000783915.2_ASM78391v2_assembly_stats.txt
GCF_000783915.2	PRJNA224116	SAMN02934514			na		615	615	Serratia marcescens	strain=FDAARGOS_65		latest	Complete Genome	Major	Full	2018/01/29	ASM78391v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_000783915.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/783/915/GCF_000783915.2_ASM78391v2	./data/refseq/bacteria/GCF_000783915.2/GCF_000783915.2_ASM78391v2_feature_table.txt.gz
GCF_001022215.1	PRJNA224116	SAMN03733805			na		615	615	Serratia marcescens	strain=CAV1492		latest	Complete Genome	Major	Full	2015/06/09	ASM102221v1	University of Oxford	GCA_001022215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/215/GCF_001022215.1_ASM102221v1	./data/refseq/bacteria/GCF_001022215.1/GCF_001022215.1_ASM102221v1_genomic.fna.gz
GCF_001022215.1	PRJNA224116	SAMN03733805			na		615	615	Serratia marcescens	strain=CAV1492		latest	Complete Genome	Major	Full	2015/06/09	ASM102221v1	University of Oxford	GCA_001022215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/215/GCF_001022215.1_ASM102221v1	./data/refseq/bacteria/GCF_001022215.1/GCF_001022215.1_ASM102221v1_rna_from_genomic.fna.gz
GCF_001022215.1	PRJNA224116	SAMN03733805			na		615	615	Serratia marcescens	strain=CAV1492		latest	Complete Genome	Major	Full	2015/06/09	ASM102221v1	University of Oxford	GCA_001022215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/215/GCF_001022215.1_ASM102221v1	./data/refseq/bacteria/GCF_001022215.1/GCF_001022215.1_ASM102221v1_assembly_report.txt
GCF_001022215.1	PRJNA224116	SAMN03733805			na		615	615	Serratia marcescens	strain=CAV1492		latest	Complete Genome	Major	Full	2015/06/09	ASM102221v1	University of Oxford	GCA_001022215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/215/GCF_001022215.1_ASM102221v1	./data/refseq/bacteria/GCF_001022215.1/GCF_001022215.1_ASM102221v1_assembly_stats.txt
GCF_001022215.1	PRJNA224116	SAMN03733805			na		615	615	Serratia marcescens	strain=CAV1492		latest	Complete Genome	Major	Full	2015/06/09	ASM102221v1	University of Oxford	GCA_001022215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/215/GCF_001022215.1_ASM102221v1	./data/refseq/bacteria/GCF_001022215.1/GCF_001022215.1_ASM102221v1_feature_table.txt.gz
GCF_001280365.1	PRJNA224116	SAMN04029108			na		615	615	Serratia marcescens	strain=RSC-14		latest	Complete Genome	Major	Full	2015/09/09	ASM128036v1	Shin's Lab., Kyungpook National University	GCA_001280365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/280/365/GCF_001280365.1_ASM128036v1	./data/refseq/bacteria/GCF_001280365.1/GCF_001280365.1_ASM128036v1_genomic.fna.gz
GCF_001280365.1	PRJNA224116	SAMN04029108			na		615	615	Serratia marcescens	strain=RSC-14		latest	Complete Genome	Major	Full	2015/09/09	ASM128036v1	Shin's Lab., Kyungpook National University	GCA_001280365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/280/365/GCF_001280365.1_ASM128036v1	./data/refseq/bacteria/GCF_001280365.1/GCF_001280365.1_ASM128036v1_rna_from_genomic.fna.gz
GCF_001280365.1	PRJNA224116	SAMN04029108			na		615	615	Serratia marcescens	strain=RSC-14		latest	Complete Genome	Major	Full	2015/09/09	ASM128036v1	Shin's Lab., Kyungpook National University	GCA_001280365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/280/365/GCF_001280365.1_ASM128036v1	./data/refseq/bacteria/GCF_001280365.1/GCF_001280365.1_ASM128036v1_assembly_report.txt
GCF_001280365.1	PRJNA224116	SAMN04029108			na		615	615	Serratia marcescens	strain=RSC-14		latest	Complete Genome	Major	Full	2015/09/09	ASM128036v1	Shin's Lab., Kyungpook National University	GCA_001280365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/280/365/GCF_001280365.1_ASM128036v1	./data/refseq/bacteria/GCF_001280365.1/GCF_001280365.1_ASM128036v1_assembly_stats.txt
GCF_001280365.1	PRJNA224116	SAMN04029108			na		615	615	Serratia marcescens	strain=RSC-14		latest	Complete Genome	Major	Full	2015/09/09	ASM128036v1	Shin's Lab., Kyungpook National University	GCA_001280365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/280/365/GCF_001280365.1_ASM128036v1	./data/refseq/bacteria/GCF_001280365.1/GCF_001280365.1_ASM128036v1_feature_table.txt.gz
GCF_001294565.1	PRJNA224116	SAMN03733572			na		615	615	Serratia marcescens	strain=SmUNAM836		latest	Complete Genome	Major	Full	2015/09/18	ASM129456v1	Yale Center for Genome Analysis, Yale University	GCA_001294565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/294/565/GCF_001294565.1_ASM129456v1	./data/refseq/bacteria/GCF_001294565.1/GCF_001294565.1_ASM129456v1_genomic.fna.gz
GCF_001294565.1	PRJNA224116	SAMN03733572			na		615	615	Serratia marcescens	strain=SmUNAM836		latest	Complete Genome	Major	Full	2015/09/18	ASM129456v1	Yale Center for Genome Analysis, Yale University	GCA_001294565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/294/565/GCF_001294565.1_ASM129456v1	./data/refseq/bacteria/GCF_001294565.1/GCF_001294565.1_ASM129456v1_rna_from_genomic.fna.gz
