assembly_accession	start	end	orientation
GCF_000783915.2	2101274	2102815	-
GCF_000783915.2	2714963	2716504	-
GCF_000783915.2	2757028	2758569	-
GCF_000783915.2	3064046	3065587	+
GCF_000783915.2	3189135	3190676	+
GCF_000783915.2	3457930	3459471	+
GCF_000783915.2	4114229	4115770	+
GCF_001022215.1	1662286	1663827	-
GCF_001022215.1	2262069	2263610	-
GCF_001022215.1	2304167	2305708	-
GCF_001022215.1	2606919	2608460	+
GCF_001022215.1	2734558	2736099	+
GCF_001022215.1	2994947	2996488	+
GCF_001022215.1	3698315	3699856	+
GCF_001280365.1	1209962	1211503	-
GCF_001280365.1	1795638	1797179	-
GCF_001280365.1	1837698	1839239	-
GCF_001280365.1	2130505	2132046	+
GCF_001280365.1	2255844	2257385	+
GCF_001280365.1	2503306	2504847	+
GCF_001280365.1	3163241	3164782	+
GCF_001294565.1	208687	210228	+
GCF_001294565.1	3446345	3447886	-
GCF_001294565.1	4105909	4107450	-
GCF_001294565.1	4353315	4354856	-
GCF_001294565.1	4478164	4479705	-
GCF_001294565.1	4767273	4768814	+
GCF_001294565.1	4809328	4810869	+
GCF_001417865.2	274903	276444	+
GCF_001417865.2	316958	318499	+
GCF_001417865.2	958217	959758	+
GCF_001417865.2	4275009	4276550	-
GCF_001417865.2	5035547	5037088	-
GCF_001417865.2	5295346	5296887	-
GCF_001417865.2	5421767	5423308	-
GCF_001932655.1	240179	241720	-
GCF_001932655.1	725346	726887	+
GCF_001932655.1	976684	978225	+
GCF_001932655.1	5502219	5503830	-
GCF_002205475.1	293901	295442	+
GCF_002205475.1	336030	337571	+
GCF_002205475.1	953726	955267	+
GCF_002205475.1	4178289	4179830	-
GCF_002205475.1	4845564	4847105	-
GCF_002205475.1	5095770	5097310	-
GCF_002205475.1	5220879	5222420	-
GCF_002220515.1	227287	228828	+
GCF_002220515.1	3466672	3468213	-
GCF_002220515.1	4211312	4212853	-
GCF_002220515.1	4466785	4468326	-
GCF_002220515.1	4613153	4614694	-
GCF_002220515.1	4906390	4907931	+
GCF_002220515.1	4948521	4950062	+
GCF_002220535.1	206008	207549	+
GCF_002220535.1	3317920	3319461	-
GCF_002220535.1	4024413	4025954	-
GCF_002220535.1	4273049	4274590	-
GCF_002220535.1	4398101	4399642	-
GCF_002220535.1	4727384	4728925	+
GCF_002220535.1	4769428	4770969	+
GCF_002220555.1	207189	208730	+
GCF_002220555.1	3248860	3250401	-
GCF_002220555.1	3913144	3914685	-
GCF_002220555.1	4188265	4189806	-
GCF_002220555.1	4313198	4314739	-
GCF_002220555.1	4607059	4608600	+
GCF_002220555.1	4649114	4650655	+
GCF_002220575.1	207485	209026	+
GCF_002220575.1	3321400	3322941	-
GCF_002220575.1	4076602	4078143	-
GCF_002220575.1	4325134	4326675	-
GCF_002220575.1	4450571	4452112	-
GCF_002220575.1	4776810	4778351	+
GCF_002220575.1	4819032	4820573	+
GCF_002220595.1	207488	209029	+
GCF_002220595.1	3446771	3448312	-
GCF_002220595.1	4118071	4119612	-
GCF_002220595.1	4364395	4365936	-
GCF_002220595.1	4489834	4491375	-
GCF_002220595.1	4792558	4794099	+
GCF_002220595.1	4834735	4836276	+
GCF_002220615.1	206559	208100	+
GCF_002220615.1	3313248	3314789	-
GCF_002220615.1	3991033	3992574	-
GCF_002220615.1	4245144	4246685	-
GCF_002220615.1	4370516	4372057	-
GCF_002220615.1	4660157	4661698	+
GCF_002220615.1	4702336	4703877	+
GCF_002220635.1	221338	222879	+
GCF_002220635.1	3495175	3496716	-
GCF_002220635.1	4200048	4201589	-
GCF_002220635.1	4461595	4463136	-
GCF_002220635.1	4590236	4591777	-
GCF_002220635.1	4878305	4879846	+
GCF_002220635.1	4920412	4921953	+
GCF_002220655.1	207321	208862	+
GCF_002220655.1	3533979	3535520	-
GCF_002220655.1	4202868	4204409	-
GCF_002220655.1	4474161	4475702	-
GCF_002220655.1	4599098	4600639	-
GCF_002220655.1	4883109	4884650	+
GCF_002220655.1	4925175	4926716	+
GCF_002220675.1	208605	210146	+
GCF_002220675.1	3452498	3454039	-
GCF_002220675.1	4123711	4125252	-
GCF_002220675.1	4269757	4271298	-
GCF_002220675.1	4311891	4313431	-
GCF_002220675.1	4594908	4596449	+
GCF_002220675.1	4720396	4721937	+
GCF_002220695.1	207484	209025	+
GCF_002220695.1	3321398	3322939	-
GCF_002220695.1	4076599	4078140	-
GCF_002220695.1	4325131	4326672	-
GCF_002220695.1	4450568	4452109	-
GCF_002220695.1	4776806	4778347	+
GCF_002220695.1	4819029	4820570	+
GCF_002220715.1	226287	227828	+
GCF_002220715.1	3421996	3423537	-
GCF_002220715.1	4116646	4118187	-
GCF_002220715.1	4365381	4366922	-
GCF_002220715.1	4490279	4491820	-
GCF_002220715.1	4784018	4785559	+
GCF_002220715.1	4826078	4827619	+
GCF_002810285.1	2203713	2205261	-
GCF_002810285.1	2894225	2895772	-
GCF_002810285.1	3159993	3161545	-
GCF_002810285.1	3287578	3289125	-
GCF_002810285.1	3565593	3567145	+
GCF_002810285.1	3607664	3609214	+
GCF_002810285.1	4370285	4371834	+
GCF_002946295.1	3115682	3117223	-
GCF_002946295.1	3120813	3122354	-
GCF_002946295.1	3797314	3798855	-
GCF_002946295.1	3802445	3803986	-
GCF_002946295.1	4072351	4073892	-
GCF_002946295.1	4077482	4079023	-
GCF_002946295.1	4200460	4202001	-
GCF_002946295.1	4205591	4207132	-
GCF_002946295.1	4490085	4491627	+
GCF_002946295.1	4531995	4533537	+
GCF_002946295.1	4537128	4538670	+
GCF_002996885.1	468787	470328	+
GCF_002996885.1	3711094	3712635	-
GCF_002996885.1	4460616	4462157	-
GCF_002996885.1	4733006	4734547	-
GCF_002996885.1	4882856	4884397	-
GCF_002996885.1	5166536	5168077	+
GCF_002996885.1	5208602	5210143	+
GCF_002997125.1	42977	44518	-
GCF_002997125.1	731868	733409	-
GCF_002997125.1	773931	775472	-
GCF_002997125.1	1070777	1072318	+
GCF_002997125.1	1195698	1197239	+
GCF_002997125.1	1466363	1467904	+
GCF_002997125.1	2166884	2168425	+
GCF_003031545.1	231644	233185	+
GCF_003031545.1	273742	275283	+
GCF_003031545.1	855928	857469	+
