assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_000783915.2	-0.3566213957139137	-0.3563306377053326	-0.3560398796967512	-	False
GCF_000783915.2	-0.1250380192983317	-0.1247472612897504	-0.1244565032811692	-	False
GCF_000783915.2	-0.1091642546896757	-0.1088734966810944	-0.1085827386725132	-	False
GCF_000783915.2	0.006825599693356	0.0071221222781401	0.0074186448629242	+	False
GCF_000783915.2	0.0549653967187399	0.0552619193035239	0.0555584418883081	+	False
GCF_000783915.2	0.158409638350203	0.1587061609349871	0.1590026835197711	+	False
GCF_000783915.2	0.4109826115769652	0.4112791341617492	0.4115756567465334	+	False
GCF_001022215.1	-0.3457457555972583	-0.3454585207536028	-0.3451712859099473	-	False
GCF_001022215.1	-0.1221525353088231	-0.1218653004651676	-0.121578065621512	-	False
GCF_001022215.1	-0.1064588137666944	-0.1061715789230389	-0.1058843440793834	-	False
GCF_001022215.1	0.0061471904845398	0.0064228997963937	0.0066986091082476	+	False
GCF_001022215.1	0.0518204686879385	0.0520961779997923	0.0523718873116463	+	False
GCF_001022215.1	0.1449959028272281	0.145271612139082	0.1455473214509359	+	False
GCF_001022215.1	0.3966832581290412	0.3969589674408951	0.397234676752749	+	False
GCF_001280365.1	-0.3515581586566751	-0.3512579057505933	-0.3509576528445114	-	False
GCF_001280365.1	-0.1233285401980383	-0.1230282872919564	-0.1227280343858746	-	False
GCF_001280365.1	-0.1069383556038766	-0.1066381026977947	-0.1063378497917129	-	False
GCF_001280365.1	0.0071792288528072	0.0074801043399483	0.0077809798270893	+	False
GCF_001280365.1	0.0561233335676296	0.0564242090547706	0.0567250845419117	+	False
GCF_001280365.1	0.1527557148770335	0.1530565903641745	0.1533574658513155	+	False
GCF_001280365.1	0.4104562529775153	0.4107571284646565	0.4110580039517974	+	False
GCF_001294565.1	0.3498783497662508	0.3501721328883436	0.3504659160104366	+	False
GCF_001294565.1	-0.4069685103353274	-0.4066703684499717	-0.4063722265646161	-	False
GCF_001294565.1	-0.1517528653350565	-0.1514547234497009	-0.1511565815643452	-	False
GCF_001294565.1	-0.0560201057136444	-0.0557219638282888	-0.0554238219429332	-	False
GCF_001294565.1	-0.0077102857983082	-0.0074121439129526	-0.0071140020275969	-	False
GCF_001294565.1	0.1026364985779829	0.1029302817000759	0.1032240648221687	+	False
GCF_001294565.1	0.1186716046125284	0.1189653877346212	0.1192591708567143	+	False
GCF_001417865.2	0.1001117902143376	0.1003932750514198	0.100674759888502	+	False
GCF_001417865.2	0.1154756381358068	0.115757122972889	0.1160386078099712	+	False
GCF_001417865.2	0.3497451840702598	0.3500266689073421	0.3503081537444242	+	False
GCF_001417865.2	-0.4379606729102112	-0.4376788978848039	-0.4373971228593966	-	False
GCF_001417865.2	-0.1598287919586052	-0.1595470169331979	-0.1592652419077906	-	False
GCF_001417865.2	-0.0648192269673144	-0.0645374519419071	-0.0642556769164998	-	False
GCF_001417865.2	-0.0185865462573657	-0.0183047712319583	-0.0180229962065511	-	False
GCF_001932655.1	-0.1220849461378917	-0.1218098425321957	-0.1215347389264996	-	False
GCF_001932655.1	0.0529466341870926	0.0532314465362309	0.053516258885369	+	False
GCF_001932655.1	0.1458527551574877	0.1461375675066258	0.1464223798557641	+	False
GCF_001932655.1	-0.2092087049136253	-0.2089211047132513	-0.2086335045128773	-	False
GCF_002205475.1	0.1115688349751689	0.1118605976496158	0.1121523603240629	+	False
GCF_002205475.1	0.1275216834005782	0.1278134460750253	0.1281052087494722	+	False
GCF_002205475.1	0.3614225749712687	0.3617143376457157	0.3620061003201626	+	False
GCF_002205475.1	-0.4085542025062387	-0.4082579372555955	-0.4079616720049525	-	False
GCF_002205475.1	-0.1519800362208781	-0.151683770970235	-0.1513875057195919	-	False
GCF_002205475.1	-0.0557732311561073	-0.0554771581606561	-0.0551810851652048	-	False
GCF_002205475.1	-0.0076675215614197	-0.0073712563107766	-0.0070749910601335	-	False
GCF_002220515.1	0.3448511046923471	0.3451451778866117	0.3454392510808764	+	False
GCF_002220515.1	-0.433581920231502	-0.4332953323935384	-0.433008744555575	-	False
