assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_001688765.2	0.3785241451916941	0.3790795831164515	0.379635021041209	+	False
GCF_001688765.2	-0.4910078045469969	-0.4904623526269051	-0.4899169007068132	-	False
GCF_001688765.2	0.0230093192999791	0.0235647572247366	0.024120195149494	+	False
GCF_002201495.1	-0.4909269405403844	-0.4903815752430863	-0.4898362099457883	-	False
GCF_002201495.1	0.0231508224196348	0.0237096047696567	0.0242683871196785	+	False
GCF_002201495.1	0.380806288538786	0.3813650708888079	0.3819238532388297	+	False
GCF_003716915.1	0.0223154478281886	0.0228385470616669	0.0233616462951453	+	False
GCF_003716915.1	0.5099178233547407	0.5104409225882192	0.5109640218216974	+	False
GCF_003716915.1	-0.3944576731863848	-0.3938856024716476	-0.3933135317569103	-	False
GCF_003716935.1	0.4876947227855442	0.4882750700438918	0.4888554173022394	+	False
GCF_003716935.1	-0.3699664355429934	-0.3694088680828512	-0.368851300622709	-	False
GCF_003716935.1	-0.0241502156663575	-0.0235926482062153	-0.0230350807460731	-	False
GCF_003716955.1	-0.369958929517753	-0.3694013866807984	-0.3688438438438438	-	False
GCF_003716955.1	-0.0241454689984101	-0.0235879261614555	-0.0230303833245009	-	False
GCF_003716955.1	0.4876992730030566	0.4882795682450185	0.4888598634869807	+	False
GCF_003716975.1	-0.4842846709266944	-0.4837470216358592	-0.4832093723450239	-	False
GCF_003716975.1	0.02284291300819	0.023401829853169	0.023960746698148	+	False
GCF_003716975.1	0.4011761233675201	0.401735040212499	0.402293957057478	+	False
GCF_004015005.1	-0.4842753545001789	-0.4837376414735396	-0.4831999284469002	-	False
GCF_004015005.1	0.0228442391280283	0.023402873609871	0.0239615080917134	+	False
GCF_004015005.1	0.4011541668819045	0.4017131703429293	0.4022721738039539	+	False
GCF_004015025.1	-0.4842696142760516	-0.4837319840648535	-0.4831943538536553	-	False
GCF_004015025.1	0.022842070313941	0.0234009665400081	0.0239598627660751	+	False
GCF_004015025.1	0.4011731287121408	0.4017320249382079	0.4022909211642749	+	False
GCF_004015065.1	-0.4846665361691021	-0.4841292975543054	-0.4835920589395087	-	False
GCF_004015065.1	0.0220676414119037	0.0226270122581597	0.0231863831044158	+	False
GCF_004015065.1	0.4006956136464333	0.4012549844926893	0.4018143553389455	+	False
GCF_004015085.1	-0.4846256312690129	-0.4840854603824767	-0.4835452894959403	-	False
GCF_004015085.1	-0.3609275678975194	-0.3603873970109831	-0.3598472261244468	-	False
GCF_004015085.1	0.0324918298861667	0.0330456429715086	0.0335994560568508	+	False
GCF_004015105.1	-0.4800819056402938	-0.4795326534933162	-0.4789834013463385	-	False
GCF_004015105.1	0.0230993978142889	0.0236625529700393	0.0242257081257899	+	False
GCF_004015105.1	0.3966024830867593	0.3971656382425097	0.3977287933982603	+	False
GCF_004015125.1	-0.4800769497948271	-0.4795280335237741	-0.4789791172527212	-	False
GCF_004015125.1	0.0230997412793291	0.0236629048086358	0.0242260683379427	+	False
GCF_004015125.1	0.3966150712225295	0.3971782347518364	0.3977413982811431	+	False
GCF_004015205.1	-0.4845995366061859	-0.4840593383694784	-0.4835191401327711	-	False
GCF_004015205.1	-0.3609230222861189	-0.3603831806159044	-0.3598433389456899	-	False
GCF_004015205.1	0.0324760017838734	0.0330298067714083	0.0335836117589431	+	False
GCF_004015225.1	-0.4846303701717656	-0.4840902154629001	-0.4835500607540345	-	False
GCF_004015225.1	-0.3609345853037987	-0.3603944305949331	-0.3598542758860676	-	False
GCF_004015225.1	0.0324791448854705	0.0330329660688566	0.0335867872522427	+	False
GCF_004015245.1	-0.4687124694281749	-0.4681686911490125	-0.46762491286985	-	False
GCF_004015245.1	0.0222468714448236	0.0227854806598406	0.0233240898748577	+	False
GCF_004015245.1	0.3778796928327645	0.3784183020477816	0.3789569112627986	+	False
GCF_004015265.1	-0.4698194089684909	-0.469293203227951	-0.468766997487411	-	False
GCF_004015265.1	0.023813823140651	0.0243609560199062	0.0249080888991614	+	False
GCF_004015265.1	0.3869598191391776	0.3875069520184326	0.3880540848976879	+	False
GCF_004015285.1	-0.4842747473887073	-0.4837370500111798	-0.4831993526336524	-	False
GCF_004015285.1	0.0228464115468055	0.0234053778833807	0.023964344219956	+	False
GCF_004015285.1	0.4011843445151197	0.401743310851695	0.4023022771882702	+	False
GCF_004015305.1	-0.4846518971544466	-0.4841116969915664	-0.4835714968286863	-	False
GCF_004015305.1	-0.3609521215068839	-0.3604119213440038	-0.3598717211811236	-	False
GCF_004015305.1	0.0324877178617382	0.0330415107030062	0.0335953035442741	+	False
GCF_004015325.1	-0.4800969662865944	-0.4795476695314697	-0.4789983727763452	-	False
GCF_004015325.1	0.0230970523733412	0.0236601865962904	0.0242233208192394	+	False
GCF_004015325.1	0.3965959186707802	0.3971590528937292	0.3977221871166784	+	False
GCF_004015345.1	-0.4800936003956335	-0.479544310810164	-0.4789950212246946	-	False
GCF_004015345.1	0.0231016281317374	0.0236647832874878	0.0242279384432384	+	False
GCF_004015345.1	0.3966166084306	0.3971797635863505	0.3977429187421009	+	False
