assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_001688765.2	PRJNA224116	SAMN04621615			na		239935	239935	Akkermansia muciniphila	strain=YL44		latest	Complete Genome	Major	Full	2017/04/05	ASM168876v2	University of Bern	GCA_001688765.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/688/765/GCF_001688765.2_ASM168876v2	./data/refseq/bacteria/GCF_001688765.2/GCF_001688765.2_ASM168876v2_assembly_stats.txt
GCF_002201495.1	PRJNA224116	SAMN03854119			na		239935	239935	Akkermansia muciniphila	strain=YL44		latest	Chromosome	Major	Full	2017/06/20	ASM220149v1	Max von Pettenkofer-Institut	GCA_002201495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/201/495/GCF_002201495.1_ASM220149v1	./data/refseq/bacteria/GCF_002201495.1/GCF_002201495.1_ASM220149v1_assembly_stats.txt
GCF_003716915.1	PRJNA224116	SAMN07978491			na		239935	239935	Akkermansia muciniphila	strain=EB-AMDK-1		latest	Complete Genome	Major	Full	2018/11/07	ASM371691v1	Korea Food Research Institute	GCA_003716915.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/716/915/GCF_003716915.1_ASM371691v1	./data/refseq/bacteria/GCF_003716915.1/GCF_003716915.1_ASM371691v1_assembly_stats.txt
GCF_003716935.1	PRJNA224116	SAMN07980909			na		239935	239935	Akkermansia muciniphila	strain=EB-AMDK-3		latest	Complete Genome	Major	Full	2018/11/07	ASM371693v1	Korea Food Research Institute	GCA_003716935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/716/935/GCF_003716935.1_ASM371693v1	./data/refseq/bacteria/GCF_003716935.1/GCF_003716935.1_ASM371693v1_assembly_stats.txt
GCF_003716955.1	PRJNA224116	SAMN07980958			na		239935	239935	Akkermansia muciniphila	strain=EB-AMDK-4		latest	Complete Genome	Major	Full	2018/11/07	ASM371695v1	Korea Food Research Institute	GCA_003716955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/716/955/GCF_003716955.1_ASM371695v1	./data/refseq/bacteria/GCF_003716955.1/GCF_003716955.1_ASM371695v1_assembly_stats.txt
GCF_003716975.1	PRJNA224116	SAMN07980963			na		239935	239935	Akkermansia muciniphila	strain=EB-AMDK-2		latest	Complete Genome	Major	Full	2018/11/07	ASM371697v1	Korea Food Research Institute	GCA_003716975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/716/975/GCF_003716975.1_ASM371697v1	./data/refseq/bacteria/GCF_003716975.1/GCF_003716975.1_ASM371697v1_assembly_stats.txt
GCF_004015005.1	PRJNA224116	SAMN08329147			na		239935	239935	Akkermansia muciniphila	strain=EB-AMDK-10		latest	Complete Genome	Major	Full	2019/01/14	ASM401500v1	Korea Food Research Institute	GCA_004015005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/015/005/GCF_004015005.1_ASM401500v1	./data/refseq/bacteria/GCF_004015005.1/GCF_004015005.1_ASM401500v1_assembly_stats.txt
GCF_004015025.1	PRJNA224116	SAMN08329199			na		239935	239935	Akkermansia muciniphila	strain=EB-AMDK-11		latest	Complete Genome	Major	Full	2019/01/14	ASM401502v1	Korea Food Research Institute	GCA_004015025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/015/025/GCF_004015025.1_ASM401502v1	./data/refseq/bacteria/GCF_004015025.1/GCF_004015025.1_ASM401502v1_assembly_stats.txt
GCF_004015065.1	PRJNA224116	SAMN08334973			na		239935	239935	Akkermansia muciniphila	strain=EB-AMDK-14		latest	Complete Genome	Major	Full	2019/01/14	ASM401506v1	Korea Food Research Institute	GCA_004015065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/015/065/GCF_004015065.1_ASM401506v1	./data/refseq/bacteria/GCF_004015065.1/GCF_004015065.1_ASM401506v1_assembly_stats.txt
GCF_004015085.1	PRJNA224116	SAMN08334978			na		239935	239935	Akkermansia muciniphila	strain=EB-AMDK-18		latest	Complete Genome	Major	Full	2019/01/14	ASM401508v1	Korea Food Research Institute	GCA_004015085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/015/085/GCF_004015085.1_ASM401508v1	./data/refseq/bacteria/GCF_004015085.1/GCF_004015085.1_ASM401508v1_assembly_stats.txt
