assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001688765.2	NZ_CP015409.2	2640560	1255470	0.0804641818346225	-0.0746035601835786	-201.6231054057355	10131.652475288582	2745278
GCF_002201495.1	NZ_CP021420.1	1641310	256000	0.0806479638241846	-0.0745721098543243	-8251.545226135524	2079.019060670244	2737357
GCF_003716915.1	NZ_CP024736.1	416130	1864230	0.0747287992102118	-0.0809703089127629	-2840.127154509555	7981.355825105859	2772237
GCF_003716935.1	NZ_CP024738.1	2578980	1220400	0.0782759428403249	-0.0822777098066986	-1604.6886063763798	9573.406327748777	2663833
GCF_003716955.1	NZ_CP024740.1	669240	1974610	0.0782746089823034	-0.082289941847362	-5467.921438246	4749.834239352091	2664010
GCF_003716975.1	NZ_CP024742.1	984060	2339360	0.0795362520191945	-0.0731785922111314	-7617.646416321238	3161.908377786236	2764211
GCF_004015005.1	NZ_CP025825.1	1063590	2418680	0.079476184618359	-0.0731489225082393	-8217.431929773786	2552.3146390131164	2763834
GCF_004015025.1	NZ_CP025826.1	1063720	2419070	0.0795507649901108	-0.0731745993691574	-8221.548593011577	2560.3776832559724	2764311
GCF_004015065.1	NZ_CP025829.1	1064770	2418970	0.0795498311814511	-0.0731465832899983	-8222.482566490313	2552.2821136258585	2764188
GCF_004015085.1	NZ_CP025833.1	1049130	2416920	0.0820256305582615	-0.0747742845727031	-8247.243577712368	2972.154298464432	2770124
GCF_004015105.1	NZ_CP025834.1	1034060	2379160	0.0815591420491674	-0.0748861036931357	-8225.42327523323	2745.1141390699204	2724248
GCF_004015125.1	NZ_CP025837.1	1034010	2379090	0.0815105938652258	-0.0749249046835833	-8232.519184818346	2731.324992075059	2724161
GCF_004015205.1	NZ_CP025831.1	1049040	2416850	0.0821413861330516	-0.0746964071201988	-8236.068896393652	2999.331224662348	2770073
GCF_004015225.1	NZ_CP025832.1	1049160	2416930	0.0820773686336694	-0.0747418616521536	-8243.015973416945	2983.2874674080467	2770146
GCF_004015245.1	NZ_CP025823.1	1013590	2419990	0.0882802644724259	-0.0668704961153338	-7479.225672036976	4936.526000662058	2799431
GCF_004015265.1	NZ_CP025824.1	1052820	2437310	0.0777375708665664	-0.0765232263189234	-8251.319560693037	2511.38772437476	2824041
GCF_004015285.1	NZ_CP025828.1	1063610	2418790	0.0794840377714648	-0.0730964572171675	-8207.260400815196	2564.2787253724505	2763965
GCF_004015305.1	NZ_CP025830.1	1049120	2416960	0.0820871535670331	-0.0747590765065801	-8241.739076258356	2986.50076938754	2770098
GCF_004015325.1	NZ_CP025835.1	1034020	2379170	0.0816232326293798	-0.0747640286649635	-8211.262972576083	2768.299986368001	2724186
GCF_004015345.1	NZ_CP025836.1	1033980	2379080	0.0816031853643197	-0.0747115241855919	-8208.741408241363	2767.723650614804	2724154
GCF_004101765.1	NZ_CP010553.1	2572880	1127130	0.0827740411693235	-0.0712559528853253	-685.2454340214914	9616.59591644375	2819944
GCF_004104435.1	NZ_CP033388.1	1140870	2528010	0.075270491812877	-0.0741285266327882	-8881.470837580551	1574.5788042760569	2860407
GCF_004319565.1	NZ_CP036293.1	732210	2108290	0.0785160032958075	-0.0770518433311049	-6403.075986944646	4401.364115145948	2801917
GCF_008000975.1	NZ_CP042830.1	959560	2315310	0.0822086915128725	-0.0777936962844376	-8030.986610973135	3149.668208410269	2664043
GCF_009731575.1	NZ_AP021898.1	1042880	2500780	0.0657384874469088	-0.0734114844894731	-8149.063982994603	1434.9658185118992	2845645
GCF_010223015.1	NZ_CP027003.1	1050400	2401190	0.0810092261379645	-0.0724332236776523	-8049.857319160878	2892.7961052075884	2734231
GCF_010223075.1	NZ_CP027004.1	1050390	2401180	0.0810465318552551	-0.0724258647812476	-8049.13278933277	2898.561540116246	2734254
GCF_010223095.1	NZ_CP027005.1	985820	2510630	0.0701785530855914	-0.075484307496906	-8176.645409520739	2524.2617348100434	2888371
GCF_010223115.1	NZ_CP027006.1	985790	2510520	0.0701718216935592	-0.075472430114181	-8174.848053291478	2524.4690971605164	2888305
GCF_010223135.1	NZ_CP027007.1	1069830	2450030	0.0778325910447205	-0.0797662818239428	-8117.013567682868	2625.444504902556	2836174
GCF_010223155.1	NZ_CP027008.1	1034030	2379170	0.0816475771081254	-0.0750223906247471	-8248.405683557645	2734.3474256186464	2724254
GCF_010223175.1	NZ_CP027009.1	1034010	2379190	0.081668330793815	-0.0750181522774582	-8243.812373769548	2742.072139040032	2724277
GCF_010223195.1	NZ_CP027010.1	1034060	2379260	0.0816385822226583	-0.0750314449893827	-8248.841110340447	2733.194792054535	2724300
GCF_010223255.1	NZ_CP027011.1	1034060	2379230	0.0816588133019689	-0.0749237602202278	-8233.97810301181	2750.534296043825	2724313
GCF_010223405.1	NZ_CP027012.1	1070860	2451040	0.0808466454740428	-0.0797629117598565	-8124.772261211791	3033.532816292888	2836880
GCF_010223575.1	NZ_CP027013.1	1070840	2451000	0.0807904060086429	-0.0797250306886989	-8120.383451598544	3030.0044657424232	2836855
GCF_010229055.1	NZ_CP029695.1	1018130	2361640	0.0816463052827594	-0.0753834876488378	-8226.210098976355	2743.0664780064503	2736695
GCF_010229315.1	NZ_CP029696.1	2174990	766040	0.0794567619897879	-0.0731820627783079	-3906.869718519338	6404.133218785375	2810249
GCF_010229495.1	NZ_CP029697.1	1055540	2438990	0.0794266145722144	-0.0772467013932924	-8728.627032839511	2259.6666321068824	2782478
GCF_010229695.1	NZ_CP029698.1	1055420	2438850	0.0793867924479945	-0.0772270233370427	-8725.74027784285	2256.878229949152	2782314
GCF_010229955.1	NZ_CP029699.1	1055500	2438890	0.0794604494630375	-0.0772347232884062	-8727.174502396187	2265.319032562486	2782334
GCF_010230155.1	NZ_CP029700.1	2393420	994530	0.0790791715104135	-0.077230998175408	-2634.020153788636	8169.762659060512	2803530
GCF_010230375.1	NZ_CP029701.1	1179850	2731610	0.0629310194011202	-0.0671095817871011	-8381.62374929748	1383.775361797854	3156483
GCF_010230515.1	NZ_CP029703.1	1045290	2495860	0.078868703590756	-0.072496385207064	-7995.82659950588	3444.636896154827	2844782
GCF_010230725.1	NZ_CP029704.1	1040920	2495910	0.0784402804139688	-0.0725631094810354	-7998.643946135722	3441.568101923604	2844797
GCF_010230935.1	NZ_CP029705.1	1045290	2495920	0.0788570220866874	-0.0725359910629466	-7999.887500969938	3439.3614671976766	2844777
GCF_010231195.1	NZ_CP029706.1	1045290	2495860	0.0788673843586287	-0.072523841575146	-8000.087903703723	3440.19272860644	2844808
GCF_010231335.1	NZ_CP029753.1	1179840	2731680	0.0629387780117294	-0.0671653985356205	-8390.4308700789	1376.6710327190608	3156561
GCF_010509235.1	NZ_CP048438.1	1075500	2533400	0.0657384874469088	-0.07145259330241	-8109.574209695274	1474.455591811218	2878261
GCF_014170075.1	NZ_CP058562.1	793990	2338290	0.0767957929275053	-0.0743703051010812	-6363.131574645927	5510.774227040591	3004919
GCF_016697425.1	NZ_CP065322.1	2375290	989980	0.0806440933549698	-0.0745723657047314	-2027.0006943396963	8303.593064595416	2737357
GCF_017570425.1	NZ_CP071885.1	1038740	2436310	0.0736854585187932	-0.0819734044586571	-8235.579256419158	2062.499965293291	2844059
GCF_017570485.1	NZ_CP071887.1	1038740	2436330	0.0736834059170012	-0.0819561301380717	-8235.239333634338	2062.693615722813	2844036
GCF_017570505.1	NZ_CP071886.1	1038740	2436310	0.0736852102836451	-0.0819278161529972	-8229.599496534636	2068.4450325781945	2844062
GCF_017570525.1	NZ_CP071888.1	1038740	2436310	0.0736662512330293	-0.0819776211133728	-8235.625104002884	2059.7697650730934	2844056
GCF_018140615.1	NZ_CP073284.1	956730	2315370	0.0822719109382699	-0.0783241569462646	-8042.93061851749	3134.868645220372	2664064
GCF_018336995.1	NZ_CP029702.1	1179800	2731550	0.0629960689272824	-0.0673080849772304	-8415.756584939476	1359.6673500426707	3156416
GCF_902387255.1	NZ_LR699001.1	2762260	1346790	0.0812071459376002	-0.078281825202293	-142.9127577196039	10937.661055654004	2762447
GCF_000020225.1	NC_010655.1	958610	2317290	0.0823236447735427	-0.0781958296726927	-8051.522783894694	3133.634540217743	2664102
GCF_017504145.1	NZ_CP071807.1	956820	2315460	0.082346746161961	-0.0781832797021191	-8028.452824795824	3159.513851773492	2664051
