assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000940915.1	NZ_CP010947.1	2770	2522020	0.0385743872179705	-0.0391012657190834	-1.9986041650495552	9715.86759761577	4884823
GCF_000963645.1	NZ_CP011100.1	37270	2513910	0.038900235509463	-0.0371277069928025	-133.82322927674983	9500.370905120482	4908265
GCF_001455365.1	NZ_CP013178.1	2440	2609000	0.0384960156912634	-0.0369802367798383	-2.886902506289413	10031.34049554744	5127362
GCF_001518775.1	NZ_CP013965.1	2440	2570980	0.0389561985898645	-0.0371667385725016	-2.886902506289416	10003.178462126756	5100520
GCF_001683535.1	NZ_CP016392.1	2440	2484630	0.038051402436385	-0.0363748168747905	-2.8869025062894176	9442.2040908825	4951765
GCF_001687125.1	NZ_CP016380.1	2760	2471260	0.0390475135314644	-0.0357674848216366	-2.787367544106691	9636.09855022184	4906118
GCF_001895965.1	NZ_CP018201.1	4782490	2422100	0.0348887468966672	-0.0394688608520682	-864.6797819222343	8451.513948846747	4783504
GCF_003014775.1	NZ_CP027804.1	4816740	2432630	0.0364593554394432	-0.040818099608947	-776.1313269739861	8955.361929350978	4911246
GCF_003491225.1	NZ_CP016989.1	2440	2598330	0.0372101382410837	-0.0363842480194169	-2.88690250628941	9656.465605390234	5159182
GCF_003491245.1	NZ_CP016990.1	2670	2421290	0.0392883619428877	-0.0350820410612123	-1.7536646925302275	9500.639466162702	4955171
GCF_004296435.1	NZ_AP019193.1	2550	2473240	0.0393470824900606	-0.0370106155809706	-3.686645749142168	9717.772306506751	4962478
GCF_004684305.1	NZ_CP038463.1	5135450	2442760	0.0384226890641846	-0.0376321041043636	-757.6943883742559	9379.667260121518	5145899
GCF_004684325.1	NZ_CP038465.1	5108040	2413950	0.0381904443202479	-0.0376310157904187	-935.0116312742916	9205.948988194035	5117112
GCF_009791455.1	NZ_CP046954.1	2310	2327270	0.0394000566737461	-0.0314234312619449	-5.044266601497153	9155.321288456003	4941513
GCF_011602425.1	NZ_CP050012.1	31310	2613000	0.0389503267447631	-0.0375147976365519	-73.09230205039307	9983.274644887537	5099855
GCF_012273595.1	NZ_CP050994.1	3762890	1506160	0.0334682979220555	-0.0322904395105474	-1940.68439146337	5346.416208669733	4573207
GCF_014161955.1	NZ_AP022206.1	2480	2453400	0.0363641992641466	-0.0354167389781056	-4.315223795165252	8908.262572442818	4940097
GCF_014169715.1	NZ_AP022252.1	2550	2473240	0.0393470824900606	-0.0370106155809706	-3.686645749142168	9717.772306506751	4962478
GCF_014679585.1	NZ_AP023398.1	5083410	2471890	0.0369907435231522	-0.0366984271015012	-457.817737886325	9126.058355127125	5092593
GCF_016026875.1	NZ_CP065651.1	491950	2843170	0.0401217180057079	-0.036609615588326	-1833.1491644939256	7600.358082024565	4733702
GCF_016592295.1	NZ_AP024234.1	2680	2480150	0.0394531705998428	-0.036523303882374	-6.933755741610296	9767.475826992672	4962727
GCF_017310075.1	NZ_CP046604.1	2900	2371150	0.0383186786604066	-0.0344840228143802	-4.141455514840631	9070.694046476963	4720933
GCF_017310115.1	NZ_CP046870.1	2900	2382360	0.0387883997938614	-0.0352340338427919	-4.1414555148406205	9225.41284543689	4748446
GCF_017310135.1	NZ_CP046871.1	2900	2486090	0.037853306857289	-0.0363534910559212	-4.141455514840634	9395.561998786576	4753353
GCF_017310155.1	NZ_CP046869.1	2900	2380810	0.0386541758770063	-0.0352327156203644	-4.1414555148406285	9187.483404055894	4747791
GCF_017310195.1	NZ_CP050850.1	4756160	2407040	0.0364455175320803	-0.0383773436481908	-259.093511383538	8756.307319524289	4765114
GCF_017310215.1	NZ_CP050851.1	4757110	2407070	0.036453519235039	-0.0383460701455109	-253.24288242202297	8758.240033017186	4766062
GCF_002850695.3	NZ_CP028568.2	10490	2548450	0.0365461085756905	-0.0370589218050604	-7.188061721203585	9268.98518243983	5022876
GCF_000014805.1	NC_008570.1	2830	2493440	0.0378851338877281	-0.0393394874649758	-1.4712573638143716	9434.246749997768	4744448
GCF_000401555.1	NC_021290.1	2440	2584400	0.0374789574114054	-0.0369644308037699	-2.886902506289414	9674.041507137814	5024500
GCF_000633175.1	NZ_CP007566.1	2440	2584070	0.0374811412970804	-0.0370344771893544	-2.8974878464182554	9673.35300274373	5023861
GCF_000512185.1	NZ_CP006579.1	2670	2229780	0.0337089938847663	-0.0322186383845528	-9.536312430340212	7497.83760677527	4527993
GCF_001019645.1	NZ_CP006870.1	5269290	2565740	0.0387601141714048	-0.0370504101727047	-76.40545896911617	9940.707565215862	5279644
GCF_000635955.1	NZ_CP007576.1	2440	2584040	0.037487212870623	-0.0370373940152892	-2.886902506289421	9674.825073777414	5023829
GCF_000819505.1	NZ_CP006883.1	2440	2496130	0.0388906659631344	-0.0368822339150004	-2.8869025062894105	9695.252679658384	5000814
GCF_000612075.2	NZ_CP007518.2	1147540	3527290	0.0347170606772083	-0.0366185591909521	-3978.9170849023394	4282.892708857054	4796281
