assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_009017435.1	PRJNA224116	SAMN11476981			na		160	160	Treponema pallidum	strain=UW-148B		latest	Chromosome	Major	Full	2019/10/13	ASM901743v1	University of Washington	GCA_009017435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/017/435/GCF_009017435.1_ASM901743v1	./data/refseq/bacteria/GCF_009017435.1/GCF_009017435.1_ASM901743v1_assembly_stats.txt
GCF_009017475.1	PRJNA224116	SAMN11476982			na		160	160	Treponema pallidum	strain=UW-148B2		latest	Chromosome	Major	Full	2019/10/13	ASM901747v1	University of Washington	GCA_009017475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/017/475/GCF_009017475.1_ASM901747v1	./data/refseq/bacteria/GCF_009017475.1/GCF_009017475.1_ASM901747v1_assembly_stats.txt
GCF_900291945.1	PRJNA224116	SAMEA104640492	OMPM00000000.1		na		160	160	Treponema pallidum	strain=A10		latest	Chromosome	Major	Full	2020/03/22	PRJEB25146	URMITE	GCA_900291945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/291/945/GCF_900291945.1_PRJEB25146	./data/refseq/bacteria/GCF_900291945.1/GCF_900291945.1_PRJEB25146_assembly_stats.txt
GCF_900298965.1	PRJNA224116	SAMEA104653695	OMHW00000000.1		na		160	160	Treponema pallidum	strain=BNK07		latest	Chromosome	Major	Full	2020/03/22	PRJEB25218	URMITE	GCA_900298965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/298/965/GCF_900298965.1_PRJEB25218	./data/refseq/bacteria/GCF_900298965.1/GCF_900298965.1_PRJEB25218_assembly_stats.txt
GCF_001628695.1	PRJNA224116	SAMN04556745			na		161	160	Treponema pallidum subsp. pallidum	strain=Amoy		latest	Chromosome	Major	Full	2016/04/22	ASM162869v1	xiamen university	GCA_001628695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/628/695/GCF_001628695.1_ASM162869v1	./data/refseq/bacteria/GCF_001628695.1/GCF_001628695.1_ASM162869v1_assembly_stats.txt
GCF_001655235.1	PRJNA224116	SAMN03273363			na		161	160	Treponema pallidum subsp. pallidum	strain=14aa		latest	Chromosome	Major	Full	2016/06/03	ASM165523v1	University of Washington	GCA_001655235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/655/235/GCF_001655235.1_ASM165523v1	./data/refseq/bacteria/GCF_001655235.1/GCF_001655235.1_ASM165523v1_assembly_stats.txt
GCF_001655275.1	PRJNA224116	SAMN03273364			na		161	160	Treponema pallidum subsp. pallidum	strain=CDC-A		latest	Chromosome	Major	Full	2016/06/03	ASM165527v1	University of Washington	GCA_001655275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/655/275/GCF_001655275.1_ASM165527v1	./data/refseq/bacteria/GCF_001655275.1/GCF_001655275.1_ASM165527v1_assembly_stats.txt
GCF_001655315.1	PRJNA224116	SAMN03273361			na		161	160	Treponema pallidum subsp. pallidum	strain=14aa		latest	Chromosome	Major	Full	2016/06/03	ASM165531v1	University of Washington	GCA_001655315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/655/315/GCF_001655315.1_ASM165531v1	./data/refseq/bacteria/GCF_001655315.1/GCF_001655315.1_ASM165531v1_assembly_stats.txt
GCF_001655355.1	PRJNA224116	SAMN03273362			na		161	160	Treponema pallidum subsp. pallidum	strain=14aa		latest	Chromosome	Major	Full	2016/06/03	ASM165535v1	University of Washington	GCA_001655355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/655/355/GCF_001655355.1_ASM165535v1	./data/refseq/bacteria/GCF_001655355.1/GCF_001655355.1_ASM165535v1_assembly_stats.txt
GCF_001655395.1	PRJNA224116	SAMN03273355			na		161	160	Treponema pallidum subsp. pallidum	strain=14dg		latest	Chromosome	Major	Full	2016/06/03	ASM165539v1	University of Washington	GCA_001655395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/655/395/GCF_001655395.1_ASM165539v1	./data/refseq/bacteria/GCF_001655395.1/GCF_001655395.1_ASM165539v1_assembly_stats.txt
GCF_001655435.1	PRJNA224116	SAMN03273356			na		161	160	Treponema pallidum subsp. pallidum	strain=13dd		latest	Chromosome	Major	Full	2016/06/03	ASM165543v1	University of Washington	GCA_001655435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/655/435/GCF_001655435.1_ASM165543v1	./data/refseq/bacteria/GCF_001655435.1/GCF_001655435.1_ASM165543v1_assembly_stats.txt
