assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000691565.1	PRJNA224116	SAMN02730082			na		303	303	Pseudomonas putida	strain=DLL-E4		latest	Complete Genome	Major	Full	2014/05/15	ASM69156v1	Nanjing Agricultural University	GCA_000691565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/565/GCF_000691565.1_ASM69156v1	./data/refseq/bacteria/GCF_000691565.1/GCF_000691565.1_ASM69156v1_genomic.fna.gz
GCF_000691565.1	PRJNA224116	SAMN02730082			na		303	303	Pseudomonas putida	strain=DLL-E4		latest	Complete Genome	Major	Full	2014/05/15	ASM69156v1	Nanjing Agricultural University	GCA_000691565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/565/GCF_000691565.1_ASM69156v1	./data/refseq/bacteria/GCF_000691565.1/GCF_000691565.1_ASM69156v1_rna_from_genomic.fna.gz
GCF_000691565.1	PRJNA224116	SAMN02730082			na		303	303	Pseudomonas putida	strain=DLL-E4		latest	Complete Genome	Major	Full	2014/05/15	ASM69156v1	Nanjing Agricultural University	GCA_000691565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/565/GCF_000691565.1_ASM69156v1	./data/refseq/bacteria/GCF_000691565.1/GCF_000691565.1_ASM69156v1_assembly_report.txt
GCF_000691565.1	PRJNA224116	SAMN02730082			na		303	303	Pseudomonas putida	strain=DLL-E4		latest	Complete Genome	Major	Full	2014/05/15	ASM69156v1	Nanjing Agricultural University	GCA_000691565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/565/GCF_000691565.1_ASM69156v1	./data/refseq/bacteria/GCF_000691565.1/GCF_000691565.1_ASM69156v1_assembly_stats.txt
GCF_000691565.1	PRJNA224116	SAMN02730082			na		303	303	Pseudomonas putida	strain=DLL-E4		latest	Complete Genome	Major	Full	2014/05/15	ASM69156v1	Nanjing Agricultural University	GCA_000691565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/565/GCF_000691565.1_ASM69156v1	./data/refseq/bacteria/GCF_000691565.1/GCF_000691565.1_ASM69156v1_feature_table.txt.gz
GCF_001515585.1	PRJNA224116	SAMN04380944			na		303	303	Pseudomonas putida	strain=1A00316		latest	Complete Genome	Major	Full	2016/02/18	ASM151558v2	Huazhong Agricultural University	GCA_001515585.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/585/GCF_001515585.1_ASM151558v2	./data/refseq/bacteria/GCF_001515585.1/GCF_001515585.1_ASM151558v2_genomic.fna.gz
GCF_001515585.1	PRJNA224116	SAMN04380944			na		303	303	Pseudomonas putida	strain=1A00316		latest	Complete Genome	Major	Full	2016/02/18	ASM151558v2	Huazhong Agricultural University	GCA_001515585.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/585/GCF_001515585.1_ASM151558v2	./data/refseq/bacteria/GCF_001515585.1/GCF_001515585.1_ASM151558v2_rna_from_genomic.fna.gz
GCF_001515585.1	PRJNA224116	SAMN04380944			na		303	303	Pseudomonas putida	strain=1A00316		latest	Complete Genome	Major	Full	2016/02/18	ASM151558v2	Huazhong Agricultural University	GCA_001515585.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/585/GCF_001515585.1_ASM151558v2	./data/refseq/bacteria/GCF_001515585.1/GCF_001515585.1_ASM151558v2_assembly_report.txt
GCF_001515585.1	PRJNA224116	SAMN04380944			na		303	303	Pseudomonas putida	strain=1A00316		latest	Complete Genome	Major	Full	2016/02/18	ASM151558v2	Huazhong Agricultural University	GCA_001515585.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/585/GCF_001515585.1_ASM151558v2	./data/refseq/bacteria/GCF_001515585.1/GCF_001515585.1_ASM151558v2_assembly_stats.txt
GCF_001515585.1	PRJNA224116	SAMN04380944			na		303	303	Pseudomonas putida	strain=1A00316		latest	Complete Genome	Major	Full	2016/02/18	ASM151558v2	Huazhong Agricultural University	GCA_001515585.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/585/GCF_001515585.1_ASM151558v2	./data/refseq/bacteria/GCF_001515585.1/GCF_001515585.1_ASM151558v2_feature_table.txt.gz
