assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000019245.4	NC_014334.2	2861280	1389330	0.0718812895507726	-0.0708534291673894	-443.1096507705852	9986.190026892824	2861969
GCF_000026485.1	NC_010999.1	2870	1594390	0.0695645700959297	-0.0693639541813011	-9.331685442249585	11062.0237112551	3079196
GCF_000194765.1	NC_017474.1	2870	1586270	0.0698382750825348	-0.0694156853174446	-9.280859877695514	11048.935669816596	3069926
GCF_000194785.1	NC_017473.1	2870	1555320	0.0701577453176113	-0.0694088837226162	-9.280859877695516	10882.432011960233	3039042
GCF_000318035.1	NC_018641.1	2870	1592590	0.0696014539069195	-0.0694260738111418	-9.280859877695512	11055.423479154111	3075780
GCF_000388095.2	NZ_CM001848.2	2870	1556640	0.0702855244472464	-0.0693449687065156	-9.280859877695518	10911.488878312291	3042753
GCF_000418515.1	NC_021721.1	2710	1574630	0.0703101478201154	-0.0709044042445268	-7.487128533139414	11044.73499562434	3113601
GCF_001191565.1	NZ_CP012187.1	2769960	1364460	0.0672177896197248	-0.0673414195752394	-291.1728940892441	9173.668003223192	2770411
GCF_001244395.1	NZ_CP012148.1	3071980	1558350	0.0675278482092238	-0.070000983012123	-47.5410132842952	10550.760481579942	3076437
GCF_001514415.1	NZ_CP013921.1	2381830	958100	0.0671359970028833	-0.066580222611886	-2963.084986010369	6516.165604857969	2918888
GCF_002079285.1	NZ_CP014985.1	1873500	328140	0.0711380412912067	-0.0689817179732956	-8545.14814092764	2125.130835057392	3055892
GCF_002257625.1	NZ_CP017716.1	2941860	1442070	0.0708696054769553	-0.0692402131966526	-164.3273373105083	10220.26145410827	2942538
GCF_002442835.1	NZ_CP017261.1	2421460	1061140	0.0663107695919011	-0.0659919609941215	-1681.491567227175	7295.531307877792	2710941
GCF_002865565.1	NZ_CP025582.1	3038560	1526260	0.0667614714184291	-0.0678384893673586	-70.13004109983352	10189.098070258487	3039280
GCF_002902825.1	NZ_CP026097.1	3034310	1525950	0.0665923614152066	-0.0680129133763287	-72.73608629373489	10188.80464608785	3038767
GCF_003177075.1	NZ_CP029546.1	2924470	1374420	0.0668663863345083	-0.0644029102022035	-783.0418961542672	9199.760761792608	2927257
GCF_003199005.1	NZ_CP029686.1	1492750	3044410	0.0710261279159674	-0.0665107195671367	-9962.52819948095	1064.395724359873	3052122
GCF_003268715.1	NZ_CP029536.1	1032710	2530640	0.0657920323954181	-0.0689303403266842	-7163.526525892093	2691.669252405939	3044973
GCF_003627255.1	NZ_CP032637.1	1943100	422750	0.0709151959414962	-0.0676990940521407	-7319.722007496095	2975.2351296624934	3015887
GCF_003966835.1	NZ_AP018392.1	3084270	1531800	0.0670610109840393	-0.0676966489010009	-236.6336464785288	10273.083374874092	3084917
GCF_004141835.1	NZ_CP035563.1	2790	1557940	0.0673720492660778	-0.0683834918691074	-10.147166615774545	10467.226944690648	3081420
GCF_007292115.1	NZ_CP041657.1	1061290	2548180	0.0693616867198191	-0.0702703725351406	-7252.466234188351	3060.877082179277	3035735
GCF_008329845.1	NZ_CP031785.1	2890	1553150	0.0685816213082048	-0.0713635817908508	-8.50933643591925	10623.441679578827	3012260
GCF_008807095.1	NZ_CP038153.1	2870	1593770	0.0695435950814958	-0.0693744863772062	-9.280859877695516	11054.41924208337	3077701
GCF_009931715.1	NZ_CP048003.1	955350	2463540	0.0709029543837415	-0.068962500789441	-6281.292182625267	4412.232700630082	3123521
GCF_012955485.1	NZ_CP052065.1	2820	1596980	0.0686986503568674	-0.0709102964548061	-11.274447932840932	10940.40171417375	3102350
GCF_013307125.1	NZ_CP039707.1	471780	1954130	0.0698494997766783	-0.0709285393455641	-3443.800396439668	6910.3473972882775	2991176
GCF_014905015.1	NZ_CP049324.1	1566700	241490	0.0664167250137288	-0.0705978835906986	-7856.748956176506	1504.1196020113268	2791277
GCF_014905075.1	NZ_CP050500.1	2718470	1245890	0.0683977800246008	-0.0679304290558718	-1602.4697399964216	8400.843745267224	2983945
GCF_015377585.1	NZ_CP045567.1	2640	1506300	0.0708490892617115	-0.0691307108861802	-9.317556968475936	10643.985685665482	3020185
GCF_017638905.1	NZ_CP072181.1	3077620	1535210	0.0684666311114405	-0.0712392263322098	-452.1186502774672	10538.404349586875	3082023
GCF_018064185.1	NZ_CP072915.1	2831460	1383280	0.0701427219041223	-0.0691813771281758	-313.7402634410331	9704.975651176132	2831954
GCF_902386635.1	NZ_LR698988.1	3071980	1558350	0.0675278482092238	-0.070000983012123	-47.5410132842952	10550.760481579942	3076437
GCF_002813615.1	NZ_CP016355.1	2790	1581060	0.0670049485659151	-0.0694672250116029	-8.526944432840024	10566.670101672336	3063698
GCF_009739485.1	NZ_CP022954.1	2790	1611840	0.0694550322018207	-0.069329611375066	-8.526944432840025	11167.54708283726	3183386
GCF_003957435.1	NZ_CP025499.1	2790	1537990	0.0705945947993557	-0.0693675664016941	-10.461382699503073	10827.244864023209	3022095
GCF_015476075.1	NZ_CP064299.1	2102110	638250	0.0677299319102162	-0.0696870838008918	-5523.614776689486	4677.621011555168	3042298
GCF_015476135.1	NZ_CP064304.1	2021120	478510	0.0681920816357168	-0.0682062373188197	-7285.697519541311	3235.874330201821	3079306
