assembly_accession	start	end	orientation
GCF_000772125.1	9766	11315	+
GCF_000772125.1	31506	33055	+
GCF_000772125.1	91520	93069	+
GCF_000772125.1	155705	157254	+
GCF_000772125.1	550281	551830	+
GCF_000772125.1	828466	830015	+
GCF_000772125.1	2889888	2891437	-
GCF_000772165.1	9762	11311	+
GCF_000772165.1	31498	33047	+
GCF_000772165.1	91530	93079	+
GCF_000772165.1	156116	157665	+
GCF_000772165.1	561877	563426	+
GCF_000772165.1	912084	913633	+
GCF_000772165.1	2971133	2972682	-
GCF_000772205.1	10617	12166	+
GCF_000772205.1	32354	33903	+
GCF_000772205.1	92384	93933	+
GCF_000772205.1	98211	99760	+
GCF_000772205.1	162801	164350	+
GCF_000772205.1	168741	170290	+
GCF_000772205.1	623539	625088	+
GCF_000772205.1	883674	885223	+
GCF_000772205.1	2929742	2931291	-
GCF_000782835.1	12271	13820	+
GCF_000782835.1	72453	74002	+
GCF_000782835.1	137129	138678	+
GCF_000782835.1	575670	577219	+
GCF_000782835.1	908850	910398	+
GCF_000782835.1	3034433	3035876	-
GCF_000782835.1	4071473	4073022	+
GCF_000789295.1	9811	11360	+
GCF_000789295.1	30279	31828	+
GCF_000789295.1	90536	92085	+
GCF_000789295.1	96392	97941	+
GCF_000789295.1	160893	162442	+
GCF_000789295.1	166502	168051	+
GCF_000789295.1	171504	173052	+
GCF_000789295.1	635194	636743	+
GCF_000789295.1	946458	948007	+
GCF_000789295.1	3176855	3178404	-
GCF_000952895.1	9812	11361	+
GCF_000952895.1	30280	31828	+
GCF_000952895.1	90536	92085	+
GCF_000952895.1	96390	97939	+
GCF_000952895.1	160890	162422	+
GCF_000952895.1	166481	168030	+
GCF_000952895.1	171483	173032	+
GCF_000952895.1	635421	636970	+
GCF_000952895.1	946676	948224	+
GCF_000952895.1	3195098	3196646	-
GCF_000953615.1	9812	11361	+
GCF_000953615.1	30280	31828	+
GCF_000953615.1	90536	92085	+
GCF_000953615.1	96390	97939	+
GCF_000953615.1	160890	162422	+
GCF_000953615.1	166481	168030	+
GCF_000953615.1	171483	173032	+
GCF_000953615.1	635421	636970	+
GCF_000953615.1	946674	948222	+
GCF_000953615.1	3195096	3196644	-
GCF_001015095.1	9748	11297	+
GCF_001015095.1	30215	31764	+
GCF_001015095.1	90399	91948	+
GCF_001015095.1	96255	97804	+
GCF_001015095.1	160760	162309	+
GCF_001015095.1	166379	167925	+
GCF_001015095.1	171429	172978	+
GCF_001015095.1	628743	630292	+
GCF_001015095.1	931156	932705	+
GCF_001015095.1	2976022	2977571	-
GCF_001037985.1	962395	963944	+
GCF_001037985.1	982863	984412	+
GCF_001037985.1	1043119	1044668	+
GCF_001037985.1	1048977	1050526	+
GCF_001037985.1	1113477	1115026	+
GCF_001037985.1	1119086	1120635	+
GCF_001037985.1	1124088	1125637	+
GCF_001037985.1	1568024	1569573	+
GCF_001037985.1	1857156	1858705	+
GCF_001037985.1	3990499	3992048	-
GCF_001704095.1	9391	10940	+
GCF_001704095.1	29859	31408	+
GCF_001704095.1	90040	91589	+
GCF_001704095.1	95895	97444	+
GCF_001704095.1	160401	161950	+
GCF_001704095.1	166013	167562	+
GCF_001704095.1	171016	172565	+
GCF_001704095.1	609043	610592	+
GCF_001704095.1	899552	901101	+
GCF_001704095.1	3183429	3184978	-
GCF_001720505.1	9496	11045	+
GCF_001720505.1	29962	31511	+
GCF_001720505.1	90141	91690	+
GCF_001720505.1	96000	97549	+
GCF_001720505.1	160498	162047	+
GCF_001720505.1	166107	167656	+
GCF_001720505.1	171109	172658	+
GCF_001720505.1	613971	615520	+
GCF_001720505.1	924837	926386	+
GCF_001720505.1	3123859	3125408	-
GCF_001746575.1	9327	10876	+
GCF_001746575.1	29796	31345	+
GCF_001746575.1	90044	91593	+
GCF_001746575.1	95903	97452	+
GCF_001746575.1	160472	162021	+
GCF_001746575.1	166089	167637	+
GCF_001746575.1	171094	172643	+
GCF_001746575.1	641998	643547	+
GCF_001746575.1	945615	947164	+
GCF_001746575.1	2907783	2909332	-
GCF_001747445.1	9748	11297	+
GCF_001747445.1	30218	31767	+
GCF_001747445.1	93437	94986	+
GCF_001747445.1	99295	100844	+
GCF_001747445.1	163873	165422	+
GCF_001747445.1	169490	171039	+
GCF_001747445.1	174496	176045	+
GCF_001747445.1	649501	651050	+
GCF_001747445.1	990269	991818	+
GCF_001747445.1	3053635	3055184	-
GCF_001808235.1	865942	867491	-
GCF_001808235.1	1917859	1919408	+
GCF_001808235.1	1938326	1939875	+
GCF_001808235.1	1998507	2000056	+
