assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_000953495.1	0.4467737360769603	0.4471023656638595	0.4474309952507587	+	False
GCF_000953495.1	-0.5358477488176696	-0.5355225287288311	-0.5351973086399926	-	False
GCF_000953495.1	-0.211492377720205	-0.2111671576313665	-0.2108419375425279	-	False
GCF_000953495.1	0.0070865419679815	0.0074151715548806	0.0077438011417798	+	False
GCF_000953495.1	0.0475721716209905	0.0479003746931758	0.0482285777653614	+	False
GCF_000953495.1	0.1241720816263859	0.1245007112132849	0.1248293408001842	+	False
GCF_000953495.1	0.1425544392717687	0.1428830688586679	0.1432116984455671	+	False
GCF_001931555.1	0.0480041107083299	0.0483206172919117	0.0486371238754935	-	False
GCF_001931555.1	0.0867444349122883	0.08706094149587	0.0873774480794519	-	False
GCF_001931555.1	0.2984055088062702	0.2987216072575713	0.2990377057088727	+	False
GCF_001931555.1	0.5987406670350741	0.5990571736186558	0.5993736802022377	+	False
GCF_001931555.1	-0.3602383022828884	-0.3598977135980746	-0.3595571249132608	-	False
GCF_001931555.1	-0.0464461074951469	-0.0461050796244082	-0.0457640517536694	-	False
GCF_001931555.1	-0.0275176333148875	-0.0271766054441486	-0.0268355775734099	-	False
GCF_001931575.1	0.1244548962207701	0.1247835045039167	0.1251121127870631	+	False
GCF_001931575.1	0.1428360622108151	0.1431646704939615	0.143493278777108	+	False
GCF_001931575.1	0.4475555254171363	0.4478841337002828	0.4482127419834292	+	False
GCF_001931575.1	-0.5193767648329886	-0.5190539026672316	-0.5187310405014748	-	False
GCF_001931575.1	-0.2106181583220398	-0.2102952961562829	-0.209972433990526	-	False
GCF_001931575.1	0.0070865090626368	0.0074151173457832	0.0077437256289298	+	False
GCF_001931575.1	0.0475695141928497	0.0478981224759962	0.0482267307591427	+	False
GCF_001931595.1	0.0368204856251141	0.0371554069914019	0.0374903283576899	+	False
GCF_001931595.1	0.0555547827901275	0.0558897041564154	0.0562246255227033	+	False
GCF_001931595.1	0.3661292566093178	0.3664641779756057	0.3667990993418936	+	False
GCF_001931595.1	-0.5954679313303448	-0.5951508175724294	-0.5948337038145138	-	False
GCF_001931595.1	-0.2922058012654879	-0.2918886875075723	-0.2915715737496569	-	False
GCF_001931595.1	-0.0784896730946593	-0.0781721472330949	-0.0778546213715304	+	False
GCF_001931595.1	-0.0393719705230501	-0.0390544446614856	-0.0387369187999212	+	False
GCF_001931615.1	0.0480000489758936	0.048316555688652	0.0486330624014105	-	False
GCF_001931615.1	0.0867407971234825	0.087057303836241	0.0873738105489993	-	False
GCF_001931615.1	0.2984023655356636	0.298718464115975	0.2990345626962862	+	False
GCF_001931615.1	0.5987396870032263	0.5990561937159846	0.5993727004287431	+	False
GCF_001931615.1	-0.3602468268259475	-0.3599062321577584	-0.3595656374895691	-	False
GCF_001931615.1	-0.0464491194167508	-0.0461080855549211	-0.0457670516930914	-	False
GCF_001931615.1	-0.027520312705872	-0.0271792788440423	-0.0268382449822126	-	False
GCF_002863785.1	0.1947861204146898	0.1951094927320023	0.1954328650493148	+	False
GCF_002863785.1	0.5040363757086245	0.504359748025937	0.5046831203432495	+	False
GCF_002863785.1	-0.4192281995183197	-0.4188712019489611	-0.4185142043796026	-	False
GCF_002863785.1	-0.0887457500840948	-0.0883887525147363	-0.0880317549453777	-	False
GCF_002863785.1	-0.0687742728230561	-0.0684172752536975	-0.068060277684339	-	False
GCF_002863785.1	-0.0247938402745151	-0.0244366110389857	-0.0240793818034562	-	False
GCF_002863785.1	-0.0005370021841486	-0.0002821693961574	-2.7336608166325192e-05	+	False
GCF_005885995.1	0.4499483053944507	0.4502632591897351	0.4505782129850197	+	False
GCF_005885995.1	-0.5353229555832295	-0.5350012453300124	-0.5346795350767953	-	False
GCF_005885995.1	0.1292795082096874	0.129594462004972	0.1299094158002564	+	False
GCF_005886015.1	0.4497409099427787	0.4500558988725303	0.4503708878022818	+	False
GCF_005886015.1	-0.5354554094264999	-0.5351337779456256	-0.5348121464647513	-	False
GCF_005886015.1	0.1290363407575798	0.1293513296873314	0.129666318617083	+	False
GCF_010919335.1	0.1243583017028991	0.1246872354495378	0.1250161691961764	+	False
GCF_010919335.1	0.1427593805885118	0.1430883143351504	0.143417248081789	+	False
GCF_010919335.1	0.4644049287552131	0.4647338625018518	0.4650627962484903	+	False
GCF_010919335.1	-0.5194114636213363	-0.5190882049388724	-0.5187649462564086	-	False
GCF_010919335.1	-0.2106694244694865	-0.2103461657870227	-0.2100229071045587	-	False
GCF_010919335.1	0.0068296977011351	0.0071586314477738	0.0074875651944124	+	False
GCF_010919335.1	0.0473967700883318	0.0477257038349705	0.048054637581609	+	False
GCF_012223825.1	-0.3298960113672098	-0.3295828366488412	-0.3292696619304726	-	False
GCF_012224005.1	0.4351418444829116	0.4354692203112105	0.4357965961395096	+	False
GCF_013377315.1	0.2103156479395	0.2106404680093121	0.2109652880791244	+	False
GCF_013377315.1	0.5189442026642376	0.5192694421272968	0.5195946815903559	+	False
GCF_013377315.1	-0.4481574914736226	-0.447826467411951	-0.4474954433502793	-	False
GCF_013377315.1	-0.1431786846969134	-0.1428472337828089	-0.1425157828687044	-	False
GCF_013377315.1	-0.1247817716937077	-0.1244503207796032	-0.1241188698654988	-	False
GCF_013377315.1	-0.0478313762149287	-0.0475003521532571	-0.0471693280915854	-	False
GCF_013377315.1	-0.0073136895843737	-0.0069826655227021	-0.0066516414610305	-	False
GCF_013377335.1	0.2101811625966708	0.2105060379842038	0.2108309133717367	+	False
GCF_013377335.1	0.5188626970487724	0.5191879919009761	0.5195132867531799	+	False
GCF_013377335.1	-0.4482544790324095	-0.4479235128929556	-0.4475925467535017	-	False
GCF_013377335.1	-0.1433281835485715	-0.1429967906313749	-0.1426653977141784	-	False
GCF_013377335.1	-0.1249344896164975	-0.1246030966993009	-0.1242717037821043	-	False
GCF_013377335.1	-0.0479962784980837	-0.0476653123586299	-0.0473343462191759	-	False
GCF_013377335.1	-0.0074856816067328	-0.0071547154672789	-0.006823749327825	-	False
GCF_013377355.1	0.2101907702116593	0.2105156416473015	0.2108405130829439	+	False
GCF_013377355.1	0.5188681303009203	0.5191934211961309	0.5195187120913415	+	False
GCF_013377355.1	-0.4482461344111031	-0.4479151640341255	-0.4475841936571479	-	False
GCF_013377355.1	-0.1433159348045973	-0.1429845376444127	-0.1426531404842282	-	False
GCF_013377355.1	-0.1249220053689327	-0.1245906082087482	-0.1242592110485636	-	False
GCF_013377355.1	-0.0479845163052524	-0.0476535459282747	-0.0473225755512972	-	False
GCF_013377355.1	-0.0074734007366278	-0.0071424303596502	-0.0068114599826726	-	False
GCF_009650355.1	0.4606332870785501	0.4609616591033845	0.4612900311282189	+	False
GCF_009650355.1	-0.5220665634674923	-0.5217683823529411	-0.52147020123839	-	False
GCF_009650355.1	-0.1925189628482972	-0.1922207817337461	-0.191922600619195	-	False
GCF_009650355.1	0.0066424482531716	0.0069708202780061	0.0072991923028404	+	False
GCF_009650355.1	0.046850441352458	0.0471788133772923	0.0475071854021268	+	False
GCF_009650355.1	0.126789105464315	0.1271174774891494	0.1274458495139838	+	False
GCF_009650355.1	0.1447419562704779	0.1450699021148778	0.1453978479592776	+	False
GCF_009650375.1	0.4606894153089172	0.461017824003628	0.4613462326983388	+	False
GCF_009650375.1	-0.5220090083815097	-0.5217108572666838	-0.5214127061518578	-	False
GCF_009650375.1	-0.192495337156478	-0.1921971860416521	-0.1918990349268262	-	False
GCF_009650375.1	0.0066478785352418	0.0069762872299525	0.0073046959246633	+	False
GCF_009650375.1	0.0468603617312018	0.0471887704259126	0.0475171791206233	+	False
GCF_009650375.1	0.1268079527330167	0.1271363614277274	0.1274647701224382	+	False
GCF_009650375.1	0.1447628083653217	0.1450907908320056	0.1454187732986895	+	False
GCF_009650395.1	0.4607710861857357	0.4610994391790535	0.4614277921723714	+	False
GCF_009650395.1	-0.5219446874056644	-0.5216464901349145	-0.5213482928641645	-	False
GCF_009650395.1	-0.1923796180907634	-0.1920816143289496	-0.191783610567136	-	False
GCF_009650395.1	0.0068065593890631	0.0071349123823809	0.0074632653756988	+	False
GCF_009650395.1	0.0470122221464612	0.047340575139779	0.0476689281330969	+	False
GCF_009650395.1	0.1269462532387835	0.1272746062321015	0.1276029592254193	+	False
GCF_009650395.1	0.1448980635483431	0.1452259903859265	0.1455539172235101	+	False
GCF_016454465.1	0.2124806309297668	0.2128111706554509	0.2131417103811352	+	False
GCF_016454465.1	0.5159152411202572	0.5162457808459413	0.5165763205716256	+	False
GCF_016454465.1	-0.4850342193351672	-0.4847150183939284	-0.4843958174526895	-	False
GCF_016454465.1	-0.1559146422298081	-0.1555954412885692	-0.1552762403473304	-	False
GCF_016454465.1	-0.138461124183873	-0.1381419232426342	-0.1378227223013952	-	False
GCF_016454465.1	-0.0469927584264077	-0.0466739717628342	-0.0463551850992609	-	False
GCF_016454465.1	-0.0072498591455937	-0.0069306582043549	-0.006611457263116	-	False
GCF_016454705.1	0.2085281271262702	0.2088533462323545	0.2091785653384389	+	False
GCF_016454705.1	0.5070784223348916	0.5074036414409759	0.5077288605470603	+	False
GCF_016454705.1	-0.4755016512093993	-0.4751890573906834	-0.4748764635719675	-	False
GCF_016454705.1	-0.1532001817547447	-0.1528875879360288	-0.1525749941173129	-	False
GCF_016454705.1	-0.1361079331077627	-0.1357953392890468	-0.1354827454703309	-	False
GCF_016454705.1	-0.0465328659639898	-0.0462206778478291	-0.0459084897316683	-	False
GCF_016454705.1	-0.007612602744172	-0.0073000089254562	-0.0069874151067403	-	False
GCF_001305815.1	0.4527838911234221	0.4531087416626613	0.4534335922019006	+	False
