assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_002151465.1	NZ_CP019844.1	456780	3680	0.1737840650688691	-0.1806339325579732	-8279.03819990761	-0.1799999999999998	909921
GCF_009017435.1	NZ_CP045005.1	2460	559560	0.1203474661200505	-0.1007611124730036	-21.446785733756723	6683.115052613959	1139562
GCF_009858015.1	NZ_CP047330.1	35010	1935240	0.0423447446257598	-0.0316306936356592	-212.8629275440522	9486.2915174978	3580756
GCF_000954195.1	NZ_CP011015.1	400	874170	0.0957315201093374	-0.0991294358094959	0.0059880239520958	8365.755804488523	1658607
GCF_011600945.2	NZ_CP059443.1	340	916460	0.0902210159466516	-0.064750373653912	-1.1678488419570687	8264.16683320086	1777789
GCF_001298465.1	NZ_CP012541.1	800	897040	0.0719977669654769	-0.0628168705980904	-2.3146307452987145	6450.424182594696	1840041
GCF_000740155.1	NZ_CP007682.1	1584780	443460	0.0425739275005793	-0.0312441595903915	-1498.37902098906	2067.5869385394585	2125180
GCF_002025665.1	NZ_CP018786.1	5138360	2575410	0.0437532627978782	-0.0457336405034583	-234.6021962691427	11486.708094821868	5314748
GCF_001412545.1	NZ_CP012092.1	910860	1887240	0.0970774955367747	0.0412593691253435	-1070.6011501292517	13287.930060563252	1899676
GCF_000750905.1	NZ_HG974234.1	5839950	2383420	0.0272384184431409	-0.0348989989491819	-4887.729488161521	7175.220582559929	6762448
GCF_009586235.1	NZ_CP045235.1	78800	1900100	0.0370869350127865	-0.032475476028103	-166.7341182639311	6587.917179621952	3688624
GCF_000730425.1	NZ_CP008896.1	3869950	805660	0.0341728514448841	-0.0369073823428431	-8679.665443734733	2630.175942617485	6064456
GCF_003515345.1	NZ_CP022782.1	3782660	2019500	0.0232670973288708	-0.0271338370186325	-93.72777973771974	4690.40930459822	3786687
GCF_000219605.1	NC_015740.1	4522730	2126930	0.0306106016840632	-0.034205601538015	-1648.9485838637634	6548.922466094245	4547930
GCF_016694755.2	NZ_CP068034.2	6011290	2902920	0.0227762361874948	-0.0285719883185409	-2272.3788365691976	6612.223785728869	6018586
GCF_004319485.1	NZ_CP036255.1	4986890	2493620	0.0220862554694731	-0.0297255159738758	-1660.993696370784	5750.391564613892	5204179
