assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_002151465.1	-0.0287066872655043	-0.0270128007062459	-0.0253189141469874	-	False
GCF_009017435.1	0.4107592891760904	0.4121486268174474	0.4135379644588045	+	False
GCF_009017435.1	0.4977005923532579	0.499089929994615	0.500479267635972	+	False
GCF_009858015.1	-0.8534506458097049	-0.8530019767620376	-0.8525533077143704	+	False
GCF_000954195.1	0.0418325188550762	0.0426977351019146	0.0435629513487531	+	False
GCF_000954195.1	0.4917758677912952	0.4926410840381336	0.493506300284972	+	False
GCF_000954195.1	0.8038373942799593	0.8047026105267976	0.805567826773636	+	False
GCF_011600945.2	0.1454700257608173	0.1462979740645331	0.1471259223682487	+	False
GCF_011600945.2	0.5627275902720168	0.5635555385757325	0.5643834868794481	+	False
GCF_011600945.2	0.6662424136575994	0.667070361961315	0.6678983102650308	+	False
GCF_001298465.1	-0.7682435174364087	-0.767443030893165	-0.7666425443499212	-	False
GCF_001298465.1	-0.6796422127122137	-0.6788417261689699	-0.6780412396257262	-	False
GCF_001298465.1	-0.1638798856962431	-0.1630793991529994	-0.1622789126097556	-	False
GCF_000740155.1	0.2029638363181753	0.2037175004573821	0.2044711645965889	+	False
GCF_000740155.1	0.4103825747565711	0.4111367470981644	0.4118909194397577	+	False
GCF_000740155.1	-0.8154584165702871	-0.8148082921529457	-0.8141581677356043	+	False
GCF_002025665.1	0.2290168101001599	0.2292922663654817	0.2295677226308035	+	True
GCF_002025665.1	0.2312953203687189	0.2315707766340407	0.2318462328993625	+	True
GCF_002025665.1	0.2805656519846297	0.2808411082499513	0.2811165645152733	+	False
GCF_002025665.1	0.4376782016703261	0.437953657935648	0.4382291142009697	+	False
GCF_002025665.1	-0.1632997132210928	-0.1630039602801458	-0.1627082073391989	-	False
GCF_002025665.1	-0.0619805302483466	-0.0616847773073996	-0.0613890243664527	-	False
GCF_001412545.1	-0.2050122604235261	-0.2041853316812809	-0.2033584029390358	-	False
GCF_001412545.1	0.7072963395399332	0.7080777975788115	0.7088592556176898	+	False
GCF_001412545.1	-0.9916938879839184	-0.9908669592416732	-0.990040030499428	+	False
GCF_000750905.1	0.272923587336407	0.2731557467547592	0.2733879061731114	-	False
GCF_009586235.1	-0.0336074510904374	-0.0331972384010488	-0.0327870257116601	-	False
GCF_009586235.1	0.1192439466315269	0.1196645253390435	0.1200851040465601	+	False
GCF_009586235.1	0.2374479767199253	0.237868555427442	0.2382891341349585	+	False
GCF_009586235.1	-0.626049898143011	-0.6256396854536224	-0.6252294727642337	-	False
GCF_009586235.1	-0.3263980969558577	-0.3259878842664689	-0.3255776715770803	+	False
GCF_009586235.1	0.3520551254598363	0.3524754296381704	0.3528957338165047	-	False
GCF_000730425.1	-0.2223435118738761	-0.2220928828537769	-0.2218422538336776	-	False
GCF_000730425.1	0.0421863323562762	0.0424423181917266	0.0426983040271771	+	False
GCF_000730425.1	0.278181273969507	0.2784372598049573	0.2786932456404078	+	False
GCF_000730425.1	0.3488100325115343	0.3490660183469849	0.3493220041824352	+	False
GCF_000730425.1	0.4149087083848027	0.4151646942202531	0.4154206800557036	+	False
GCF_000730425.1	0.72977828560153	0.7300342714369805	0.7302902572724309	+	False
GCF_003515345.1	0.2187027897329761	0.2190820779757325	0.2194613662184888	+	False
GCF_003515345.1	0.3141850837671056	0.3145643720098618	0.3149436602526183	+	False
GCF_003515345.1	-0.9566511263867148	-0.9562158283990108	-0.955780530411307	-	False
GCF_003515345.1	0.5573703736100383	0.5577496618527946	0.558128950095551	-	False
GCF_000219605.1	0.34601023172392	0.3463670874900679	0.3467239432562159	+	False
GCF_000219605.1	0.777854032981279	0.7782108887474268	0.7785677445135749	+	False
GCF_000219605.1	-0.9012659654395192	-0.9009454044578012	-0.9006248434760832	-	False
GCF_000219605.1	-0.4154820936639118	-0.4151615326821938	-0.4148409717004758	-	False
GCF_016694755.2	0.2751177232205444	0.2753819647751232	0.275646206329702	+	False
GCF_016694755.2	0.3822881188200464	0.3825523603746252	0.3828166019292038	+	False
GCF_016694755.2	-0.7019878585882633	-0.7017404620428069	-0.7014930654973507	-	False
GCF_016694755.2	-0.2133964103372507	-0.2131490137917944	-0.2129016172463381	-	False
GCF_016694755.2	-0.0459301820568336	-0.0456827855113773	-0.045435388965921	-	False
GCF_004319485.1	0.2955337121238669	0.2958188563319535	0.2961040005400402	+	False
GCF_004319485.1	0.0348842399357558	0.0351693841438425	0.0354545283519291	-	False
GCF_001941585.1	0.2117058332058508	0.2121603572647359	0.2126148813236211	+	False
GCF_001941585.1	0.3578354652325868	0.3582899892914719	0.3587445133503572	+	False
GCF_001941585.1	-0.1741252004167146	-0.1736733305528957	-0.1732214606890766	-	False
GCF_002116925.1	0.0101582139536485	0.0105714513240813	0.0109846886945142	+	False
GCF_002116925.1	0.2647226574606564	0.2651358948310891	0.2655491322015221	+	False
