assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000364385.3	PRJNA224116	SAMN02152539			na		573	573	Klebsiella pneumoniae	strain=ATCC BAA-2146		latest	Complete Genome	Major	Full	2016/01/04	ASM36438v3	Sandia National Laboratories	GCA_000364385.3	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/364/385/GCF_000364385.3_ASM36438v3	./data/refseq/bacteria/GCF_000364385.3/GCF_000364385.3_ASM36438v3_assembly_stats.txt
GCF_000739495.1	PRJNA224116	SAMN02777842			na		573	573	Klebsiella pneumoniae	strain=carbapenem-resistant blaNDM-1		latest	Complete Genome	Major	Full	2014/08/14	ASM73949v1	FNLCR	GCA_000739495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/739/495/GCF_000739495.1_ASM73949v1	./data/refseq/bacteria/GCF_000739495.1/GCF_000739495.1_ASM73949v1_assembly_stats.txt
GCF_000764615.1	PRJNA224116	SAMN02885365			na		573	573	Klebsiella pneumoniae	strain=PMK1		latest	Complete Genome	Major	Full	2014/10/08	ASM76461v1	University of Oxford	GCA_000764615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/764/615/GCF_000764615.1_ASM76461v1	./data/refseq/bacteria/GCF_000764615.1/GCF_000764615.1_ASM76461v1_assembly_stats.txt
GCF_000775955.1	PRJNA224116	SAMN02649400			na		573	573	Klebsiella pneumoniae	strain=XH209		latest	Complete Genome	Major	Full	2014/11/13	ASM77595v1	Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University	GCA_000775955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/775/955/GCF_000775955.1_ASM77595v1	./data/refseq/bacteria/GCF_000775955.1/GCF_000775955.1_ASM77595v1_assembly_stats.txt
GCF_000814305.1	PRJNA224116	SAMN03067424			na		573	573	Klebsiella pneumoniae	strain=34618		latest	Complete Genome	Major	Full	2015/01/05	ASM81430v1	JCVI	GCA_000814305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/814/305/GCF_000814305.1_ASM81430v1	./data/refseq/bacteria/GCF_000814305.1/GCF_000814305.1_ASM81430v1_assembly_stats.txt
GCF_001022035.1	PRJNA224116	SAMN03024610			na		573	573	Klebsiella pneumoniae	strain=CAV1392		latest	Complete Genome	Major	Full	2015/06/09	ASM102203v1	University of Oxford	GCA_001022035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/035/GCF_001022035.1_ASM102203v1	./data/refseq/bacteria/GCF_001022035.1/GCF_001022035.1_ASM102203v1_assembly_stats.txt
GCF_001022175.1	PRJNA224116	SAMN03024590			na		573	573	Klebsiella pneumoniae	strain=CAV1344		latest	Complete Genome	Major	Full	2015/06/09	ASM102217v1	University of Oxford	GCA_001022175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/175/GCF_001022175.1_ASM102217v1	./data/refseq/bacteria/GCF_001022175.1/GCF_001022175.1_ASM102217v1_assembly_stats.txt
GCF_001022235.1	PRJNA224116	SAMN03024583			na		573	573	Klebsiella pneumoniae	strain=CAV1596		latest	Complete Genome	Major	Full	2015/06/09	ASM102223v1	University of Oxford	GCA_001022235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/235/GCF_001022235.1_ASM102223v1	./data/refseq/bacteria/GCF_001022235.1/GCF_001022235.1_ASM102223v1_assembly_stats.txt
GCF_001307175.1	PRJNA224116	SAMN04044480			na		573	573	Klebsiella pneumoniae	strain=KP617		latest	Complete Genome	Major	Full	2015/10/06	ASM130717v1	Korea National Institute of Health, Korea Centers for Disease Control & Prevention	GCA_001307175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/307/175/GCF_001307175.1_ASM130717v1	./data/refseq/bacteria/GCF_001307175.1/GCF_001307175.1_ASM130717v1_assembly_stats.txt
GCF_001455995.1	PRJNA224116	SAMEA3257677			na		573	573	Klebsiella pneumoniae	strain=MS6671		latest	Complete Genome	Major	Full	2015/12/01	MS6671.v1	UQ	GCA_001455995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/455/995/GCF_001455995.1_MS6671.v1	./data/refseq/bacteria/GCF_001455995.1/GCF_001455995.1_MS6671.v1_assembly_stats.txt
GCF_001456055.3	PRJNA224116	SAMN04168649			na		573	573	Klebsiella pneumoniae	strain=KpN01		latest	Complete Genome	Minor	Full	2016/04/15	ASM145605v3	Calgary Laboratory Services	GCA_001456055.3	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/456/055/GCF_001456055.3_ASM145605v3	./data/refseq/bacteria/GCF_001456055.3/GCF_001456055.3_ASM145605v3_assembly_stats.txt
GCF_001456095.3	PRJNA224116	SAMN04168654			na		573	573	Klebsiella pneumoniae	strain=KpN06		latest	Complete Genome	Minor	Full	2016/04/27	ASM145609v3	Calgary Laboratory Services	GCA_001456095.3	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/456/095/GCF_001456095.3_ASM145609v3	./data/refseq/bacteria/GCF_001456095.3/GCF_001456095.3_ASM145609v3_assembly_stats.txt
GCF_001456135.1	PRJNA224116	SAMN03733725			na		573	573	Klebsiella pneumoniae	strain=CAV1193		latest	Complete Genome	Major	Full	2015/12/03	ASM145613v1	University of Oxford	GCA_001456135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/456/135/GCF_001456135.1_ASM145613v1	./data/refseq/bacteria/GCF_001456135.1/GCF_001456135.1_ASM145613v1_assembly_stats.txt
