assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_001610735.1	PRJNA224116	SAMN03379010			na		446	446	Legionella pneumophila	strain=L10-023	Ulm	latest	Complete Genome	Major	Full	2016/04/05	ASM161073v1	Robert Koch Institute	GCA_001610735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/610/735/GCF_001610735.1_ASM161073v1	./data/refseq/bacteria/GCF_001610735.1/GCF_001610735.1_ASM161073v1_assembly_stats.txt
GCF_001652645.1	PRJNA224116	SAMN04633978			na		446	446	Legionella pneumophila	strain=D-7632		latest	Complete Genome	Major	Full	2016/05/26	ASM165264v1	Pneumonia Response and Surveillance Laboratory (CDC)	GCA_001652645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/652/645/GCF_001652645.1_ASM165264v1	./data/refseq/bacteria/GCF_001652645.1/GCF_001652645.1_ASM165264v1_assembly_stats.txt
GCF_001652665.1	PRJNA224116	SAMN04634091			na		446	446	Legionella pneumophila	strain=D-7631		latest	Complete Genome	Major	Full	2016/05/26	ASM165266v1	Pneumonia Response and Surveillance Laboratory (CDC)	GCA_001652665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/652/665/GCF_001652665.1_ASM165266v1	./data/refseq/bacteria/GCF_001652665.1/GCF_001652665.1_ASM165266v1_assembly_stats.txt
GCF_001652685.1	PRJNA224116	SAMN04634513			na		446	446	Legionella pneumophila	strain=D-7630		latest	Complete Genome	Major	Full	2016/05/26	ASM165268v1	Pneumonia Response and Surveillance Laboratory (CDC)	GCA_001652685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/652/685/GCF_001652685.1_ASM165268v1	./data/refseq/bacteria/GCF_001652685.1/GCF_001652685.1_ASM165268v1_assembly_stats.txt
GCF_001677075.2	PRJNA224116	SAMN05198688			na		446	446	Legionella pneumophila	strain=OLDA		latest	Complete Genome	Minor	Full	2016/10/06	ASM167707v2	Centers for Disease Control and Prevention	GCA_001677075.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/677/075/GCF_001677075.2_ASM167707v2	./data/refseq/bacteria/GCF_001677075.2/GCF_001677075.2_ASM167707v2_assembly_stats.txt
GCF_001677115.2	PRJNA224116	SAMN05199028			na		446	446	Legionella pneumophila	strain=Pontiac		latest	Complete Genome	Minor	Full	2016/10/06	ASM167711v2	Centers for Disease Control and Prevention	GCA_001677115.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/677/115/GCF_001677115.2_ASM167711v2	./data/refseq/bacteria/GCF_001677115.2/GCF_001677115.2_ASM167711v2_assembly_stats.txt
GCF_001752705.1	PRJNA224116	SAMN05180042			na		446	446	Legionella pneumophila	strain=E10_P		latest	Complete Genome	Major	Full	2016/10/06	ASM175270v1	Centers for Disease Control and Prevention	GCA_001752705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/752/705/GCF_001752705.1_ASM175270v1	./data/refseq/bacteria/GCF_001752705.1/GCF_001752705.1_ASM175270v1_assembly_stats.txt
GCF_001752725.1	PRJNA224116	SAMN05180043			na		446	446	Legionella pneumophila	strain=E11_U		latest	Complete Genome	Major	Full	2016/10/06	ASM175272v1	Centers for Disease Control and Prevention	GCA_001752725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/752/725/GCF_001752725.1_ASM175272v1	./data/refseq/bacteria/GCF_001752725.1/GCF_001752725.1_ASM175272v1_assembly_stats.txt
GCF_001752745.1	PRJNA224116	SAMN05180048			na		446	446	Legionella pneumophila	strain=Philadelphia_1_ATCC		latest	Complete Genome	Major	Full	2016/10/06	ASM175274v1	Centers for Disease Control and Prevention	GCA_001752745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/752/745/GCF_001752745.1_ASM175274v1	./data/refseq/bacteria/GCF_001752745.1/GCF_001752745.1_ASM175274v1_assembly_stats.txt
GCF_001752765.1	PRJNA224116	SAMN05180044			na		446	446	Legionella pneumophila	strain=Philadelphia_1_CDC		latest	Complete Genome	Major	Full	2016/10/06	ASM175276v1	Centers for Disease Control and Prevention	GCA_001752765.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/752/765/GCF_001752765.1_ASM175276v1	./data/refseq/bacteria/GCF_001752765.1/GCF_001752765.1_ASM175276v1_assembly_stats.txt
GCF_001752785.1	PRJNA224116	SAMN05180045			na		446	446	Legionella pneumophila	strain=Philadelphia_2		latest	Complete Genome	Major	Full	2016/10/06	ASM175278v1	Centers for Disease Control and Prevention	GCA_001752785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/752/785/GCF_001752785.1_ASM175278v1	./data/refseq/bacteria/GCF_001752785.1/GCF_001752785.1_ASM175278v1_assembly_stats.txt
GCF_001752805.1	PRJNA224116	SAMN05180046			na		446	446	Legionella pneumophila	strain=Philadelphia_3		latest	Complete Genome	Major	Full	2016/10/06	ASM175280v1	Centers for Disease Control and Prevention	GCA_001752805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/752/805/GCF_001752805.1_ASM175280v1	./data/refseq/bacteria/GCF_001752805.1/GCF_001752805.1_ASM175280v1_assembly_stats.txt
GCF_001752825.1	PRJNA224116	SAMN05180047			na		446	446	Legionella pneumophila	strain=Philadelphia_4		latest	Complete Genome	Major	Full	2016/10/06	ASM175282v1	Centers for Disease Control and Prevention	GCA_001752825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/752/825/GCF_001752825.1_ASM175282v1	./data/refseq/bacteria/GCF_001752825.1/GCF_001752825.1_ASM175282v1_assembly_stats.txt
GCF_001752845.1	PRJNA224116	SAMN05179547			na		446	446	Legionella pneumophila	strain=C1_S		latest	Complete Genome	Major	Full	2016/10/06	ASM175284v1	Centers for Disease Control and Prevention	GCA_001752845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/752/845/GCF_001752845.1_ASM175284v1	./data/refseq/bacteria/GCF_001752845.1/GCF_001752845.1_ASM175284v1_assembly_stats.txt
GCF_001752865.1	PRJNA224116	SAMN05179997			na		446	446	Legionella pneumophila	strain=C2_S		latest	Complete Genome	Major	Full	2016/10/06	ASM175286v1	Centers for Disease Control and Prevention	GCA_001752865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/752/865/GCF_001752865.1_ASM175286v1	./data/refseq/bacteria/GCF_001752865.1/GCF_001752865.1_ASM175286v1_assembly_stats.txt
GCF_001752885.1	PRJNA224116	SAMN05180024			na		446	446	Legionella pneumophila	strain=C3_O		latest	Complete Genome	Major	Full	2016/10/06	ASM175288v1	Centers for Disease Control and Prevention	GCA_001752885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/752/885/GCF_001752885.1_ASM175288v1	./data/refseq/bacteria/GCF_001752885.1/GCF_001752885.1_ASM175288v1_assembly_stats.txt
