assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001188185.2	NZ_CP026041.1	513520	2120040	0.0602559320500625	-0.0542995583100521	-2810.747856368613	6869.494883132589	3316147
GCF_001244315.1	NZ_CP009982.1	420	1629700	0.0617508560585767	-0.0547793691136764	-0.928638391116873	10060.024028330385	3266132
GCF_001304775.1	NZ_CP009765.1	3367740	1652920	0.0550911826783547	-0.0663069141794602	-2236.7496164214526	9133.712117214718	3376731
GCF_001433415.1	NZ_CP009847.1	3347510	1687190	0.0556521024668447	-0.060973209769733	-726.6907279100542	9396.823151928838	3348850
GCF_001558495.2	NZ_CP014046.2	806250	2487320	0.0615597785634855	-0.0561274552120175	-4621.551534020509	5727.0896031817065	3286802
GCF_001682175.1	NZ_CP011884.1	2120	1668440	0.0635059432094497	-0.0547254452451739	0.1295336787564765	10582.701943754098	3369172
GCF_001700835.1	NZ_CP010883.1	410	1759720	0.0549708135439825	-0.0551396790691118	-0.561554627239297	9670.513159125469	3416467
GCF_001758605.1	NZ_CP012950.1	31490	1658880	0.0613080605415299	-0.0557819347685688	-160.17973415641157	9817.078576169544	3253462
GCF_001879585.1	NZ_CP013248.1	3348920	1692020	0.0552861080986444	-0.0617337538544331	-841.5653052889002	9390.6104151071	3358191
GCF_001887055.1	NZ_CP013826.1	420	1637090	0.0621809303735839	-0.054774094985787	-0.928638391116874	10176.049236659355	3273522
GCF_001951115.1	NZ_CP019059.1	3012150	1477280	0.0540033934313465	-0.0571629945249673	-788.4871630956062	7985.295921159352	3013583
GCF_001996365.2	NZ_CP043421.1	71230	1801690	0.0624198773643746	-0.0525151120324592	-215.9036424459608	10585.63393665568	3446010
GCF_002073775.2	NZ_CP020427.2	1871600	203300	0.0579364193521052	-0.0562007771844585	-8483.642169636534	892.3427290924216	3295711
GCF_002209725.2	NZ_CP022473.1	2120	1668440	0.0635087524591797	-0.0547268790571673	0.1295336787564767	10583.172374815484	3369175
GCF_002220985.3	NZ_CP022552.2	359550	2094000	0.0527721805108582	-0.0615478983492372	-2205.40061553042	6947.681377832837	3468665
GCF_002504185.1	NZ_CP023710.1	1071120	2831810	0.0572180969045752	-0.0554975973032516	-5992.736759232356	4081.901590887078	3423876
GCF_003047085.1	NZ_CP028481.1	3420540	1684250	0.0547465165550806	-0.0624149412492648	-1553.547124765002	9283.50793969934	3445421
GCF_003076895.1	NZ_CP028141.1	3288300	1540440	0.058267676125024	-0.0553709917057729	-765.7467351662435	8912.412963628885	3477001
GCF_003085735.1	NZ_CP020034.1	2120	1673220	0.0628600932434203	-0.0555830334068138	0.1354166666666668	10506.247832603509	3394092
GCF_003119375.1	NZ_CP028342.1	3308870	1560950	0.0582676072667929	-0.0553694591074283	-633.6881437280813	9044.487458288882	3477006
GCF_003351885.1	NZ_CP022243.1	3558560	1710290	0.0517376348486072	-0.05654800931238	-1577.4523435528254	8874.1576653789	3567562
GCF_003612695.1	NZ_CP023472.1	3393630	1728810	0.0530915286148238	-0.0659186993501694	-1770.174588763433	9204.141213991075	3402675
GCF_003612715.1	NZ_CP023485.1	3309220	1656930	0.0544745150800796	-0.0617462538649481	-1147.1355085812784	9055.165368032634	3318228
GCF_003691525.1	NZ_CP033141.1	710	1807650	0.0609956316557784	-0.0571061456395742	-1.109720817850797	11020.533965262975	3508313
GCF_004006515.1	NZ_CP031781.1	3282140	1595630	0.058003444851886	-0.0562411271739892	-199.74192106415327	9285.400792600212	3291121
GCF_004194515.1	NZ_CP034565.1	530	1644320	0.0581131460807407	-0.057821271909613	-0.6705232987340903	9551.927705648748	3239077
GCF_006517795.1	NZ_CP041202.1	3521960	1668590	0.0572527405131082	-0.0563091414041175	-843.7564380392841	9592.415358461743	3556649
GCF_008693625.1	NZ_CP044062.1	2508510	888020	0.0618949184361537	-0.0545173732408122	-3479.6131383192005	5354.93439902873	3260755
GCF_008693745.1	NZ_CP044071.1	2643430	965250	0.0603287591057638	-0.0553057246923087	-3544.3218720882173	5736.989698905346	3320553
GCF_009665495.1	NZ_CP035701.1	3457820	1709810	0.0571421730055571	-0.0644858095916843	-1040.957434936949	10231.254199395577	3639425
GCF_009734325.1	NZ_CP046411.1	2216660	476010	0.0592888499505763	-0.053898954712405	-6155.146898884769	3226.785422951012	3577848
GCF_009763025.1	NZ_CP046776.1	3291790	1648020	0.0541233648486419	-0.0573190325195971	-472.0909971027607	9011.20620121243	3297364
GCF_009763165.1	NZ_CP046754.1	3190640	1497130	0.0616718810905802	-0.0548310411007164	-124.85896976473283	9160.836908971756	3326911
GCF_009763405.1	NZ_CP046760.1	3106820	1413590	0.0572966016889171	-0.0555061034448729	-1464.0048798665298	7934.471150360416	3293962
GCF_009763425.1	NZ_CP046761.1	3094010	1422610	0.0593722183038091	-0.055052988704351	-909.1359291294682	8292.434309107295	3284504
GCF_009763445.1	NZ_CP046763.1	1296740	2959870	0.0556336269626189	-0.0625196763124619	-7558.796149854676	1693.8331990693289	3332037
GCF_009763505.1	NZ_CP046778.1	1693250	3323680	0.0614623735949005	-0.0548367227383339	-9285.788550421898	735.3430065831109	3323757
GCF_009763525.1	NZ_CP046779.1	542690	2236210	0.054829804857734	-0.0614659455817154	-3423.577045910541	5861.966382145887	3323763
GCF_009763545.1	NZ_CP046782.1	92770	1779670	0.0553684806483947	-0.0588763247104162	-519.7367582140268	8820.79345911816	3276195
GCF_009763565.1	NZ_CP046783.1	2811660	1092210	0.0548438585408285	-0.0631431975538734	-5048.257717241986	5808.96621455778	3418724
GCF_009763605.1	NZ_CP046785.1	1008570	2753260	0.0627846120781517	-0.0549197127192347	-5688.603503616503	5265.378642555439	3397332
GCF_009763625.1	NZ_CP046787.1	340020	2044300	0.0523680376560862	-0.0600099698815508	-2143.257163496713	6782.067227841104	3369685
GCF_009763645.1	NZ_CP046808.1	1480670	3113800	0.0617116556662423	-0.0548856738441682	-8332.11551212257	1746.2177228291796	3343366
GCF_009764055.1	NZ_CP046831.1	3243970	1520260	0.053447332891614	-0.0643718430466104	-3329.9937552598467	7765.918314916786	3535345
GCF_009764075.1	NZ_CP046828.1	208810	1826560	0.0612217355021128	-0.0548350167250653	-1020.8388892485494	8883.317906804978	3311269
GCF_009883815.1	NZ_CP034285.1	3329820	1625420	0.0576544573965844	-0.0555604120573547	-65.53590536644651	9404.189388370056	3338799
GCF_009883835.1	NZ_CP034289.1	410	1692860	0.0601184463013441	-0.0547413053295928	-0.6815203841590313	10174.078678736942	3421899
GCF_009883855.1	NZ_CP034294.1	410	1659080	0.0579221225168376	-0.0523210070466836	-0.6815203841590338	9606.696311028669	3358530
GCF_009883875.1	NZ_CP034298.1	3474200	1699650	0.0540513523978164	-0.0582299347624789	-1118.9209532199884	9214.278656195083	3483160
GCF_009883895.1	NZ_CP034305.1	610	1742870	0.0636071155155635	-0.0537723764949934	-0.5889370999898114	11081.57471336229	3491101
GCF_012274865.1	NZ_CP051100.1	1955300	240270	0.0607761684371162	-0.0549898769449989	-8284.627918987688	1146.3163785362376	3330514
GCF_012274985.1	NZ_CP051111.1	3000520	1340050	0.0623044199430842	-0.053524793858349	-349.36642937531707	8538.345249933855	3411422
