assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_000934325.3	0.7234954106554139	0.7238696270253147	0.7242438433952155	+	False
GCF_001078615.1	0.7235666167225441	0.7239409531372862	0.7243152895520286	+	False
GCF_001293105.1	0.7257736430287721	0.7261536565830817	0.7265336701373915	+	False
GCF_001483905.1	0.7263670189089425	0.7267435254885855	0.7271200320682286	+	False
GCF_002975475.1	0.723831414933718	0.7242069501323396	0.7245824853309611	+	False
GCF_005155785.1	0.7271810605941713	0.7275586952086506	0.7279363298231297	+	False
GCF_008033095.1	0.7235952275688301	0.7239718028271509	0.7243483780854718	+	False
GCF_000738445.1	0.7205799205509431	0.7209533594130741	0.7213267982752052	+	False
GCF_000738475.1	0.7205910546637755	0.7209644884250168	0.7213379221862584	+	False
GCF_000756525.1	0.7124360334513313	0.7128055214196833	0.7131750093880352	+	False
GCF_000756545.1	0.717896308037136	0.7182684944560997	0.7186406808750635	+	False
GCF_000934585.1	0.708318232556791	0.708688141178972	0.709058049801153	+	False
GCF_001544705.1	0.7188080171391653	0.7191801532588284	0.7195522893784914	+	False
GCF_001597645.2	0.7185463764066548	0.7189190018020368	0.7192916271974189	+	False
GCF_001895765.1	0.7239714069857576	0.7243474369541918	0.7247234669226258	+	False
GCF_001895785.1	0.7285132788145732	0.7288893747374576	0.7292654706603419	+	False
GCF_001895805.1	0.7245686160916025	0.7249438071179939	0.725318998144385	+	False
GCF_001895825.1	0.7246644828519461	0.7250404860387634	0.7254164892255808	+	False
GCF_001895845.1	0.7243458270746584	0.7247223312469444	0.7250988354192304	+	False
GCF_001895865.1	0.7242362473477317	0.7246119700187543	0.7249876926897768	+	False
GCF_001922485.1	0.7206073972820596	0.7209808372372566	0.7213542771924535	+	False
GCF_001969025.1	0.7232739361157011	0.7236475071029729	0.7240210780902446	+	False
GCF_001969035.1	0.7232753479755878	0.7236489196920852	0.7240224914085825	+	False
GCF_002072775.2	0.7073383100014226	0.7077037313553958	0.708069152709369	+	False
