assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000827935.1	PRJNA224116	SAMN03284354			na		1491	1491	Clostridium botulinum	strain=NCTC 8266		latest	Complete Genome	Major	Full	2015/01/23	ASM82793v1	KULeuven	GCA_000827935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/827/935/GCF_000827935.1_ASM82793v1	./data/refseq/bacteria/GCF_000827935.1/GCF_000827935.1_ASM82793v1_genomic.fna.gz
GCF_000827935.1	PRJNA224116	SAMN03284354			na		1491	1491	Clostridium botulinum	strain=NCTC 8266		latest	Complete Genome	Major	Full	2015/01/23	ASM82793v1	KULeuven	GCA_000827935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/827/935/GCF_000827935.1_ASM82793v1	./data/refseq/bacteria/GCF_000827935.1/GCF_000827935.1_ASM82793v1_rna_from_genomic.fna.gz
GCF_000827935.1	PRJNA224116	SAMN03284354			na		1491	1491	Clostridium botulinum	strain=NCTC 8266		latest	Complete Genome	Major	Full	2015/01/23	ASM82793v1	KULeuven	GCA_000827935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/827/935/GCF_000827935.1_ASM82793v1	./data/refseq/bacteria/GCF_000827935.1/GCF_000827935.1_ASM82793v1_assembly_report.txt
GCF_000827935.1	PRJNA224116	SAMN03284354			na		1491	1491	Clostridium botulinum	strain=NCTC 8266		latest	Complete Genome	Major	Full	2015/01/23	ASM82793v1	KULeuven	GCA_000827935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/827/935/GCF_000827935.1_ASM82793v1	./data/refseq/bacteria/GCF_000827935.1/GCF_000827935.1_ASM82793v1_assembly_stats.txt
GCF_000827935.1	PRJNA224116	SAMN03284354			na		1491	1491	Clostridium botulinum	strain=NCTC 8266		latest	Complete Genome	Major	Full	2015/01/23	ASM82793v1	KULeuven	GCA_000827935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/827/935/GCF_000827935.1_ASM82793v1	./data/refseq/bacteria/GCF_000827935.1/GCF_000827935.1_ASM82793v1_feature_table.txt.gz
GCF_000827955.1	PRJNA224116	SAMN03284339			na		1491	1491	Clostridium botulinum	strain=NCTC 8550		latest	Complete Genome	Major	Full	2015/01/23	ASM82795v1	KULeuven	GCA_000827955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/827/955/GCF_000827955.1_ASM82795v1	./data/refseq/bacteria/GCF_000827955.1/GCF_000827955.1_ASM82795v1_genomic.fna.gz
GCF_000827955.1	PRJNA224116	SAMN03284339			na		1491	1491	Clostridium botulinum	strain=NCTC 8550		latest	Complete Genome	Major	Full	2015/01/23	ASM82795v1	KULeuven	GCA_000827955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/827/955/GCF_000827955.1_ASM82795v1	./data/refseq/bacteria/GCF_000827955.1/GCF_000827955.1_ASM82795v1_rna_from_genomic.fna.gz
GCF_000827955.1	PRJNA224116	SAMN03284339			na		1491	1491	Clostridium botulinum	strain=NCTC 8550		latest	Complete Genome	Major	Full	2015/01/23	ASM82795v1	KULeuven	GCA_000827955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/827/955/GCF_000827955.1_ASM82795v1	./data/refseq/bacteria/GCF_000827955.1/GCF_000827955.1_ASM82795v1_assembly_report.txt
GCF_000827955.1	PRJNA224116	SAMN03284339			na		1491	1491	Clostridium botulinum	strain=NCTC 8550		latest	Complete Genome	Major	Full	2015/01/23	ASM82795v1	KULeuven	GCA_000827955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/827/955/GCF_000827955.1_ASM82795v1	./data/refseq/bacteria/GCF_000827955.1/GCF_000827955.1_ASM82795v1_assembly_stats.txt
GCF_000827955.1	PRJNA224116	SAMN03284339			na		1491	1491	Clostridium botulinum	strain=NCTC 8550		latest	Complete Genome	Major	Full	2015/01/23	ASM82795v1	KULeuven	GCA_000827955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/827/955/GCF_000827955.1_ASM82795v1	./data/refseq/bacteria/GCF_000827955.1/GCF_000827955.1_ASM82795v1_feature_table.txt.gz
