assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000827935.1	NZ_CP010520.1	31240	1839130	0.2472925363432948	-0.2275421974417578	0.1891891891891889	45588.40317995302	3611897
GCF_000827955.1	NZ_CP010521.1	28740	1839100	0.2470603490890205	-0.227943958059019	0.1891891891891889	45586.10554310018	3611898
GCF_000829015.1	NZ_AP014696.1	3888810	1914820	0.2007208405900465	-0.220139004435519	-4770.091008805192	38980.72746414	3901300
GCF_001879605.1	NZ_CP013246.1	2359430	334080	0.2030775178768706	-0.2233996356115117	-38362.034136502734	6884.235602726181	4089027
GCF_001879625.1	NZ_CP014148.1	3953060	2088450	0.1847461627714595	-0.2239663100712267	-3145.8934381884933	38643.01934678013	3954777
GCF_001889345.1	NZ_CP013247.1	2562640	624910	0.2060546578235453	-0.2197331811732923	-29149.24455083935	13436.058221540206	3867627
GCF_001889365.1	NZ_CP013296.1	1269190	3332850	0.2072961506029525	-0.2234596957872125	-30083.95286252864	12704.367449384205	4235583
GCF_001921905.1	NZ_CP013686.1	431870	2313560	0.2064679334137168	-0.2199083571295691	-9981.073202790656	28869.799434057528	3957628
GCF_001921925.1	NZ_CP013681.1	3562720	1389450	0.2077691916026504	-0.2231865184519636	-20496.761170118585	28007.71608251288	4217365
GCF_001921945.1	NZ_CP013683.1	129150	2086220	0.2062689113034916	-0.2201040981577074	-3019.3103166675373	37982.62836139095	3928293
GCF_001921965.1	NZ_CP013705.1	184910	2250060	0.2210044979200793	-0.2032827427619364	-4035.6327006913984	41897.58075002953	3994274
GCF_001921985.1	NZ_CP013707.1	3834670	1863480	0.1994500150040576	-0.2183775638417922	-5745.424650885388	37415.244942688885	3841378
GCF_002865745.1	NZ_CP013843.1	3945080	1898660	0.2050453653569559	-0.2218855807305247	-6474.939740969408	38932.18866325884	3945134
GCF_002865765.1	NZ_CP013849.1	3905220	1930980	0.2031879100165591	-0.2183477623134162	-3620.3629459826657	39789.50174071696	3917597
GCF_002865805.1	NZ_CP013841.1	3893750	1913160	0.202156855419191	-0.2189342679111385	-4469.551224675392	39196.65326988722	3904454
