assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000756415.2	NZ_CP012508.1	1830	1617460	0.1422431467883004	-0.1429672022730062	-9.452878004181049	22971.80484376823	3186149
GCF_000756435.2	NZ_CP012413.1	1920	1572370	0.1480217849587535	-0.1484790146821289	-14.03093889331974	23232.059597816035	3062470
GCF_001514395.1	NZ_CP013944.1	1830	1589820	0.1417837459169083	-0.1431573163347903	-94.86315942469218	22505.694773677184	3167361
GCF_001534725.1	NZ_CP013975.1	2210	1634270	0.1412610334047324	-0.1430907684856708	-16.44483636208981	23073.301097751828	3205229
GCF_001746795.1	NZ_CP013816.1	2635900	1072460	0.1411826551752843	-0.1434555771818954	-7527.722077574178	14935.75812280202	3187887
GCF_001932595.1	NZ_CP013757.1	1133140	2703570	0.1480214455296043	-0.1483980533293692	-16673.186752799807	6572.552125970056	3042741
GCF_001932735.1	NZ_CP013762.1	1263770	2834190	0.1480164507732806	-0.1483674217074876	-18861.131208409806	4383.682479695879	3042830
GCF_001932755.1	NZ_CP013768.1	2103490	634790	0.1468082386401516	-0.148888896185673	-12524.975327693292	9342.350770657416	3054745
GCF_001932775.1	NZ_CP013773.1	2100580	631820	0.1471048566301184	-0.1489107183712525	-12548.234801663535	9323.185287907054	3046533
GCF_001932795.1	NZ_CP013778.1	1968540	289220	0.1425928896235443	-0.1413822293094314	-19488.5765565256	4254.030963385125	3141542
GCF_001932815.1	NZ_CP013781.1	1980810	403800	0.1422831598486926	-0.1421621854355036	-16506.725173712002	5912.406181669021	3192742
GCF_001932835.1	NZ_CP013786.1	1981050	404030	0.1422928466877285	-0.1421777211240922	-16506.028250123356	5915.692692625488	3193374
GCF_001932855.1	NZ_CP013791.1	2635020	1063080	0.1421315508025115	-0.1428918914437675	-7527.632769768787	14935.93431797829	3187881
GCF_001932875.1	NZ_CP013796.1	746120	2318960	0.1428301803300591	-0.1423775761407122	-10434.74141446913	12030.170634600569	3186791
GCF_001932895.1	NZ_CP013801.1	1830	1617460	0.1422411535583139	-0.1429715689516085	-9.452878004181043	22971.487607715284	3186151
GCF_001932915.1	NZ_CP013806.1	1980860	403850	0.1422904705726676	-0.1421726755832661	-16507.55811963522	5913.225182811695	3192856
GCF_001932935.1	NZ_CP013811.1	2635900	1072440	0.1411859285064766	-0.1434536266342476	-7527.470881024536	14935.994224589636	3187888
GCF_009708295.1	NZ_CP038891.1	3163320	1485670	0.1432821991631019	-0.1416994644759441	-2471.9130548863386	21300.30231255976	3165215
GCF_009708335.1	NZ_CP038893.1	3144840	1562710	0.1446469554300047	-0.1443991970808864	-228.74287332088292	22617.09434203992	3146686
GCF_009708355.1	NZ_CP038898.1	3197900	1579280	0.1421027762410831	-0.1422069843277581	-572.6412728657812	22447.07673968313	3198778
GCF_009708435.1	NZ_CP038908.1	34370	1818090	0.1257922903152437	-0.1354748980326711	0.1384615384615383	23163.93011275711	3337236
GCF_009708575.1	NZ_CP038904.1	3199460	1565770	0.1432824533822033	-0.1414585261744466	-659.3935477243025	22485.642233307302	3201212
GCF_009708715.1	NZ_CP038918.1	3193870	1567360	0.1426918581608375	-0.1411988330647627	-585.4579782595634	22415.26586584986	3195621
GCF_009708735.1	NZ_CP038923.1	3150280	1471780	0.1429481022935217	-0.1417800014887413	-2745.729809079096	21052.0481504454	3152175
GCF_009708755.1	NZ_CP038927.1	3218620	1583000	0.1315728621493572	-0.1426326039895493	-2487.007006457005	20842.287189729774	3220407
GCF_009708815.1	NZ_CP038947.1	34370	1627190	0.1439940926772513	-0.1355223049378561	0.1384615384615384	23661.774774464484	3146909
GCF_009708835.1	NZ_CP038952.1	34370	1625210	0.1442263978227619	-0.1360461191996868	0.1384615384615383	23670.219975882766	3158635
GCF_009708855.1	NZ_CP038957.1	34370	1628170	0.1438755710978476	-0.1354456711317573	0.1384615384615383	23656.996226221385	3147033
GCF_009708875.1	NZ_CP038962.1	34370	1623020	0.1431773096265093	-0.1354723561326173	0.1384615384615384	23471.97099846176	3142147
GCF_009708915.1	NZ_CP038932.1	3153420	1478790	0.1423117750849377	-0.1417078582606977	-2672.3041244444707	21058.528450289206	3155351
GCF_009708935.1	NZ_CP038972.1	3136770	1458250	0.1425831423065844	-0.1417882720692533	-2993.9841789419643	20805.465574065354	3138668
GCF_009708975.1	NZ_CP039035.1	34370	1620710	0.1440847939617328	-0.1359744499225967	0.1384615384615384	23582.852611145347	3153564
GCF_009708995.1	NZ_CP039040.1	34370	1620730	0.1440669103430367	-0.135477792992386	0.1384615384615386	23580.30609382419	3139871
GCF_009709015.1	NZ_CP039046.1	31890	1590710	0.1430020370163595	-0.1318786547677414	0.1458333333333334	22983.85123132993	3189955
GCF_009709035.1	NZ_CP039055.1	3193710	1576670	0.141837629037395	-0.142282086259679	-627.4605258354395	22380.13176051716	3195565
GCF_009709055.1	NZ_CP039060.1	3194670	1568210	0.1424912652452903	-0.1412456847264253	-611.1856477894859	22396.428537135504	3196457
GCF_009709075.1	NZ_CP039065.1	3050730	1480240	0.1484407682570847	-0.1480190627361636	-1259.2032206356146	21987.049550536005	3052624
GCF_009709095.1	NZ_CP039070.1	3193100	1575970	0.1420250611276002	-0.1422367727995099	-603.0452629184708	22398.502513438	3194859
GCF_009709115.1	NZ_CP039076.1	3193090	1575950	0.1420231516120825	-0.142221974340763	-600.2515835290646	22399.060972227635	3194930
GCF_009709135.1	NZ_CP039081.1	3188490	1571110	0.1427762513588489	-0.1421787506497103	-548.0885175796394	22447.635530753072	3190249
GCF_009709155.1	NZ_CP039087.1	3193360	1576250	0.1420487398939832	-0.1422285871586088	-592.3938134818759	22407.53856410302	3195216
GCF_009709175.1	NZ_CP039092.1	3192920	1575930	0.1420242518829503	-0.1422520434909019	-603.0908542884667	22398.952909969063	3194760
GCF_009709195.1	NZ_CP039097.1	3193270	1566600	0.1426616238974188	-0.1411696337069463	-598.5447201927917	22399.65663984216	3195023
GCF_009709215.1	NZ_CP039102.1	3191130	1564730	0.1419598804409907	-0.1422868483539016	-913.0420646377272	22228.50091767936	3192883
GCF_009709235.1	NZ_CP039107.1	3193350	1576230	0.1420371656554806	-0.1422254862038219	-594.1451969518663	22405.4374827125	3195206
GCF_009709255.1	NZ_CP039112.1	3193380	1576250	0.1420371569856604	-0.1422224933029709	-593.5735841792155	22405.66943362625	3195235
GCF_009709275.1	NZ_CP039171.1	3193210	1566600	0.142653035672397	-0.1411862313687831	-601.7444375220964	22398.3096969826	3194963
GCF_009709295.1	NZ_CP039176.1	3193050	1575970	0.1420128016729195	-0.1422409186968417	-603.6090411556332	22397.900294145024	3194906
GCF_009709315.1	NZ_CP039181.1	3050720	1480270	0.1484300515051446	-0.1480213843394969	-1259.5004684422802	21986.52495440343	3052649
GCF_009709335.1	NZ_CP039186.1	3050770	1480310	0.1484203690081506	-0.1480201506395271	-1260.4065094417829	21985.582673240133	3052697
GCF_009709355.1	NZ_CP039190.1	3060350	1489920	0.1485357683802374	-0.1480374470492054	-1102.76809456398	22145.486219632137	3062282
GCF_009709375.1	NZ_CP039195.1	3050730	1480240	0.1484384233217746	-0.1480188727322131	-1259.520932947083	21986.70199829403	3052624
GCF_009709395.1	NZ_CP039201.1	3060430	1489950	0.1484915411586174	-0.1480226332110613	-1107.86076324907	22138.80713441213	3062326
GCF_009709415.1	NZ_CP039204.1	34290	1618490	0.1424115829174917	-0.1354331800870216	0.1384615384615385	23294.08649061064	3126070
GCF_009709435.1	NZ_CP039050.1	3184410	1568690	0.1429780170506402	-0.1422489454912426	-538.8739333445619	22444.58759941155	3186162
GCF_009709455.1	NZ_CP039209.1	34370	1623020	0.1439440484889121	-0.1354096285123447	0.1384615384615386	23593.78127723356	3142986
GCF_009709495.1	NZ_CP039219.1	36250	1684810	0.1445964803619189	-0.1236831082373109	0.1398963730569948	24589.051970189288	3317308
GCF_009709515.1	NZ_CP039234.1	3539690	1651760	0.1221384224383879	-0.1213980851850884	-2733.2147943243035	20191.864281657687	3541633
GCF_009724885.1	NZ_CP039868.1	3193200	1575970	0.142026016294239	-0.1422119543232987	-600.4513416277898	22398.502513438	3194954
GCF_010092545.1	NZ_CP048052.1	3320	1626570	0.1412530065890631	-0.142739122520725	-52.70671914169173	22910.785244655457	3194020
GCF_010092565.1	NZ_CP048056.1	2130	1643310	0.1420626562272834	-0.1285025483562564	-16.767737588905337	23298.279115559868	3218154
GCF_012272975.1	NZ_CP050938.1	1820	1674950	0.1440887991358626	-0.1398410147707995	-13.912693033155442	24094.021338883493	3275517
GCF_014622645.1	NZ_CP061189.1	105490	1786250	0.1413984318057645	-0.1407411891890231	-1617.8527812912437	22147.83475138582	3177257
GCF_000300295.4	NZ_CP011849.2	1750	1615950	0.1422997456531894	-0.1428873331993537	-9.442433504255114	22960.58987850439	3184851
