assembly_accession	start	end	orientation
GCF_000219605.1	719459	720995	+
GCF_000219605.1	1648843	1650379	+
GCF_000219605.1	2363477	2365013	-
GCF_000219605.1	3527318	3528854	-
GCF_000590475.1	619709	621245	+
GCF_000590475.1	662498	664034	+
GCF_000590475.1	2641977	2643513	-
GCF_000590475.1	3595145	3596681	-
GCF_000661915.1	2186270	2187806	+
GCF_000661915.1	2918215	2919751	-
GCF_000661915.1	3545001	3546537	-
GCF_000661915.1	3871232	3872768	-
GCF_001038645.1	749318	750852	+
GCF_001038645.1	2142290	2143824	+
GCF_001038645.1	2900200	2901733	-
GCF_001038645.1	3666603	3668138	-
GCF_001648195.1	518370	519906	-
GCF_001648195.1	2018426	2019962	+
GCF_001648195.1	2407943	2409479	+
GCF_001648195.1	3887069	3888605	+
GCF_003001655.1	530568	532103	-
GCF_003001655.1	1399947	1401482	-
GCF_003001655.1	3122108	3123643	+
GCF_003001655.1	4163530	4165065	+
GCF_003008495.1	491053	492589	-
GCF_003008495.1	2152978	2154513	+
GCF_003008495.1	3361791	3363327	+
GCF_003008495.1	4153679	4155214	-
GCF_003952645.1	186617	188153	-
GCF_003952645.1	905283	906819	+
GCF_003952645.1	1221502	1223038	+
GCF_003952645.1	4277775	4279311	-
GCF_003952645.1	4763641	4765177	-
GCF_003952645.1	5456675	5458211	-
GCF_003952645.1	5798074	5799610	-
GCF_003952685.1	2984781	2986317	-
GCF_003952685.1	3300985	3302521	-
GCF_003952685.1	4019636	4021172	+
GCF_003952685.1	4632906	4634442	+
GCF_003952685.1	4974281	4975817	+
GCF_003952685.1	5667273	5668809	+
GCF_003952685.1	6153119	6154655	+
GCF_005844005.1	617962	619498	+
GCF_005844005.1	885804	887341	+
GCF_005844005.1	2321880	2323416	-
GCF_005844005.1	3716501	3718037	+
GCF_009740185.1	1461193	1462729	-
GCF_009740185.1	2823387	2824923	+
GCF_009740185.1	3554221	3555757	+
GCF_009740185.1	3805640	3807176	+
GCF_009789555.1	47949	49480	-
GCF_009789555.1	1375513	1377049	+
GCF_009789555.1	1795411	1796947	+
GCF_009789555.1	3643753	3645288	-
GCF_015291885.1	1190509	1192045	+
GCF_015291885.1	1932257	1933793	+
GCF_015291885.1	2751355	2752891	-
GCF_015291885.1	3918094	3919630	-
GCF_015680045.1	791359	792895	+
GCF_015680045.1	1733435	1734971	+
GCF_015680045.1	1908666	1910202	+
GCF_015680045.1	3438980	3440516	-
GCF_016028515.1	65877	67412	-
GCF_016028515.1	1859027	1860562	+
GCF_016028515.1	2659118	2660654	+
GCF_016028515.1	3389750	3391286	-
GCF_016028635.1	649636	651171	+
GCF_016028635.1	1653256	1654792	-
GCF_016028635.1	2540870	2542404	-
GCF_016028635.1	3953229	3954764	+
GCF_016028655.1	296072	297608	-
GCF_016028655.1	1458804	1460340	-
GCF_016028655.1	3188599	3190134	+
GCF_016028655.1	4117929	4119465	+
GCF_016127795.1	1204496	1206032	+
GCF_016127795.1	2121679	2123215	+
GCF_016127795.1	2910586	2912122	-
GCF_016127795.1	3904338	3905874	-
GCF_017577085.1	712342	713878	+
GCF_017577085.1	1618975	1620511	+
GCF_017577085.1	2383926	2385462	-
GCF_017577085.1	3381671	3383206	-
GCF_018138085.1	608233	609769	+
GCF_018138085.1	1073034	1074570	+
GCF_018138085.1	2862808	2864344	-
GCF_018138085.1	4350339	4351875	-
GCF_900636845.1	1029673	1031209	+
GCF_900636845.1	1821536	1823072	+
GCF_900636845.1	2538186	2539722	-
GCF_900636845.1	3700439	3701975	-
GCF_900638035.1	939603	941139	+
GCF_900638035.1	1933355	1934891	+
GCF_900638035.1	2722261	2723797	-
GCF_900638035.1	3639419	3640955	-
GCF_000013785.1	866708	868244	+
GCF_000013785.1	1797078	1798614	+
GCF_000013785.1	2534257	2535793	-
GCF_000013785.1	3517464	3519000	-
GCF_000327065.1	1128068	1129603	+
GCF_000327065.1	2121785	2123321	+
GCF_000327065.1	2876700	2878236	-
GCF_000327065.1	3794288	3795824	-
GCF_000195105.1	779850	781386	+
GCF_000195105.1	1793430	1794966	+
GCF_000195105.1	2524580	2526116	-
GCF_000195105.1	3615996	3617532	-
GCF_000279165.1	679691	681226	+
GCF_000279165.1	962131	963667	+
GCF_000279165.1	2650604	2652139	-
GCF_000279165.1	3695600	3697136	-
GCF_000267545.1	987012	988548	+
GCF_000267545.1	1982995	1984531	+
GCF_000267545.1	2704253	2705789	-
GCF_000267545.1	3906464	3908000	-
