assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000219605.1	NC_015740.1	4522730	2126930	0.0306106016840632	-0.034205601538015	-1648.9485838637634	6548.922466094245	4547930
GCF_000590475.1	NZ_CP007441.1	4723040	2382130	0.0341052153335468	-0.0358792657959193	-271.5095799614236	8127.508718022081	4731359
GCF_000661915.1	NZ_CP007509.1	49690	2411660	0.0360964621190131	-0.0354352702694563	-11.69489874189676	8514.191689362187	4725662
GCF_001038645.1	NZ_CP011854.1	8200	2381140	0.0324363205023726	-0.0322007010673679	-10.642769765311597	7686.316265676354	4650155
GCF_001648195.1	NZ_CP015641.1	1650260	4229990	0.0327203120089059	-0.0323386131842471	-5126.8807627048645	3314.086388207026	5030940
GCF_003001655.1	NZ_CP027543.1	2148940	4379570	0.0369763129990006	-0.0344645052527907	-7409.991583613943	841.1924542258336	4400660
GCF_003008495.1	NZ_CP027664.1	1392670	3600400	0.0315637480618045	-0.0318372763468321	-4473.432874709346	2495.062363050153	4454378
GCF_003952645.1	NZ_CP018050.1	307620	3407310	0.0332785576953374	-0.0330488097387459	-1107.2115679490282	9210.01621846686	6263601
GCF_003952685.1	NZ_CP018046.1	3900160	803110	0.0327026881741025	-0.0332806135185761	-7855.307048755189	2451.8803222555152	6249209
GCF_005844005.1	NZ_CP040460.1	3148220	1228070	0.0382837120323142	-0.0347414590399105	-1592.2301732614037	5078.794276797522	3936412
GCF_009740185.1	NZ_CP046538.1	2237850	273380	0.0382154203125246	-0.0344021003953492	-5721.435139277044	1039.5233739168418	3925175
GCF_009789555.1	NZ_CP046902.1	772510	2954240	0.0337832353428827	-0.0325262458603391	-2538.72964398684	4831.865186967336	4682747
GCF_015291885.1	NZ_CP036186.1	820	2466710	0.0362899217560597	-0.0386058137031462	-1.6770789763993854	8947.023736131456	4639098
GCF_015680045.1	NZ_CP063358.1	4474840	2147090	0.0329616621176221	-0.0314569822922559	-213.7865967276744	7111.067062557899	4500524
GCF_016028515.1	NZ_CP065720.1	1086380	3154360	0.0342324373851501	-0.0341604809809019	-3295.171979401164	3784.035706417089	4394686
GCF_016028635.1	NZ_CP065721.1	3088000	975970	0.0351599707435892	-0.0346642633559639	-3468.77066997643	3854.64130779316	4042123
GCF_016028655.1	NZ_CP065750.1	2446610	61080	0.0306563668813302	-0.0344355695358278	-8085.957300185981	128.75592005266674	4535380
GCF_016127795.1	NZ_CP066045.1	368740	2678190	0.0351812959063197	-0.0369183165575691	-1068.860364870775	7056.0990777477255	4426953
GCF_017577085.1	NZ_CP071899.1	4407550	2156310	0.0331481316022061	-0.0342145372737119	-557.9968179992924	7144.525095325917	4415884
GCF_018138085.1	NZ_CP073105.1	4904690	2441790	0.0306475127324919	-0.0329700959617919	-451.50458180570143	7668.796010451422	4979911
GCF_900636845.1	NZ_LR134319.1	8180	2300250	0.03168937510658	-0.031364055511754	-8.289451111138119	7255.156708680146	4438731
GCF_900638035.1	NZ_LR134482.1	4417510	2167270	0.0359263960375703	-0.0360738087942826	-325.2206660680664	7792.259904260519	4426240
GCF_000013785.1	NC_009434.1	8640	2296250	0.0326536541255834	-0.0317884414990506	-3.8947462246208286	7466.12590619855	4567418
GCF_000327065.1	NC_019936.1	1490	2346660	0.0353324367405934	-0.0345749767702514	0.1052631578947369	8292.441642476375	4575057
GCF_000195105.1	NC_017532.1	4664720	2289550	0.0309259670630656	-0.0327078565796154	-660.5655359021324	7108.10960874794	4689946
GCF_000279165.1	NC_018177.1	11020	2110020	0.0362389827771699	-0.0237672218457299	-0.1861937168412437	7606.38443229498	4174118
GCF_000267545.1	NC_018028.1	4651370	2217010	0.0305827737679849	-0.0360446214342761	-1848.458048834506	6926.323586216531	4709064
