assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_006363895.1	PRJNA224116	SAMN11964616			na		2588536	2588536	Candidatus Methylopumilus universalis	strain=MMS-RVI-51		latest	Chromosome	Major	Full	2019/06/19	ASM636389v1	Biology Centre CAS, Institute of Hydrobiology	GCA_006363895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/363/895/GCF_006363895.1_ASM636389v1	./data/refseq/bacteria/GCF_006363895.1/GCF_006363895.1_ASM636389v1_assembly_stats.txt
GCF_006363975.1	PRJNA224116	SAMN11964618			na		2588536	2588536	Candidatus Methylopumilus universalis	strain=MMS-RVI-9		latest	Chromosome	Major	Full	2019/06/19	ASM636397v1	Biology Centre CAS, Institute of Hydrobiology	GCA_006363975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/363/975/GCF_006363975.1_ASM636397v1	./data/refseq/bacteria/GCF_006363975.1/GCF_006363975.1_ASM636397v1_assembly_stats.txt
GCF_006363995.1	PRJNA224116	SAMN11964614			na		2588536	2588536	Candidatus Methylopumilus universalis	strain=MMS-RVI-34		latest	Chromosome	Major	Full	2019/06/19	ASM636399v1	Biology Centre CAS, Institute of Hydrobiology	GCA_006363995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/363/995/GCF_006363995.1_ASM636399v1	./data/refseq/bacteria/GCF_006363995.1/GCF_006363995.1_ASM636399v1_assembly_stats.txt
GCF_006364015.1	PRJNA224116	SAMN11964615			na		2588536	2588536	Candidatus Methylopumilus universalis	strain=MMS-RVI-37		latest	Chromosome	Major	Full	2019/06/19	ASM636401v1	Biology Centre CAS, Institute of Hydrobiology	GCA_006364015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/364/015/GCF_006364015.1_ASM636401v1	./data/refseq/bacteria/GCF_006364015.1/GCF_006364015.1_ASM636401v1_assembly_stats.txt
GCF_006364055.1	PRJNA224116	SAMN11964613			na		2588536	2588536	Candidatus Methylopumilus universalis	strain=MMS-RIV-46		latest	Chromosome	Major	Full	2019/06/19	ASM636405v1	Biology Centre CAS, Institute of Hydrobiology	GCA_006364055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/364/055/GCF_006364055.1_ASM636405v1	./data/refseq/bacteria/GCF_006364055.1/GCF_006364055.1_ASM636405v1_assembly_stats.txt
GCF_006364075.1	PRJNA224116	SAMN11964611			na		2588536	2588536	Candidatus Methylopumilus universalis	strain=MMS-RVI-12		latest	Chromosome	Major	Full	2019/06/19	ASM636407v1	Biology Centre CAS, Institute of Hydrobiology	GCA_006364075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/364/075/GCF_006364075.1_ASM636407v1	./data/refseq/bacteria/GCF_006364075.1/GCF_006364075.1_ASM636407v1_assembly_stats.txt
GCF_006364095.1	PRJNA224116	SAMN11964612			na		2588536	2588536	Candidatus Methylopumilus universalis	strain=MMS-RIV-25		latest	Chromosome	Major	Full	2019/06/19	ASM636409v1	Biology Centre CAS, Institute of Hydrobiology	GCA_006364095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/364/095/GCF_006364095.1_ASM636409v1	./data/refseq/bacteria/GCF_006364095.1/GCF_006364095.1_ASM636409v1_assembly_stats.txt
GCF_006364115.1	PRJNA224116	SAMN11964610			na		2588536	2588536	Candidatus Methylopumilus universalis	strain=MMS-RVI-8		latest	Chromosome	Major	Full	2019/06/19	ASM636411v1	Biology Centre CAS, Institute of Hydrobiology	GCA_006364115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/364/115/GCF_006364115.1_ASM636411v1	./data/refseq/bacteria/GCF_006364115.1/GCF_006364115.1_ASM636411v1_assembly_stats.txt
GCF_006364135.1	PRJNA224116	SAMN11964594			na		2588536	2588536	Candidatus Methylopumilus universalis	strain=MMS-VA-83		latest	Chromosome	Major	Full	2019/06/19	ASM636413v1	Biology Centre CAS, Institute of Hydrobiology	GCA_006364135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/364/135/GCF_006364135.1_ASM636413v1	./data/refseq/bacteria/GCF_006364135.1/GCF_006364135.1_ASM636413v1_assembly_stats.txt
GCF_006364155.1	PRJNA224116	SAMN11964609			na		2588536	2588536	Candidatus Methylopumilus universalis	strain=MMS-RIV-50		latest	Chromosome	Major	Full	2019/06/19	ASM636415v1	Biology Centre CAS, Institute of Hydrobiology	GCA_006364155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/364/155/GCF_006364155.1_ASM636415v1	./data/refseq/bacteria/GCF_006364155.1/GCF_006364155.1_ASM636415v1_assembly_stats.txt
