assembly_accession	start	end	orientation
GCF_006363895.1	842348	843889	-
GCF_006363975.1	842474	844015	-
GCF_006363995.1	842341	843882	-
GCF_006364015.1	842344	843885	-
GCF_006364055.1	835307	836848	-
GCF_006364075.1	847974	849515	-
GCF_006364095.1	842348	843889	-
GCF_006364115.1	842471	844012	-
GCF_006364135.1	855438	856979	-
GCF_006364155.1	840806	842347	-
GCF_006364175.1	840809	842350	-
GCF_006364195.1	883614	885155	-
GCF_006364215.1	840809	842350	-
GCF_006364255.1	847576	849117	-
GCF_006364275.1	830945	832486	-
GCF_006364315.1	847221	848762	-
GCF_006364335.1	850001	851542	-
GCF_006364375.1	855070	856611	-
GCF_006364395.1	879280	880821	-
GCF_006364415.1	857735	859276	-
GCF_006364435.1	881680	883221	-
GCF_006365175.1	835432	836973	-
GCF_006365195.1	857140	858681	-
GCF_006365215.1	881206	882747	-
GCF_006365235.1	871122	872663	-
GCF_006365255.1	835308	836849	-
GCF_006365275.1	834880	836421	-
GCF_006365295.1	877505	879046	-
GCF_006365315.1	843942	845483	-
