assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000817005.1	PRJNA224116	SAMN02725063			na		1313	1313	Streptococcus pneumoniae	strain=NT_110_58		latest	Complete Genome	Major	Full	2015/01/09	ASM81700v1	University of Bern	GCA_000817005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/817/005/GCF_000817005.1_ASM81700v1	./data/refseq/bacteria/GCF_000817005.1/GCF_000817005.1_ASM81700v1_assembly_stats.txt
GCF_001255215.1	PRJNA224116	SAMEA3367470			na		1313	1313	Streptococcus pneumoniae	strain=A66		latest	Complete Genome	Major	Full	2015/05/20	S_pneumo_A66_v1	University of Hull	GCA_001255215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/255/215/GCF_001255215.1_S_pneumo_A66_v1	./data/refseq/bacteria/GCF_001255215.1/GCF_001255215.1_S_pneumo_A66_v1_assembly_stats.txt
GCF_001457635.1	PRJNA224116	SAMEA2479568			na	assembly from type material	1313	1313	Streptococcus pneumoniae	strain=NCTC7465		latest	Complete Genome	Major	Full	2015/03/22	NCTC7465	SC	GCA_001457635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/457/635/GCF_001457635.1_NCTC7465	./data/refseq/bacteria/GCF_001457635.1/GCF_001457635.1_NCTC7465_assembly_stats.txt
GCF_001715565.2	PRJNA224116	SAMN04320590			na		1313	1313	Streptococcus pneumoniae	strain=D141		latest	Chromosome	Major	Full	2017/03/24	ASM171556v2	University of Kaiserslautern	GCA_001715565.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/715/565/GCF_001715565.2_ASM171556v2	./data/refseq/bacteria/GCF_001715565.2/GCF_001715565.2_ASM171556v2_assembly_stats.txt
GCF_001896045.1	PRJNA224116	SAMN05981365			na		1313	1313	Streptococcus pneumoniae	strain=SP49		latest	Complete Genome	Major	Full	2016/12/09	ASM189604v1	Helmholtz-Centre for Infection Research	GCA_001896045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/896/045/GCF_001896045.1_ASM189604v1	./data/refseq/bacteria/GCF_001896045.1/GCF_001896045.1_ASM189604v1_assembly_stats.txt
GCF_001896065.1	PRJNA224116	SAMN06009945			na		1313	1313	Streptococcus pneumoniae	strain=SP61		latest	Complete Genome	Major	Full	2016/12/09	ASM189606v1	Helmholtz-Centre for Infection Research	GCA_001896065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/896/065/GCF_001896065.1_ASM189606v1	./data/refseq/bacteria/GCF_001896065.1/GCF_001896065.1_ASM189606v1_assembly_stats.txt
GCF_001896085.1	PRJNA224116	SAMN06009955			na		1313	1313	Streptococcus pneumoniae	strain=SP64		latest	Complete Genome	Major	Full	2016/12/09	ASM189608v1	Helmholtz-Centre for Infection Research	GCA_001896085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/896/085/GCF_001896085.1_ASM189608v1	./data/refseq/bacteria/GCF_001896085.1/GCF_001896085.1_ASM189608v1_assembly_stats.txt
GCF_001902455.1	PRJNA224116	SAMN06109026			na		1313	1313	Streptococcus pneumoniae	strain=SWU02		latest	Complete Genome	Major	Full	2016/12/13	ASM190245v1	Southwest Medical University	GCA_001902455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/455/GCF_001902455.1_ASM190245v1	./data/refseq/bacteria/GCF_001902455.1/GCF_001902455.1_ASM190245v1_assembly_stats.txt
GCF_002076835.1	PRJNA224116	SAMN06622699			na		1313	1313	Streptococcus pneumoniae	strain=Hu17		latest	Chromosome	Major	Full	2017/04/03	ASM207683v1	Regine Hakenbeck	GCA_002076835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/076/835/GCF_002076835.1_ASM207683v1	./data/refseq/bacteria/GCF_002076835.1/GCF_002076835.1_ASM207683v1_assembly_stats.txt
GCF_002357995.1	PRJNA224116	SAMD00073590			na		1313	1313	Streptococcus pneumoniae	strain=KK0981		latest	Complete Genome	Major	Full	2017/01/24	ASM235799v1	Department of Infectious Diseases, Keio University School of Medicine	GCA_002357995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/357/995/GCF_002357995.1_ASM235799v1	./data/refseq/bacteria/GCF_002357995.1/GCF_002357995.1_ASM235799v1_assembly_stats.txt
