assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000931425.2	NZ_CP010528.1	3277560	1636550	0.1048755526630552	-0.1100557587203971	-826.5848704197897	17300.996874983175	3284260
GCF_001278015.1	NZ_CP009236.1	3230950	1638030	0.10401488801131	-0.1094074833234145	-319.9921427812986	17175.19403166492	3237652
GCF_001296095.1	NZ_CP012343.1	2448530	829040	0.10627853668045	-0.1099218597374224	-9301.59504044745	8500.157394732678	3198337
GCF_001302645.1	NZ_CP012650.1	1813490	326410	0.0988456201960859	-0.1008188332615882	-11988.304321433408	3016.921905437277	3067675
GCF_001331925.2	NZ_CP023771.1	3135190	1559100	0.1024092936407522	-0.1103468640462604	-1359.48397600716	16099.857763895954	3141590
GCF_001581895.1	NZ_CP011769.1	2949210	1478060	0.1011235669724051	-0.1079440789694258	-903.0850440050884	14994.671639245274	2952218
GCF_001596095.1	NZ_CP014780.1	2850	1668750	0.1056611568446335	-0.1102077508407695	-17.195945348353497	17584.906051449965	3262611
GCF_001617525.2	NZ_CP015126.1	3248130	1625930	0.1019575348947708	-0.1104662191896548	-1272.713567002197	16713.99656518038	3254946
GCF_001659745.1	NZ_CP015966.1	2530160	922010	0.1079100327644678	-0.1050113481564613	-7181.485180110034	9705.92614538443	3212951
GCF_001660025.1	NZ_CP015857.1	2439530	903300	0.1066166440974734	-0.1030809482975687	-6368.627051431816	9466.98951120354	3131750
GCF_001672035.1	NZ_CP016071.1	1182200	2843210	0.1089601377427655	-0.0970647548725799	-12813.975087509058	5284.422005101618	3354689
GCF_001715615.1	NZ_CP015308.1	1937660	426680	0.1085298189851995	-0.1026160035721522	-11130.20416567819	4374.875927020385	3119435
GCF_001874125.1	NZ_CP017954.1	2490360	953480	0.1078787451634056	-0.1022921676497913	-5556.138993128336	10164.9561997038	3097773
GCF_001880185.2	NZ_CP013149.1	2850	1577710	0.102986971412903	-0.0931486297837303	-17.195945348353497	16201.817502160204	3235952
GCF_001990145.1	NZ_CP017406.1	2750910	1102380	0.1101159413757814	-0.1031528477846898	-5028.323626473536	11976.754951438164	3249180
GCF_002005385.2	NZ_CP023728.1	3304410	1654400	0.1031638599928068	-0.1096314540408346	-953.2665840868108	17204.469955959525	3311056
GCF_002024845.1	NZ_CP019722.1	3194780	1547580	0.1039778710864776	-0.1106562373183699	-2105.214565510299	16140.105235178156	3197722
GCF_002109405.1	NZ_CP020861.1	3182630	1622270	0.1021482440797875	-0.1086737337384254	-316.963608767428	16707.89127406984	3189366
GCF_002109425.1	NZ_CP020816.1	3278000	1584560	0.1022082165499428	-0.1086517835716671	-2136.2584279498888	16330.466437163386	3284622
GCF_002116955.1	NZ_CP018209.1	1995740	408850	0.1068650958337906	-0.1081191813784541	-13167.044210053677	3990.288008701	3249216
GCF_002117245.1	NZ_CP017354.1	3141790	1565110	0.1044385566306293	-0.1075372354421747	-577.5441411077328	16393.79770718876	3144834
GCF_002117265.1	NZ_CP017363.1	3096340	1565110	0.1044376946411488	-0.1083347214785146	-211.03603410826847	16393.600759913483	3099387
GCF_002117285.1	NZ_CP017374.1	3126390	1570830	0.1027333089970302	-0.1087496596805018	-708.9415673437668	16275.987272299608	3133208
GCF_002117305.1	NZ_CP017379.1	3134870	1558760	0.1024248890809082	-0.1103442775200914	-1357.1628132704525	16102.79048779908	3141573
GCF_002173655.1	NZ_CP021501.1	3249210	1595390	0.1045334544802146	-0.1091521567026876	-1342.7564818691324	16726.37754645663	3252258
GCF_002205775.2	NZ_CP021997.1	3115950	1496350	0.1099726473164304	-0.104612480151324	-531.0179343419402	16424.841336178844	3186859
GCF_002220175.1	NZ_CP022373.1	2235400	635730	0.1069165341870366	-0.1065216776421764	-10785.636599600066	6254.3215346422585	3325676
GCF_002220815.1	NZ_CP020564.1	3033660	1544850	0.1017112282150574	-0.1077870920527268	-266.1393045103677	15847.76880297882	3040388
GCF_002286275.1	NZ_CP017066.1	3253160	1619830	0.1055541078475758	-0.1089050983461038	-619.104124433078	17235.983016706712	3259858
GCF_002290185.1	NZ_CP023174.1	2630700	804210	0.1062033097249391	-0.1060321725140144	-10833.496624918114	8533.526457634454	3407160
GCF_002576835.1	NZ_CP023772.1	357870	2068890	0.1025915842786538	-0.1098447805685123	-4089.3521316347983	13477.940701123272	3342669
GCF_002749655.1	NZ_CP024413.1	3196080	1628790	0.1030783678857271	-0.1114018621255148	-601.2292246241212	16925.574879557156	3202808
GCF_002868755.1	NZ_CP025586.1	1261700	2834240	0.1072091886278242	-0.1041518120334297	-13396.89510061986	3462.193561676921	3174864
GCF_002868775.1	NZ_CP025590.1	2984150	1340410	0.1043799710111267	-0.1091951418614746	-3996.202717982173	13952.649395130476	3312096
GCF_002895245.1	NZ_CP025988.1	2018770	402980	0.1054888808753632	-0.1102624286148002	-13868.899049271738	3947.216019288229	3198690
GCF_002943545.1	NZ_CP025412.1	3183790	1543450	0.1028018924084323	-0.107491521002964	-1695.2979836905238	16003.62672095467	3190599
GCF_002948215.1	NZ_CP026743.1	2725160	1077880	0.1038484336893235	-0.1088150673188946	-7142.502064984947	10782.40361650114	3291849
GCF_003020005.1	NZ_CP020093.1	3172940	1571210	0.1023529480466879	-0.1096976323990649	-1459.016616330033	16129.365883854003	3175846
GCF_003076435.1	NZ_CP021086.1	2593710	1050730	0.1076876904767029	-0.1036206185304594	-4885.049868683802	11103.41378432954	3164369
GCF_003097595.1	NZ_CP028977.1	3223380	1606060	0.1033583088392915	-0.1087671522292502	-920.6741482692078	16737.666634764573	3230192
GCF_003143915.1	NZ_CP029349.1	1799770	252640	0.1105501710874155	-0.1043445816643897	-13518.642819472643	2637.171813099831	3197727
GCF_003269405.1	NZ_CP030105.1	2879340	1324140	0.102950310442122	-0.1112029953161381	-3632.1211556339513	13662.185960929988	3231249
GCF_003286955.1	NZ_CP022294.1	3175720	1560790	0.1032663563505591	-0.1102607367070371	-1617.9933324470987	16255.30220149131	3182556
GCF_003325395.1	NZ_CP030881.1	2845680	1269810	0.109780751169125	-0.1038395343377784	-2636.0100883201944	13728.193433989882	3120761
GCF_003345375.1	NZ_CP021932.1	3323060	1661270	0.104600730946359	-0.1102821186237029	-917.6633379045904	17425.426522214097	3326107
GCF_003352125.1	NZ_CP027349.1	3204450	1629120	0.1029885963689578	-0.1090822133489856	-335.73188112214103	16914.730805209827	3211268
GCF_003428355.1	NZ_CP031702.1	2025630	476060	0.1079242884434314	-0.1076100266042983	-12129.117812638096	4545.818860544912	3242652
GCF_003586485.1	NZ_CP031318.1	1580130	3176780	0.1114956624547653	-0.0980428939694165	-15940.013196311998	2104.3071923969887	3197744
GCF_003597595.1	NZ_CP032464.1	2927380	1380230	0.1105520488583817	-0.1043705097795057	-1046.9097819140522	15113.120679209813	3205672
GCF_003597615.1	NZ_CP032466.1	2299640	754900	0.1101917458372636	-0.104590418650597	-8169.107670219315	7987.516145379462	3221272
GCF_003597635.1	NZ_CP032460.1	2279030	835230	0.101524680908931	-0.1034643436976031	-6808.618823093773	8129.567655206834	3034884
GCF_003611015.1	NZ_CP023490.1	1580270	102460	0.0989643378371238	-0.1035696044540587	-14633.356404151338	672.3127651605183	3015495
GCF_003627335.1	NZ_CP032642.1	3244060	1655720	0.0758863909710757	-0.1114007024672217	-4996.832352007017	12871.426233713875	3261543
