assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000730215.1	PRJNA224116	SAMN02741687			na		1311	1311	Streptococcus agalactiae	strain=NGBS061		latest	Complete Genome	Major	Full	2014/08/14	ASM73021v2	Public Health Ontario	GCA_000730215.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/215/GCF_000730215.1_ASM73021v2	./data/refseq/bacteria/GCF_000730215.1/GCF_000730215.1_ASM73021v2_genomic.fna.gz
GCF_000730215.1	PRJNA224116	SAMN02741687			na		1311	1311	Streptococcus agalactiae	strain=NGBS061		latest	Complete Genome	Major	Full	2014/08/14	ASM73021v2	Public Health Ontario	GCA_000730215.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/215/GCF_000730215.1_ASM73021v2	./data/refseq/bacteria/GCF_000730215.1/GCF_000730215.1_ASM73021v2_rna_from_genomic.fna.gz
GCF_000730215.1	PRJNA224116	SAMN02741687			na		1311	1311	Streptococcus agalactiae	strain=NGBS061		latest	Complete Genome	Major	Full	2014/08/14	ASM73021v2	Public Health Ontario	GCA_000730215.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/215/GCF_000730215.1_ASM73021v2	./data/refseq/bacteria/GCF_000730215.1/GCF_000730215.1_ASM73021v2_assembly_report.txt
GCF_000730215.1	PRJNA224116	SAMN02741687			na		1311	1311	Streptococcus agalactiae	strain=NGBS061		latest	Complete Genome	Major	Full	2014/08/14	ASM73021v2	Public Health Ontario	GCA_000730215.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/215/GCF_000730215.1_ASM73021v2	./data/refseq/bacteria/GCF_000730215.1/GCF_000730215.1_ASM73021v2_assembly_stats.txt
GCF_000730215.1	PRJNA224116	SAMN02741687			na		1311	1311	Streptococcus agalactiae	strain=NGBS061		latest	Complete Genome	Major	Full	2014/08/14	ASM73021v2	Public Health Ontario	GCA_000730215.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/215/GCF_000730215.1_ASM73021v2	./data/refseq/bacteria/GCF_000730215.1/GCF_000730215.1_ASM73021v2_feature_table.txt.gz
GCF_000730255.1	PRJNA224116	SAMN02741688			na		1311	1311	Streptococcus agalactiae	strain=NGBS572		latest	Complete Genome	Major	Full	2014/07/17	ASM73025v1	Public Health Ontario	GCA_000730255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/255/GCF_000730255.1_ASM73025v1	./data/refseq/bacteria/GCF_000730255.1/GCF_000730255.1_ASM73025v1_genomic.fna.gz
GCF_000730255.1	PRJNA224116	SAMN02741688			na		1311	1311	Streptococcus agalactiae	strain=NGBS572		latest	Complete Genome	Major	Full	2014/07/17	ASM73025v1	Public Health Ontario	GCA_000730255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/255/GCF_000730255.1_ASM73025v1	./data/refseq/bacteria/GCF_000730255.1/GCF_000730255.1_ASM73025v1_rna_from_genomic.fna.gz
GCF_000730255.1	PRJNA224116	SAMN02741688			na		1311	1311	Streptococcus agalactiae	strain=NGBS572		latest	Complete Genome	Major	Full	2014/07/17	ASM73025v1	Public Health Ontario	GCA_000730255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/255/GCF_000730255.1_ASM73025v1	./data/refseq/bacteria/GCF_000730255.1/GCF_000730255.1_ASM73025v1_assembly_report.txt
GCF_000730255.1	PRJNA224116	SAMN02741688			na		1311	1311	Streptococcus agalactiae	strain=NGBS572		latest	Complete Genome	Major	Full	2014/07/17	ASM73025v1	Public Health Ontario	GCA_000730255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/255/GCF_000730255.1_ASM73025v1	./data/refseq/bacteria/GCF_000730255.1/GCF_000730255.1_ASM73025v1_assembly_stats.txt
GCF_000730255.1	PRJNA224116	SAMN02741688			na		1311	1311	Streptococcus agalactiae	strain=NGBS572		latest	Complete Genome	Major	Full	2014/07/17	ASM73025v1	Public Health Ontario	GCA_000730255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/255/GCF_000730255.1_ASM73025v1	./data/refseq/bacteria/GCF_000730255.1/GCF_000730255.1_ASM73025v1_feature_table.txt.gz
