assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000626595.1	PRJNA224116	SAMN02709031			na		487	487	Neisseria meningitidis	strain=510612		latest	Complete Genome	Major	Full	2014/04/11	ASM62659v1	Institute of Pathogen Biology, CAMS	GCA_000626595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/626/595/GCF_000626595.1_ASM62659v1	./data/refseq/bacteria/GCF_000626595.1/GCF_000626595.1_ASM62659v1_genomic.fna.gz
GCF_000626595.1	PRJNA224116	SAMN02709031			na		487	487	Neisseria meningitidis	strain=510612		latest	Complete Genome	Major	Full	2014/04/11	ASM62659v1	Institute of Pathogen Biology, CAMS	GCA_000626595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/626/595/GCF_000626595.1_ASM62659v1	./data/refseq/bacteria/GCF_000626595.1/GCF_000626595.1_ASM62659v1_rna_from_genomic.fna.gz
GCF_000626595.1	PRJNA224116	SAMN02709031			na		487	487	Neisseria meningitidis	strain=510612		latest	Complete Genome	Major	Full	2014/04/11	ASM62659v1	Institute of Pathogen Biology, CAMS	GCA_000626595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/626/595/GCF_000626595.1_ASM62659v1	./data/refseq/bacteria/GCF_000626595.1/GCF_000626595.1_ASM62659v1_assembly_report.txt
GCF_000626595.1	PRJNA224116	SAMN02709031			na		487	487	Neisseria meningitidis	strain=510612		latest	Complete Genome	Major	Full	2014/04/11	ASM62659v1	Institute of Pathogen Biology, CAMS	GCA_000626595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/626/595/GCF_000626595.1_ASM62659v1	./data/refseq/bacteria/GCF_000626595.1/GCF_000626595.1_ASM62659v1_assembly_stats.txt
GCF_000626595.1	PRJNA224116	SAMN02709031			na		487	487	Neisseria meningitidis	strain=510612		latest	Complete Genome	Major	Full	2014/04/11	ASM62659v1	Institute of Pathogen Biology, CAMS	GCA_000626595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/626/595/GCF_000626595.1_ASM62659v1	./data/refseq/bacteria/GCF_000626595.1/GCF_000626595.1_ASM62659v1_feature_table.txt.gz
GCF_000787195.2	PRJNA224116	SAMN03203069			na		487	487	Neisseria meningitidis	strain=L91543		latest	Complete Genome	Major	Full	2016/07/29	ASM78719v2	Andrey V Karlyshev	GCA_000787195.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/787/195/GCF_000787195.2_ASM78719v2	./data/refseq/bacteria/GCF_000787195.2/GCF_000787195.2_ASM78719v2_genomic.fna.gz
GCF_000787195.2	PRJNA224116	SAMN03203069			na		487	487	Neisseria meningitidis	strain=L91543		latest	Complete Genome	Major	Full	2016/07/29	ASM78719v2	Andrey V Karlyshev	GCA_000787195.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/787/195/GCF_000787195.2_ASM78719v2	./data/refseq/bacteria/GCF_000787195.2/GCF_000787195.2_ASM78719v2_rna_from_genomic.fna.gz
GCF_000787195.2	PRJNA224116	SAMN03203069			na		487	487	Neisseria meningitidis	strain=L91543		latest	Complete Genome	Major	Full	2016/07/29	ASM78719v2	Andrey V Karlyshev	GCA_000787195.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/787/195/GCF_000787195.2_ASM78719v2	./data/refseq/bacteria/GCF_000787195.2/GCF_000787195.2_ASM78719v2_assembly_report.txt
GCF_000787195.2	PRJNA224116	SAMN03203069			na		487	487	Neisseria meningitidis	strain=L91543		latest	Complete Genome	Major	Full	2016/07/29	ASM78719v2	Andrey V Karlyshev	GCA_000787195.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/787/195/GCF_000787195.2_ASM78719v2	./data/refseq/bacteria/GCF_000787195.2/GCF_000787195.2_ASM78719v2_assembly_stats.txt
GCF_000787195.2	PRJNA224116	SAMN03203069			na		487	487	Neisseria meningitidis	strain=L91543		latest	Complete Genome	Major	Full	2016/07/29	ASM78719v2	Andrey V Karlyshev	GCA_000787195.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/787/195/GCF_000787195.2_ASM78719v2	./data/refseq/bacteria/GCF_000787195.2/GCF_000787195.2_ASM78719v2_feature_table.txt.gz
GCF_000800235.1	PRJNA224116	SAMN03020302			na		487	487	Neisseria meningitidis	strain=NM3686		latest	Complete Genome	Major	Full	2014/12/09	ASM80023v1	University of Pittsburgh	GCA_000800235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/800/235/GCF_000800235.1_ASM80023v1	./data/refseq/bacteria/GCF_000800235.1/GCF_000800235.1_ASM80023v1_genomic.fna.gz
GCF_000800235.1	PRJNA224116	SAMN03020302			na		487	487	Neisseria meningitidis	strain=NM3686		latest	Complete Genome	Major	Full	2014/12/09	ASM80023v1	University of Pittsburgh	GCA_000800235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/800/235/GCF_000800235.1_ASM80023v1	./data/refseq/bacteria/GCF_000800235.1/GCF_000800235.1_ASM80023v1_rna_from_genomic.fna.gz
