assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000954195.1	PRJNA224116	SAMN03381357			na		195	195	Campylobacter coli	strain=FB1		latest	Complete Genome	Major	Full	2015/03/17	ASM95419v1	University of Nottingham	GCA_000954195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/954/195/GCF_000954195.1_ASM95419v1	./data/refseq/bacteria/GCF_000954195.1/GCF_000954195.1_ASM95419v1_assembly_stats.txt
GCF_001417615.1	PRJNA224116	SAMN04202592			na		195	195	Campylobacter coli	strain=CO2-160		latest	Chromosome	Major	Full	2015/10/28	ASM141761v1	University of Tulsa	GCA_001417615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/417/615/GCF_001417615.1_ASM141761v1	./data/refseq/bacteria/GCF_001417615.1/GCF_001417615.1_ASM141761v1_assembly_stats.txt
GCF_001417635.1	PRJNA224116	SAMN04202590			na		195	195	Campylobacter coli	strain=HC2-48		latest	Complete Genome	Major	Full	2015/10/28	ASM141763v1	University of Tulsa	GCA_001417635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/417/635/GCF_001417635.1_ASM141763v1	./data/refseq/bacteria/GCF_001417635.1/GCF_001417635.1_ASM141763v1_assembly_stats.txt
GCF_001417655.1	PRJNA224116	SAMN04202591			na		195	195	Campylobacter coli	strain=CF2-75		latest	Chromosome	Major	Full	2015/10/28	ASM141765v1	University of Tulsa	GCA_001417655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/417/655/GCF_001417655.1_ASM141765v1	./data/refseq/bacteria/GCF_001417655.1/GCF_001417655.1_ASM141765v1_assembly_stats.txt
GCF_001639125.1	PRJNA224116	SAMN04883459			na		195	195	Campylobacter coli	strain=YH501		latest	Complete Genome	Major	Full	2016/05/06	ASM163912v1	USDA	GCA_001639125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/639/125/GCF_001639125.1_ASM163912v1	./data/refseq/bacteria/GCF_001639125.1/GCF_001639125.1_ASM163912v1_assembly_stats.txt
GCF_001717605.1	PRJNA224116	SAMN05544801			na		195	195	Campylobacter coli	strain=14983A		latest	Complete Genome	Major	Full	2016/08/31	ASM171760v1	USDA, ARS, WRRC	GCA_001717605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/717/605/GCF_001717605.1_ASM171760v1	./data/refseq/bacteria/GCF_001717605.1/GCF_001717605.1_ASM171760v1_assembly_stats.txt
GCF_001865455.1	PRJNA224116	SAMN05942180			na		195	195	Campylobacter coli	strain=YF2105		latest	Complete Genome	Major	Full	2016/11/03	ASM186545v1	University of Tulsa	GCA_001865455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/865/455/GCF_001865455.1_ASM186545v1	./data/refseq/bacteria/GCF_001865455.1/GCF_001865455.1_ASM186545v1_assembly_stats.txt
GCF_001865475.1	PRJNA224116	SAMN05942182			na		195	195	Campylobacter coli	strain=MG1116		latest	Complete Genome	Major	Full	2016/11/03	ASM186547v1	University of Tulsa	GCA_001865475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/865/475/GCF_001865475.1_ASM186547v1	./data/refseq/bacteria/GCF_001865475.1/GCF_001865475.1_ASM186547v1_assembly_stats.txt
GCF_001865495.1	PRJNA224116	SAMN05942184			na		195	195	Campylobacter coli	strain=BP3183		latest	Complete Genome	Major	Full	2016/11/03	ASM186549v1	University of Tulsa	GCA_001865495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/865/495/GCF_001865495.1_ASM186549v1	./data/refseq/bacteria/GCF_001865495.1/GCF_001865495.1_ASM186549v1_assembly_stats.txt
GCF_001865555.1	PRJNA224116	SAMN05942181			na		195	195	Campylobacter coli	strain=BG2108		latest	Complete Genome	Major	Full	2016/11/03	ASM186555v1	University of Tulsa	GCA_001865555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/865/555/GCF_001865555.1_ASM186555v1	./data/refseq/bacteria/GCF_001865555.1/GCF_001865555.1_ASM186555v1_assembly_stats.txt
GCF_001936355.1	PRJNA224116	SAMN06177343			na		195	195	Campylobacter coli	strain=YH502		latest	Complete Genome	Major	Full	2017/01/05	ASM193635v1	USDA	GCA_001936355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/936/355/GCF_001936355.1_ASM193635v1	./data/refseq/bacteria/GCF_001936355.1/GCF_001936355.1_ASM193635v1_assembly_stats.txt
GCF_002407145.1	PRJNA224116	SAMN03580886			na		195	195	Campylobacter coli	strain=CFSAN032805		latest	Complete Genome	Major	Full	2017/10/02	ASM240714v1	US Food and Drug Administration	GCA_002407145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/407/145/GCF_002407145.1_ASM240714v1	./data/refseq/bacteria/GCF_002407145.1/GCF_002407145.1_ASM240714v1_assembly_stats.txt
GCF_002843985.1	PRJNA224116	SAMN08160608			na		195	195	Campylobacter coli	strain=YH503		latest	Complete Genome	Major	Full	2017/12/18	ASM284398v1	USDA	GCA_002843985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/843/985/GCF_002843985.1_ASM284398v1	./data/refseq/bacteria/GCF_002843985.1/GCF_002843985.1_ASM284398v1_assembly_stats.txt
GCF_003030205.1	PRJNA224116	SAMN08663432			na		195	195	Campylobacter coli	strain=CFSAN054106		latest	Complete Genome	Major	Full	2018/04/02	ASM303020v1	FDA/CFSAN	GCA_003030205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/030/205/GCF_003030205.1_ASM303020v1	./data/refseq/bacteria/GCF_003030205.1/GCF_003030205.1_ASM303020v1_assembly_stats.txt
GCF_004307315.1	PRJNA224116	SAMN10913631			na		195	195	Campylobacter coli	strain=RM2228		latest	Complete Genome	Major	Full	2019/02/27	ASM430731v1	USDA, ARS, WRRC	GCA_004307315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/307/315/GCF_004307315.1_ASM430731v1	./data/refseq/bacteria/GCF_004307315.1/GCF_004307315.1_ASM430731v1_assembly_stats.txt
GCF_005517455.1	PRJNA224116	SAMN11618583			na		195	195	Campylobacter coli	strain=S9		latest	Complete Genome	Major	Full	2019/05/20	ASM551745v1	University of Nottingham	GCA_005517455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/517/455/GCF_005517455.1_ASM551745v1	./data/refseq/bacteria/GCF_005517455.1/GCF_005517455.1_ASM551745v1_assembly_stats.txt
GCF_008727315.1	PRJNA224116	SAMN12648970			na		195	195	Campylobacter coli	strain=AR-0420		latest	Complete Genome	Major	Full	2019/09/29	ASM872731v1	Centers for Disease Control and Prevention	GCA_008727315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/727/315/GCF_008727315.1_ASM872731v1	./data/refseq/bacteria/GCF_008727315.1/GCF_008727315.1_ASM872731v1_assembly_stats.txt
GCF_008727495.1	PRJNA224116	SAMN12648961			na		195	195	Campylobacter coli	strain=AR-0411		latest	Complete Genome	Major	Full	2019/09/29	ASM872749v1	Centers for Disease Control and Prevention	GCA_008727495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/727/495/GCF_008727495.1_ASM872749v1	./data/refseq/bacteria/GCF_008727495.1/GCF_008727495.1_ASM872749v1_assembly_stats.txt
GCF_009498195.1	PRJNA224116	SAMN12409103			na		195	195	Campylobacter coli	strain=18-84		latest	Chromosome	Major	Full	2019/11/04	ASM949819v1	Najit Technologies, Inc.	GCA_009498195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/498/195/GCF_009498195.1_ASM949819v1	./data/refseq/bacteria/GCF_009498195.1/GCF_009498195.1_ASM949819v1_assembly_stats.txt
GCF_009498315.1	PRJNA224116	SAMN12409102			na		195	195	Campylobacter coli	strain=18-75		latest	Chromosome	Major	Full	2019/11/04	ASM949831v1	Najit Technologies, Inc.	GCA_009498315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/498/315/GCF_009498315.1_ASM949831v1	./data/refseq/bacteria/GCF_009498315.1/GCF_009498315.1_ASM949831v1_assembly_stats.txt
GCF_009649055.1	PRJNA224116	SAMN03580886			na		195	195	Campylobacter coli	strain=CFSAN032805		latest	Complete Genome	Major	Full	2019/11/11	ASM964905v1	FDA Center for Food Safety and Applied Nutrition	GCA_009649055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/649/055/GCF_009649055.1_ASM964905v1	./data/refseq/bacteria/GCF_009649055.1/GCF_009649055.1_ASM964905v1_assembly_stats.txt
GCF_009730395.1	PRJNA224116	SAMN11056450			na		195	195	Campylobacter coli	strain=FDAARGOS_735		latest	Complete Genome	Major	Full	2019/12/05	ASM973039v1	US Food and Drug Administration	GCA_009730395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/395/GCF_009730395.1_ASM973039v1	./data/refseq/bacteria/GCF_009730395.1/GCF_009730395.1_ASM973039v1_assembly_stats.txt
GCF_010232325.1	PRJNA224116	SAMN11316573			na		195	195	Campylobacter coli	strain=16SHKX65C		latest	Complete Genome	Major	Full	2020/02/06	ASM1023232v1	China Agricultural University	GCA_010232325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/232/325/GCF_010232325.1_ASM1023232v1	./data/refseq/bacteria/GCF_010232325.1/GCF_010232325.1_ASM1023232v1_assembly_stats.txt
GCF_013391125.1	PRJNA224116	SAMN15379446			na		195	195	Campylobacter coli	strain=20A420		latest	Complete Genome	Major	Full	2020/07/07	ASM1339112v1	US Food and Drug Administration Office of Regulatory Affairs	GCA_013391125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/391/125/GCF_013391125.1_ASM1339112v1	./data/refseq/bacteria/GCF_013391125.1/GCF_013391125.1_ASM1339112v1_assembly_stats.txt
GCF_013416175.1	PRJNA224116	SAMN15379445			na		195	195	Campylobacter coli	strain=R7B144		latest	Chromosome	Major	Full	2020/07/07	ASM1341617v1	US Food and Drug Administration Office of Regulatory Affairs	GCA_013416175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/416/175/GCF_013416175.1_ASM1341617v1	./data/refseq/bacteria/GCF_013416175.1/GCF_013416175.1_ASM1341617v1_assembly_stats.txt
GCF_014705905.1	PRJNA224116	SAMN16083725			na		195	195	Campylobacter coli	strain=PSU-32		latest	Complete Genome	Major	Full	2020/09/23	ASM1470590v1	USDA	GCA_014705905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/705/905/GCF_014705905.1_ASM1470590v1	./data/refseq/bacteria/GCF_014705905.1/GCF_014705905.1_ASM1470590v1_assembly_stats.txt
GCF_014906165.1	PRJNA224116	SAMN08031525			na		195	195	Campylobacter coli	strain=meC0467		latest	Complete Genome	Major	Full	2020/10/22	ASM1490616v1	University Medical Center Goettingen	GCA_014906165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/906/165/GCF_014906165.1_ASM1490616v1	./data/refseq/bacteria/GCF_014906165.1/GCF_014906165.1_ASM1490616v1_assembly_stats.txt
GCF_014906185.1	PRJNA224116	SAMN08031447			na		195	195	Campylobacter coli	strain=meC0280		latest	Complete Genome	Major	Full	2020/10/22	ASM1490618v1	University Medical Center Goettingen	GCA_014906185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/906/185/GCF_014906185.1_ASM1490618v1	./data/refseq/bacteria/GCF_014906185.1/GCF_014906185.1_ASM1490618v1_assembly_stats.txt
GCF_016127675.1	PRJNA224116	SAMN16357197			na		195	195	Campylobacter coli	strain=FDAARGOS_1028		latest	Complete Genome	Major	Full	2020/12/20	ASM1612767v1	US Food and Drug Administration	GCA_016127675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/127/675/GCF_016127675.1_ASM1612767v1	./data/refseq/bacteria/GCF_016127675.1/GCF_016127675.1_ASM1612767v1_assembly_stats.txt
GCF_018176875.1	PRJNA224116	SAMN17379417			na		195	195	Campylobacter coli	strain=CC19CH075		latest	Chromosome	Major	Full	2021/04/28	ASM1817687v1	Zhejiang Academy of Agricultural Sciences	GCA_018176875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/176/875/GCF_018176875.1_ASM1817687v1	./data/refseq/bacteria/GCF_018176875.1/GCF_018176875.1_ASM1817687v1_assembly_stats.txt
GCF_018176975.1	PRJNA224116	SAMN17379418			na		195	195	Campylobacter coli	strain=CC19CH076		latest	Chromosome	Major	Full	2021/04/28	ASM1817697v1	Zhejiang Academy of Agricultural Sciences	GCA_018176975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/176/975/GCF_018176975.1_ASM1817697v1	./data/refseq/bacteria/GCF_018176975.1/GCF_018176975.1_ASM1817697v1_assembly_stats.txt
GCF_000583755.1	PRJNA224116	SAMN02743856			na		1183378	195	Campylobacter coli RM1875	strain=RM1875		latest	Complete Genome	Major	Full	2014/03/03	ASM58375v1	US Department of Agriculture	GCA_000583755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/583/755/GCF_000583755.1_ASM58375v1	./data/refseq/bacteria/GCF_000583755.1/GCF_000583755.1_ASM58375v1_assembly_stats.txt
