assembly_accession	start	end	orientation
GCF_900128725.1	194120	195681	+
GCF_003044255.1	1538915	1540459	-
GCF_003044255.1	2188335	2189879	-
GCF_003044255.1	2355137	2356682	-
GCF_003044255.1	2533292	2534836	-
GCF_003044255.1	2610020	2611565	+
GCF_003044255.1	2810146	2811690	+
GCF_003044255.1	2878623	2880167	+
GCF_003044255.1	4333589	4335131	+
GCF_009730575.1	126799	128340	-
GCF_009730575.1	290583	292125	-
GCF_009730575.1	624922	626464	-
GCF_009730575.1	771915	773457	+
GCF_009730575.1	986054	987596	+
GCF_009730575.1	1243462	1245004	+
GCF_009730575.1	2607730	2609272	+
GCF_009730575.1	4181211	4182753	-
GCF_016406305.1	40654	42196	+
GCF_016406305.1	208811	210353	+
GCF_016406305.1	260662	262204	+
GCF_016406305.1	442439	443981	+
GCF_016406305.1	450064	451606	+
GCF_016406305.1	1101304	1102846	+
GCF_016406305.1	1914514	1916056	+
GCF_016406305.1	4226910	4228452	-
GCF_016406305.1	4544601	4546143	-
GCF_016406325.1	38597	40139	+
GCF_016406325.1	217011	218553	+
GCF_016406325.1	384595	386137	+
GCF_016406325.1	1034182	1035724	+
GCF_016406325.1	2624381	2625923	-
GCF_016406325.1	4079553	4081095	-
GCF_016406325.1	4148040	4149582	-
GCF_016406325.1	4348194	4349736	-
GCF_017068195.1	38597	40139	+
GCF_017068195.1	217011	218553	+
GCF_017068195.1	384595	386136	+
GCF_017068195.1	1034166	1035708	+
GCF_017068195.1	2624368	2625909	-
GCF_017068195.1	4079459	4081001	-
GCF_017068195.1	4147946	4149488	-
GCF_017068195.1	4348101	4349643	-
GCF_900636665.1	935495	937037	-
GCF_900636665.1	1614132	1615674	-
GCF_900636665.1	1620631	1622173	-
GCF_900636665.1	1796186	1797728	-
GCF_900636665.1	2046786	2048328	-
GCF_900636665.1	2120073	2121615	+
GCF_900636665.1	2296735	2298277	+
GCF_900636665.1	2348290	2349832	+
GCF_900636665.1	4066869	4068411	+
GCF_006400955.1	371029	372566	+
GCF_006400955.1	5983769	5985306	-
GCF_006400955.1	5998079	5999616	-
GCF_006400955.1	9141178	9142715	-
GCF_006401215.1	372315	373852	+
GCF_006401215.1	5811485	5813022	-
GCF_006401215.1	5823102	5824639	-
GCF_006401215.1	9081509	9083046	-
GCF_006401635.1	373025	374562	+
GCF_006401635.1	5630737	5632274	-
GCF_006401635.1	5648294	5649832	-
GCF_006401635.1	8771652	8773189	-
GCF_006402015.1	369554	371091	+
GCF_006402015.1	5945778	5947315	-
GCF_006402015.1	5960784	5962321	-
GCF_006402015.1	9247832	9249369	-
GCF_006402415.1	371597	373134	+
GCF_006402415.1	5856675	5858212	-
GCF_006402415.1	5868265	5869802	-
GCF_006402415.1	9136361	9137898	-
GCF_006402735.1	371597	373134	+
GCF_006402735.1	5856670	5858207	-
GCF_006402735.1	5868260	5869797	-
GCF_006402735.1	9136430	9137967	-
GCF_015775755.1	444069	445606	+
GCF_015775755.1	3360621	3362158	+
GCF_015775755.1	5958315	5959852	-
GCF_015775755.1	9026457	9027994	-
GCF_016698685.1	373869	375406	+
GCF_016698685.1	3365527	3367064	+
GCF_016698685.1	5980227	5981764	-
GCF_016698685.1	9064323	9065860	-
GCF_000219105.1	2300854	2302391	+
GCF_000219105.1	7739827	7741364	-
GCF_000219105.1	8564280	8565817	-
GCF_002305875.1	386324	387859	+
GCF_002305875.1	4357758	4359293	+
GCF_002305875.1	7686048	7687583	-
GCF_002305875.1	12052742	12054277	-
GCF_001027285.1	110550	112085	-
GCF_001027285.1	1059494	1061029	+
GCF_001027285.1	5230715	5232250	+
GCF_001189295.1	1427450	1429017	+
GCF_001189295.1	7490825	7492392	-
GCF_001189295.1	8290600	8292167	-
GCF_002950945.1	3447010	3448566	+
GCF_002950945.1	3902318	3903874	+
GCF_002950945.1	6459161	6460717	-
GCF_002950945.1	11954230	11955786	-
GCF_004135735.1	2991954	2993510	+
GCF_004135735.1	4850235	4851791	-
GCF_004135735.1	8623583	8625139	-
GCF_004135735.1	10367621	10369177	+
GCF_004135755.1	3687560	3689116	+
GCF_004135755.1	4325791	4327347	+
GCF_004135755.1	6780615	6782171	-
GCF_004135755.1	11966081	11967637	-
GCF_002222655.1	638888	640419	-
GCF_002222655.1	644729	646257	-
GCF_001442515.1	289918	291462	+
GCF_001442515.1	964175	965719	+
GCF_002355975.1	5111115	5112659	-
GCF_002355975.1	5831114	5832658	-
GCF_005954665.1	487247	488794	+
GCF_005954665.1	1160981	1162528	+
GCF_017355525.1	3563078	3564622	-
GCF_017355525.1	4969696	4971240	+
GCF_006738645.1	254501	255985	+
GCF_006738645.1	3637585	3639076	-
GCF_003149495.1	1338122	1339619	+
GCF_003149495.1	1344128	1345626	+
GCF_003149495.1	3225218	3226716	+
GCF_003149495.1	5073808	5075306	-
GCF_003149495.1	6982074	6983572	-
GCF_008065095.1	1038022	1039520	+
GCF_008065095.1	2945052	2946550	+
GCF_008065095.1	4793658	4795156	-
GCF_008065095.1	6676249	6677747	-
GCF_008065095.1	6682256	6683754	-
GCF_007746295.1	1219953	1221496	+
GCF_007747015.1	965344	966887	+
GCF_007747015.1	5993000	5994543	-
GCF_008298035.1	946495	948037	+
GCF_008298035.1	6196038	6197580	-
GCF_009720545.1	1500489	1502032	+
GCF_009720545.1	6751392	6752935	-
GCF_009685195.1	125042	126527	-
GCF_009685195.1	1640195	1641680	+
GCF_002151465.1	443773	445308	-
GCF_002151485.1	444580	446115	-
GCF_002151505.1	443773	445308	-
GCF_002442595.1	445382	446917	-
GCF_003367295.1	444300	445835	-
GCF_001598195.1	478494	480030	+
GCF_003568645.1	444523	446059	-
GCF_002850235.1	2145696	2147210	+
GCF_017751165.1	2147641	2149155	+
GCF_017751185.1	2150860	2152374	+
GCF_017751205.1	2160158	2161672	+
GCF_017751225.1	2196808	2198322	+
GCF_009017435.1	231294	232842	+
GCF_009017435.1	279729	281277	+
GCF_009017475.1	231293	232841	+
GCF_009017475.1	279728	281276	+
GCF_900291945.1	231211	232758	+
GCF_900291945.1	279621	281168	+
GCF_900298965.1	231207	232754	+
GCF_900298965.1	279618	281165	+
GCF_001628695.1	94757	96305	+
GCF_001655235.1	231224	232772	+
GCF_001655235.1	279659	281207	+
GCF_001655275.1	231224	232772	+
GCF_001655275.1	279659	281207	+
GCF_001655315.1	230118	231666	+
GCF_001655315.1	278553	280101	+
GCF_001655355.1	231162	232710	+
GCF_001655355.1	279597	281145	+
GCF_001655395.1	231301	232849	+
GCF_001655395.1	279736	281284	+
GCF_001655435.1	231316	232864	+
GCF_001655435.1	279751	281299	+
GCF_001655475.1	231297	232845	+
GCF_001655475.1	279732	281280	+
GCF_001655515.1	231297	232845	+
GCF_001655515.1	279732	281280	+
GCF_001655555.1	231293	232841	+
GCF_001655555.1	279728	281276	+
GCF_001712895.1	231295	232843	+
GCF_001712895.1	279730	281278	+
GCF_001712915.1	231297	232845	+
GCF_001712915.1	279732	281280	+
GCF_001712935.1	231282	232845	+
GCF_001712935.1	279717	281280	+
GCF_001712955.1	231295	232843	+
GCF_001712955.1	279730	281278	+
GCF_001712975.1	231283	232846	+
GCF_001712975.1	279718	281281	+
GCF_001712995.1	231282	232845	+
GCF_001712995.1	279716	281279	+
GCF_001713015.1	231283	232846	+
GCF_001713015.1	279718	281281	+
GCF_001713035.1	231283	232846	+
GCF_001713035.1	279718	281281	+
GCF_001713055.1	231297	232845	+
GCF_001713055.1	279731	281279	+
GCF_001713075.1	231299	232847	+
GCF_001713075.1	279734	281282	+
GCF_001713095.1	231299	232847	+
GCF_001713095.1	279734	281282	+
GCF_001713115.1	231294	232842	+
GCF_001713115.1	279729	281277	+
GCF_001713135.1	231293	232841	+
GCF_001713135.1	279728	281276	+
GCF_001713155.1	231293	232841	+
GCF_001713155.1	279728	281276	+
GCF_001713175.1	231294	232842	+
GCF_001713175.1	279729	281277	+
GCF_001713195.1	231295	232843	+
GCF_001713195.1	279730	281278	+
GCF_001713215.1	231298	232846	+
GCF_001713215.1	279733	281281	+
GCF_001713235.1	231296	232844	+
GCF_001713235.1	279731	281279	+
GCF_001713255.1	231299	232847	+
GCF_001713255.1	279734	281282	+
GCF_001713275.1	231297	232845	+
GCF_001713275.1	279732	281280	+
GCF_001713295.1	231292	232840	+
GCF_001713295.1	279727	281275	+
GCF_001713315.1	231300	232848	+
GCF_001713315.1	279735	281283	+
GCF_001713335.1	231298	232846	+
GCF_001713335.1	279733	281281	+
GCF_001761515.1	231296	232844	+
GCF_001761515.1	279731	281279	+
GCF_001761565.1	231288	232851	+
GCF_001761565.1	279723	281286	+
GCF_001941545.1	231311	232859	+
GCF_001941545.1	279746	281294	+
GCF_003055985.1	231301	232849	+
GCF_003055985.1	279736	281284	+
GCF_003627115.1	231306	232854	+
GCF_003627115.1	279751	281299	+
GCF_005311045.1	231283	232846	+
GCF_005311045.1	279718	281281	+
GCF_005311065.1	231241	232804	+
GCF_005311065.1	279676	281239	+
GCF_005311085.1	231240	232803	+
GCF_005311085.1	279675	281238	+
GCF_005311105.1	231235	232798	+
GCF_005311105.1	279686	281249	+
GCF_005311125.1	231239	232802	+
GCF_005311125.1	279674	281237	+
GCF_005311145.1	231285	232848	+
GCF_005311145.1	279720	281283	+
GCF_005311165.1	231283	232846	+
GCF_005311165.1	279718	281281	+
GCF_005311185.1	231285	232848	+
GCF_005311185.1	279720	281283	+
GCF_005311205.1	231283	232846	+
GCF_005311205.1	279718	281281	+
GCF_005311445.1	231233	232796	+
GCF_005311445.1	279668	281231	+
GCF_005341485.1	231284	232847	+
GCF_005341485.1	279719	281282	+
GCF_005408385.1	231284	232847	+
GCF_005408385.1	279719	281282	+
GCF_005408405.1	231283	232846	+
GCF_005408405.1	279718	281281	+
GCF_005885795.1	231284	232847	+
GCF_005885795.1	279719	281282	+
GCF_015239355.1	279732	281280	+
GCF_008152505.1	1006754	1008320	+
GCF_008152505.1	3233517	3235083	-
GCF_008152665.1	381038	382604	+
GCF_008152665.1	2812928	2814494	+
GCF_008152825.1	1006652	1008218	+
GCF_008152825.1	3243357	3244923	-
GCF_008153055.1	341459	343025	+
GCF_008153055.1	1085241	1086807	+
GCF_008153205.1	1273387	1274953	+
GCF_008153205.1	3505103	3506669	-
GCF_008153345.1	2504296	2505862	-
GCF_008153345.1	3199197	3200763	+
GCF_013348685.1	2386383	2387949	-
GCF_013348685.1	3018218	3019784	+
GCF_013388315.1	1906129	1907695	-
GCF_013388315.1	2917473	2919039	+
GCF_017161245.1	984865	986413	+
GCF_017161245.1	2554110	2555658	+
GCF_017161285.1	2077108	2078655	-
GCF_002271195.1	231197	232760	+
GCF_002271195.1	279599	281162	+
GCF_002271235.1	231197	232760	+
GCF_002271235.1	279599	281162	+
GCF_003076575.1	231209	232757	+
GCF_003076575.1	279621	281169	+
GCF_003611295.1	231228	232776	+
GCF_003611295.1	279630	281178	+
GCF_003611315.1	231226	232774	+
GCF_003611315.1	279628	281176	+
GCF_003952805.1	231211	232759	+
GCF_003952805.1	279613	281161	+
GCF_005222565.1	2404379	2405892	-
GCF_005222565.1	3044578	3046090	-
GCF_005222585.1	1215235	1216748	+
GCF_005222585.1	1838278	1839791	+
GCF_005222625.1	1083647	1085155	+
GCF_005222625.1	1729576	1731084	+
GCF_009858015.1	2181520	2183028	+
GCF_009858035.1	2181418	2182926	+
GCF_009858055.1	2181529	2183037	+
GCF_009858075.1	2117271	2118779	+
GCF_009858095.1	2240129	2241637	+
GCF_009884155.1	2202079	2203587	+
GCF_009884215.1	2181332	2182840	+
GCF_018399095.1	977689	979197	+
GCF_018399095.1	1858664	1860172	-
GCF_018402785.1	977256	978764	+
GCF_018402785.1	1858299	1859807	-
GCF_018402805.1	1450241	1451749	+
GCF_018402805.1	2331038	2332546	-
GCF_018402825.1	977256	978764	+
GCF_018402825.1	1858189	1859697	-
GCF_018402845.1	977255	978763	+
GCF_018402845.1	1858191	1859699	-
GCF_018403805.1	978174	979682	+
GCF_018403805.1	1859181	1860689	-
GCF_018403825.1	977405	978913	+
GCF_018403825.1	1858319	1859827	-
GCF_008118365.1	2522117	2523625	-
GCF_008118365.1	3140115	3141623	-
GCF_000632475.1	1431531	1433015	-
GCF_000632475.1	2787512	2789006	-
GCF_000632475.1	120014	121498	-
GCF_000632475.1	302206	303690	+
GCF_000632475.1	1354097	1355591	-
GCF_000632475.1	1570340	1571834	-
GCF_000632475.1	814622	816106	-
GCF_000632475.1	404356	405850	-
GCF_000632475.1	510554	512038	-
GCF_001315015.1	1730123	1731620	-
GCF_001315015.1	2820871	2822355	-
GCF_001315015.1	1100033	1101530	-
GCF_001315015.1	1525827	1527311	-
GCF_001315015.1	1719329	1720813	+
GCF_001315015.1	146227	147724	+
GCF_001315015.1	447260	448757	-
GCF_001315015.1	60908	62392	-
GCF_001315015.1	404156	405653	+
GCF_001315015.1	587114	588611	-
GCF_005222145.1	445490	446987	-
GCF_005222145.1	1536173	1537657	-
GCF_005222145.1	411610	413094	-
GCF_005222145.1	605106	606590	+
GCF_005222145.1	1030876	1032373	+
GCF_005222145.1	92349	93846	-
GCF_005222145.1	599880	601377	+
GCF_005222145.1	31048	32532	+
GCF_005222145.1	140002	141499	+
GCF_005222145.1	322573	324070	-
GCF_005222165.1	472441	473925	+
GCF_005222165.1	2252465	2253951	+
GCF_005222165.1	736429	737915	-
GCF_005222165.1	1292038	1293534	-
GCF_005222165.1	1479332	1480818	+
GCF_005222165.1	1692132	1693618	+
GCF_005222165.1	287330	288827	+
GCF_005222165.1	252916	254400	-
GCF_005222165.1	360582	362066	-
GCF_005222185.1	974692	976191	+
GCF_005222185.1	2691220	2692704	+
GCF_005222185.1	314468	315952	-
GCF_005222185.1	494264	495748	+
GCF_005222185.1	632670	634168	+
GCF_005222185.1	994327	995824	+
GCF_005222185.1	28241	29727	-
GCF_005222185.1	303466	304950	-
GCF_005222185.1	411086	412570	-
GCF_005222205.1	60766	62250	+
GCF_005222205.1	1424983	1426467	-
GCF_005222205.1	720830	722314	-
GCF_005222205.1	1121191	1122675	-
GCF_005222205.1	1229609	1231093	-
GCF_005222205.1	1413689	1415173	+
GCF_005222205.1	732736	734220	-
GCF_005222205.1	267808	269292	+
GCF_005222205.1	532576	534060	-
GCF_008274945.1	624966	626426	+
GCF_008274945.1	481558	483106	+
GCF_008274965.1	624961	626421	+
GCF_008274965.1	460885	462433	+
GCF_000954195.1	36952	38464	+
GCF_000954195.1	430099	431611	+
GCF_000954195.1	702769	704281	+
GCF_001417615.1	106938	108453	+
GCF_001417615.1	1093033	1094548	-
GCF_001417615.1	1371934	1373449	-
GCF_001417635.1	894480	895992	-
GCF_001417635.1	1173638	1175150	-
GCF_001417635.1	1570903	1572415	+
GCF_001417655.1	106962	108477	+
GCF_001417655.1	1107333	1108848	-
GCF_001417655.1	1423836	1425351	-
GCF_001639125.1	36593	38105	+
GCF_001639125.1	38789	40301	+
GCF_001639125.1	1037570	1039082	-
GCF_001639125.1	1309133	1310645	-
GCF_001717605.1	36593	38105	+
GCF_001717605.1	1125832	1127344	-
GCF_001717605.1	1435237	1436749	-
GCF_001865455.1	135867	137379	+
GCF_001865455.1	1113121	1114633	-
GCF_001865475.1	135202	136714	+
GCF_001865495.1	129876	131388	+
GCF_001865495.1	1167481	1168993	-
GCF_001865515.1	998142	999654	-
GCF_001865515.1	1270874	1272386	-
GCF_001865515.1	1664390	1665902	+
GCF_001865535.1	1201272	1202784	-
GCF_001865555.1	135900	137412	+
GCF_001865555.1	1113913	1115425	-
GCF_001936355.1	36567	38079	+
GCF_001936355.1	387315	388827	+
GCF_001936355.1	659144	660656	+
GCF_002024185.1	36593	38108	+
GCF_002024185.1	1062075	1063590	-
GCF_002024185.1	1596361	1597876	-
GCF_002407145.1	36594	38106	+
GCF_002407145.1	1036398	1037910	-
GCF_002407145.1	1308760	1310272	-
GCF_002843985.1	36883	38395	+
GCF_002843985.1	382610	384122	+
GCF_002843985.1	647921	649433	+
GCF_003030205.1	288831	290343	-
GCF_003030205.1	690401	691913	-
GCF_003030205.1	1785165	1786677	-
GCF_004307315.1	36592	38104	+
GCF_004307315.1	443225	444737	+
GCF_004307315.1	714601	716113	+
GCF_005517455.1	36531	38046	+
GCF_005517455.1	479986	481501	+
GCF_005517455.1	742442	743957	+
GCF_008727315.1	511795	513307	-
GCF_008727315.1	784249	785761	-
GCF_008727315.1	1181020	1182532	+
GCF_008727495.1	751767	753279	-
GCF_008727495.1	1034608	1036120	-
GCF_008727495.1	1431600	1433112	-
GCF_009498195.1	36592	38104	+
GCF_009498195.1	1091587	1093099	-
GCF_009498195.1	1361617	1363129	-
GCF_009498315.1	37018	38530	+
GCF_009498315.1	1077034	1078546	-
GCF_009498315.1	1348545	1350057	-
GCF_009649055.1	500418	501930	-
GCF_009649055.1	898257	899769	+
GCF_009649055.1	1170620	1172132	+
