assembly_accession	start	end	orientation
GCF_001483885.1	1895484	1897033	-
GCF_001483885.1	2893545	2895094	+
GCF_001483885.1	2915281	2916830	+
GCF_001483885.1	2975314	2976863	+
GCF_001483885.1	2981142	2982691	+
GCF_001483885.1	3052154	3053703	+
GCF_001483885.1	3058045	3059594	+
GCF_001483885.1	3466396	3467945	+
GCF_001483885.1	3737488	3739037	+
GCF_001596755.1	9718	11267	+
GCF_001596755.1	31264	32813	+
GCF_001596755.1	91051	92600	+
GCF_001596755.1	96935	98484	+
GCF_001596755.1	161579	163128	+
GCF_001596755.1	171845	173394	+
GCF_001596755.1	2973399	2974947	-
GCF_001705195.1	9451	11000	+
GCF_001705195.1	31189	32738	+
GCF_001705195.1	91187	92736	+
GCF_001705195.1	97014	98563	+
GCF_001705195.1	161215	162764	+
GCF_001705195.1	167147	168696	+
GCF_001705195.1	589334	590883	+
GCF_001705195.1	853722	855271	+
GCF_001705195.1	2726036	2727585	-
GCF_001874385.1	9952	11501	+
GCF_001874385.1	31690	33240	+
GCF_001874385.1	91718	93267	+
GCF_001874385.1	97608	99157	+
GCF_001874385.1	162197	163746	+
GCF_001874385.1	168087	169636	+
GCF_001874385.1	575437	576986	+
GCF_001874385.1	832704	834253	+
GCF_001874385.1	2980423	2981972	-
GCF_001889285.1	477821	479370	-
GCF_001889285.1	763219	764768	-
GCF_001889285.1	1161829	1163378	-
GCF_001889285.1	1167719	1169268	-
GCF_001889285.1	1232316	1233865	-
GCF_001889285.1	1238143	1239692	-
GCF_001889285.1	1298172	1299721	-
GCF_001889285.1	1319909	1321458	-
GCF_001889285.1	2313126	2314675	+
GCF_001922005.1	1618670	1620219	-
GCF_001922005.1	1888097	1889646	-
GCF_001922005.1	2307884	2309433	-
GCF_001922005.1	2313826	2315375	-
GCF_001922005.1	2378416	2379965	-
GCF_001922005.1	2384241	2385790	-
GCF_001922005.1	2444275	2445824	-
GCF_001922005.1	2466012	2467560	-
GCF_001922005.1	3479448	3480997	+
GCF_002173635.1	9355	10904	+
GCF_002173635.1	31095	32644	+
GCF_002173635.1	91109	92658	+
GCF_002173635.1	96938	98487	+
GCF_002173635.1	161137	162686	+
GCF_002173635.1	167047	168596	+
GCF_002173635.1	583198	584747	+
GCF_002173635.1	905837	907386	+
GCF_002173635.1	2993759	2995308	-
GCF_002209305.1	9762	11311	+
GCF_002209305.1	31329	32878	+
GCF_002209305.1	91169	92718	+
GCF_002209305.1	155544	157093	+
GCF_002209305.1	161623	163172	+
GCF_002209305.1	568802	570351	+
GCF_002209305.1	941739	943288	+
GCF_002209305.1	2880353	2881902	-
GCF_003149695.1	9759	11308	+
GCF_003149695.1	31496	33045	+
GCF_003149695.1	91529	93078	+
GCF_003149695.1	97355	98904	+
GCF_003149695.1	161943	163492	+
GCF_003149695.1	167886	169435	+
GCF_003149695.1	583921	585470	+
GCF_003149695.1	865486	867035	+
GCF_003149695.1	3004254	3005803	-
GCF_003149715.1	9760	11309	+
GCF_003149715.1	31498	33047	+
GCF_003149715.1	91529	93078	+
GCF_003149715.1	97353	98902	+
GCF_003149715.1	161937	163486	+
GCF_003149715.1	219311	220860	+
GCF_003149715.1	645014	646563	+
GCF_003149715.1	919081	920630	+
GCF_003149715.1	3013178	3014727	-
GCF_003149795.1	9762	11311	+
GCF_003149795.1	31499	33048	+
GCF_003149795.1	91530	93079	+
GCF_003149795.1	97355	98904	+
GCF_003149795.1	162008	163557	+
GCF_003149795.1	167946	169495	+
GCF_003149795.1	621921	623470	+
GCF_003149795.1	881432	882981	+
GCF_003149795.1	2946489	2948038	-
GCF_003312895.1	330138	331687	+
GCF_003312895.1	596054	597604	+
GCF_003312895.1	2724141	2725689	-
GCF_003312895.1	3725249	3726798	+
GCF_003312895.1	3746986	3748535	+
GCF_003312895.1	3807012	3808561	+
GCF_003312895.1	3812839	3814388	+
GCF_003312895.1	3877427	3878976	+
GCF_003312895.1	3883364	3884913	+
GCF_003868675.1	9451	11004	+
GCF_003868675.1	31256	32809	+
GCF_003868675.1	91082	92635	+
GCF_003868675.1	96910	98462	+
GCF_003868675.1	161109	162662	+
GCF_003868675.1	167014	168567	+
GCF_003868675.1	566432	567984	+
GCF_003868675.1	845310	846861	+
GCF_003868675.1	3007289	3008841	-
GCF_004006115.1	42210	43759	+
GCF_004006115.1	2043863	2045412	-
GCF_004006115.1	3115425	3116974	+
GCF_004006115.1	3137165	3138714	+
GCF_004006115.1	3197179	3198728	+
GCF_004006115.1	3203008	3204557	+
GCF_004006115.1	3267206	3268755	+
GCF_004006115.1	3273116	3274665	+
GCF_004006115.1	3684872	3686421	+
GCF_007362635.1	9447	10999	+
GCF_007362635.1	31185	32736	+
GCF_007362635.1	91214	92766	+
GCF_007362635.1	97040	98592	+
GCF_007362635.1	161688	163240	+
GCF_007362635.1	167625	169177	+
GCF_007362635.1	596465	598017	+
GCF_007362635.1	872285	873837	+
GCF_007362635.1	3028758	3030310	-
GCF_007827165.1	59365	60918	+
GCF_007827165.1	65275	66828	+
GCF_007827165.1	459970	461523	+
GCF_007827165.1	739577	741130	+
GCF_007827165.1	2801586	2803137	-
GCF_007827165.1	3861973	3863526	+
GCF_007827165.1	3883713	3885266	+
GCF_007827165.1	3943727	3945280	+
GCF_007827165.1	3949556	3951109	+
GCF_007923205.1	1004275	1005824	+
GCF_007923205.1	1026078	1027627	+
GCF_007923205.1	1086170	1087719	+
GCF_007923205.1	1092053	1093602	+
GCF_007923205.1	1163116	1164665	+
GCF_007923205.1	1169061	1170610	+
GCF_007923205.1	1571473	1573021	+
GCF_007923205.1	1836433	1837982	+
GCF_007923205.1	3934333	3935882	-
GCF_008534375.1	1830596	1832136	-
GCF_008534375.1	2810964	2812505	+
GCF_008534375.1	2832687	2834228	+
GCF_008534375.1	2892577	2894119	+
GCF_008534375.1	2898391	2899923	+
GCF_008534375.1	2962958	2964501	+
GCF_008534375.1	2968841	2970379	+
GCF_008534375.1	3410585	3412122	+
GCF_008534375.1	3672471	3674020	+
GCF_008808015.1	55033	56582	+
GCF_008808015.1	119629	121178	+
GCF_008808015.1	552762	554311	+
GCF_008808015.1	823408	824957	+
GCF_008808015.1	2874177	2875726	-
GCF_008808015.1	3877756	3879305	+
GCF_008808015.1	3899481	3901030	+
GCF_008824205.1	315500	317049	-
GCF_008824205.1	1352248	1353797	+
GCF_008824205.1	1373986	1375535	+
GCF_008824205.1	1434015	1435564	+
GCF_008824205.1	1439965	1441514	+
GCF_008824205.1	1504614	1506163	+
GCF_008824205.1	1510558	1512107	+
GCF_008824205.1	1945664	1947213	+
GCF_008824205.1	2222454	2224003	+
GCF_013122255.1	9762	11314	+
GCF_013122255.1	31498	33050	+
GCF_013122255.1	91525	93077	+
GCF_013122255.1	97352	98904	+
GCF_013122255.1	161943	163495	+
GCF_013122255.1	167835	169387	+
GCF_013122255.1	609645	611197	+
GCF_013122255.1	870853	872405	+
GCF_013122255.1	2980457	2982009	-
GCF_013328835.1	9354	10907	+
GCF_013328835.1	31094	32647	+
GCF_013328835.1	91108	92661	+
GCF_013328835.1	96937	98490	+
GCF_013328835.1	161135	162688	+
GCF_013328835.1	167045	168598	+
GCF_013328835.1	582966	584519	+
GCF_013328835.1	943053	944606	+
GCF_013328835.1	2944582	2946133	-
