assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001483885.1	NZ_CP013727.1	2886530	804820	0.0735530928176773	-0.0634158346818956	-7036.9172157335415	6164.741936756688	3966922
GCF_001596755.1	NZ_CP014783.1	3999260	1880190	0.0713220053675401	-0.0659524534943573	-566.9553057318591	13408.852206174031	4006754
GCF_001705195.1	NZ_CP016913.1	1110	1809830	0.0713462389158698	-0.0640743837823887	-0.4839574558422556	12904.199371075469	3688209
GCF_001874385.1	NZ_CP017953.1	3947690	1840110	0.0720387560451543	-0.065938419843777	-572.833210079201	13432.445415171354	3957164
GCF_001889285.1	NZ_CP018152.1	1328830	3363440	0.0639366145008067	-0.0739180826549561	-9023.591036711145	3985.0340077411415	3989393
GCF_001922005.1	NZ_CP018200.1	2474930	600450	0.064775791800721	-0.0723706316500582	-9376.498888838452	4189.241395911917	3929787
GCF_002173635.1	NZ_CP021505.1	2390	2000740	0.0733858222918984	-0.0644659843114427	-4.131757708935952	14664.325497361187	4070574
GCF_002209305.1	NZ_CP011252.1	2800	1954930	0.0755431156617629	-0.0639924076826177	-3.4906934462753387	14743.522232622665	3897521
GCF_003149695.1	NZ_CP029070.1	2380	1963200	0.0732752894653094	-0.0677406595700377	-1.7079256620348255	14366.262336163783	4046611
GCF_003149715.1	NZ_CP029069.1	2390	1943990	0.0735609226117475	-0.0666655678959082	-2.927557950955736	14279.668557855672	4041665
GCF_003149795.1	NZ_CP029071.1	2380	1897850	0.073774080620808	-0.0655237071749341	-2.402410532800081	14011.794668451948	3982905
GCF_003312895.1	NZ_CP030097.1	3717870	1651040	0.0739885116185919	-0.063136486350907	-1696.56975649191	11367.89569562566	4042190
GCF_003868675.1	NZ_CP032146.1	3999650	1864980	0.0701181784393507	-0.0656860959624881	-875.0059803377601	13258.972807214794	4009619
GCF_004006115.1	NZ_CP018902.1	3108460	1139520	0.0726948292567229	-0.0638162524201323	-4382.365775933517	8186.073688713227	4002836
GCF_007362635.1	NZ_CP041691.1	4054190	1936280	0.0717553428352236	-0.0669684563383852	-217.93273705771	14077.003088673417	4064151
GCF_007827165.1	NZ_CP041693.1	3855010	1753580	0.0719237279907016	-0.0656875804018342	-1566.60641308318	12240.558269066449	3954391
GCF_007923205.1	NZ_CP040672.1	996890	2842230	0.0725488899643317	-0.0658458101859741	-5651.893861691663	7735.859978834162	3952640
GCF_008534375.1	NZ_CP041770.1	2803950	750410	0.0750152406600654	-0.0649857182544334	-7285.687923423296	6059.5871548411305	3993985
GCF_008808015.1	NZ_CP044360.1	3870370	1808680	0.0724231668893693	-0.0631610037374194	-18.43437413960811	13003.413911204314	3904474
GCF_008824205.1	NZ_CP044444.1	1343750	3267870	0.0729369781180007	-0.0648498365203321	-8123.2926586235535	5938.7461444006485	4118763
GCF_013122255.1	NZ_CP053376.1	2380	1902380	0.0742609810076394	-0.0663723870177265	-5.497293673490285	14130.368696608684	4026648
GCF_013328835.1	NZ_CP054415.1	2170	2041390	0.0727665132837468	-0.0639661431738979	-4.017714926167767	14834.930831090993	4006790
GCF_013341255.1	NZ_CP054479.1	170070	2290210	0.0668836802158372	-0.0727321514023223	-1845.2300093696983	12352.847396014604	4010543
GCF_014622745.1	NZ_CP061168.1	2830	1943580	0.0750583766562478	-0.0655626617746564	-1.9668541299081728	14565.185487277393	4036119
GCF_014791945.1	NZ_CP061852.1	4013290	1897750	0.0727321661418959	-0.0662529046869671	-142.18811008156175	14012.338388429262	4023066
GCF_014792065.1	NZ_CP061853.1	2440	1900750	0.073085318826705	-0.0672495664937485	-20.70827421424572	13872.347366454123	3964430
GCF_014854735.1	NZ_CP029466.1	1970	1963300	0.0754990304762289	-0.0631408434982106	-5.252368277600092	14802.606329980965	4021851
GCF_014930895.1	NZ_CP062984.1	830	1850730	0.0709694796552464	-0.0642298658511956	-3.4334745017068817	13125.237314033442	3847565
