assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001298485.1	NZ_CP012522.1	1465450	241320	0.083368922296246	-0.0988464469027797	-10118.088616373236	1982.023669596732	2572333
GCF_001412695.1	NZ_CP013009.1	15140	1318150	0.0918446454645385	-0.0792475905979179	0.1750000000000001	12111.45999879467	2686859
GCF_001518735.1	NZ_CP013994.1	2963810	1375730	0.0925402392627976	-0.0937001847375838	-2121.652319275075	12790.931500097347	2966909
GCF_001635875.1	NZ_CP011281.1	1220	1360140	0.0925273766944104	-0.0863901395918548	0.0439024390243901	12577.608560943609	2790106
GCF_001720985.1	NZ_CP012440.1	1623020	143850	0.0926297445152008	-0.0872010163638337	-11514.40880813101	1386.856306915404	2852848
GCF_001721005.1	NZ_CP012447.1	2883940	1339020	0.092188335199905	-0.0902060703253557	-1547.8081412526767	12388.320965436216	2933574
GCF_001721025.1	NZ_CP012454.1	266170	1743010	0.0872892307339822	-0.0912881167452014	-1804.1316830953256	11087.155255826488	2818673
GCF_001721065.1	NZ_CP012460.1	2336980	963450	0.0869432898709183	-0.0924967343439135	-3900.643231124683	8804.073662585923	2850245
GCF_001721105.1	NZ_CP012471.1	2258450	881670	0.0876303689948657	-0.0926062783414494	-4549.1927673800565	8200.660871672753	2869419
GCF_001721905.1	NZ_CP016163.1	330750	1802010	0.0853909595025594	-0.0925490014130288	-2663.2530419821665	9905.600983821474	2823158
GCF_001886635.1	NZ_CP018065.1	46580	1432860	0.0929920837315928	-0.0729972020180558	-155.21862467013145	12736.203396328425	2933268
GCF_001895905.1	NZ_CP018071.1	2435030	1071450	0.0899108420423428	-0.0935809748448704	-2623.0599438494664	10137.518029949644	2933966
GCF_001953235.1	NZ_CP018828.1	1230	1369650	0.0927968562669492	-0.0860808748133696	0.0439024390243904	12702.43089300818	2807999
GCF_001953255.1	NZ_CP018830.1	1220	1364260	0.092870676751825	-0.0861313949458543	0.0439024390243903	12662.523011167425	2802604
GCF_002025045.1	NZ_CP019992.1	878930	2337100	0.0896712321524302	-0.0950830759831622	-7745.648864560958	5335.510837693442	2990310
GCF_002025065.1	NZ_CP019988.1	2709640	1213370	0.0908791587261427	-0.0954748356859636	-2958.116881174187	11330.24512555133	2907074
GCF_002334625.1	NZ_CP023423.1	1220	1353430	0.0951510354066738	-0.0896839966983846	0.0439024390243902	12870.29649730018	2739582
GCF_002442955.1	NZ_CP018128.1	2740520	1295490	0.0931519259547503	-0.0851470942830885	-235.8642247723461	12068.162498511092	2740566
