assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001469735.1	NZ_CP013484.1	2382850	727500	0.0558806894662939	-0.0602573093091752	-5912.551751420855	4062.215523051392	3362673
GCF_001679745.1	NZ_CP016224.1	3301800	1581160	0.0539893262935829	-0.0571356207418405	-1251.1509178752365	8579.83899145369	3535128
GCF_002119505.2	NZ_CP017889.1	3460130	1709320	0.0566183918609255	-0.0594564763017808	-694.0201856743513	9715.910922632342	3468303
GCF_002119525.1	NZ_CP017916.1	3290470	1624950	0.0570120627114118	-0.0589251106808306	-525.9997728673239	9288.10187858082	3298328
GCF_002119545.1	NZ_CP017899.1	3462930	1689910	0.0566840738769986	-0.0591374819741786	-869.3370285019723	9615.863954257742	3470916
GCF_002119565.1	NZ_CP017907.1	3463310	1711660	0.0571750951553023	-0.0594276133037319	-586.0528570096698	9823.589687377713	3471297
GCF_002119585.1	NZ_CP017911.1	3486660	1689910	0.0566848178423666	-0.0595345138847905	-1080.8787718374426	9615.989670451409	3494647
GCF_002149065.1	NZ_CP017919.1	1721330	3462440	0.0597203100261078	-0.0556760172281657	-9587.402651980276	810.5686788290882	3465619
GCF_002149085.1	NZ_CP017913.1	3460150	1707190	0.0568074337119153	-0.0593574996274554	-670.1650438902931	9734.974040020292	3468139
GCF_002149105.1	NZ_CP017896.1	3468190	1717190	0.0563049382342131	-0.0594496684375879	-704.5637787668054	9705.298599594347	3476174
GCF_002953515.1	NZ_CP014053.1	2242090	552160	0.0554800673263847	-0.0616422319344798	-7250.511803100126	3166.6050067439087	3418310
GCF_002953535.1	NZ_CP014040.1	3179990	1449530	0.0577964202923932	-0.0652946950222554	-2843.2306449997905	8455.917753326068	3434696
GCF_002953975.1	NZ_CP014045.1	3400	1716920	0.0610690463059503	-0.0544065563884281	0.0548523206751055	10481.610394503346	3372141
GCF_003613035.1	NZ_CP017891.1	3465140	1712850	0.0563907527541985	-0.05937927857308	-709.5555191721535	9695.64152084969	3473127
GCF_003613065.1	NZ_CP017902.1	3465590	1707020	0.057098272248107	-0.0592526561489713	-636.1137681633118	9784.085283137396	3473579
GCF_009665435.1	NZ_CP035700.1	2050200	427620	0.0595084529475434	-0.0552553823196861	-6379.513901800395	2586.118558279021	3294888
GCF_009763085.1	NZ_CP046772.1	3328640	1778970	0.0446773015384363	-0.0619881796929663	-1600.3965798074616	8175.405980728613	3341568
GCF_009763745.1	NZ_CP046806.1	2241740	662370	0.0547090717958686	-0.0607282869805273	-6160.72230658018	3430.652375795992	3256900
GCF_009763845.1	NZ_CP046814.1	338190	2014220	0.0555703459275758	-0.0599112123243518	-2059.198102539121	7254.567446124144	3333610
GCF_011801435.1	NZ_CP042449.1	2970750	1278010	0.0544050037388675	-0.0614036161313215	-3392.697618414324	7001.423957815387	3416391
GCF_012274965.1	NZ_CP051109.1	1984400	337320	0.0619500826830638	-0.056066047915928	-7116.669601006638	2118.062064401885	3369385
GCF_013368735.1	NZ_CP054700.1	2763890	1086500	0.0559109690212953	-0.0612929919686262	-4219.556678457836	6061.686595594141	3336177
GCF_014274185.1	NZ_CP060386.1	730	1794590	0.0602302718991745	-0.0556279804527216	-1.051338001644034	10803.520381091348	3464440
GCF_017161465.1	NZ_CP071058.1	2305450	653960	0.0548969824604483	-0.0628722149042711	-6823.066730127627	3560.225948753192	3294471
GCF_000354175.2	NC_022349.1	2359120	649590	0.0553749561173096	-0.061461176682237	-6945.591092161772	3561.513262309521	3334467
