assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_003044255.1	NZ_CP028435.1	2587360	428120	0.0663073588835452	-0.0644831259758875	-11293.09718012464	2631.029794065639	4384460
GCF_009730575.1	NZ_CP046329.1	709060	3088160	0.063204440558772	-0.0609010790250479	-3468.119292361294	11569.517982209974	4659617
GCF_016406305.1	NZ_CP066369.1	100	2287680	0.0603245517468949	-0.0562774184794763	-0.0360279557887868	13799.697287485862	4575397
GCF_016406325.1	NZ_CP066370.1	4372490	2146320	0.0645870933296986	-0.0663686302189106	-862.3577827554205	13912.435479186572	4386330
GCF_017068195.1	NZ_CP070865.1	4372400	2146460	0.0645766960304689	-0.0663596650596346	-860.2409512884091	13911.181220229388	4386237
GCF_900636665.1	NZ_LR134303.1	2070240	4756810	0.0535821879827244	-0.0516400850218567	-10873.089074716883	3523.393593075368	5049396
GCF_006400955.1	NZ_CP017169.1	9303310	4682860	0.03428245861079	-0.0358538035892162	-451.2924672497904	16124.992794470309	9321034
GCF_006401215.1	NZ_CP017170.1	9245240	4520470	0.0344563510227005	-0.0365685705325474	-1640.8272783845407	15645.34618870228	9262965
GCF_006401635.1	NZ_CP017171.1	8945290	4377410	0.0342959175574426	-0.0380433675412179	-2338.685260221094	15064.824615461848	8952969
GCF_006402015.1	NZ_CP017172.1	9412270	4712540	0.0342291865870918	-0.0363895932294243	-910.7968550806414	16201.903775686567	9429999
GCF_006402415.1	NZ_CP017173.1	9298660	4592970	0.0342004685233033	-0.0372754441083446	-1771.8926370491836	15784.003042845156	9316378
GCF_006402735.1	NZ_CP017174.1	9296430	4586600	0.0342235234954332	-0.037236009720102	-1772.0507855496562	15783.860082363892	9316447
GCF_015775755.1	NZ_CP065375.1	9183330	4597710	0.035333617318735	-0.0383424245039599	-1274.4304608623002	16324.226566596546	9201039
GCF_016698685.1	NZ_CP068048.1	9245260	4643580	0.0345686536023679	-0.0377696527603977	-1307.033274607362	16124.40554856447	9251369
GCF_000219105.1	NC_015711.1	2074910	6533870	0.0353605153317327	-0.0306281853689533	-6214.427070108627	9552.696075681324	9003593
GCF_001027285.1	NZ_CP011509.1	473010	6854290	0.0314927730469877	-0.0271464129309527	-2775.6165050896698	17320.812442828956	12489432
GCF_007746295.1	NZ_CP036341.1	63420	3899440	0.0517169712936864	-0.0401896960639053	-199.6391560736232	19639.1066043966	7530055
GCF_007747015.1	NZ_CP036353.1	103780	3710540	0.0553674736775519	-0.0383468303067773	-277.8007204878018	19695.91800952685	7626893
GCF_008298035.1	NZ_CP042910.1	141070	3807230	0.0543877847692932	-0.0380823437161958	-251.36628625207535	19688.07329263561	7816689
