assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_002187935.3	0.1728873639054402	0.1731660162361665	0.173444668566893	+	False
GCF_002187935.3	0.4850265617130609	0.4853041262663089	0.4855816908195569	+	False
GCF_002187935.3	-0.3830125799040014	-0.3827208307741304	-0.3824290816442594	-	False
GCF_002187935.3	-0.2348908452573231	-0.2345994752686215	-0.2343081052799199	-	False
GCF_002187935.3	-0.0988436194332597	-0.0985528181563123	-0.0982620168793648	-	False
GCF_002187935.3	-0.0818057735617279	-0.081514593143611	-0.0812234127254942	-	False
GCF_002187935.3	-0.0480269493543225	-0.0477357689362056	-0.0474445885180888	-	False
GCF_002187935.3	-0.0071392282202355	-0.0068491852256269	-0.0065591422310182	-	False
GCF_003181175.1	-0.3728770677175121	-0.3725860556232083	-0.3722950435289046	-	False
GCF_003181175.1	-0.2280649870283108	-0.2277739749340069	-0.2274829628397032	-	False
GCF_003181175.1	-0.0959980637012049	-0.095707051606901	-0.0954160395125972	-	False
GCF_003181175.1	-0.0789385905862598	-0.078647578491956	-0.0783565663976522	-	False
GCF_003181175.1	-0.0452019877317318	-0.044910975637428	-0.0446199635431242	-	False
GCF_003181175.1	-0.0071227053724727	-0.006831693278169	-0.0065406811838651	-	False
GCF_003181175.1	0.1818517018288366	0.182143005863937	0.1824343098990373	+	False
GCF_003181175.1	0.4781410297663889	0.4784323338014893	0.4787236378365896	+	False
GCF_001278905.1	-0.4935779057257368	-0.4932746532991263	-0.4929714008725157	-	False
GCF_001278905.1	-0.1883589689023405	-0.1880557164757299	-0.1877524640491194	-	False
GCF_001278905.1	0.0067825972493518	0.0070840590747649	0.0073855209001779	+	False
GCF_001278905.1	0.0485876542861642	0.0488891161115772	0.0491905779369903	+	False
GCF_001278905.1	0.0834616357996397	0.0837630976250527	0.0840645594504658	+	False
GCF_001278905.1	0.1010498471731538	0.1013513089985669	0.1016527708239799	+	False
GCF_001278905.1	0.2357231675469587	0.2360246293723717	0.2363260911977848	+	False
GCF_001278905.1	0.3771340323956871	0.3774354942211002	0.3777369560465132	+	False
GCF_001280925.1	0.1953169510315508	0.1956176320936813	0.1959183131558117	+	False
GCF_001280925.1	0.497601775658345	0.4979024567204755	0.498203137782606	+	False
GCF_001280925.1	-0.3718981653626158	-0.3715935791647218	-0.3712889929668277	-	False
GCF_001280925.1	-0.2291730286943932	-0.2288684424964993	-0.2285638562986052	-	False
GCF_001280925.1	-0.093200212023639	-0.092895625825745	-0.092591039627851	-	False
GCF_001280925.1	-0.0754408588539647	-0.0751362726560707	-0.0748316864581767	-	False
GCF_001280925.1	-0.0402275298454917	-0.0399229436475977	-0.0396183574497037	-	False
GCF_001280925.1	0.0019153774152596	0.0022160584773902	0.0025167395395206	-	False
GCF_001596075.2	-0.479169584489422	-0.4788783069183628	-0.4785870293473035	-	False
GCF_001596075.2	-0.1828988458670381	-0.1826075682959789	-0.1823162907249196	-	False
GCF_001596075.2	0.006062981758083	0.0063541365548158	0.0066452913515485	+	False
GCF_001596075.2	0.0441609369017043	0.044452091698437	0.0447432464951697	+	False
GCF_001596075.2	0.0779133263007184	0.0782044810974511	0.0784956358941838	+	False
GCF_001596075.2	0.0949811648008039	0.0952723195975366	0.0955634743942693	+	False
GCF_001596075.2	0.2271124708845203	0.227403625681253	0.2276947804779857	+	False
GCF_001596075.2	0.3719955624906353	0.372286717287368	0.3725778720841008	+	False
GCF_002239895.2	0.1712216863792987	0.1714947533525668	0.171767820325835	+	False
GCF_002239895.2	0.4825290366537851	0.4828021036270533	0.4830751706003215	+	False
GCF_002239895.2	-0.3819327491276869	-0.3816399487076067	-0.3813471482875266	-	False
GCF_002239895.2	-0.2333716377417648	-0.2330788373216847	-0.2327860369016046	-	False
GCF_002239895.2	-0.0969856206265434	-0.0966928202064633	-0.0964000197863831	-	False
GCF_002239895.2	-0.0798825754260731	-0.0795897750059929	-0.0792969745859128	-	False
GCF_002239895.2	-0.0459778468610044	-0.0456850464409243	-0.0453922460208441	-	False
GCF_002239895.2	-0.0049412686876681	-0.004648468267588	-0.0043556678475078	-	False
GCF_002240295.1	-0.493524261362293	-0.4932210435892787	-0.4929178258162646	-	False
GCF_002240295.1	-0.1883402028544633	-0.1880369850814491	-0.1877337673084349	-	False
GCF_002240295.1	0.0067813213898064	0.0070828484214402	0.0073843754530742	+	False
GCF_002240295.1	0.0485954208643383	0.0488969478959722	0.049198474927606	+	False
GCF_002240295.1	0.0834769456232538	0.0837784726548878	0.0840799996865216	+	False
GCF_002240295.1	0.1010689613285214	0.1013704883601553	0.1016720153917892	+	False
GCF_002240295.1	0.2358203925533207	0.2361219195849546	0.2364234466165884	+	False
